action,batch,corrected_action,narration_text,reasoning,round,scenario,status_main,status_secondary,timestamp_sec,video_uid
Object Transfer,8,,#C C closes cabinet fridge.,"Logistics action involving closing a cabinet or fridge, short bursts of hand acceleration.",r001,Cooking,Gold,,322.4208686458333,49bcf278-4879-4a6d-827e-252e824be525
Stationary,8,Object Transfer,#C C turns off the oven.,"Low body/hand motion, action involves a simple switch.",r001,Cooking,Bad,,344.78456864583336,49bcf278-4879-4a6d-827e-252e824be525
Object Transfer,8,,#C C picks a tray in the oven.,Logistics step involving picking up an object.,r001,Cooking,Gold,,348.6479486458333,49bcf278-4879-4a6d-827e-252e824be525
Essential Operation,8,,#C C applies butter on a bread slice.,Core task involving manual operation with high hand activity.,r001,Cooking,Gold,,419.69531864583337,49bcf278-4879-4a6d-827e-252e824be525
Object Transfer,8,,#C C opens the jam container.,Logistics/Setup step involving opening an object.,r001,Cooking,Gold,,436.8067986458333,49bcf278-4879-4a6d-827e-252e824be525
Essential Operation,8,,#C C spreads jam on a bread slice.,Core task involving high hand activity.,r001,Cooking,Gold,,441.67447864583335,49bcf278-4879-4a6d-827e-252e824be525
Essential Operation,8,,#C C applies chocolate on a bread slice.,"Core task involving manual application, high hand activity.",r001,Cooking,Gold,,504.7758586458333,49bcf278-4879-4a6d-827e-252e824be525
Object Transfer,8,,#C C dumps the chocolate packet in the dustbin.,Logistics step involving picking up and disposing of an item.,r001,Cooking,Gold,,531.5532686458333,49bcf278-4879-4a6d-827e-252e824be525
Object Transfer,8,,#C C throws dirt in the sink,[CtxFixed] The action of throwing dirt into the sink can be interpreted as a deliberate placement of an object (the dirt) onto a surface (the sink). This aligns with the definition of 'Object Transfer' which involves a deliberate placement of an object.,r001,Cooking,Gold,,591.2585472347764,49bcf278-4879-4a6d-827e-252e824be525
Object Transfer,8,,#C C places the cup of tea on the table,Logistics step of placing an object.,r001,Cooking,Gold,,765.0384172347764,49bcf278-4879-4a6d-827e-252e824be525
Stationary,8,,#C C holds the servitte,"Low body/hand motion, holding an object without movement.",r001,Cooking,Gold,,778.2011072347764,49bcf278-4879-4a6d-827e-252e824be525
Object Transfer,8,,#C C puts the dirt in the dustbin,Logistics step of moving an object (dirt) to a destination (dustbin).,r001,Cooking,Gold,,807.3609672347764,49bcf278-4879-4a6d-827e-252e824be525
Stationary,8,Essential Operation,#C C Stops skipping rope,The action indicates a transition to a state of rest or inactivity.,r001,Desk Work,Bad,,145.9056086,4a091f2f-d14d-474f-b8a2-f7e2493d5cd4
Locomotion,8,,#C C Stretches the skipping rope,"Body movement through space, likely involves swinging motion with arms.",r001,Desk Work,Gold,,290.9075586,4a091f2f-d14d-474f-b8a2-f7e2493d5cd4
Locomotion,8,,#C C Stops to skip rope,"Body moving through space with a skipping motion, high body acceleration.",r001,Desk Work,Gold,,305.09871860000004,4a091f2f-d14d-474f-b8a2-f7e2493d5cd4
Locomotion,8,,#C C Skips rope,"Body moving through space with a skipping motion, high body acceleration.",r001,Desk Work,Gold,,327.5358886,4a091f2f-d14d-474f-b8a2-f7e2493d5cd4
Essential Operation,8,,#C C Folds the skipping rope,"Core manual task involving hands, high hand activity.",r001,Desk Work,Gold,,350.6910586,4a091f2f-d14d-474f-b8a2-f7e2493d5cd4
Stationary,8,Essential Operation,#C C Spreads the mat,"The action involves a smooth motion with minimal acceleration, indicating low energy movement.",r001,Desk Work,Bad,,387.3390886,4a091f2f-d14d-474f-b8a2-f7e2493d5cd4
Stationary,8,Essential Operation,#C C Straightens the mat,"Low body/hand motion, minor adjustment.",r001,Desk Work,Bad,,394.5230986,4a091f2f-d14d-474f-b8a2-f7e2493d5cd4
Locomotion,8,,#C C Walks towards the bag,Body moving through space (walking).,r001,Desk Work,Gold,,456.7436486,4a091f2f-d14d-474f-b8a2-f7e2493d5cd4
Object Transfer,8,,#C C Picks a skipping rope,"Logistics/Setup step, picking up an object.",r001,Desk Work,Gold,,565.5004986,4a091f2f-d14d-474f-b8a2-f7e2493d5cd4
Stationary,8,,#C C Drops his hand,"Low body/hand motion, likely a brief pause or rest.",r001,Desk Work,Gold,,591.8709186,4a091f2f-d14d-474f-b8a2-f7e2493d5cd4
Stationary,8,,#C C Holds his shoulder with his left hand,"Low body/hand motion, holding a position.",r001,Desk Work,Gold,,671.0308186000001,4a091f2f-d14d-474f-b8a2-f7e2493d5cd4
Essential Operation,8,,#C C Presses the phone,"Core manual task involving pressing the phone, high hand activity.",r001,Desk Work,Gold,,723.7709986,4a091f2f-d14d-474f-b8a2-f7e2493d5cd4
Stationary,8,Object Transfer,#C C Drops the pull rope,"[CtxFixed] The action of dropping the pull rope seems to be a part of the process of securing or releasing the rope, rather than an error or a transfer of the object. It is likely a deliberate action to finish the task at hand.",r001,Desk Work,Bad,,851.7905586,4a091f2f-d14d-474f-b8a2-f7e2493d5cd4
Locomotion,8,Stationary,#C C Stands,Body moving through space (standing up). High Body Accel.,r001,Desk Work,Bad,,1238.0684586,4a091f2f-d14d-474f-b8a2-f7e2493d5cd4
Stationary,8,,#C C Pulls his sweatshirt,"The action involves a single motion of pulling a sweatshirt, which is likely to be a short, low-energy movement.",r001,Desk Work,Gold,,1239.1407286,4a091f2f-d14d-474f-b8a2-f7e2493d5cd4
Locomotion,8,,#C C Kicks the skipping rope,"Body movement through space (kicking), high body acceleration.",r001,Desk Work,Gold,,1650.9986685999995,4a091f2f-d14d-474f-b8a2-f7e2493d5cd4
Locomotion,8,,#C C Pushes the dumbbell with his leg,"Body movement through space, in this case using a leg to push an object.",r001,Desk Work,Gold,,1656.9980786,4a091f2f-d14d-474f-b8a2-f7e2493d5cd4
Essential Operation,8,,#C C Raises his hand towards #unsure,"[CtxFixed] Raising one's hand is typically an intentional and deliberate action, such as signaling or reaching for something, which falls under the category of Essential Operation.",r001,Desk Work,Gold,,1669.3922586,4a091f2f-d14d-474f-b8a2-f7e2493d5cd4
Locomotion,8,,#C C Walks towards the mat,"Body moving through space, indicative of walking.",r001,Desk Work,Gold,,1858.1573286,4a091f2f-d14d-474f-b8a2-f7e2493d5cd4
Stationary,8,,#C C Puts his right hand on his left thigh,"Low body/hand motion, likely idle or resting position.",r001,Desk Work,Gold,,2101.3577986,4a091f2f-d14d-474f-b8a2-f7e2493d5cd4
Stationary,8,,#C C Leans back his feet,"Low body/hand motion, indicative of a relaxed or idle position.",r001,Desk Work,Gold,,2238.7277109546635,4a091f2f-d14d-474f-b8a2-f7e2493d5cd4
Stationary,8,,#C C Touches his right foot with his left hand,The action involves minimal body movement and is likely performed while seated.,r001,Desk Work,Gold,,2246.993220954664,4a091f2f-d14d-474f-b8a2-f7e2493d5cd4
Stationary,8,,#C C Touches his left foot with both hands,"Low body/hand motion, indicating a stationary action.",r001,Desk Work,Gold,,2265.611340954664,4a091f2f-d14d-474f-b8a2-f7e2493d5cd4
Stationary,8,,#C C Drops his left leg,"Low body/hand motion, likely a minor movement or adjustment while seated.",r001,Desk Work,Gold,,2302.795320954664,4a091f2f-d14d-474f-b8a2-f7e2493d5cd4
Stationary,8,,#C C Raises his hands towards #unsure,"The action description does not indicate any specific movement or task that would classify under the other categories. It suggests a momentary pause or uncertainty, which corresponds to low energy activity.",r001,Desk Work,Gold,,2327.588050954664,4a091f2f-d14d-474f-b8a2-f7e2493d5cd4
Locomotion,8,,#C C walks on the path,"Body moving through space, indicative of walking.",r001,Walking Outdoors,Gold,,21.64536,4c9777fc-1997-4dc8-a2d2-ea59c50b32f4
Locomotion,8,,#C C pushes the stroller on the path,"Body moving through space, pushing the stroller involves continuous movement.",r001,Walking Outdoors,Gold,,119.99583,4c9777fc-1997-4dc8-a2d2-ea59c50b32f4
Locomotion,8,,#C C pushes the stroller across the road,"Body moving through space, involves walking.",r001,Walking Outdoors,Gold,,227.20963,4c9777fc-1997-4dc8-a2d2-ea59c50b32f4
Stationary,8,Search,#O man Y stares at the phone,"Low body/hand motion, focused attention.",r001,Playing Instrument,Bad,,0.0070286,4e554e70-de52-4f24-b5f0-78012b57c5c2
Object Transfer,8,,#O man Y picks the box,Logistics step of picking up the instrument.,r001,Playing Instrument,Gold,,11.2246686,4e554e70-de52-4f24-b5f0-78012b57c5c2
Stationary,8,,#O man Y holds the booklet manual,"Low body/hand motion, holding a static object.",r001,Playing Instrument,Gold,,14.4691086,4e554e70-de52-4f24-b5f0-78012b57c5c2
Object Transfer,8,,#O man Y picks scrabble tile holder,"The action involves picking up an object, which is a logistics step.",r001,Playing Instrument,Gold,,19.205278600000003,4e554e70-de52-4f24-b5f0-78012b57c5c2
Object Transfer,8,,#C C passes the scrabble tile holder to the left hand,"Passing an object, short bursts of hand acceleration.",r001,Playing Instrument,Gold,,71.2246086,4e554e70-de52-4f24-b5f0-78012b57c5c2
Object Transfer,8,,#O man Y places the scrabble tile on the scrabble board,Logistics of placing an object (scrabble tile).,r001,Playing Instrument,Gold,,83.1596486,4e554e70-de52-4f24-b5f0-78012b57c5c2
Stationary,8,Search,#C C stares at the scrabble tile,"Low body/hand motion, likely focused with minimal movement.",r001,Playing Instrument,Bad,,104.0698986,4e554e70-de52-4f24-b5f0-78012b57c5c2
Object Transfer,8,,#C C places the scrabble tile on the table,"Logistics step, placing an object.",r001,Playing Instrument,Gold,,104.5216586,4e554e70-de52-4f24-b5f0-78012b57c5c2
Stationary,8,,#O man Y interacts with C,"The action description does not specify any specific movement or task, implying a low-energy state such as talking or idle interaction.",r001,Playing Instrument,Gold,,105.0429786,4e554e70-de52-4f24-b5f0-78012b57c5c2
Object Transfer,8,,#C C puts the scrabble tiles in the box,"Logistics/Setup step, short bursts of hand acceleration.",r001,Playing Instrument,Gold,,121.4131386,4e554e70-de52-4f24-b5f0-78012b57c5c2
Object Transfer,8,,#O man Y picks scrabble tiles,Logistics/Setup step (picking up objects).,r001,Playing Instrument,Gold,,131.6175286,4e554e70-de52-4f24-b5f0-78012b57c5c2
Object Transfer,8,,#C C moves scrabble tiles in the tile holder,"Logistics of moving objects (scrabble tiles), short bursts of hand activity.",r001,Playing Instrument,Gold,,166.1212086,4e554e70-de52-4f24-b5f0-78012b57c5c2
Search,8,,#O man Y rotates the scrabble board,"Head movement (visual search), hands mostly still.",r001,Playing Instrument,Gold,,187.0467886,4e554e70-de52-4f24-b5f0-78012b57c5c2
Object Transfer,8,,#C C picks a scrabble tile,"The action involves picking up an object, which is a logistics step.",r001,Playing Instrument,Gold,,246.6246286,4e554e70-de52-4f24-b5f0-78012b57c5c2
Object Transfer,8,,#C C puts the scrabble tile in the tile holder,Logistics step involving placing an object.,r001,Playing Instrument,Gold,,252.7466986,4e554e70-de52-4f24-b5f0-78012b57c5c2
Stationary,8,,#O man Y touches scrabble tile,"The action 'touches scrabble tile' implies a low energy, stationary activity.",r001,Playing Instrument,Gold,,350.84112928500986,4e554e70-de52-4f24-b5f0-78012b57c5c2
Stationary,8,,#O man Y holds the scrabble tiles,The action describes holding objects without any significant movement.,r001,Playing Instrument,Gold,,384.41321928500986,4e554e70-de52-4f24-b5f0-78012b57c5c2
Object Transfer,8,,#C C picks scrabble tile with the right hand,"Logistics step, picking up an object with the hand.",r001,Playing Instrument,Gold,,409.8663292850099,4e554e70-de52-4f24-b5f0-78012b57c5c2
Stationary,8,,#C C holds the tile holder,Holding an object without movement.,r001,Playing Instrument,Gold,,412.5216692850099,4e554e70-de52-4f24-b5f0-78012b57c5c2
Stationary,8,Search,#C C stares on the scrabble board,"Low body/hand motion, focusing visually.",r001,Playing Instrument,Bad,,423.78776928500986,4e554e70-de52-4f24-b5f0-78012b57c5c2
Object Transfer,8,,#O man Y puts scrabble tile in the tile holder,Logistics/Setup step involving placing an object.,r001,Playing Instrument,Gold,,431.61008928500985,4e554e70-de52-4f24-b5f0-78012b57c5c2
Stationary,8,,#O man Y writes in the paper,The action describes a writing activity which involves minimal body movement and can be considered low energy.,r001,Playing Instrument,Gold,,470.80600928500985,4e554e70-de52-4f24-b5f0-78012b57c5c2
Object Transfer,8,,#O man Y rotates the scrabble board on the table,"The action involves moving and rotating an object, which is a logistics step.",r001,Playing Instrument,Gold,,472.74935928500986,4e554e70-de52-4f24-b5f0-78012b57c5c2
Essential Operation,8,Stationary,#C C moves the right hand,Core task involving high hand activity.,r001,Playing Instrument,Bad,,551.556787613672,4e554e70-de52-4f24-b5f0-78012b57c5c2
Stationary,8,,#C C eats the snack,"Low body/hand motion, eating is a relatively static activity.",r001,Playing Instrument,Gold,,558.149597613672,4e554e70-de52-4f24-b5f0-78012b57c5c2
Object Transfer,8,,#C C picks a glass with a drink,Logistics step involving picking up an object.,r001,Playing Instrument,Gold,,567.6406076136719,4e554e70-de52-4f24-b5f0-78012b57c5c2
Object Transfer,8,,#C C picks the snack,"Logistics step, picking up an object.",r001,Playing Instrument,Gold,,587.863037613672,4e554e70-de52-4f24-b5f0-78012b57c5c2
Stationary,8,Search,#O man Y stares at the booklet manual,"Low body/hand motion, focused gaze.",r001,Playing Instrument,Bad,,751.137577613672,4e554e70-de52-4f24-b5f0-78012b57c5c2
Object Transfer,8,,#O man Y picks a pen,Logistics action of picking up an object.,r001,Playing Instrument,Gold,,781.9423876136719,4e554e70-de52-4f24-b5f0-78012b57c5c2
Object Transfer,8,,#C C moves the scrabble tile holder on the table,"Logistics/Setup step, moving an object on the table.",r001,Playing Instrument,Gold,,782.1013176136719,4e554e70-de52-4f24-b5f0-78012b57c5c2
Stationary,8,,#C C places the right hand on the table,"The action involves placing a hand, which is a low-energy, stationary movement.",r001,Playing Instrument,Gold,,806.9173176136719,4e554e70-de52-4f24-b5f0-78012b57c5c2
Object Transfer,8,,#C C places the booklet manual on the table,"Logistics/Setup step, placing an object.",r001,Playing Instrument,Gold,,836.6075082990332,4e554e70-de52-4f24-b5f0-78012b57c5c2
Stationary,8,Essential Operation,#O man Y writes on a paper,"The action involves writing on a paper, which is a low-energy activity with minimal body movement.",r001,Playing Instrument,,,837.0520882990331,4e554e70-de52-4f24-b5f0-78012b57c5c2
Object Transfer,8,,#O man Y moves scrabble tiles holder on the table,Logistics/moving an object on the table.,r001,Playing Instrument,Gold,,838.7394882990332,4e554e70-de52-4f24-b5f0-78012b57c5c2
Stationary,8,Search,#O man Y stares at the scrabble board,"Low body/hand motion, visual focus.",r001,Playing Instrument,Bad,,908.6073482990332,4e554e70-de52-4f24-b5f0-78012b57c5c2
Stationary,8,Search,#C C stares at the booklet manual,"Low body/hand motion, focused gaze.",r001,Playing Instrument,Bad,,944.0530182990332,4e554e70-de52-4f24-b5f0-78012b57c5c2
Stationary,8,Essential Operation,#C C moves the booklet manual on the table,"The action involves moving an object (booklet manual) to a stationary position on the table, indicating low body and hand motion.",r001,Playing Instrument,,,947.7985182990332,4e554e70-de52-4f24-b5f0-78012b57c5c2
Object Transfer,8,,#C C puts the snack in the plate,Logistics step involving picking up and placing the snack on the plate.,r001,Playing Instrument,Gold,,1077.3325082990332,4e554e70-de52-4f24-b5f0-78012b57c5c2
Stationary,8,,#C C drinks the drink,Drinking is a low-energy activity with minimal body motion.,r001,Playing Instrument,Gold,,1155.2246771449218,4e554e70-de52-4f24-b5f0-78012b57c5c2
Object Transfer,8,,#O man Y places the scrabble tiles on the scrabble board,"Logistics step, placing tiles on the board.",r001,Playing Instrument,Gold,,1305.5535371449218,4e554e70-de52-4f24-b5f0-78012b57c5c2
Object Transfer,8,,#O man Y places the scrabble tiles on the table,"Logistics of placing objects, short bursts of hand activity.",r001,Playing Instrument,Gold,,1337.6082371449218,4e554e70-de52-4f24-b5f0-78012b57c5c2
Object Transfer,8,,#C C moves the scrabble tiles,"Logistics of moving objects (scrabble tiles), short bursts of hand activity.",r001,Playing Instrument,Gold,,1353.2760871449218,4e554e70-de52-4f24-b5f0-78012b57c5c2
Object Transfer,8,,#C C puts the scrabble tiles in the tile holder,Logistics/Setup step involving placing objects.,r001,Playing Instrument,Gold,,1357.4314571449218,4e554e70-de52-4f24-b5f0-78012b57c5c2
Stationary,8,Essential Operation,#O man Y moves the scrabble tile holder,"The action described does not involve significant movement or activity, suggesting a low-energy state.",r001,Playing Instrument,Bad,,1617.5290469190013,4e554e70-de52-4f24-b5f0-78012b57c5c2
Stationary,8,,#C C counts the scrabble tiles,"The action involves counting, which is a stationary activity with minimal body motion.",r001,Playing Instrument,Gold,,1618.3064469190012,4e554e70-de52-4f24-b5f0-78012b57c5c2
Object Transfer,8,,#O a person X picks a pen,Logistics/Setup step (picking up an object).,r001,Playing Instrument,Gold,,1647.9921907126302,4e554e70-de52-4f24-b5f0-78012b57c5c2
Object Transfer,8,,#O a person X picks a piece of paper,Logistics step of picking up an object.,r001,Playing Instrument,Gold,,1651.67198071263,4e554e70-de52-4f24-b5f0-78012b57c5c2
Stationary,8,,#O a person X plays scrabble game,Playing a board game like Scrabble involves minimal body movement and mostly stationary hand movements.,r001,Playing Instrument,Gold,,1703.52419071263,4e554e70-de52-4f24-b5f0-78012b57c5c2
Object Transfer,8,,#C C picks the wood scrabble tiles,Logistics step of picking up objects.,r001,Playing Instrument,Gold,,1995.5697307525552,4e554e70-de52-4f24-b5f0-78012b57c5c2
Stationary,8,,#C C raises hands up,The action of raising hands is a preparatory movement and does not involve continuous motion or high activity.,r001,Playing Instrument,Gold,,2602.701697379297,4e554e70-de52-4f24-b5f0-78012b57c5c2
Object Transfer,8,,#O a person X picks the wood scrabble tiles,"The action involves picking up objects, which is a logistics step.",r001,Playing Instrument,Gold,,2751.6764574820286,4e554e70-de52-4f24-b5f0-78012b57c5c2
Object Transfer,8,,#O a person X returns the pen,"The action involves picking up or putting down an object, which corresponds to logistics/setup.",r001,Playing Instrument,Gold,,2783.3828574820286,4e554e70-de52-4f24-b5f0-78012b57c5c2
Object Transfer,8,,#C C Takes letter from the other hand,Logistics step involving picking up or putting down an object.,r001,Playing Instrument,Gold,,3321.3174286458334,4e554e70-de52-4f24-b5f0-78012b57c5c2
Stationary,8,Essential Operation,#O Man X Moves a scrabble board,"The action described does not indicate significant movement, suggesting a low-energy state such as setting up or organizing.",r001,Playing Instrument,Bad,,3321.842348645833,4e554e70-de52-4f24-b5f0-78012b57c5c2
Stationary,8,Essential Operation,#C C Moves a scrabble board,"The action of moving a scrabble board does not involve significant body or hand motion, it is more about setting up the board rather than dynamic movement.",r001,Playing Instrument,Bad,,3328.201528645833,4e554e70-de52-4f24-b5f0-78012b57c5c2
Stationary,8,,#O Man X Holds hands together,The action describes a static position without significant movement.,r001,Playing Instrument,Gold,,3479.731618645834,4e554e70-de52-4f24-b5f0-78012b57c5c2
Stationary,8,Object Transfer,#O Man X Picks a letter,The action described seems to be a selection or choosing action which is likely to be low in body and hand motion.,r001,Playing Instrument,Bad,,3506.3745286458334,4e554e70-de52-4f24-b5f0-78012b57c5c2
Stationary,8,Essential Operation,#C C rotates the scrabble game,"The action described does not involve significant movement, more likely involves rotating the game board which is a relatively stationary action.",r001,Playing Instrument,Bad,,3706.246912825261,4e554e70-de52-4f24-b5f0-78012b57c5c2
Object Transfer,8,,#C C collects the plants,Logistics step involving picking up and moving objects.,r001,Gardening,Gold,,142.8277296,501d1e55-968d-4c10-9d29-e0f4bee907a0
Locomotion,8,,#C C pushes plants outside the garden,"Body moving through space to push objects, high body acceleration.",r001,Gardening,Gold,,220.4840696,501d1e55-968d-4c10-9d29-e0f4bee907a0
Locomotion,8,Object Transfer,#C C throws the weeds down,"The action involves moving the body through space, likely with some acceleration in the throwing motion.",r001,Gardening,Bad,,505.47295095466336,501d1e55-968d-4c10-9d29-e0f4bee907a0
Locomotion,8,Object Transfer,#C C throws a stem on the ground,Involves a throwing motion which is a form of body movement through space.,r001,Gardening,Bad,,739.4776309546634,501d1e55-968d-4c10-9d29-e0f4bee907a0
Locomotion,8,,#C C walks in the garden,"Body moving through space, indicative of walking.",r001,Gardening,Gold,,757.9498809546634,501d1e55-968d-4c10-9d29-e0f4bee907a0
Locomotion,8,,#O a girl Y walks in the farm,"Movement through space, indicative of walking.",r001,Gardening,Gold,,837.8289509546635,501d1e55-968d-4c10-9d29-e0f4bee907a0
Object Transfer,8,,#C C puts grass in the container,Logistics step involving picking up and placing the grass.,r001,Gardening,Gold,,343.6413794546552,504315c0-17fd-4259-9d2c-fd2b25fdcbea
Essential Operation,8,,#C C uproots grass,Core manual task involving high hand activity.,r001,Gardening,Gold,,402.7226794546551,504315c0-17fd-4259-9d2c-fd2b25fdcbea
Stationary,8,Essential Operation,#C C sprays the plants with water,"The action involves holding and operating a spray, with minimal body movement.",r001,Gardening,Bad,,508.8571294546552,504315c0-17fd-4259-9d2c-fd2b25fdcbea
Locomotion,8,Object Transfer,#C C throws the weeds away,"Body moving through space to throw the weeds, indicating high body acceleration.",r001,Gardening,Bad,,533.3344527879885,504315c0-17fd-4259-9d2c-fd2b25fdcbea
Locomotion,8,Object Transfer,#C C throws the weeds in the garden,"Body moving through space, likely involves throwing motion with body acceleration.",r001,Gardening,Gold,,623.9824021677084,504315c0-17fd-4259-9d2c-fd2b25fdcbea
Essential Operation,8,,#C C removes the weeds from the ground with her left hand,Core manual task involving high hand activity.,r001,Gardening,Gold,,763.8229221677084,504315c0-17fd-4259-9d2c-fd2b25fdcbea
Stationary,8,,#C C holds the weeds on her right hand,Holding an object with little to no movement.,r001,Gardening,Gold,,830.4899626709707,504315c0-17fd-4259-9d2c-fd2b25fdcbea
Essential Operation,8,,#C C removes the weeds from the ground with her hands,Core task involving manual labor with hands.,r001,Gardening,Gold,,1083.8097426709703,504315c0-17fd-4259-9d2c-fd2b25fdcbea
Object Transfer,8,,#C C picks the weeds from the planter,Logistics step involving picking up and removing weeds.,r001,Gardening,Gold,,1159.5413564401692,504315c0-17fd-4259-9d2c-fd2b25fdcbea
Object Transfer,8,,#C C puts the weeds in the bucket,Logistics step of placing weeds into a bucket.,r001,Gardening,Gold,,1199.8321364401693,504315c0-17fd-4259-9d2c-fd2b25fdcbea
Essential Operation,8,,#C C uproots the weeds from the ground with his hand,Core manual task involving high hand activity.,r001,Gardening,Gold,,1206.3722664401691,504315c0-17fd-4259-9d2c-fd2b25fdcbea
Locomotion,8,,#C C walks to the tap,"Body moving through space, indicative of walking.",r001,Gardening,Gold,,1257.6567364401692,504315c0-17fd-4259-9d2c-fd2b25fdcbea
Search,8,,#C C looks the water,"Head movement (looking), hands mostly still.",r001,Walking Outdoors,Gold,,377.95678,5063d3be-60e0-4970-9948-ed529a8c5eed
Search,8,,#C C looks at the bicycle,"Head movement (visual inspection), hands mostly still.",r001,Walking Outdoors,Gold,,479.01202,5063d3be-60e0-4970-9948-ed529a8c5eed
Locomotion,8,,#C C turns the bicycle,Turning a bicycle involves movement through space.,r001,Walking Outdoors,Gold,,551.6696393333333,5063d3be-60e0-4970-9948-ed529a8c5eed
Search,8,,#C C looks at the road,"Head movement (visual search), hands mostly still.",r001,Walking Outdoors,Gold,,710.8630633333333,5063d3be-60e0-4970-9948-ed529a8c5eed
Search,8,,#C C looks at the logs,"Head movement (visual search), hands mostly still.",r001,Walking Outdoors,Gold,,1008.2213733333332,5063d3be-60e0-4970-9948-ed529a8c5eed
Stationary,8,,#C C waves the left hand,"Low body/hand motion, waving is a minor gesture.",r001,Walking Outdoors,Gold,,1437.7893266666667,5063d3be-60e0-4970-9948-ed529a8c5eed
Locomotion,8,,#C C moves from the bicycle,"Body moving through space, indicative of movement such as walking or running after dismounting a bicycle.",r001,Walking Outdoors,Gold,,1568.3538566666666,5063d3be-60e0-4970-9948-ed529a8c5eed
Search,8,,#C C looks at the metal structure,"Head movement (visual inspection), hands mostly still.",r001,Walking Outdoors,Gold,,1677.33279,5063d3be-60e0-4970-9948-ed529a8c5eed
Search,8,,#C C looks at a vehicle,"Head movement (visual search), hands mostly still.",r001,Walking Outdoors,Gold,,1923.30469,5063d3be-60e0-4970-9948-ed529a8c5eed
Search,8,,#C C looks at woman Y,"Head movement (visual search), hands mostly still.",r001,Walking Outdoors,Gold,,2115.01802,5063d3be-60e0-4970-9948-ed529a8c5eed
Object Transfer,8,,#C C opens the piece of chocolate with both hands.,Logistics action involving opening an object.,r001,Desk Work,Gold,,108.7218586,50f60d14-4b1f-4f7f-971b-f887aa3e0320
Essential Operation,8,,#C C cleans his hands with the tissue paper.,Core task involving high hand activity.,r001,Desk Work,Gold,,295.0401086,50f60d14-4b1f-4f7f-971b-f887aa3e0320
Essential Operation,8,,#C C operates the phone with his left hand.,Core manual task involving high hand activity.,r001,Desk Work,Gold,,574.3615786,50f60d14-4b1f-4f7f-971b-f887aa3e0320
Essential Operation,8,,#C C operates the phone with his right hand.,Core manual task involving high hand activity.,r001,Desk Work,Gold,,629.5045286000001,50f60d14-4b1f-4f7f-971b-f887aa3e0320
Search,8,,#C C looks at the room roof.,"Head movement (visual search), hands mostly still.",r001,Desk Work,Gold,,875.2795086000001,50f60d14-4b1f-4f7f-971b-f887aa3e0320
Stationary,8,Search,#C C stares at his right fingers.,"Low body/hand motion, focused attention.",r001,Desk Work,Bad,,1408.9672586,50f60d14-4b1f-4f7f-971b-f887aa3e0320
Stationary,8,,#C C picks his nails with his left hand. #Unsure,"Low body/hand motion, focused activity.",r001,Desk Work,Gold,,1427.5720886,50f60d14-4b1f-4f7f-971b-f887aa3e0320
Stationary,8,,#C C bites his nails. #Unsure,"Low body/hand motion, focused on a small hand action.",r001,Desk Work,Gold,,1533.8012486,50f60d14-4b1f-4f7f-971b-f887aa3e0320
Stationary,8,,#C C dust off dirt from his shirt with his right hand. #Unsure,"Low body/hand motion, focused on a small area.",r001,Desk Work,Gold,,1538.8582986,50f60d14-4b1f-4f7f-971b-f887aa3e0320
Stationary,8,Search,#C C stares at his right hand.,"Low body/hand motion, focused gaze.",r001,Desk Work,Bad,,1643.8890986,50f60d14-4b1f-4f7f-971b-f887aa3e0320
Search,8,,#C C watches the laptop.,"Visual monitoring of the laptop screen, likely involves head movement.",r001,Desk Work,Gold,,1867.8372686,50f60d14-4b1f-4f7f-971b-f887aa3e0320
Stationary,8,,#C C folds his arms.,"Low body/hand motion, indicates a stationary position.",r001,Desk Work,Gold,,1867.9095586,50f60d14-4b1f-4f7f-971b-f887aa3e0320
Essential Operation,8,,#C C adjust the camera with his right hand. #Unsure,"Adjusting the camera involves precise manual task, high hand activity.",r001,Desk Work,Gold,,2152.4456686000003,50f60d14-4b1f-4f7f-971b-f887aa3e0320
Stationary,8,,#C C raises his left hand slightly.,"Minimal hand movement, likely indicates a pause or thought process.",r001,Desk Work,Gold,,2754.8612386,50f60d14-4b1f-4f7f-971b-f887aa3e0320
Stationary,8,,#C C raises his left hand to his face.,"Minimal body motion, likely a small gesture or facial touch.",r001,Desk Work,Gold,,3242.5140986,50f60d14-4b1f-4f7f-971b-f887aa3e0320
Object Transfer,8,,#C C drops the candy wrapper in the box of candy.,"The action involves moving an object (candy wrapper) to a destination (box of candy), which is a logistics step.",r001,Desk Work,Gold,,3984.8926386,50f60d14-4b1f-4f7f-971b-f887aa3e0320
Essential Operation,8,,#C C squeezes up the candy wrapper with both hands.,Core manual task involving high hand activity.,r001,Desk Work,Gold,,4055.4262386,50f60d14-4b1f-4f7f-971b-f887aa3e0320
Object Transfer,8,,#C C puts the candy wrapping in a candy box.,Logistics step involving picking up and putting down an object.,r001,Desk Work,Gold,,4125.2625586,50f60d14-4b1f-4f7f-971b-f887aa3e0320
Object Transfer,8,,#C C picks up a scissors.,Logistics/Setup step involving picking up an object.,r001,Cleaning,Gold,,72.6033396,52b99e0c-0f75-43fd-abbb-84ae2389c9c4
Object Transfer,8,,#O a person T picks up the game board in the box,Logistics step involving picking up an object.,r001,Playing Instrument,Gold,,23.634258600000003,555f5092-cead-4637-b921-db0f0e50b416
