action,batch,corrected_action,narration_text,reasoning,round,scenario,status_main,status_secondary,timestamp_sec,video_uid
Stationary,2,,#C C scrolls through the desk top using a mouse,"Low body/hand motion, primarily finger movement.",r001,Desk Work,,,2467.226635266667,52d7e473-06a6-4464-81f4-08199bf5cb6a
Stationary,2,,#C C reads lyrics on computer,"Low body/hand motion, focused visual activity.",r001,Desk Work,,,3073.6502152666667,52d7e473-06a6-4464-81f4-08199bf5cb6a
Stationary,2,,#c c stops playing a guitar,"The action indicates a pause in motion, likely with minimal body or hand activity.",r001,Desk Work,,,3402.371205266667,52d7e473-06a6-4464-81f4-08199bf5cb6a
Stationary,2,,#c c sings,"Low body/hand motion, singing does not involve significant physical movement.",r001,Desk Work,,,3404.154975266667,52d7e473-06a6-4464-81f4-08199bf5cb6a
Stationary,2,,#c c resets his timer,"Low body/hand motion, likely involves pressing a button or making a small hand gesture.",r001,Desk Work,,,3463.007275266667,52d7e473-06a6-4464-81f4-08199bf5cb6a
Essential Operation,2,,#c c press on the phone,"Core task involving pressing on a phone, high hand activity.",r001,Desk Work,,,3647.205985266666,52d7e473-06a6-4464-81f4-08199bf5cb6a
Stationary,2,,#C is singing while playing guitar,"Low body/motion, hands engaged in playing guitar, no significant movement through space.",r001,Desk Work,,,3835.964345266667,52d7e473-06a6-4464-81f4-08199bf5cb6a
Search,2,,#C is looking around,"Head movement (visual search), hands mostly still.",r001,Desk Work,,,4041.275705266667,52d7e473-06a6-4464-81f4-08199bf5cb6a
Stationary,2,,# C C holds the phone with both hands,"Low body/hand motion, holding an object without movement.",r001,Desk Work,,,4088.287115266666,52d7e473-06a6-4464-81f4-08199bf5cb6a
Stationary,2,,# C C taps the screen on the phone with the finger,"Short burst of hand activity, likely in a seated position.",r001,Desk Work,,,4089.021245266667,52d7e473-06a6-4464-81f4-08199bf5cb6a
Stationary,2,,# C C scrolls the screen of the phone with the finger,"Low body motion, focused hand movement on a small area.",r001,Desk Work,,,4100.404875266668,52d7e473-06a6-4464-81f4-08199bf5cb6a
Stationary,2,,# C C flaps the hand,"Flapping the hand without moving the body suggests a low-energy, stationary activity.",r001,Desk Work,,,4112.788975266667,52d7e473-06a6-4464-81f4-08199bf5cb6a
Stationary,2,,# C C scrolls the screen of the phone,"Low body/hand motion, mostly finger movement.",r001,Desk Work,,,4113.390925266667,52d7e473-06a6-4464-81f4-08199bf5cb6a
Stationary,2,,# C C changes the sitting position,Adjusting sitting position involves minimal movement and does not involve significant body acceleration.,r001,Desk Work,,,4152.277955266667,52d7e473-06a6-4464-81f4-08199bf5cb6a
Essential Operation,2,,#C C operates a computer with a mouse,Core manual task involving high hand activity.,r001,Desk Work,,,4387.667681933333,52d7e473-06a6-4464-81f4-08199bf5cb6a
Locomotion,2,,#C C enters the living room,"Movement through space, likely involving walking or moving into a new area.",r001,Cooking,,,51.6056796,58baa94e-8a14-4608-907b-ddcda8cd7e21
Locomotion,2,,#C C enters a dinning room,"Movement through space (entering a dining room), involves walking or moving.",r001,Cooking,Gold,,109.2707796,58baa94e-8a14-4608-907b-ddcda8cd7e21
Locomotion,2,,#C C towards the cooker stove,Movement through space towards the cooker stove.,r001,Cooking,Gold,,270.76014960000003,58baa94e-8a14-4608-907b-ddcda8cd7e21
Search,2,,#C C turns to the phone,"Head movement (turning to look at the phone), hands mostly still.",r001,Cooking,Gold,,431.9624009546634,58baa94e-8a14-4608-907b-ddcda8cd7e21
Essential Operation,2,,#C C grates butter,"Core task, high hand activity.",r001,Cooking,Gold,,600.4534109546634,58baa94e-8a14-4608-907b-ddcda8cd7e21
Object Transfer,2,,#C C picks up a bowl,Logistics step involving picking up an object.,r001,Cooking,Gold,,834.6148209546634,58baa94e-8a14-4608-907b-ddcda8cd7e21
Object Transfer,2,,#C C lifts up a grater,"Action involves picking up an object, which is a logistics step.",r001,Cooking,Gold,,850.3213609546634,58baa94e-8a14-4608-907b-ddcda8cd7e21
Essential Operation,2,,#C C mixes the ingredients in the bowl with hands,Core manual task involving high hand activity.,r001,Cooking,Gold,,872.3238509546634,58baa94e-8a14-4608-907b-ddcda8cd7e21
Object Transfer,2,,#C C lifts up the glass jar,"The action involves picking up an object, which falls under logistics.",r001,Cooking,Gold,,969.7479909546636,58baa94e-8a14-4608-907b-ddcda8cd7e21
Stationary,2,,#C C looks forward,"Low body/hand motion, indicates a stationary action.",r001,Cooking,Gold,,1209.1569709546634,58baa94e-8a14-4608-907b-ddcda8cd7e21
Essential Operation,2,Object Transfer,#C C lifts the cartoon,Lifting an object involves high hand activity.,r001,Walking Outdoors,Gold,,474.89617526666666,5970d966-cbd4-4fc0-8590-bffc9935bf10
Stationary,2,,#C C holds the cartoon,Holding an object typically involves low body and hand motion.,r001,Walking Outdoors,Gold,,483.71759526666665,5970d966-cbd4-4fc0-8590-bffc9935bf10
Object Transfer,2,,#C C picks the bag,Logistics step involving picking up an object.,r001,Walking Outdoors,Gold,,500.8786752666667,5970d966-cbd4-4fc0-8590-bffc9935bf10
Search,2,,#C C looks at the bike,"Head movement (visual inspection), hands mostly still.",r001,Walking Outdoors,Gold,,582.9084852666667,5970d966-cbd4-4fc0-8590-bffc9935bf10
Locomotion,2,,#C C walks outside the house,"Body moving through space, indicative of walking.",r001,Walking Outdoors,Gold,,591.5635852666667,5970d966-cbd4-4fc0-8590-bffc9935bf10
Object Transfer,2,,#C C picks a phone,Logistics step of picking up an object.,r001,Desk Work,Gold,,187.9563396,5b2ffccb-a891-4d76-a271-abbcbf7e894b
Object Transfer,2,,#C C picks a steamer basket,Logistics/Setup step.,r001,Cooking,Gold,,41.3930986,5baf4e1b-582a-4fbc-9391-3e794057c759
Object Transfer,2,,#C C puts down the bottle,Logistics step of placing an object down.,r001,Cooking,Gold,,55.4785786,5baf4e1b-582a-4fbc-9391-3e794057c759
Object Transfer,2,,#C C puts water in the cooking pot,Logistics step involving the transfer of water into the pot.,r001,Cooking,Gold,,85.8252486,5baf4e1b-582a-4fbc-9391-3e794057c759
Object Transfer,2,,#C C puts down the cooking pot,Logistics/Setup step involving placing an object down.,r001,Cooking,Gold,,91.7774086,5baf4e1b-582a-4fbc-9391-3e794057c759
Locomotion,2,,#O woman X moves around,"Body moving through space, likely involves walking or moving around.",r001,Cooking,Gold,,122.9411086,5baf4e1b-582a-4fbc-9391-3e794057c759
Object Transfer,2,,#C C closes water tap,Logistics step involving a specific object (closing the water tap).,r001,Cooking,Gold,,162.3859086,5baf4e1b-582a-4fbc-9391-3e794057c759
Locomotion,2,,#C C moves the cooking pan,"Movement of the body to move the cooking pan, involves high body acceleration.",r001,Cooking,Gold,,274.47074860000004,5baf4e1b-582a-4fbc-9391-3e794057c759
Object Transfer,2,,#C C picks cooking pot from the cabinet,Logistics step involving picking up an object.,r001,Cooking,Gold,,296.3000386766179,5baf4e1b-582a-4fbc-9391-3e794057c759
Object Transfer,2,,#C C closes cabinet with hand,"Closing a cabinet involves moving an object (the cabinet door), which is a logistics step.",r001,Cooking,Gold,,303.3939186766179,5baf4e1b-582a-4fbc-9391-3e794057c759
Object Transfer,2,,#C C picks spice from the pantry,"Logistics step, picking up an object.",r001,Cooking,Gold,,434.8715686766179,5baf4e1b-582a-4fbc-9391-3e794057c759
Object Transfer,2,,#C C opens spice lid,Logistics step involving opening a container.,r001,Cooking,Gold,,436.6515486766179,5baf4e1b-582a-4fbc-9391-3e794057c759
Object Transfer,2,,#C C picks spoon from the counter top,Logistics step involving picking up an object.,r001,Cooking,Gold,,469.7366686766179,5baf4e1b-582a-4fbc-9391-3e794057c759
Object Transfer,2,,#O female B takes glove from the cabinet,Logistics/Setup step involving picking up and putting down an object.,r001,Cooking,Gold,,543.2959120099513,5baf4e1b-582a-4fbc-9391-3e794057c759
Stationary,2,,#CO female B converses with C,"Low body/hand motion, likely involves talking.",r001,Cooking,Gold,,557.4484121677084,5baf4e1b-582a-4fbc-9391-3e794057c759
Object Transfer,2,,#C C places bowl on the counter top,"Logistics step, placing an object.",r001,Cooking,Gold,,698.3464221677084,5baf4e1b-582a-4fbc-9391-3e794057c759
Object Transfer,2,,#C C places spatula on other hand,"Logistics step, transferring the spatula to the other hand.",r001,Cooking,,,725.4802921677084,5baf4e1b-582a-4fbc-9391-3e794057c759
Essential Operation,2,,#C C divides garlic.,Core task involving manual dexterity and fine motor skills.,r001,Cooking,,,888.3318186458333,5baf4e1b-582a-4fbc-9391-3e794057c759
Object Transfer,2,,#C C puts knife on the table.,Logistics/Setup step involving the placement of an object.,r001,Cooking,,,896.4996386458333,5baf4e1b-582a-4fbc-9391-3e794057c759
Locomotion,2,,#C C walks in the kuchen.,"Movement through space, involves body acceleration.",r001,Cooking,,,964.0574586458332,5baf4e1b-582a-4fbc-9391-3e794057c759
Essential Operation,2,,#C C scoops ingredient.,Core task involving high hand activity.,r001,Cooking,,,1009.2883386458334,5baf4e1b-582a-4fbc-9391-3e794057c759
Essential Operation,2,,#O person Q spreads greens on the foil paper.,Core task involving manual dexterity and hand movements.,r001,Cooking,,,1049.4190086458334,5baf4e1b-582a-4fbc-9391-3e794057c759
Object Transfer,2,,#O person Q puts spatula on the table.,Logistics step involving placing an object.,r001,Cooking,,,1055.8875286458333,5baf4e1b-582a-4fbc-9391-3e794057c759
Search,2,,#C C operates a wrist watch,Head and hand movement focused on checking the time.,r001,Cooking,,,1112.0090333884114,5baf4e1b-582a-4fbc-9391-3e794057c759
Stationary,2,,#C C places hand on a cooker,Placing hand on a cooker indicates a pause or waiting period.,r001,Cooking,,,1155.4614433884117,5baf4e1b-582a-4fbc-9391-3e794057c759
Essential Operation,2,,#C C stirs #unsure,Core task involving high hand activity.,r001,Cooking,,,1200.7644633884115,5baf4e1b-582a-4fbc-9391-3e794057c759
Essential Operation,2,,#C C turns knob on a cooker,"Core task involving manual adjustment, high hand activity.",r001,Cooking,,,1306.9228033884117,5baf4e1b-582a-4fbc-9391-3e794057c759
Essential Operation,2,,#C C turns off faucet,"Core task involving manipulation, high hand activity.",r001,Cooking,,,1320.2393833884114,5baf4e1b-582a-4fbc-9391-3e794057c759
Object Transfer,2,,#C C drops spoon,"[CtxFixed] The action of dropping the spoon is a deliberate placement onto a surface, which fits the criteria for 'Object Transfer'.",r001,Cooking,,,1325.9464933884117,5baf4e1b-582a-4fbc-9391-3e794057c759
Object Transfer,2,,#C C takes whisk,Logistics/Setup step (pick up an object).,r001,Cooking,,,1334.344773388411,5baf4e1b-582a-4fbc-9391-3e794057c759
Essential Operation,2,,#C C pours #unsure in a tin,Core task involving manual operation with the hands.,r001,Cooking,,,1358.9771133884117,5baf4e1b-582a-4fbc-9391-3e794057c759
Object Transfer,2,,#C C places the plastic container on the floor,Logistics step involving placing an object.,r001,Mechanical Repair,,,79.4580886,5f2be256-1298-4876-a310-cc9c7e80774a
Object Transfer,2,,#C C puts the piece of paper in the drawer,Logistics/Setup step involving picking up and placing an object.,r001,Mechanical Repair,,,115.1855686,5f2be256-1298-4876-a310-cc9c7e80774a
Object Transfer,2,,#C C picks a birthday card in the drawer,"Logistics/Setup step, picking up an object.",r001,Mechanical Repair,,,123.8250286,5f2be256-1298-4876-a310-cc9c7e80774a
Object Transfer,2,,#C C organizes the drawer,Logistics/Setup step involving organizing items in a drawer.,r001,Mechanical Repair,,,126.2000486,5f2be256-1298-4876-a310-cc9c7e80774a
Object Transfer,2,,#C C picks up a packet of battery cells,Logistics step involving picking up an object.,r001,Mechanical Repair,,,278.15482860000003,5f2be256-1298-4876-a310-cc9c7e80774a
Object Transfer,2,,#C C connects a power bank to the charger,"The action involves connecting a power bank to a charger, which is a logistics step.",r001,Mechanical Repair,,,414.19619870273175,5f2be256-1298-4876-a310-cc9c7e80774a
Stationary,2,,#C C holds goggles,"Low body/hand motion, holding an object without movement.",r001,Mechanical Repair,,,454.1119087027317,5f2be256-1298-4876-a310-cc9c7e80774a
Object Transfer,2,,#C C picks another paper,Logistics step involving picking up an object.,r001,Mechanical Repair,,,455.60593870273175,5f2be256-1298-4876-a310-cc9c7e80774a
Stationary,2,,#C C holds papers,"Low body/hand motion, holding papers is a static action.",r001,Mechanical Repair,,,457.9770287027318,5f2be256-1298-4876-a310-cc9c7e80774a
Essential Operation,2,,#C C rotates a cable round his hands,Core manual task involving high hand activity.,r001,Mechanical Repair,,,530.1069787027318,5f2be256-1298-4876-a310-cc9c7e80774a
Object Transfer,2,,#C C pulls a cable,Logistics action involving the manipulation of an object.,r001,Mechanical Repair,,,692.4625421677084,5f2be256-1298-4876-a310-cc9c7e80774a
Object Transfer,2,,#C C passes a box to the right hand,"The action involves passing an object, which is a logistics step.",r001,Mechanical Repair,,,876.1830353925853,5f2be256-1298-4876-a310-cc9c7e80774a
Stationary,2,,#C C folds a paper,"Folding paper is a manual task but is not typically associated with locomotion, object transfer, search, or error/correction. It does not involve high body or hand acceleration typical of essential operations.",r001,Mechanical Repair,,,891.7694753925853,5f2be256-1298-4876-a310-cc9c7e80774a
Object Transfer,2,,#C C picks a cable,Logistics step of picking up an object.,r001,Mechanical Repair,,,929.4126153925852,5f2be256-1298-4876-a310-cc9c7e80774a
Object Transfer,2,,#C C drops a cable in the drawer,"The action involves placing an object (cable) into a drawer, which is a logistics step.",r001,Mechanical Repair,,,950.2442553925852,5f2be256-1298-4876-a310-cc9c7e80774a
Stationary,2,,#C C touches a camera,"Low body/hand motion, likely involves fine motor skills or inspection.",r001,Mechanical Repair,,,1202.3340413701824,5f2be256-1298-4876-a310-cc9c7e80774a
Object Transfer,2,,#C C opens the container,Logistics/Setup step (opening an object).,r001,Cooking,,,30.8342186,615c5cd1-1dab-4667-94ce-30bfe52e7cd4
Essential Operation,2,,#C C prepares food,"Core task, high hand activity.",r001,Cooking,,,45.6981986,615c5cd1-1dab-4667-94ce-30bfe52e7cd4
Essential Operation,2,,#C C adds spice in the food,"Core task, high hand activity.",r001,Cooking,,,148.1776986,615c5cd1-1dab-4667-94ce-30bfe52e7cd4
Object Transfer,2,,#C C puts the food item in a bowl,"Logistics step, moving an object from one place to another.",r001,Cooking,,,160.9540386,615c5cd1-1dab-4667-94ce-30bfe52e7cd4
Object Transfer,2,,#C C throws trash in the bin,Logistics step involving moving an object (trash) to a destination (bin).,r001,Cooking,,,408.49858860000006,615c5cd1-1dab-4667-94ce-30bfe52e7cd4
Object Transfer,2,,#C C puts knife on the countertop,"Logistics/Setup step, involves placing an object.",r001,Cooking,,,501.3413386,615c5cd1-1dab-4667-94ce-30bfe52e7cd4
Object Transfer,2,,#C C throws waste in trash can,Logistics action involving picking up and disposing of waste.,r001,Cooking,,,517.5643286000001,615c5cd1-1dab-4667-94ce-30bfe52e7cd4
Object Transfer,2,,#C C sorts cloths from the washing machine,"Logistics/Sorting step, involves picking up and putting down objects.",r001,Cooking,,,625.9270252666668,615c5cd1-1dab-4667-94ce-30bfe52e7cd4
Stationary,2,,#C C interacts with woman X,"Low body/hand motion, likely involves speaking or gesturing.",r001,Cooking,,,699.1518752666667,615c5cd1-1dab-4667-94ce-30bfe52e7cd4
Object Transfer,2,,#C C hands over the basin to woman X,Logistics step involving passing an object.,r001,Cooking,,,703.2028452666667,615c5cd1-1dab-4667-94ce-30bfe52e7cd4
Locomotion,2,,#C C carries the baby,Body moving through space while carrying an additional load.,r001,Cooking,,,828.0839752666667,615c5cd1-1dab-4667-94ce-30bfe52e7cd4
Stationary,2,,#C C does the hand gesture,"Low body/hand motion, likely involves minimal movement.",r001,Cooking,,,1054.0720252666667,615c5cd1-1dab-4667-94ce-30bfe52e7cd4
Stationary,2,,#C C shows man X the phone content,"Low body/hand motion, likely involves showing content which is a static action.",r001,Cooking,Gold,,1073.6388219333337,615c5cd1-1dab-4667-94ce-30bfe52e7cd4
Object Transfer,2,Essential Operation,#O man X serves the beverage,Logistics step involving picking up and serving the beverage.,r001,Cooking,Gold,,1472.0900219333334,615c5cd1-1dab-4667-94ce-30bfe52e7cd4
Object Transfer,2,,#C C closes the door,"Closing an object (door), involves a short burst of hand activity.",r001,Cooking,Gold,,1774.492830954663,615c5cd1-1dab-4667-94ce-30bfe52e7cd4
Locomotion,2,,#O man Y walks,"Movement through space, indicative of walking.",r001,Cooking,Gold,,1948.950680954663,615c5cd1-1dab-4667-94ce-30bfe52e7cd4
Object Transfer,2,,#C C puts bowl down,Logistics/Setup step.,r001,Cooking,Gold,,1956.338460954663,615c5cd1-1dab-4667-94ce-30bfe52e7cd4
Object Transfer,2,,#C C moves bowl,Logistics of moving an object (bowl).,r001,Cooking,Gold,,1972.388540954663,615c5cd1-1dab-4667-94ce-30bfe52e7cd4
Stationary,2,,#C C shakes dish,"Low body/hand motion, shaking is a small movement.",r001,Cooking,Gold,,2022.321280954663,615c5cd1-1dab-4667-94ce-30bfe52e7cd4
Locomotion,2,,#O boy S walks,"Movement through space, indicative of walking.",r001,Cooking,Gold,,2167.9154809546635,615c5cd1-1dab-4667-94ce-30bfe52e7cd4
Object Transfer,2,,#C C puts dish down,"Logistics/Setup step, involves moving an object to a stationary position.",r001,Cooking,Gold,,2182.6837786,615c5cd1-1dab-4667-94ce-30bfe52e7cd4
Stationary,2,,#O Boy S moves hands,"Low body/hand motion, likely idle or talking.",r001,Cooking,Gold,,2213.9900386000004,615c5cd1-1dab-4667-94ce-30bfe52e7cd4
Object Transfer,2,,#C C dips the brush into a paint container.,Logistics step involving picking up or putting down an object.,r001,Mechanical Repair,Gold,,110.3360696,62117f20-5e86-480d-b0c5-277f9ebc3615
Essential Operation,2,,#C C paints the balcony rail.,Core manual task involving high hand activity.,r001,Mechanical Repair,Gold,,227.8348496,62117f20-5e86-480d-b0c5-277f9ebc3615
Object Transfer,2,,#C C drops the paint brush on a paint container.,"[CtxFixed] The action of dropping the paint brush onto a paint container appears to be a deliberate placement of the object, which fits the criteria for 'Object Transfer'.",r001,Mechanical Repair,Gold,,283.52687960000003,62117f20-5e86-480d-b0c5-277f9ebc3615
Essential Operation,2,,#C C paints the wooden balcony rail with the paint brush in her right hand,"Core task involving manual operation with a paint brush, high hand activity.",r001,Mechanical Repair,Gold,,378.2661409546634,62117f20-5e86-480d-b0c5-277f9ebc3615
Object Transfer,2,,#C C dips the paint brush in her right hand into the paint container,"The action involves picking up the paint brush and dipping it into the container, which is a logistics step.",r001,Mechanical Repair,Gold,,461.8637009546634,62117f20-5e86-480d-b0c5-277f9ebc3615
Stationary,2,,#C C adjusts the white polythene sheet with her left hand,"Adjusting a sheet likely involves fine, subtle movements rather than high energy or jerky motions.",r001,Mechanical Repair,Gold,,770.6019709546634,62117f20-5e86-480d-b0c5-277f9ebc3615
Essential Operation,2,,#C C dips the paint brush in her right hand into a paint container,Core task involving manual activity with the hand.,r001,Mechanical Repair,Gold,,830.6935709546634,62117f20-5e86-480d-b0c5-277f9ebc3615
Object Transfer,2,,#C C passes the paint brush to her left hand,The action involves transferring an object (the paint brush) from one hand to another.,r001,Mechanical Repair,Gold,,896.7019709546634,62117f20-5e86-480d-b0c5-277f9ebc3615
Essential Operation,2,,#C C cleans the floor with her left hand,Core task involving high hand activity.,r001,Mechanical Repair,Gold,,1058.1745709546633,62117f20-5e86-480d-b0c5-277f9ebc3615
Stationary,2,,#C C rubs her fingers together,"Low body/hand motion, likely inspecting hands or materials.",r001,Mechanical Repair,Gold,,1061.5237959546632,62117f20-5e86-480d-b0c5-277f9ebc3615
Object Transfer,2,,#C C drops the paint container on the white polythene sheet,"[CtxFixed] The action of dropping the paint container onto the white polythene sheet is a deliberate placement, which fits the criteria for 'Object Transfer'.",r001,Mechanical Repair,Gold,,1560.7195509546632,62117f20-5e86-480d-b0c5-277f9ebc3615
Object Transfer,2,,#C C passes the paint brush to her right hand,Logistics step involving the transfer of the paint brush.,r001,Mechanical Repair,Gold,,1574.2325609546633,62117f20-5e86-480d-b0c5-277f9ebc3615
Essential Operation,2,,#C C dips the paint brush in the paint.,Core task involving high hand activity.,r001,Mechanical Repair,Gold,,1674.6813909546634,62117f20-5e86-480d-b0c5-277f9ebc3615
Essential Operation,2,,#C C brushes the paint brush against the mouth of the can of paint.,Core manual task involving high hand activity.,r001,Mechanical Repair,Gold,,1675.7321709546632,62117f20-5e86-480d-b0c5-277f9ebc3615
Essential Operation,2,,#C C adjusts the camera,Core manual task involving fine motor skills and hand adjustments.,r001,Mechanical Repair,Gold,,14.6475,63961b5a-3d09-439a-abff-1bd3456b25e0
Locomotion,2,,#C C rides a bicycle on the road,"Body moving through space, indicative of movement and high body acceleration.",r001,Mechanical Repair,Gold,,55.20147,63961b5a-3d09-439a-abff-1bd3456b25e0
Search,2,,#C C looks at the plants,"Head movement (visual search), hands mostly still.",r001,Walking Outdoors,Gold,,405.35006,6542887a-5ea3-41b4-b281-3f2b30ebb766
Locomotion,2,Object Transfer,#C C throws waste on the waste container,Body movement involved in the action of throwing waste.,r001,Cleaning,Bad,,79.3913286,66600529-b776-4b03-9e58-53d4950bbf0b
Object Transfer,2,,#C C throws waste in the waste container,Logistics step involving the movement of an object.,r001,Cleaning,Gold,,112.7050586,66600529-b776-4b03-9e58-53d4950bbf0b
Stationary,2,Object Transfer,#C C closes the laundry machine,Low energy action with minimal body movement.,r001,Cleaning,Bad,,30.967488600000003,67dca1fe-bfbf-4bd2-ba24-427e35722cb0
Essential Operation,2,,#C C swings the right hand,Core task involving high hand activity.,r001,Playing Instrument,,,1.6373386,6b0e9740-14ac-45aa-993c-574bc25a4585
Essential Operation,2,,#C C swings the left hand,"High hand activity, likely playing the instrument.",r001,Playing Instrument,,,323.56814860000003,6b0e9740-14ac-45aa-993c-574bc25a4585
Object Transfer,2,,#C C pulls the chair with the left hand,Logistics step involving moving an object (chair).,r001,Playing Instrument,,,588.6432993320908,6b0e9740-14ac-45aa-993c-574bc25a4585
Stationary,2,,#C C sits on the chair,"Low body/hand motion, sitting down.",r001,Playing Instrument,,,588.8451593320908,6b0e9740-14ac-45aa-993c-574bc25a4585
Object Transfer,2,,#C C opens the book with the both hands,Logistics step involving picking up or opening an object.,r001,Playing Instrument,,,590.5166993320909,6b0e9740-14ac-45aa-993c-574bc25a4585
Stationary,2,,#C C flips pages of the book,The action of flipping pages is a quick movement but does not involve significant body or hand motion otherwise.,r001,Playing Instrument,,,1103.080607613672,6b0e9740-14ac-45aa-993c-574bc25a4585
Essential Operation,2,,#C C swings both hands,High hand activity during playing the instrument.,r001,Playing Instrument,,,1414.708538231348,6b0e9740-14ac-45aa-993c-574bc25a4585
Object Transfer,2,,#C C closes the book with both hands,Logistics step involving picking up or putting down an object.,r001,Playing Instrument,,,1417.840988231348,6b0e9740-14ac-45aa-993c-574bc25a4585
Object Transfer,2,,#C C touches the books with both hands,Logistics step involving picking up or putting down objects.,r001,Playing Instrument,,,1420.7214882313478,6b0e9740-14ac-45aa-993c-574bc25a4585
Object Transfer,2,,#C C turns the page of the book with the right hand,Logistics action involving picking up and moving the page.,r001,Playing Instrument,,,1551.679138231348,6b0e9740-14ac-45aa-993c-574bc25a4585
Stationary,2,,#O man X claps hands,"Clapping hands can be considered a low energy, stationary activity if not part of a larger movement or performance.",r001,Playing Instrument,,,1.8769686,6b6825dc-7094-4bdb-aca8-c02305910ce6
Object Transfer,2,,#O man X throws stuffed animal,"The action involves transferring an object (throwing a stuffed animal), which is characterized by short bursts of hand acceleration.",r001,Playing Instrument,,,13.6914986,6b6825dc-7094-4bdb-aca8-c02305910ce6
Stationary,2,,#C C plays with puppy,Interacting with the puppy in a playing context suggests low body/hand motion typical of a stationary activity.,r001,Playing Instrument,,,26.1885986,6b6825dc-7094-4bdb-aca8-c02305910ce6
Object Transfer,2,,#C C throws stuffed animal,"[CtxFixed] The action of throwing a stuffed animal involves the deliberate movement and placement of an object, which fits the definition of Object Transfer.",r001,Playing Instrument,,,170.3662486,6b6825dc-7094-4bdb-aca8-c02305910ce6
Search,2,,#O man A moves the doll around the dog,Movement around an object (visual search or monitoring).,r001,Playing Instrument,,,433.0544186458333,6b6825dc-7094-4bdb-aca8-c02305910ce6
Object Transfer,2,,#O man A throws the toy on the floor,"The action involves moving an object (throwing the toy), which corresponds to logistics or setup step.",r001,Playing Instrument,,,456.7365786458333,6b6825dc-7094-4bdb-aca8-c02305910ce6
Object Transfer,2,,#O man A pulls the toy from the dog,The action involves moving an object (toy) from one place to another.,r001,Playing Instrument,,,509.2676086458333,6b6825dc-7094-4bdb-aca8-c02305910ce6
Object Transfer,2,,#C C throws the doll on the floor,"[CtxFixed] The action of throwing the doll onto the floor is a deliberate placement of the object, which fits the definition of 'Object Transfer'.",r001,Playing Instrument,,,514.6551286458333,6b6825dc-7094-4bdb-aca8-c02305910ce6
Search,2,,#C C looks at puppy,"Head movement (visual search), hands mostly still.",r001,Playing Instrument,,,579.9018170505209,6b6825dc-7094-4bdb-aca8-c02305910ce6
Stationary,2,,#O man X holds stuffed animal,"The action describes holding a stuffed animal, which involves minimal movement.",r001,Playing Instrument,,,610.1622470505208,6b6825dc-7094-4bdb-aca8-c02305910ce6
Object Transfer,2,,#C C pulls stuffed animal from puppy,"The action involves moving an object (pulling a stuffed animal), which corresponds to logistics or setup.",r001,Playing Instrument,,,702.0055070505209,6b6825dc-7094-4bdb-aca8-c02305910ce6
Stationary,2,,#C C holds the guitar,"Low body/hand motion, preparation stance.",r001,Playing Instrument,,,383.7788592566352,6bd3302b-3269-41dd-a32f-79bff3af1a81
Object Transfer,2,,#C C drops the piece of cloth on the ground,"[CtxFixed] The action involves deliberately placing the piece of cloth onto the ground, which fits the definition of an Object Transfer.",r001,Cleaning,,,3.9856496,6c03be74-4692-4e3e-8eab-01f9f8e0d3ba
Stationary,2,,#C C holds the wand of the vacuum cleaner with both hands #unsure,"Holding an object with both hands indicates a low-energy, stationary action.",r001,Cleaning,,,7.1571096,6c03be74-4692-4e3e-8eab-01f9f8e0d3ba
Stationary,2,,#C C places his left hand on the seat of the car,The action involves a stable position with minimal movement.,r001,Cleaning,,,83.54654959999999,6c03be74-4692-4e3e-8eab-01f9f8e0d3ba
Stationary,2,,#C C switches off the vacuum cleaner with his right hand,"Low body/hand motion, simple action with minimal movement.",r001,Cleaning,,,147.8273496,6c03be74-4692-4e3e-8eab-01f9f8e0d3ba
Locomotion,2,,#C C vacuums the floor interior of the car,Body moving through space while performing a task that involves continuous movement.,r001,Cleaning,,,163.9102696,6c03be74-4692-4e3e-8eab-01f9f8e0d3ba
Locomotion,2,,#C C vacuums the floor interior of the car with the wand in both hands,Body moving through space while performing a task with the vacuum.,r001,Cleaning,,,170.7876496,6c03be74-4692-4e3e-8eab-01f9f8e0d3ba
Locomotion,2,,#C C vacuums the flat circular material #unsure,Body moving through space while performing a cleaning action.,r001,Cleaning,,,245.4712096,6c03be74-4692-4e3e-8eab-01f9f8e0d3ba
Essential Operation,2,,#C C switches on the vacuum cleaner with his right hand,"Activating the vacuum cleaner, high hand activity.",r001,Cleaning,,,314.7692609546634,6c03be74-4692-4e3e-8eab-01f9f8e0d3ba
Locomotion,2,,#C C vacuums the two front seats of the car,Body moving through space while performing a cleaning task.,r001,Cleaning,,,333.4573009546634,6c03be74-4692-4e3e-8eab-01f9f8e0d3ba
Object Transfer,2,,#C C drops the loose part of the wand on the seat of the car with his left hand,"[CtxFixed] The action involves deliberately placing the loose part of the wand onto the seat, which fits the criteria for an Object Transfer.",r001,Cleaning,,,364.2255209546634,6c03be74-4692-4e3e-8eab-01f9f8e0d3ba
Locomotion,2,,#C C walks away from the car towards a blue bag on the floor,Body moving through space (walking).,r001,Cleaning,,,385.4611009546634,6c03be74-4692-4e3e-8eab-01f9f8e0d3ba
Stationary,2,,#C holds the hose of the vacuum cleaner with both hands,"Low body/hand motion, holding position.",r001,Cleaning,,,413.4573909546634,6c03be74-4692-4e3e-8eab-01f9f8e0d3ba
