action,batch,corrected_action,narration_text,reasoning,round,scenario,status_main,status_secondary,timestamp_sec,video_uid
Stationary,5,Search,#C C stares at the baking tray,"Low body/hand motion, focused gaze.",r001,Cooking,Bad,,20.3509686,59867cc2-3e1f-4dea-b4d7-dbaf55982e72
Object Transfer,5,,#C C fetches the paste with the spoon,Logistics step involving picking up and transferring the spoon.,r001,Cooking,Gold,,53.3530286,59867cc2-3e1f-4dea-b4d7-dbaf55982e72
Object Transfer,5,,#C C picks up the package,Logistics step involving picking up an object.,r001,Cooking,Gold,,65.92131859999999,59867cc2-3e1f-4dea-b4d7-dbaf55982e72
Locomotion,5,,#C C walks towards the trash can,Body moving through space (walking).,r001,Cooking,Gold,,89.4500286,59867cc2-3e1f-4dea-b4d7-dbaf55982e72
Object Transfer,5,,#C C throws the can in the trash can,"[CtxFixed] The action of throwing the can into the trash can is a deliberate placement of the can into the trash can, which fits the definition of an Object Transfer.",r001,Cooking,Gold,,91.8788886,59867cc2-3e1f-4dea-b4d7-dbaf55982e72
Object Transfer,5,,#C C picks up the carrot,"Logistics step, picking up an object.",r001,Cooking,Gold,,114.1960286,59867cc2-3e1f-4dea-b4d7-dbaf55982e72
Essential Operation,5,,#C C scrapes the paste off the spoon with the carrot,Core task involving high hand activity.,r001,Cooking,Gold,,114.9835586,59867cc2-3e1f-4dea-b4d7-dbaf55982e72
Object Transfer,5,,#C C picks up the onion,"Logistics/Setup step, picking up an object.",r001,Cooking,Gold,,233.7515786,59867cc2-3e1f-4dea-b4d7-dbaf55982e72
Essential Operation,5,,#C C spreads spices on the onion,Core task involving fine motor skills and high hand activity.,r001,Cooking,Gold,,255.8572486,59867cc2-3e1f-4dea-b4d7-dbaf55982e72
Object Transfer,5,,#C C places the piece on the baking tray,Logistics step involving placing an object.,r001,Cooking,Gold,,268.6856786,59867cc2-3e1f-4dea-b4d7-dbaf55982e72
Essential Operation,5,,#C C moves up the onion piece,Core task involving high hand activity.,r001,Cooking,Gold,,268.9997386,59867cc2-3e1f-4dea-b4d7-dbaf55982e72
Object Transfer,5,,#C C picks a soap from the soap dish,Logistics step involving picking up an object.,r001,Cooking,Gold,,293.9177098207032,59867cc2-3e1f-4dea-b4d7-dbaf55982e72
Essential Operation,5,,#C C wipes the tray with finger,Core task involving manual effort with high hand activity.,r001,Cooking,Gold,,318.04587982070314,59867cc2-3e1f-4dea-b4d7-dbaf55982e72
Essential Operation,5,Object Transfer,#C C closes the storage container with lid,Closing a storage container involves a core manual task with significant hand activity.,r001,Cooking,Bad,,342.8390698207032,59867cc2-3e1f-4dea-b4d7-dbaf55982e72
Object Transfer,5,,#C C picks a storage container from the table,Logistics/Setup step involving picking up an object.,r001,Cooking,Gold,,346.5215498207032,59867cc2-3e1f-4dea-b4d7-dbaf55982e72
Essential Operation,5,,#C C washes the cooking pot with the cleaning sponge,Core task involving high hand activity.,r001,Cooking,Gold,,429.8007198207032,59867cc2-3e1f-4dea-b4d7-dbaf55982e72
Object Transfer,5,,#C C picks a polythene pack from the table,Logistics step involving picking up an object.,r001,Cooking,Gold,,508.7205398207032,59867cc2-3e1f-4dea-b4d7-dbaf55982e72
Object Transfer,5,,#C C moves a disposable cup on the table,Logistics/Setup step involving moving an object.,r001,Cooking,Gold,,510.0042498207032,59867cc2-3e1f-4dea-b4d7-dbaf55982e72
Object Transfer,5,,#C C closes the storage cabinet,Logistics/Setup step involving closing an object.,r001,Cooking,Gold,,524.8299698207031,59867cc2-3e1f-4dea-b4d7-dbaf55982e72
Locomotion,5,,#O a woman X walks towards C,Body moving through space (walking action).,r001,Cooking,Gold,,607.4330145734143,59867cc2-3e1f-4dea-b4d7-dbaf55982e72
Object Transfer,5,,#C C places the dish on the chopping board,"Logistics step, moving the dish to the chopping board.",r001,Cooking,Gold,,650.8850145734143,59867cc2-3e1f-4dea-b4d7-dbaf55982e72
Stationary,5,,#C C talks to a woman X,Low body/hand motion during conversation.,r001,Cooking,Gold,,694.5234345734143,59867cc2-3e1f-4dea-b4d7-dbaf55982e72
Stationary,5,,#O a woman X talks to C,"Low body/hand motion, likely involves speaking.",r001,Cooking,Gold,,702.2379645734143,59867cc2-3e1f-4dea-b4d7-dbaf55982e72
Object Transfer,5,,#C C unloads the items in the cabinet,Logistics step involving picking up and putting down objects.,r001,Cooking,Gold,,803.357681240081,59867cc2-3e1f-4dea-b4d7-dbaf55982e72
Search,5,,#C C searches in the cabinet.,"Head movement (visual search), hands mostly still.",r001,Cooking,Gold,,825.1906942803387,59867cc2-3e1f-4dea-b4d7-dbaf55982e72
Object Transfer,5,,#C C picks a garlic on the kitchen counter.,Logistics step involving picking up an object.,r001,Cooking,Gold,,864.4992342803387,59867cc2-3e1f-4dea-b4d7-dbaf55982e72
Object Transfer,5,,#C C puts the olive oil bottle and the bottle lid on the kitchen counter.,Logistics step involving placing objects on a surface.,r001,Cooking,Gold,,957.8242942803386,59867cc2-3e1f-4dea-b4d7-dbaf55982e72
Object Transfer,5,,#C C drops a garlic skin covers on the kitchen counter.,"[CtxFixed] The action of dropping the garlic skin covers onto the kitchen counter indicates a deliberate placement of the object, which fits the criteria for 'Object Transfer'.",r001,Cooking,Gold,,1013.6041442803388,59867cc2-3e1f-4dea-b4d7-dbaf55982e72
Object Transfer,5,,#C C drops an onion skin cover piece on the kitchen counter.,"[CtxFixed] The action of dropping an onion skin cover piece onto the kitchen counter can be interpreted as a deliberate placement, which fits the 'Object Transfer' category.",r001,Cooking,Gold,,1060.5346842803388,59867cc2-3e1f-4dea-b4d7-dbaf55982e72
Essential Operation,5,Object Transfer,#C C turns the onion,"Core task involving manipulation, high hand activity.",r001,Cooking,Bad,,1091.404826252995,59867cc2-3e1f-4dea-b4d7-dbaf55982e72
Object Transfer,5,,#C C picks onions from the chopping board,Logistics step involving picking up objects.,r001,Cooking,Gold,,1151.6991962529949,59867cc2-3e1f-4dea-b4d7-dbaf55982e72
Object Transfer,5,,#C C puts onion peel on the table,Logistics step involving moving an object.,r001,Cooking,Gold,,1209.5376262529949,59867cc2-3e1f-4dea-b4d7-dbaf55982e72
Essential Operation,5,Object Transfer,#C C moves a carrot on the chopping board,"Core task involving manipulation of an object, high hand activity.",r001,Cooking,Gold,,1377.3463619791669,59867cc2-3e1f-4dea-b4d7-dbaf55982e72
Essential Operation,5,Object Transfer,#C C throws the carrot in the tray,Core task involving active hand movement.,r001,Cooking,Gold,,1390.3688919791666,59867cc2-3e1f-4dea-b4d7-dbaf55982e72
Essential Operation,5,,#C C peels the garlic skin with the hands,"Core task involving manual manipulation, high hand activity.",r001,Cooking,Gold,,1440.1902419791666,59867cc2-3e1f-4dea-b4d7-dbaf55982e72
Essential Operation,5,Object Transfer,#C C moves the content in the tray,Core task involving active hand movement.,r001,Cooking,Bad,,1467.3566919791665,59867cc2-3e1f-4dea-b4d7-dbaf55982e72
Object Transfer,5,,#C C puts the cooking stick in the cooking pot,Logistics step of placing an object into another.,r001,Cooking,Gold,,1485.0043619791666,59867cc2-3e1f-4dea-b4d7-dbaf55982e72
Object Transfer,5,,#C C puts the food in the aluminum foil,Logistics step involving picking up and placing the food in foil.,r001,Cooking,Gold,,1528.4017319791667,59867cc2-3e1f-4dea-b4d7-dbaf55982e72
Essential Operation,5,,#C C shapes the food in the hand,Core manual task involving high hand activity.,r001,Cooking,Gold,,1591.3205219791666,59867cc2-3e1f-4dea-b4d7-dbaf55982e72
Object Transfer,5,,#C C scoops food with the hands,"The action involves picking up and transferring food, which is a logistics step.",r001,Cooking,Gold,,1618.9631819791666,59867cc2-3e1f-4dea-b4d7-dbaf55982e72
Stationary,5,Object Transfer,#C C places the cereal pieces together,"Low body/hand motion, likely involves holding the cereal pieces in place.",r001,Cooking,Bad,,1682.1795338115885,59867cc2-3e1f-4dea-b4d7-dbaf55982e72
Essential Operation,5,,#C C cuts the cereal piece in half,"Core task, high hand activity.",r001,Cooking,Gold,,1702.5355038115886,59867cc2-3e1f-4dea-b4d7-dbaf55982e72
Essential Operation,5,,#C C shapes the cereal piece,Core task involving hands in a precise manual operation.,r001,Cooking,Gold,,1762.9855838115886,59867cc2-3e1f-4dea-b4d7-dbaf55982e72
Essential Operation,5,Object Transfer,#C C separates the cereal pieces,Core task involving fine hand movements.,r001,Cooking,Gold,,1856.3542438115885,59867cc2-3e1f-4dea-b4d7-dbaf55982e72
Object Transfer,5,,#C C picks up the cereal piece,Logistics step involving picking up an object.,r001,Cooking,Gold,,1895.8430938115885,59867cc2-3e1f-4dea-b4d7-dbaf55982e72
Object Transfer,5,,#C C drops the piece on the foil,"[CtxFixed] The action of dropping the piece on the foil appears to be a deliberate placement, consistent with the previous action of placing the piece on the foil.",r001,Cooking,Gold,,1899.9577038115883,59867cc2-3e1f-4dea-b4d7-dbaf55982e72
Essential Operation,5,Stationary,#C C touches the moulded crisp rice mixture,Core task involving manual interaction with the food item.,r001,Cooking,Bad,,1915.2155819791667,59867cc2-3e1f-4dea-b4d7-dbaf55982e72
Essential Operation,5,,#C C removes the crisp rice mixture on the wooden cooking stick with the hand,Core task involving manipulation with the hand.,r001,Cooking,Gold,,1964.8211219791665,59867cc2-3e1f-4dea-b4d7-dbaf55982e72
Object Transfer,5,,#C C places the wooden cooking stick in the cooking pot,Logistics step involving the placement of an object.,r001,Cooking,Gold,,1967.8932519791665,59867cc2-3e1f-4dea-b4d7-dbaf55982e72
Essential Operation,5,,#C C moulds the crisp rice mixture,Core manual task involving high hand activity.,r001,Cooking,Gold,,1968.3805419791663,59867cc2-3e1f-4dea-b4d7-dbaf55982e72
Object Transfer,5,,#C C places the moulded crisp rice mixture on the paper,Logistics step involving placing an object.,r001,Cooking,Gold,,1972.0602019791663,59867cc2-3e1f-4dea-b4d7-dbaf55982e72
Object Transfer,5,,#C C removes some crisp rice mixture with the wooden cooking stick,Logistics action involving picking up or moving an object.,r001,Cooking,Gold,,2008.827801979167,59867cc2-3e1f-4dea-b4d7-dbaf55982e72
Locomotion,5,,#C C walks across,Body moving through space (walking).,r001,Cooking,Gold,,2223.3560219791666,59867cc2-3e1f-4dea-b4d7-dbaf55982e72
Object Transfer,5,,#C C opens package,Logistics step involving opening a package.,r001,Cooking,Gold,,2254.6546219791667,59867cc2-3e1f-4dea-b4d7-dbaf55982e72
Object Transfer,5,,#C C puts #unsure on meat,Logistics step involving picking up or placing an item.,r001,Cooking,Gold,,2291.4936619791665,59867cc2-3e1f-4dea-b4d7-dbaf55982e72
Stationary,5,,#C C scratches herself,"Low body/hand motion, likely a minor, non-task related action.",r001,Cooking,Gold,,2301.5841619791668,59867cc2-3e1f-4dea-b4d7-dbaf55982e72
Object Transfer,5,,#C C puts meat down,Logistics step involving the movement of an object.,r001,Cooking,Gold,,2322.8600419791665,59867cc2-3e1f-4dea-b4d7-dbaf55982e72
Object Transfer,5,,#C C puts pot on stove,"Logistics step, moving the pot to the stove.",r001,Cooking,Gold,,2414.219401979167,59867cc2-3e1f-4dea-b4d7-dbaf55982e72
Essential Operation,5,,#C C puts hand in pot,"Core task involving direct interaction with a cooking vessel, indicating high hand activity.",r001,Cooking,,Skip,2425.902241979167,59867cc2-3e1f-4dea-b4d7-dbaf55982e72
Essential Operation,5,,#C C breaks #unsure,"[CtxFixed] The current action involves breaking an object, which is a deliberate and purposeful action that can be categorized as an essential operation.",r001,Cooking,,Skip,2437.5609719791664,59867cc2-3e1f-4dea-b4d7-dbaf55982e72
Object Transfer,5,,#C C lifts butter with both hands,"The action involves picking up an object, which is a logistics step.",r001,Cooking,Gold,,2473.6063513701824,59867cc2-3e1f-4dea-b4d7-dbaf55982e72
Object Transfer,5,,#C C removes pasta from the box,Logistics step involving picking up and putting down objects.,r001,Cooking,Gold,,2493.087931370182,59867cc2-3e1f-4dea-b4d7-dbaf55982e72
Essential Operation,5,,#C C breaks pasta with hands,"Core task involving hands, high hand activity.",r001,Cooking,Gold,,2496.0595913701823,59867cc2-3e1f-4dea-b4d7-dbaf55982e72
Object Transfer,5,,#C C places pasta on other hand,Logistics step involving the transfer of an object.,r001,Cooking,Gold,,2504.7008613701823,59867cc2-3e1f-4dea-b4d7-dbaf55982e72
Stationary,5,,#C C holds cooking pot with hand,"Low body/hand motion, holding an object without movement.",r001,Cooking,Gold,,2510.640191370182,59867cc2-3e1f-4dea-b4d7-dbaf55982e72
Object Transfer,5,,#C C places pasta on the tray,Logistics step involving picking up and placing an object.,r001,Cooking,Gold,,2523.3553513701822,59867cc2-3e1f-4dea-b4d7-dbaf55982e72
Object Transfer,5,,#C C lifts pasta box from the cooker,Logistics step involving picking up an object.,r001,Cooking,Gold,,2541.7776513701824,59867cc2-3e1f-4dea-b4d7-dbaf55982e72
Object Transfer,5,,#C C picks pasta from the tray,Logistics step involving picking up an object.,r001,Cooking,Gold,,2543.9198813701823,59867cc2-3e1f-4dea-b4d7-dbaf55982e72
Object Transfer,5,,#C C picks meat from the foil,Logistics step involving picking up an object.,r001,Cooking,Gold,,2622.5837613701824,59867cc2-3e1f-4dea-b4d7-dbaf55982e72
Essential Operation,5,,#C C inserts pasta in the meat,Core manual task involving high hand activity.,r001,Cooking,Gold,,2623.5303713701824,59867cc2-3e1f-4dea-b4d7-dbaf55982e72
Object Transfer,5,,#C C places meat on the foil,Logistics step involving picking up and placing an object.,r001,Cooking,Gold,,2665.7413413701825,59867cc2-3e1f-4dea-b4d7-dbaf55982e72
Stationary,5,,#C C touches meat with hand,"Low body/hand motion, likely involves fine motor skills with minimal acceleration.",r001,Cooking,Gold,,2751.742851505121,59867cc2-3e1f-4dea-b4d7-dbaf55982e72
Stationary,5,,#C C holds meat with both hands,"Low body/hand motion, holding an object.",r001,Cooking,Gold,,2753.3153515051213,59867cc2-3e1f-4dea-b4d7-dbaf55982e72
Object Transfer,5,,#C C lifts meat from the tray,Logistics step involving picking up an object.,r001,Cooking,Gold,,2804.373901505121,59867cc2-3e1f-4dea-b4d7-dbaf55982e72
Essential Operation,5,,#C C pours butter on the meat,Core task involving manual dexterity and hand activity.,r001,Cooking,Gold,,2849.220921505121,59867cc2-3e1f-4dea-b4d7-dbaf55982e72
Essential Operation,5,,#C C wipes chopping board with cloth,Core task involving high hand activity.,r001,Cooking,Gold,,2911.409844838455,59867cc2-3e1f-4dea-b4d7-dbaf55982e72
Object Transfer,5,,#C C picks marshmallow from the counter top,Logistics step involving picking up an object.,r001,Cooking,Gold,,2926.1021348384547,59867cc2-3e1f-4dea-b4d7-dbaf55982e72
Object Transfer,5,,#C C moves products aside,Logistics action involving moving objects.,r001,Cooking,Gold,,2938.7308448384547,59867cc2-3e1f-4dea-b4d7-dbaf55982e72
Essential Operation,5,,#C C pours marshmallow on the cooking pot,"Core task involving manipulation, high hand activity.",r001,Cooking,Gold,,2980.9517648384544,59867cc2-3e1f-4dea-b4d7-dbaf55982e72
Object Transfer,5,,#C C places weighing cup on the counter top,Logistics step involving placing an object.,r001,Cooking,Gold,,2982.2370948384546,59867cc2-3e1f-4dea-b4d7-dbaf55982e72
Object Transfer,5,,#C C moves marshmallow packet,"Moving an object (marshmallow packet), involves picking up and/or putting down.",r001,Cooking,Gold,,3000.1574186000003,59867cc2-3e1f-4dea-b4d7-dbaf55982e72
Stationary,5,,#C C touches marshmallow packet,"Low body/hand motion, likely a brief touch or inspection.",r001,Cooking,Gold,,3114.7982186000004,59867cc2-3e1f-4dea-b4d7-dbaf55982e72
Essential Operation,5,,#C C stirs the marshmallow in the cooking pot,Core task involving high hand activity.,r001,Cooking,Gold,,3142.1013886,59867cc2-3e1f-4dea-b4d7-dbaf55982e72
Object Transfer,5,,#C C picks vanilla packets,"Logistics step, picking up an object.",r001,Cooking,Gold,,3327.0256886,59867cc2-3e1f-4dea-b4d7-dbaf55982e72
Essential Operation,5,,#C C mixes the mixture in the cooking pot,Core task involving high hand activity.,r001,Cooking,Gold,,3342.2896486000004,59867cc2-3e1f-4dea-b4d7-dbaf55982e72
Object Transfer,5,Essential Operation,#C C puts the rice in the mixture,Logistics step involving the placement of an object.,r001,Cooking,Gold,,3394.3801286000003,59867cc2-3e1f-4dea-b4d7-dbaf55982e72
Object Transfer,5,,#C C open the packet,Logistics/Setup step involving opening an object.,r001,Cooking,Gold,,3493.7466986000004,59867cc2-3e1f-4dea-b4d7-dbaf55982e72
Essential Operation,5,,#C C spreads the margarine,Core task involving high hand activity.,r001,Cooking,Gold,,3559.0781519569337,59867cc2-3e1f-4dea-b4d7-dbaf55982e72
Essential Operation,5,,#c c cuts cable with knife,Core manual task involving high hand activity.,r001,Carpentry,Gold,,98.50586,599037f1-5825-4315-a75d-9a50d16959b5
Essential Operation,5,,#c c cuts the cable around,Core task involving manual operation with high hand activity.,r001,Carpentry,Gold,,142.82993,599037f1-5825-4315-a75d-9a50d16959b5
Stationary,5,Essential Operation,#c c wipes the cable,"Low body/hand motion, wiping is a smooth motion that does not involve high acceleration.",r001,Carpentry,Bad,,203.56568,599037f1-5825-4315-a75d-9a50d16959b5
Essential Operation,5,,#C C adjusts the piece of wood with his left hand,Core manual task involving fine hand movements.,r001,Carpentry,Gold,,184.5359596,5d511be2-5a9a-4776-ad5e-c0e3a00dfb07
Locomotion,5,Object Transfer,#C C carries the wood away from the cutting machine,"Body moving through space with the wood, indicating movement.",r001,Carpentry,Bad,,267.9393496,5d511be2-5a9a-4776-ad5e-c0e3a00dfb07
Essential Operation,5,,#C C tightens the clamp to the wood planks,Core manual task involving high hand activity.,r001,Carpentry,Gold,,292.2249809546634,5d511be2-5a9a-4776-ad5e-c0e3a00dfb07
Object Transfer,5,,#C C picks the clamp from the wood planks,Logistics/Setup step involving picking up an object.,r001,Carpentry,Gold,,300.0144909546634,5d511be2-5a9a-4776-ad5e-c0e3a00dfb07
Stationary,5,,#O person S holds a blue paper.,Holding an object without movement.,r001,Cooking,Gold,,30.084138600000003,5ed59c41-af9e-4368-a0ce-30d536d34895
Object Transfer,5,,#O person P touches the container.,Logistics/Setup step involving interaction with an object.,r001,Cooking,Gold,,54.4487186,5ed59c41-af9e-4368-a0ce-30d536d34895
Search,5,Stationary,#O person B touches S's head.,"Implication of head contact and visual interaction, likely involves head movement.",r001,Cooking,Bad,,65.7384086,5ed59c41-af9e-4368-a0ce-30d536d34895
Object Transfer,5,,#C C puts cake on the chopping board.,Logistics step involving picking up and placing an object.,r001,Cooking,Gold,,98.5125486,5ed59c41-af9e-4368-a0ce-30d536d34895
Object Transfer,5,,#C C a box from the cabinet.,Logistics step involving moving an object.,r001,Cooking,,Skip,175.2052286,5ed59c41-af9e-4368-a0ce-30d536d34895
Stationary,5,,#O person B scratches the head.,"Low body/hand motion, indicating a stationary action.",r001,Cooking,Gold,,322.6446386,5ed59c41-af9e-4368-a0ce-30d536d34895
Essential Operation,5,,#C C clean the knife.,"Core task involving manual cleaning, high hand activity.",r001,Cooking,Gold,,374.1779886000001,5ed59c41-af9e-4368-a0ce-30d536d34895
Essential Operation,5,,#C C cuts the cake.,"Core task, high hand activity.",r001,Cooking,Gold,,385.2520086,5ed59c41-af9e-4368-a0ce-30d536d34895
Stationary,5,,#C C holds butter on the table.,"Low body/hand motion, holding an object without moving.",r001,Cooking,Gold,,489.3824386,5ed59c41-af9e-4368-a0ce-30d536d34895
Stationary,5,,#O person R adjusts the hair.,Adjusting hair involves minimal movement and is generally a stationary activity.,r001,Cooking,Gold,,504.4840786,5ed59c41-af9e-4368-a0ce-30d536d34895
Object Transfer,5,,#C C puts cake on the plate.,Logistics step involving picking up and placing the cake.,r001,Cooking,Gold,,663.2728152666667,5ed59c41-af9e-4368-a0ce-30d536d34895
Essential Operation,5,,#C C spreads blue band on the cake.,Core task involving high hand activity.,r001,Cooking,Gold,,670.7167252666667,5ed59c41-af9e-4368-a0ce-30d536d34895
Essential Operation,5,,#C C scoops blue band.,Core task involving high hand activity.,r001,Cooking,Gold,,680.0990452666667,5ed59c41-af9e-4368-a0ce-30d536d34895
Stationary,5,,#O person R plays with P.,"Low body/hand motion, implies idle or playful interaction without significant movement.",r001,Cooking,Gold,,683.0957452666667,5ed59c41-af9e-4368-a0ce-30d536d34895
Object Transfer,5,,#O person P takes the cake.,Logistics step involving picking up the cake.,r001,Cooking,Gold,,689.6717552666667,5ed59c41-af9e-4368-a0ce-30d536d34895
Stationary,5,Object Transfer,#O person S swings the chair.,Swinging a chair while stationary indicates low overall body motion.,r001,Cooking,Bad,,738.1957652666667,5ed59c41-af9e-4368-a0ce-30d536d34895
Stationary,5,,#C C touches P.,"Low body/hand motion, likely involves minimal movement.",r001,Cooking,Gold,,766.1227652666668,5ed59c41-af9e-4368-a0ce-30d536d34895
Locomotion,5,,#O person P dances.,Body moving through space with rhythmic motion.,r001,Cooking,Gold,,806.9758752666667,5ed59c41-af9e-4368-a0ce-30d536d34895
Locomotion,5,,#O A baby X crawls on the floor,"Movement through space, characteristic of crawling.",r001,Cooking,Gold,,846.8515986000001,5ed59c41-af9e-4368-a0ce-30d536d34895
Locomotion,5,,#O The woman D walks towards the dog A.,Body moving through space (walking).,r001,Cooking,Gold,,887.3469053125,5ed59c41-af9e-4368-a0ce-30d536d34895
Stationary,5,,#C C converses with the woman D.,"Low body/hand motion, likely involves speaking.",r001,Cooking,Gold,,887.3822553125,5ed59c41-af9e-4368-a0ce-30d536d34895
Stationary,5,,#C C holds the child B's right arm with her left hand. #unsure,"The action involves holding, which is a static interaction with low body and hand motion.",r001,Cooking,Gold,,890.1432753125,5ed59c41-af9e-4368-a0ce-30d536d34895
Stationary,5,,#O The woman D points to the child B's left leg with her right index finger.,"Low body/hand motion, pointing involves minimal movement.",r001,Cooking,Gold,,899.5165553125,5ed59c41-af9e-4368-a0ce-30d536d34895
Object Transfer,5,,#C C drops the child B on the floor with her hands.,Refined via regex fallback,r001,Cooking,Gold,,914.3415753125,5ed59c41-af9e-4368-a0ce-30d536d34895
Stationary,5,,#C C touches her face with her right hand. #unsure,"Low body/hand motion, mostly hand activity which is not part of a core task or object transfer.",r001,Cooking,Gold,,927.1779153125,5ed59c41-af9e-4368-a0ce-30d536d34895
Stationary,5,,#O The woman D rests the child B on her body with her hands.,"The action involves holding a child, which is a low-energy, stationary activity.",r001,Cooking,Gold,,960.6749053125,5ed59c41-af9e-4368-a0ce-30d536d34895
Stationary,5,,#O The child B rubs her face with her right hand.,"Low body/hand motion, indicative of a pause or idle moment.",r001,Cooking,Gold,,966.7907953125,5ed59c41-af9e-4368-a0ce-30d536d34895
Stationary,5,,#O The woman D rocks the child B with her hands.,"Low energy, rocking motion with hands while holding the child.",r001,Cooking,Gold,,971.5381153125,5ed59c41-af9e-4368-a0ce-30d536d34895
Stationary,5,,#O The woman D itches her head with her left hand.,"Low body/hand motion, indicating a pause or idle action.",r001,Cooking,Gold,,995.9885153125,5ed59c41-af9e-4368-a0ce-30d536d34895
Object Transfer,5,,#C C drops the bowl on the plate in her left hand with her right hand.,Refined via regex fallback,r001,Cooking,Gold,,996.1551753125,5ed59c41-af9e-4368-a0ce-30d536d34895
Object Transfer,5,,#C The woman D passes the child B to C.,Logistics step involving passing an object (the child).,r001,Cooking,Gold,,1006.7620953125,5ed59c41-af9e-4368-a0ce-30d536d34895
Locomotion,5,,#O The boy E walks towards a chair.,The action involves movement through space (walking).,r001,Cooking,Gold,,1008.3654253125,5ed59c41-af9e-4368-a0ce-30d536d34895
Locomotion,5,,#C C walks away from the living room area.,Body moving through space (walking).,r001,Cooking,Gold,,1028.6768253125,5ed59c41-af9e-4368-a0ce-30d536d34895
Locomotion,5,,#C C walks through the kitchen door.,Body moving through space (walking).,r001,Cooking,Gold,,1036.0759953125,5ed59c41-af9e-4368-a0ce-30d536d34895
Object Transfer,5,,#C C drops the plate and bowl on the plastic plate on the kitchen counter with her left hand.,"[CtxFixed] The action of dropping the plate and bowl onto the plastic plate on the kitchen counter is a deliberate placement, which fits the criteria for 'Object Transfer'.",r001,Cooking,Gold,,1046.9608753125,5ed59c41-af9e-4368-a0ce-30d536d34895
Locomotion,5,,#O The boy E walks towards the kitchen counter.,Body moving through space (walking).,r001,Cooking,Gold,,1055.7593753125,5ed59c41-af9e-4368-a0ce-30d536d34895
Stationary,5,,#O The man F touches the boy E with his left hand.,"The action describes a touch, which is a low-energy interaction.",r001,Cooking,Gold,,1073.4659153125,5ed59c41-af9e-4368-a0ce-30d536d34895
Locomotion,5,Stationary,#O The man F stomps his left foot on the floor.,"Body movement through space, characterized by high body acceleration.",r001,Cooking,Bad,,1085.0729353125,5ed59c41-af9e-4368-a0ce-30d536d34895
Locomotion,5,,#O The man F walks away from the wooden cabinet.,"The action involves the man moving through space, which is characteristic of locomotion.",r001,Cooking,Gold,,1088.4399453125,5ed59c41-af9e-4368-a0ce-30d536d34895
Essential Operation,5,,#C C spreads lurpak on the cake.,Core task involving high hand activity.,r001,Cooking,Gold,,1116.099971933333,5ed59c41-af9e-4368-a0ce-30d536d34895
Object Transfer,5,,#C C drops the piece on the floor.,Refined via regex fallback,r001,Cooking,Gold,,1144.6710619333332,5ed59c41-af9e-4368-a0ce-30d536d34895
Locomotion,5,,#O person D walks towards the dog.,"Movement through space, indicative of walking.",r001,Cooking,Gold,,1145.6016919333333,5ed59c41-af9e-4368-a0ce-30d536d34895
Stationary,5,,#O person B holds the container.,"Low body/hand motion, holding an object.",r001,Cooking,Gold,,1196.4731219333332,5ed59c41-af9e-4368-a0ce-30d536d34895
Object Transfer,5,,#C C gives P the piece of cake.,Logistics step involving the transfer of an object.,r001,Cooking,Gold,,1259.0020419333332,5ed59c41-af9e-4368-a0ce-30d536d34895
Object Transfer,5,,#C C gives P the glass of water.,Logistics step involving the transfer of an object.,r001,Cooking,Gold,,1312.4170419333334,5ed59c41-af9e-4368-a0ce-30d536d34895
Search,5,,#O person P turns the head.,"Head movement (visual search), hands mostly still.",r001,Cooking,Gold,,1339.9484619333334,5ed59c41-af9e-4368-a0ce-30d536d34895
Locomotion,5,Essential Operation,#O person Q pulls dog leash.,"The action involves pulling a dog leash, which implies movement through space.",r001,Cooking,Gold,,1654.7978586,5ed59c41-af9e-4368-a0ce-30d536d34895
Locomotion,5,,#C C walks on the pavement with man Y,Body moving through space (walking).,r001,Cooking,Gold,,2176.777891933333,5ed59c41-af9e-4368-a0ce-30d536d34895
Stationary,5,Essential Operation,#C c fixes the seat,"Adjusting or fixing a seat is likely a low-energy, stationary action.",r001,Cooking,Bad,,2221.1380919333333,5ed59c41-af9e-4368-a0ce-30d536d34895
Stationary,5,,#O man Y touches the face,"Low body/hand motion, indicative of a pause or idle action.",r001,Cooking,Gold,,2741.2703152666672,5ed59c41-af9e-4368-a0ce-30d536d34895
Locomotion,5,,#C C pulls the stroller,"Body moving through space (pulling the stroller), high body acceleration.",r001,Cooking,Gold,,2923.147085266667,5ed59c41-af9e-4368-a0ce-30d536d34895
Locomotion,5,,#O woman Y walks around,"Movement through space, indicative of walking.",r001,Cooking,Gold,,3004.945885266667,5ed59c41-af9e-4368-a0ce-30d536d34895
Stationary,5,,#O child X holds C,"Low body/hand motion, likely holding still.",r001,Cooking,Gold,,3030.576505266667,5ed59c41-af9e-4368-a0ce-30d536d34895
Locomotion,5,,#O child X walks around,Body moving through space (walking).,r001,Cooking,Gold,,3046.8283152666672,5ed59c41-af9e-4368-a0ce-30d536d34895
Stationary,5,,#O child X demonstrates with the hand,"The action implies a demonstration with the hand, which is likely to be low energy and stationary.",r001,Cooking,Gold,,3251.8861199333337,5ed59c41-af9e-4368-a0ce-30d536d34895
Object Transfer,5,,#C C transfers the bottle of lubricant to his left hand. #Unsure,"The action involves picking up and moving an object, which corresponds to logistics or setup.",r001,Mechanical Repair,Gold,,119.17599,5f2fe227-e8fc-4635-8b3e-2f56e9be61b5
