action,batch,corrected_action,narration_text,reasoning,round,scenario,status_main,status_secondary,timestamp_sec,video_uid
Stationary,6,,#C C touches post,"Low body/hand motion, likely inspecting or feeling the post.",r001,Mechanical Repair,Gold,,733.2726252666666,466019aa-4c4c-415a-b8b6-a87c0a61fe8f
Object Transfer,6,,#C C exchanges brush,Logistics step involving picking up or putting down an object.,r001,Mechanical Repair,Gold,,790.6046652666666,466019aa-4c4c-415a-b8b6-a87c0a61fe8f
Essential Operation,6,Object Transfer,#C C pulls up cloth,Core task involving high hand activity.,r001,Mechanical Repair,Gold,,931.8673552666668,466019aa-4c4c-415a-b8b6-a87c0a61fe8f
Object Transfer,6,,#C C puts #unsure on the side,"Logistics step, likely involves picking up or placing down an object.",r001,Mechanical Repair,Gold,,988.7915552666668,466019aa-4c4c-415a-b8b6-a87c0a61fe8f
Essential Operation,6,,#C C brushes post,Core task involving high hand activity.,r001,Mechanical Repair,Gold,,1153.8397842879967,466019aa-4c4c-415a-b8b6-a87c0a61fe8f
Essential Operation,6,,#C C turns brush,Core task involving high hand activity.,r001,Mechanical Repair,,Skip,1169.8705542879966,466019aa-4c4c-415a-b8b6-a87c0a61fe8f
Stationary,6,,#C C touches head,"Low body/hand motion, possibly thinking or pausing.",r001,Mechanical Repair,Gold,,1234.3411742879966,466019aa-4c4c-415a-b8b6-a87c0a61fe8f
Essential Operation,6,,#C C plays the keyboard,Core manual task involving fine hand movements.,r001,Playing Instrument,Gold,,868.5690798105794,48f787d7-6d1d-49c5-a587-99879724707b
Stationary,6,,#C C Holds the wood with both hands,"Low body/hand motion, holding position.",r001,Carpentry,Gold,,110.0633586,4aad040a-2125-4bbc-8bae-241ef23824d9
Object Transfer,6,,#C C tilts a flower plant.,"The action involves moving and positioning an object, which is a logistics step.",r001,Gardening,Gold,,107.5528086,4bdc80b2-bf82-4a33-a712-fce1775e610a
Essential Operation,6,,#C C waters flower plant.,Core task involving hand activity with the watering can.,r001,Gardening,Gold,,130.26193859999998,4bdc80b2-bf82-4a33-a712-fce1775e610a
Essential Operation,6,,#C C waters another flower plant in the kitchen.,Core task involving manual operation with watering.,r001,Gardening,Gold,,155.6283886,4bdc80b2-bf82-4a33-a712-fce1775e610a
Essential Operation,6,,#C C cuts dead flower plant.,Core task involving high hand activity.,r001,Gardening,Gold,,251.2274286,4bdc80b2-bf82-4a33-a712-fce1775e610a
Stationary,6,,#C C withdraws his left hand from the flower branch,The action implies a minor movement that does not involve significant body or hand acceleration.,r001,Gardening,Gold,,559.5214334356119,4bdc80b2-bf82-4a33-a712-fce1775e610a
Object Transfer,6,Essential Operation,#C C puts an elastic rope around a metal grill,Logistics step involving placing the elastic rope around the metal grill.,r001,Desk Work,Bad,,251.89743,4c1a9fec-4ff8-4ca8-a70f-58bcdf305a90
Essential Operation,6,,#C C pulls an elastic rope,"Core task involving manual effort with the hands, likely causing high hand acceleration.",r001,Desk Work,Gold,,264.04873,4c1a9fec-4ff8-4ca8-a70f-58bcdf305a90
Essential Operation,6,,#C C pulls an elastic pull rope,Core manual task involving hand activity.,r001,Desk Work,Gold,,302.84837,4c1a9fec-4ff8-4ca8-a70f-58bcdf305a90
Essential Operation,6,,#C C pulls the elastic pull rope through the metal grills,Core task involving manual dexterity and hand activity.,r001,Desk Work,Gold,,351.28313,4c1a9fec-4ff8-4ca8-a70f-58bcdf305a90
Essential Operation,6,Stationary,#C C holds the rope firmly,Core task involving high hand activity.,r001,Desk Work,Bad,,380.1846,4c1a9fec-4ff8-4ca8-a70f-58bcdf305a90
Stationary,6,Locomotion,#C C bends downwards,The action of bending downwards is a static movement without significant body acceleration.,r001,Desk Work,Bad,,418.93496,4c1a9fec-4ff8-4ca8-a70f-58bcdf305a90
Stationary,6,,#C C joints hands,"Low body/hand motion, likely a pause or thought process.",r001,Desk Work,Gold,,784.58999,4c1a9fec-4ff8-4ca8-a70f-58bcdf305a90
Essential Operation,6,Stationary,#C C holds a rope,"[CtxFixed] The current action involves C holding a rope, which is a continuation of the previous action where C was holding the rope with both hands. This suggests that C is performing an essential operation with the rope.",r001,Desk Work,Bad,,794.65545,4c1a9fec-4ff8-4ca8-a70f-58bcdf305a90
Stationary,6,Essential Operation,#C C fixes camera on head,"Low body/hand motion, likely involves fine adjustments.",r001,Desk Work,Bad,,1106.2786,4c1a9fec-4ff8-4ca8-a70f-58bcdf305a90
Stationary,6,Essential Operation,#C C puts on slip on,The action of putting on shoes is a static activity with minimal body movement.,r001,Walking Outdoors,Bad,,33.8072,5330b145-fe2b-4741-90ee-4e9da735fa60
Locomotion,6,,#C C walks on the corridor,"Body moving through space, indicative of walking.",r001,Walking Outdoors,Gold,,85.9089,5330b145-fe2b-4741-90ee-4e9da735fa60
Stationary,6,Search,#C C looks out of the window,"The action involves looking out of the window, which is a low energy activity with minimal body or hand movement.",r001,Walking Outdoors,Gold,,90.66987,5330b145-fe2b-4741-90ee-4e9da735fa60
Object Transfer,6,,#C C removes a bag from the hand,"The action involves removing an object (a bag) from the hand, which is a logistics step.",r001,Walking Outdoors,Gold,,110.73231,5330b145-fe2b-4741-90ee-4e9da735fa60
Locomotion,6,,#O Y rides a bicycle,Body moving through space via a mode of transportation.,r001,Walking Outdoors,Gold,,141.31915,5330b145-fe2b-4741-90ee-4e9da735fa60
Stationary,6,,#C C looks aside,Looking aside while walking implies a momentary pause or stationary head movement.,r001,Walking Outdoors,Gold,,205.61276,5330b145-fe2b-4741-90ee-4e9da735fa60
Locomotion,6,,#C C crosses the road,"Body moving through space, involves walking.",r001,Walking Outdoors,Gold,,240.22687,5330b145-fe2b-4741-90ee-4e9da735fa60
Locomotion,6,,#C C walks on a foot path,"Body moving through space, typical of walking.",r001,Walking Outdoors,Gold,,254.64428,5330b145-fe2b-4741-90ee-4e9da735fa60
Locomotion,6,,#C C walks to the shop,"Body moving through space, indicative of walking.",r001,Walking Outdoors,Gold,,468.05645,5330b145-fe2b-4741-90ee-4e9da735fa60
Object Transfer,6,Essential Operation,#C C picks mangoes from display,"The action involves picking up mangoes, which is a logistics step involving short bursts of hand acceleration.",r001,Walking Outdoors,Gold,,539.8007146666667,5330b145-fe2b-4741-90ee-4e9da735fa60
Object Transfer,6,,#C C puts the fruit in a plastic bag,Logistics step of placing the fruit into a bag.,r001,Walking Outdoors,Gold,,611.5826066666666,5330b145-fe2b-4741-90ee-4e9da735fa60
Object Transfer,6,,#O T puts the tin in the plastic bag,Logistics action of putting an object into another container.,r001,Walking Outdoors,Gold,,679.7434166666667,5330b145-fe2b-4741-90ee-4e9da735fa60
Object Transfer,6,Essential Operation,#C C picks the card from the ATR machine,"The action involves picking up an object, which is a logistics step.",r001,Walking Outdoors,Gold,,697.0856466666667,5330b145-fe2b-4741-90ee-4e9da735fa60
Essential Operation,6,,#C C lifts the tap knob,Core task involving manipulation of a faucet knob.,r001,Cooking,Gold,,12.7821296,55510a84-858b-4857-bb9f-6a923b5f7882
Essential Operation,6,,#C C wipes the countertop with serviette paper,Core task involving high hand activity.,r001,Cooking,Gold,,41.4563396,55510a84-858b-4857-bb9f-6a923b5f7882
Object Transfer,6,Essential Operation,#C C collects dough from the countertop,Logistics step involving picking up and moving an object.,r001,Cooking,Gold,,79.5927596,55510a84-858b-4857-bb9f-6a923b5f7882
Object Transfer,6,,#C C places dough on the dough mixer,Logistics step involving moving the dough to the mixer.,r001,Cooking,Gold,,148.22219959999998,55510a84-858b-4857-bb9f-6a923b5f7882
Object Transfer,6,,#C C places dough on the dough roller,Logistics step involving placing an object.,r001,Cooking,Gold,,196.0363096,55510a84-858b-4857-bb9f-6a923b5f7882
Essential Operation,6,,#C C unfolds dough,"Core task involving manipulation of the dough, high hand activity.",r001,Cooking,Gold,,317.2218709546634,55510a84-858b-4857-bb9f-6a923b5f7882
Object Transfer,6,,#C C picks a piece of dough,Logistics action of picking up an object.,r001,Cooking,Gold,,346.3401509546634,55510a84-858b-4857-bb9f-6a923b5f7882
Essential Operation,6,,#C C shreds dough,"Core task involving hands, high hand activity.",r001,Cooking,Gold,,351.1609709546634,55510a84-858b-4857-bb9f-6a923b5f7882
Stationary,6,,#C C holds shredded dough with both hands,"Low body/hand motion, holding position.",r001,Cooking,Gold,,394.9441809546634,55510a84-858b-4857-bb9f-6a923b5f7882
Object Transfer,6,,#C C places shredded dough on the counter top,Logistics step involving picking up and placing an object.,r001,Cooking,Gold,,396.5174509546634,55510a84-858b-4857-bb9f-6a923b5f7882
Stationary,6,,#C C holds shredded dough,"Low body/hand motion, holding position.",r001,Cooking,Gold,,404.3878809546634,55510a84-858b-4857-bb9f-6a923b5f7882
Stationary,6,,#O girl S speaks to #C,"Low body/hand motion, speaking activity.",r001,Cooking,Gold,,82.69397526666667,555ff1a5-c30b-434c-a251-b5105cdc1fb9
Stationary,6,,#C C makes sound with mouth,"Low body/hand motion, possibly vocal activity only.",r001,Cooking,Gold,,96.98128526666666,555ff1a5-c30b-434c-a251-b5105cdc1fb9
Stationary,6,,#O girl S speaks,"Low body/hand motion, speaking indicates a stationary action.",r001,Cooking,Gold,,143.90124526666665,555ff1a5-c30b-434c-a251-b5105cdc1fb9
Stationary,6,Essential Operation,#C C speaks to girl S,"Low body/hand motion, speaking involves minimal movement.",r001,Cooking,Gold,,240.51243526666667,555ff1a5-c30b-434c-a251-b5105cdc1fb9
Object Transfer,6,,#o person y moves a cookie cutter,"Moving an object (cookie cutter), short bursts of hand acceleration.",r001,Cooking,Gold,,310.4547952666667,555ff1a5-c30b-434c-a251-b5105cdc1fb9
Stationary,6,,#o person y holds a shaped dough,"Holding an object with hands mostly still, low energy motion.",r001,Cooking,Gold,,416.92312526666666,555ff1a5-c30b-434c-a251-b5105cdc1fb9
Object Transfer,6,Essential Operation,#O a girl P replaces the lid of the container of #Unsure,Logistics step involving picking up and replacing an object.,r001,Cooking,Gold,,857.5014219333333,555ff1a5-c30b-434c-a251-b5105cdc1fb9
Object Transfer,6,,#C C puts a bottle of detergent on the sink,Logistics/Setup step involving picking up and placing an object.,r001,Cooking,Gold,,1099.4491186,555ff1a5-c30b-434c-a251-b5105cdc1fb9
Search,6,,#C C looks around in the kitchen,"Visual search around the environment, likely involves head movement.",r001,Cooking,Gold,,1322.1252786,555ff1a5-c30b-434c-a251-b5105cdc1fb9
Stationary,6,,#C C converses with person A,Low body/hand motion.,r001,Cooking,Gold,,1323.7346486,555ff1a5-c30b-434c-a251-b5105cdc1fb9
Object Transfer,6,,#C C puts a towel on the cooker,Logistics step involving picking up and placing an object.,r001,Cooking,Gold,,1328.9707786,555ff1a5-c30b-434c-a251-b5105cdc1fb9
Stationary,6,,#O person A sways hands,"Low body/hand motion, indicative of idle or waiting state.",r001,Cooking,Gold,,1337.8689786,555ff1a5-c30b-434c-a251-b5105cdc1fb9
Locomotion,6,,#O a child A moves around,"Body moving through space, indicative of movement or walking.",r001,Cooking,Gold,,1364.4117086,555ff1a5-c30b-434c-a251-b5105cdc1fb9
Stationary,6,,#O a child A talks to C,"Low body/hand motion, likely involves speaking.",r001,Cooking,Gold,,1369.1650286,555ff1a5-c30b-434c-a251-b5105cdc1fb9
Object Transfer,6,,#C C drops the pillow,"[CtxFixed] The action of dropping the pillow can be interpreted as a deliberate placement of the object onto a surface, which fits the definition of 'Object Transfer'.",r001,Cooking,Gold,,1596.7799352666666,555ff1a5-c30b-434c-a251-b5105cdc1fb9
Object Transfer,6,,#C C pushes back the book drawer,Logistics action involving moving the drawer.,r001,Cooking,Gold,,1654.8801552666666,555ff1a5-c30b-434c-a251-b5105cdc1fb9
Stationary,6,,#O child X talks to C,"Low body/hand motion, primarily verbal interaction.",r001,Cooking,Gold,,2038.4460152666668,555ff1a5-c30b-434c-a251-b5105cdc1fb9
Stationary,6,,#C C talks to child X,Low body/hand motion.,r001,Cooking,Gold,,2080.171425266667,555ff1a5-c30b-434c-a251-b5105cdc1fb9
Object Transfer,6,Essential Operation,#C C opens page in the book.,"Action involves opening a page, which is a logistics step.",r001,Cooking,Bad,,2485.183185266667,555ff1a5-c30b-434c-a251-b5105cdc1fb9
Search,6,Stationary,#C C views photos of flowers in the book.,"Visual search through the book, minimal body movement.",r001,Cooking,Gold,,2545.503895266667,555ff1a5-c30b-434c-a251-b5105cdc1fb9
Stationary,6,,#O person Y gestures.,"Low body/hand motion, likely involves minimal movement.",r001,Cooking,Gold,,2655.722575266667,555ff1a5-c30b-434c-a251-b5105cdc1fb9
Stationary,6,,#O person X looks at person Y.,"Low body/hand motion, focused on observation.",r001,Cooking,Gold,,2656.8182552666667,555ff1a5-c30b-434c-a251-b5105cdc1fb9
Search,6,,#O person X looks around.,"Head movement (looking around), hands mostly still.",r001,Cooking,Gold,,2664.6353252666668,555ff1a5-c30b-434c-a251-b5105cdc1fb9
Locomotion,6,,#O person Y walks around.,"Movement through space, high body acceleration.",r001,Cooking,Gold,,2673.496685266667,555ff1a5-c30b-434c-a251-b5105cdc1fb9
Object Transfer,6,,#C C takes a book on a table.,Logistics step involving picking up and placing an object.,r001,Cooking,Gold,,2699.362045266667,555ff1a5-c30b-434c-a251-b5105cdc1fb9
Search,6,Essential Operation,#C C Turns a page of a book,"Head movement (visual search), hands mostly still.",r001,Cooking,Bad,,2798.748545266667,555ff1a5-c30b-434c-a251-b5105cdc1fb9
Object Transfer,6,,#C C Picks up a towel,Logistics step involving picking up an object.,r001,Cooking,Gold,,2918.043695266667,555ff1a5-c30b-434c-a251-b5105cdc1fb9
Essential Operation,6,,#C C scrapes the draining tray with his left hand. #Unsure,Core task involving high hand activity.,r001,Cooking,Gold,,26.421699600000004,55cf338b-c86b-4f6e-85fd-dc4b722d1967
Object Transfer,6,,#C C places the container on the kitchen counter.,Logistics step of placing an object.,r001,Cooking,Gold,,206.8616696,55cf338b-c86b-4f6e-85fd-dc4b722d1967
Object Transfer,6,,#C C places half of the avocado in a sink with his left hand. #unsure,Logistics step of moving the avocado to the sink.,r001,Cooking,Gold,,215.0986596,55cf338b-c86b-4f6e-85fd-dc4b722d1967
Object Transfer,6,,#C C puts the pieces of avocado into the container with his right hand.,Logistics step involving picking up and placing items.,r001,Cooking,Gold,,228.9681096,55cf338b-c86b-4f6e-85fd-dc4b722d1967
Object Transfer,6,,#C C adjusts the food in the plate with his right hand.,Logistics step involving picking up and placing food.,r001,Cooking,Gold,,361.7290409546634,55cf338b-c86b-4f6e-85fd-dc4b722d1967
Essential Operation,6,,#C C folds the pack with his left hand.,Core manual task involving hand activity.,r001,Cooking,Gold,,437.2949609546634,55cf338b-c86b-4f6e-85fd-dc4b722d1967
Object Transfer,6,,#C C lifts a grape pack up with his left hand. #Unsure,Logistics step involving picking up an object.,r001,Cooking,Gold,,449.05121095466336,55cf338b-c86b-4f6e-85fd-dc4b722d1967
Object Transfer,6,,#C C moves the container with his left hand.,Logistics step involving moving an object.,r001,Cooking,Gold,,700.3465209546634,55cf338b-c86b-4f6e-85fd-dc4b722d1967
Essential Operation,6,,#C C rinses the blender collar in the sink with both hands.,Core task involving high hand activity.,r001,Cooking,Gold,,724.1434509546634,55cf338b-c86b-4f6e-85fd-dc4b722d1967
Object Transfer,6,,#C C drops the needle brush in the container on the cabinet with his right hand.,"[CtxFixed] The action of dropping the needle brush into the container on the cabinet is a deliberate placement of the object, which fits the criteria for 'Object Transfer'.",r001,Cooking,Gold,,765.7595509546634,55cf338b-c86b-4f6e-85fd-dc4b722d1967
Object Transfer,6,Essential Operation,#C C pours beef on the plate on the cabinet with a spoon in his right hand.,Logistics action involving pouring and transferring the spoon.,r001,Cooking,Gold,,1011.9629809546634,55cf338b-c86b-4f6e-85fd-dc4b722d1967
Object Transfer,6,Essential Operation,#C C opens a microwave with his right hand.,Logistics action involving opening a microwave.,r001,Cooking,Bad,,1102.9400309546634,55cf338b-c86b-4f6e-85fd-dc4b722d1967
Stationary,6,,#C C holds a knife on the plate on the table with his left hand.,"Low body/hand motion, holding position.",r001,Cooking,Gold,,1263.9939809546634,55cf338b-c86b-4f6e-85fd-dc4b722d1967
Locomotion,6,,#C C walks to the laundry,Body moving through space (walking).,r001,Cleaning,Gold,,77.48919526666666,56a3b49c-6979-4253-9ff5-2733c3e2f229
Object Transfer,6,,#C C scoops the powder soap with a jug from the box,Logistics step involving picking up and transferring the soap.,r001,Cleaning,Gold,,83.87433526666666,56a3b49c-6979-4253-9ff5-2733c3e2f229
Object Transfer,6,,#C C puts the jug on top of laundry,Logistics step involving moving an object (jug) to a new location.,r001,Cleaning,Gold,,88.71690526666666,56a3b49c-6979-4253-9ff5-2733c3e2f229
Search,6,Stationary,#C C looks at the knob,"Head movement (visual inspection), hands mostly still.",r001,Cleaning,Bad,,91.60802526666666,56a3b49c-6979-4253-9ff5-2733c3e2f229
Object Transfer,6,,#C C removes the cap with right hand,Logistics step involving the removal of a cap.,r001,Cleaning,Gold,,193.31431526666665,56a3b49c-6979-4253-9ff5-2733c3e2f229
Locomotion,6,,#C C walks to the supermarket entrance,Body moving through space (walking).,r001,Cleaning,Gold,,477.4543252666667,56a3b49c-6979-4253-9ff5-2733c3e2f229
Object Transfer,6,,#C C opens the supermarket door,Logistics action involving opening a door.,r001,Cleaning,Gold,,478.52248526666665,56a3b49c-6979-4253-9ff5-2733c3e2f229
Locomotion,6,,#C C walks to the cashier desk,Body moving through space (walking).,r001,Cleaning,Gold,,606.3747352666667,56a3b49c-6979-4253-9ff5-2733c3e2f229
Search,6,,#O man D scans #unsure,"Visual search or monitoring, indicated by the unsure state.",r001,Cleaning,Gold,,621.9552852666667,56a3b49c-6979-4253-9ff5-2733c3e2f229
Locomotion,6,,#C C Goes up the stairs,"Body moving through space (going up stairs), high body acceleration.",r001,Cleaning,Gold,,937.1479652666668,56a3b49c-6979-4253-9ff5-2733c3e2f229
Stationary,6,Locomotion,#C C Sits,"Low body/hand motion, indicates a resting or idle state.",r001,Cleaning,Gold,,1244.3103352666667,56a3b49c-6979-4253-9ff5-2733c3e2f229
Stationary,6,,#C C Watches a football match on the computer,"Low body/hand motion, focused activity.",r001,Cleaning,Gold,,1328.4730552666665,56a3b49c-6979-4253-9ff5-2733c3e2f229
Locomotion,6,Locomotion,#C C bends down,"Body movement through space, specifically a change in body posture (bending down) which involves significant body acceleration.",r001,Cleaning,Gold,,271.9657986,575dbff3-44c8-4fda-92f7-fbf3070f8789
Object Transfer,6,,#C C places one container down,Logistics step involving the placement of an object.,r001,Cleaning,Gold,,33.6227386,58365f2a-f88a-46f8-9572-3fdbfd693c82
Essential Operation,6,,#C C empty's water in soap dish,"Core task involving manual effort to empty water, high hand activity.",r001,Cleaning,Gold,,180.9568186,58365f2a-f88a-46f8-9572-3fdbfd693c82
Object Transfer,6,,#C C puts down the detergent,Logistics step involving placing an object down.,r001,Cleaning,Gold,,192.9024586,58365f2a-f88a-46f8-9572-3fdbfd693c82
Object Transfer,6,,#C C places the spoon in a utensil rack,Logistics step involving the placement of an object.,r001,Cleaning,Gold,,286.3453857855829,58365f2a-f88a-46f8-9572-3fdbfd693c82
Object Transfer,6,,#C C places the scouring pad on a sink top,Logistics step involving picking up and placing an object.,r001,Cleaning,Gold,,298.9343757855829,58365f2a-f88a-46f8-9572-3fdbfd693c82
Object Transfer,6,,#C C places a bowl on the other,Logistics step involving picking up and putting down an object.,r001,Cleaning,Gold,,301.4511557855829,58365f2a-f88a-46f8-9572-3fdbfd693c82
Essential Operation,6,,#C C washes the spoon with a scouring pad,Core manual task involving high hand activity.,r001,Cleaning,Gold,,345.4945157855829,58365f2a-f88a-46f8-9572-3fdbfd693c82
Stationary,6,,#C C holds the spoon with his right hand,"Low body/hand motion, holding an object without movement.",r001,Cleaning,Gold,,349.5715757855829,58365f2a-f88a-46f8-9572-3fdbfd693c82
Object Transfer,6,,#C C puts the container and lid in a bag,Logistics step involving picking up and placing objects.,r001,Cleaning,Gold,,411.7676357855829,58365f2a-f88a-46f8-9572-3fdbfd693c82
Object Transfer,6,,#C C picks a knife and plate from the sink table,"Logistics of picking up objects, involves short bursts of hand acceleration.",r001,Cleaning,Gold,,457.8910557855829,58365f2a-f88a-46f8-9572-3fdbfd693c82
Stationary,6,,#C C holds a plate in the sink,"Low body/hand motion, holding an object without movement.",r001,Cleaning,Gold,,470.2987957855829,58365f2a-f88a-46f8-9572-3fdbfd693c82
Essential Operation,6,,#C C dips the peeling knife in water,Core task involving a manual action with the hand.,r001,Cleaning,Gold,,482.5986157855829,58365f2a-f88a-46f8-9572-3fdbfd693c82
Essential Operation,6,,#C C washes the peeling knife with a scouring pad,Core task involving high hand activity.,r001,Cleaning,Gold,,483.9567957855829,58365f2a-f88a-46f8-9572-3fdbfd693c82
Object Transfer,6,,#C C places the peeling knife on a sink top,Logistics step involving placing an object.,r001,Cleaning,Gold,,491.7200157855829,58365f2a-f88a-46f8-9572-3fdbfd693c82
Essential Operation,6,,#C C removes a wet wipe,Core manual task involving hand activity.,r001,Cleaning,Gold,,907.8422458298178,58365f2a-f88a-46f8-9572-3fdbfd693c82
Object Transfer,6,,#C C places the wet wipes pack on the cabinet,Logistics step involving picking up and placing an object.,r001,Cleaning,Gold,,918.5386758298176,58365f2a-f88a-46f8-9572-3fdbfd693c82
Essential Operation,6,,#C C wipes kitchen service,Core task involving high hand activity.,r001,Cleaning,Gold,,923.9739858298178,58365f2a-f88a-46f8-9572-3fdbfd693c82
Locomotion,6,,#c c walks down the stairs,"Body moving through space (walking), high body acceleration.",r001,Carpentry,Gold,,1.9921,586cb628-4f39-468b-b561-7e3e3e8e2125
Essential Operation,6,,#C C lifts cloths,Core task involving high hand activity.,r001,Cleaning,Gold,,24.0122886,589fd5f5-bccb-4820-b248-87054fcade25
Object Transfer,6,,#C C removes cloths from the bag,Logistics/Setup step.,r001,Cleaning,Gold,,88.8661986,589fd5f5-bccb-4820-b248-87054fcade25
Object Transfer,6,,#C C puts the cloths in the machine,Logistics step of placing an object.,r001,Cleaning,Gold,,278.0261386,589fd5f5-bccb-4820-b248-87054fcade25
Search,6,Stationary,#C C looks at the bag,"Head movement (visual inspection), passive hands.",r001,Cleaning,Gold,,328.97618958632813,589fd5f5-bccb-4820-b248-87054fcade25
Object Transfer,6,,#C C removes the stuff inside the bag,Logistics step involving picking up and removing objects.,r001,Cleaning,Gold,,368.3567795863282,589fd5f5-bccb-4820-b248-87054fcade25
Object Transfer,6,,#C C picks up a jacket,Logistics step involving picking up an object.,r001,Cleaning,Gold,,424.11520958632815,589fd5f5-bccb-4820-b248-87054fcade25
Object Transfer,6,,#C C puts the cloth down,Logistics/Setup step involving the placement of an object.,r001,Cleaning,Gold,,470.94154958632816,589fd5f5-bccb-4820-b248-87054fcade25
Object Transfer,6,,#C C puts the pillow down,Logistics step of placing an object.,r001,Cleaning,Gold,,499.1427095863281,589fd5f5-bccb-4820-b248-87054fcade25
Object Transfer,6,,#C C puts the pillow case down,Logistics step involving picking up and placing down an object.,r001,Cleaning,Gold,,520.9151895863281,589fd5f5-bccb-4820-b248-87054fcade25
Locomotion,6,,#C C Moves back,"Body moving through space, indicating movement.",r001,Cleaning,Gold,,580.4182496931163,589fd5f5-bccb-4820-b248-87054fcade25
Locomotion,6,,#C C Kneels on the bed,"Body movement to change position, involves kneeling which is a form of locomotion.",r001,Cleaning,Gold,,691.4524396931163,589fd5f5-bccb-4820-b248-87054fcade25
Essential Operation,6,,#C C Spreads the blanket,Core manual task involving high hand activity.,r001,Cleaning,Gold,,715.9705396931163,589fd5f5-bccb-4820-b248-87054fcade25
Locomotion,6,,#C C Walks towards the bathroom,"Body moving through space, indicative of walking.",r001,Cleaning,Gold,,790.2064496931163,589fd5f5-bccb-4820-b248-87054fcade25
Locomotion,6,,#C C walks around the bedroom,Body moving through space (walking).,r001,Cleaning,Gold,,815.0820996931163,589fd5f5-bccb-4820-b248-87054fcade25
Object Transfer,6,Essential Operation,#C C opens the closet,Logistics step involving opening a closet.,r001,Cleaning,Gold,,883.4276173792969,589fd5f5-bccb-4820-b248-87054fcade25
Object Transfer,6,,#C C picks up a hanger,Logistics step involving picking up an object.,r001,Cleaning,Gold,,898.2045373792969,589fd5f5-bccb-4820-b248-87054fcade25
Essential Operation,6,,#C C buttons up the dress,Core manual task involving fine motor skills.,r001,Cleaning,Gold,,939.0836473792968,589fd5f5-bccb-4820-b248-87054fcade25
Locomotion,6,,#C C rides the bicycle along the road.,Body moving through space via a vehicle (bicycle).,r001,Walking Outdoors,Gold,,36.35805,615edb9e-bfc7-4080-afb3-d29e98ce2216
Locomotion,6,,#O man C rides past C on a bicycle.,Body moving through space (riding a bicycle).,r001,Walking Outdoors,Gold,,614.73927,615edb9e-bfc7-4080-afb3-d29e98ce2216
Stationary,6,,#C C turns the head cam in his hands towards his face.,The action involves adjusting the head cam without significant body movement.,r001,Walking Outdoors,Gold,,1911.7523633333333,615edb9e-bfc7-4080-afb3-d29e98ce2216
Search,6,,#C C Looks around a restaurant,"Head movement (visual search), hands mostly still.",r001,Walking Outdoors,Gold,,983.11923,64049385-6855-4eed-8b3c-ce3e8d704008
Search,6,,#O A man x looks around a restaurant,"Head movement (visual search), hands mostly still.",r001,Walking Outdoors,Gold,,1015.12707,64049385-6855-4eed-8b3c-ce3e8d704008
Essential Operation,6,Object Transfer,#C C drops the carrot on the cutting board.,"The action involves a core task, likely preparing the carrot for cutting or use in a recipe, which involves high hand activity.",r001,Cooking,Bad,,101.65301,64b355f3-ef49-4990-8622-9e9eef68b495
Object Transfer,6,Essential Operation,#C C packs the small carrot pieces with her left hand.,Logistics step involving the handling and packing of objects.,r001,Cooking,Bad,,172.56362,64b355f3-ef49-4990-8622-9e9eef68b495
Object Transfer,6,,#C C drops the carrot pieces in the pot.,Refined via regex fallback,r001,Cooking,Gold,,174.39993,64b355f3-ef49-4990-8622-9e9eef68b495
Essential Operation,6,,#C C wipes the carrot on the knife with her left hand.,Core task involving high hand activity.,r001,Cooking,Gold,,185.63523,64b355f3-ef49-4990-8622-9e9eef68b495
Essential Operation,6,,#C C packs the small carrot pieces on the cutting board with her left hand.,Core manual task involving high hand activity.,r001,Cooking,Gold,,332.77879,64b355f3-ef49-4990-8622-9e9eef68b495
Object Transfer,6,,#C C puts the spoon in the jar with her right hand.,Logistics step involving placing an object.,r001,Cooking,Gold,,405.74772,64b355f3-ef49-4990-8622-9e9eef68b495
Essential Operation,6,,#C C pulls a carrot peel on the peeler with her right hand.,Core task involving high hand activity.,r001,Cooking,Gold,,531.29538,64b355f3-ef49-4990-8622-9e9eef68b495
Object Transfer,6,,#C C lifts up the carton of milk from the bowl,Logistics step involving picking up an object.,r001,Cooking,Gold,,110.90308,672c902a-7871-4e8f-bae5-6e12e2a4e342
Locomotion,6,,#C C exercises squats,"Body moving through space (standing up, sitting down), involves high body acceleration.",r001,Desk Work,Gold,,54.9195186,6a1bdcdb-0def-4cbb-87ab-0da83b63552c
Stationary,6,,#C C cycles the legs on the floor,"Low body/hand motion, indicative of a seated, idle state.",r001,Desk Work,,Skip,489.0850885333402,6a1bdcdb-0def-4cbb-87ab-0da83b63552c
Stationary,6,,#C C pauses the legs,"Low body/hand motion, likely indicating a pause or wait.",r001,Desk Work,Gold,,533.1470185333402,6a1bdcdb-0def-4cbb-87ab-0da83b63552c
Search,6,Stationary,#C C looks at the smart watch,"Head movement (looking), passive hands.",r001,Desk Work,Gold,,902.42918065303,6a1bdcdb-0def-4cbb-87ab-0da83b63552c
Essential Operation,6,,#C C paints the wood rod with a brush,Core task involving manual activity with the hands.,r001,Mechanical Repair,Gold,,41.52431864583333,6a513338-0c76-418f-b842-e89547decacf
Object Transfer,6,,#C C switches the brush to the other hand,Switching the brush to the other hand involves logistics and setup.,r001,Mechanical Repair,Gold,,61.40154864583333,6a513338-0c76-418f-b842-e89547decacf
