action,batch,corrected_action,narration_text,reasoning,round,scenario,status_main,status_secondary,timestamp_sec,video_uid
Essential Operation,12,,#C C washes the green bell peppers in the sink,Core manual task involving high hand activity.,r001,Cooking,Gold,,585.1244619333335,3d7ba3f7-f393-41ec-88a2-c33b82ec8c47
Essential Operation,12,,#C C types # #unsure on the screen of the phone,Core manual task involving the hands with high activity.,r001,Cooking,Gold,,632.7292519333334,3d7ba3f7-f393-41ec-88a2-c33b82ec8c47
Object Transfer,12,,#C C puts the phone down on the table,Logistics action of placing the phone on the table.,r001,Cooking,Gold,,642.3146619333335,3d7ba3f7-f393-41ec-88a2-c33b82ec8c47
Stationary,12,,#C C turns a round,"Low body/hand motion, likely a minor adjustment or pause.",r001,Cooking,Gold,,646.8677319333334,3d7ba3f7-f393-41ec-88a2-c33b82ec8c47
Essential Operation,12,,#C C pulls one piece of the green bell pepper a side,Core task involving high hand activity.,r001,Cooking,Gold,,693.7569419333335,3d7ba3f7-f393-41ec-88a2-c33b82ec8c47
Essential Operation,12,,#C C pours the cooking oil in the pot,Core task involving manual operation with high hand activity.,r001,Cooking,Gold,,875.1927719333335,3d7ba3f7-f393-41ec-88a2-c33b82ec8c47
Object Transfer,12,,#C C places the cooking oil in the kitchen cabinet,"Logistics step, placing an object.",r001,Cooking,Gold,,884.0610319333334,3d7ba3f7-f393-41ec-88a2-c33b82ec8c47
Object Transfer,12,,#C C picks a plate of onion and bell paper,"Logistics step, picking up objects.",r001,Cooking,Gold,,900.0313619333334,3d7ba3f7-f393-41ec-88a2-c33b82ec8c47
Essential Operation,12,,#C C stirs in the cooking pot,Core task involving repetitive hand movements.,r001,Cooking,Gold,,916.9975119333334,3d7ba3f7-f393-41ec-88a2-c33b82ec8c47
Stationary,12,Essential Operation,#C C turns on the cooking gas,"Low body/hand motion, primarily a button/switch action.",r001,Cooking,Bad,,922.6375019333334,3d7ba3f7-f393-41ec-88a2-c33b82ec8c47
Object Transfer,12,,#C C picks the meat,Logistics step involving picking up an object.,r001,Cooking,Gold,,1055.0362319333335,3d7ba3f7-f393-41ec-88a2-c33b82ec8c47
Object Transfer,12,,#C C picks the meat from the counter,Logistics step involving picking up an object.,r001,Cooking,Gold,,1151.9155886,3d7ba3f7-f393-41ec-88a2-c33b82ec8c47
Stationary,12,Essential Operation,#C C adjusts the button of a cooker,"Low body/hand motion, fine motor adjustment.",r001,Cooking,Bad,,1236.4965386,3d7ba3f7-f393-41ec-88a2-c33b82ec8c47
Object Transfer,12,,#C C puts #unsure in the meat,Refined via regex fallback,r001,Cooking,Gold,,1254.9579386,3d7ba3f7-f393-41ec-88a2-c33b82ec8c47
Object Transfer,12,,#C C picks a box of #unsure from the counter,Logistics step involving picking up an object.,r001,Cooking,Gold,,1318.9429886,3d7ba3f7-f393-41ec-88a2-c33b82ec8c47
Object Transfer,12,,#C C puts the coriander on the counter,Logistics step involving moving the coriander to the counter.,r001,Cooking,Gold,,1321.7689486,3d7ba3f7-f393-41ec-88a2-c33b82ec8c47
Locomotion,12,Stationary,#C C carries the plate,Movement through space with an object in hand.,r001,Cooking,Bad,,1343.4763686,3d7ba3f7-f393-41ec-88a2-c33b82ec8c47
Essential Operation,12,,#C C aligns the cirriander,"Core task, high hand activity.",r001,Cooking,Gold,,1448.4672786,3d7ba3f7-f393-41ec-88a2-c33b82ec8c47
Object Transfer,12,,#C C grabs polythene bag of vegetable,Logistics step involving picking up an object.,r001,Cooking,Gold,,1817.2201386,3d7ba3f7-f393-41ec-88a2-c33b82ec8c47
Object Transfer,12,,#C C puts the polythene bag of vegetable inside the fridge,Logistics step involving picking up and placing an object.,r001,Cooking,Gold,,1823.7313886,3d7ba3f7-f393-41ec-88a2-c33b82ec8c47
Stationary,12,,#C C holds bin,"Holding a bin involves minimal movement, indicating a stationary action.",r001,Cooking,Gold,,1851.3194086,3d7ba3f7-f393-41ec-88a2-c33b82ec8c47
Stationary,12,,#C C holds bell pepper,"Low body/hand motion, holding an object without movement.",r001,Cooking,Gold,,1855.9201186,3d7ba3f7-f393-41ec-88a2-c33b82ec8c47
Object Transfer,12,,#C C grabs chopping board & knife,Logistics step involving picking up and moving objects.,r001,Cooking,Gold,,1995.3634686,3d7ba3f7-f393-41ec-88a2-c33b82ec8c47
Essential Operation,12,,#C C squeezes scouring pad,Core task involving high hand activity.,r001,Cooking,Gold,,2008.0559286,3d7ba3f7-f393-41ec-88a2-c33b82ec8c47
Object Transfer,12,,#C C places casserole dish on the counter,Logistics step of placing an object.,r001,Cooking,Gold,,2026.7957586,3d7ba3f7-f393-41ec-88a2-c33b82ec8c47
Object Transfer,12,,#C C puts knife aside,Logistics/Setup step.,r001,Cooking,Gold,,2066.0766086,3d7ba3f7-f393-41ec-88a2-c33b82ec8c47
Stationary,12,,#C C tastes food on the spoon,"Low body/hand motion, tasting involves minimal movement.",r001,Cooking,Gold,,2129.8177086,3d7ba3f7-f393-41ec-88a2-c33b82ec8c47
Stationary,12,Object Transfer,#O child X arranges card can on table,"The action involves arranging an object on a table, which is a low-energy activity.",r001,Walking Outdoors,Bad,,34.6738486,3ef5b4d9-c030-4d52-8452-4261f34cbc97
Stationary,12,Essential Operation,#O child X plays card game,Playing a card game involves minimal body movement.,r001,Walking Outdoors,Bad,,184.7844586,3ef5b4d9-c030-4d52-8452-4261f34cbc97
Stationary,12,Essential Operation,#C C plays card game,Playing a card game involves minimal body movement and is a low energy activity.,r001,Walking Outdoors,Bad,,210.3031786,3ef5b4d9-c030-4d52-8452-4261f34cbc97
Stationary,12,Search,#O child X stares at cards,"The action involves staring, which is a low energy, stationary activity with minimal body or hand movement.",r001,Walking Outdoors,Bad,,270.2505486,3ef5b4d9-c030-4d52-8452-4261f34cbc97
Locomotion,12,,#O child X walks in the house,"Movement through space, indicative of walking.",r001,Walking Outdoors,Gold,,425.7465486,3ef5b4d9-c030-4d52-8452-4261f34cbc97
Essential Operation,12,,#O child X divides cards on table,"The action involves a core manual task of sorting or dividing cards, which is a high-hand-activity operation.",r001,Walking Outdoors,Gold,,472.5192686,3ef5b4d9-c030-4d52-8452-4261f34cbc97
Stationary,12,Search,#O man X stares at cards,"The action involves staring at cards, which implies low body and hand motion.",r001,Walking Outdoors,Bad,,632.1954176213301,3ef5b4d9-c030-4d52-8452-4261f34cbc97
Stationary,12,Essential Operation,#O man X plays card game,"Playing a card game involves minimal movement, primarily hand and finger actions, which do not correspond to the high body acceleration of locomotion or the irregular motion of essential operations.",r001,Walking Outdoors,Bad,,797.00542762133,3ef5b4d9-c030-4d52-8452-4261f34cbc97
Locomotion,12,Stationary,#O man X stands from floor,Standing up involves movement through space and can be considered a form of locomotion.,r001,Walking Outdoors,Bad,,809.5068376213301,3ef5b4d9-c030-4d52-8452-4261f34cbc97
Stationary,12,,#C C points at C card,Pointing action involves minimal body movement and is generally a static gesture.,r001,Walking Outdoors,Gold,,827.2085476213301,3ef5b4d9-c030-4d52-8452-4261f34cbc97
Search,12,,#O man X looks at cat,"Head movement (visual search), hands mostly still.",r001,Walking Outdoors,Gold,,850.9699776213301,3ef5b4d9-c030-4d52-8452-4261f34cbc97
Stationary,12,Search,#C C stares at cards,"Low body/hand motion, focused attention.",r001,Walking Outdoors,Bad,,926.76123762133,3ef5b4d9-c030-4d52-8452-4261f34cbc97
Object Transfer,12,,#O man X removes cards from can,"The action involves picking up or removing items, which is a logistics step.",r001,Walking Outdoors,Gold,,1225.84720762133,3ef5b4d9-c030-4d52-8452-4261f34cbc97
Essential Operation,12,,#C C brushes cat with brush,Core manual task involving high hand activity.,r001,Walking Outdoors,Gold,,1487.28123762133,3ef5b4d9-c030-4d52-8452-4261f34cbc97
Object Transfer,12,Essential Operation,#C C touches dog,Logistics step involving interaction with another object (the dog).,r001,Walking Outdoors,Bad,,1545.95404762133,3ef5b4d9-c030-4d52-8452-4261f34cbc97
Essential Operation,12,,#C C opens water tap,Core manual task involving hand activity to operate a tap.,r001,Walking Outdoors,Gold,,1647.00047762133,3ef5b4d9-c030-4d52-8452-4261f34cbc97
Stationary,12,Essential Operation,#C C dialogues with man T,"Low body/hand motion, likely involves speaking.",r001,Walking Outdoors,Bad,,1774.16812762133,3ef5b4d9-c030-4d52-8452-4261f34cbc97
Object Transfer,12,,#C C places remote on entertainment table,"Action involves placing an object, which is a logistics step with short bursts of hand acceleration.",r001,Walking Outdoors,Gold,,1809.56183762133,3ef5b4d9-c030-4d52-8452-4261f34cbc97
Locomotion,12,,#O child Y jumps in the house,"The action involves movement through space, characterized by high body acceleration.",r001,Walking Outdoors,Gold,,2031.15859762133,3ef5b4d9-c030-4d52-8452-4261f34cbc97
Stationary,12,,#C C holds can of cream,Holding an object with hands while walking is not classified under locomotion but rather as a stationary action with low body motion.,r001,Walking Outdoors,Gold,,2054.45380762133,3ef5b4d9-c030-4d52-8452-4261f34cbc97
Stationary,12,Essential Operation,#C C dispenses hand wash on the hand,"The action involves a small, localized motion (dispensing hand wash) with minimal body movement.",r001,Walking Outdoors,Bad,,2361.1921376213304,3ef5b4d9-c030-4d52-8452-4261f34cbc97
Stationary,12,Essential Operation,#C C dialogues with woman X,"Low body/hand motion, as the focus is on dialogue.",r001,Walking Outdoors,Bad,,2361.1921376213304,3ef5b4d9-c030-4d52-8452-4261f34cbc97
Object Transfer,12,,#C C pulls containers of yoghurts,Logistics action involving picking up or moving objects.,r001,Walking Outdoors,Gold,,2404.13639762133,3ef5b4d9-c030-4d52-8452-4261f34cbc97
Stationary,12,Essential Operation,#C C turns off light in the laundry room,The action involves a single momentary interaction (turning off a light) without continuous movement.,r001,Walking Outdoors,Bad,,2434.0013476213303,3ef5b4d9-c030-4d52-8452-4261f34cbc97
Object Transfer,12,,#C C puts seed starter tray in the office desk,Logistics step involving picking up and placing an object.,r001,Walking Outdoors,Gold,,120.41022,3f8dbb4f-ad5e-4d54-bf95-3ddbe968a85d
Object Transfer,12,Essential Operation,#C C hits seedling tray,"[CtxFixed] The action of hitting the seedling tray does not fit into the categories of Locomotion, Essential Operation, Search, or Stationary. It seems to be a deliberate action involving the seedling tray, which aligns with the 'Object Transfer' category as it involves interaction with an object.",r001,Walking Outdoors,Bad,,264.25163,3f8dbb4f-ad5e-4d54-bf95-3ddbe968a85d
Object Transfer,12,,#C C Picks some soil blocks,"Logistics action of picking up objects (soil blocks), involves short bursts of hand acceleration.",r001,Walking Outdoors,Gold,,427.26175,3f8dbb4f-ad5e-4d54-bf95-3ddbe968a85d
Essential Operation,12,Object Transfer,#C C Puts the soil blocks in a seedling tray,Core manual task involving high hand activity.,r001,Walking Outdoors,Bad,,430.61406,3f8dbb4f-ad5e-4d54-bf95-3ddbe968a85d
Stationary,12,Essential Operation,#O person X dialogues with C,"Low body/hand motion, likely involves talking.",r001,Walking Outdoors,Bad,,586.62188,3f8dbb4f-ad5e-4d54-bf95-3ddbe968a85d
Stationary,12,,#C C holds jug,The action of holding a jug is likely to involve minimal body movement and low energy expenditure.,r001,Walking Outdoors,Gold,,674.53795,3f8dbb4f-ad5e-4d54-bf95-3ddbe968a85d
Essential Operation,12,,#C C pours distilled water on seedling,"Core task involving manual pouring, high hand activity.",r001,Walking Outdoors,Gold,,678.25123,3f8dbb4f-ad5e-4d54-bf95-3ddbe968a85d
Essential Operation,12,,#C C pours water on seedling,Core task involving hands with high activity.,r001,Walking Outdoors,Gold,,780.65097,3f8dbb4f-ad5e-4d54-bf95-3ddbe968a85d
Object Transfer,12,,#C C puts tray cover down,"Action involves placing an object, indicating logistics or setup.",r001,Walking Outdoors,Gold,,1091.70297,3f8dbb4f-ad5e-4d54-bf95-3ddbe968a85d
Stationary,12,Essential Operation,#C C labels seedling tray,"The action involves labeling, which is a low-energy activity.",r001,Walking Outdoors,Bad,,1178.5585,3f8dbb4f-ad5e-4d54-bf95-3ddbe968a85d
Object Transfer,12,,#C C puts seedling tray on trolley,Logistics step involving picking up and placing an object.,r001,Walking Outdoors,Gold,,1580.0636,3f8dbb4f-ad5e-4d54-bf95-3ddbe968a85d
Object Transfer,12,,#C C puts container the trolley,Logistics step of placing an object on the trolley.,r001,Walking Outdoors,Gold,,1598.44648,3f8dbb4f-ad5e-4d54-bf95-3ddbe968a85d
Object Transfer,12,,#C C Picks some gloves,Logistics step involving picking up an object.,r001,Walking Outdoors,Gold,,1635.99424,3f8dbb4f-ad5e-4d54-bf95-3ddbe968a85d
Object Transfer,12,,#C C Picks some container lids,"Logistics step, picking up objects.",r001,Walking Outdoors,Gold,,1784.11486,3f8dbb4f-ad5e-4d54-bf95-3ddbe968a85d
Search,12,,#C C stares at seedlings,"Head movement (visual inspection), hands mostly still.",r001,Walking Outdoors,Gold,,1907.68227,3f8dbb4f-ad5e-4d54-bf95-3ddbe968a85d
Essential Operation,12,,#C C covers seedlings in grow tray,Core manual task involving hand activity to cover seedlings.,r001,Walking Outdoors,Gold,,1973.86032,3f8dbb4f-ad5e-4d54-bf95-3ddbe968a85d
Essential Operation,12,Object Transfer,#C C moves seedlings in tray,"Core manual task involving manipulation of objects, high hand activity.",r001,Walking Outdoors,Bad,,2334.77379,3f8dbb4f-ad5e-4d54-bf95-3ddbe968a85d
Object Transfer,12,,#C C picks seedling from grow tray,"The action involves picking up an object, which is a logistics step.",r001,Walking Outdoors,Gold,,2353.22001,3f8dbb4f-ad5e-4d54-bf95-3ddbe968a85d
Stationary,12,Search,#C C gazes at woman X & child Z,"Low body/hand motion, visual focus without physical activity.",r001,Playing Instrument,Bad,,89.52021,3fb3f4e8-5620-4632-ab68-0b01f9f17577
Stationary,12,Search,#C C gazes at the sky,"Low body/hand motion, indicating a state of rest or inactivity.",r001,Playing Instrument,Bad,,92.26254,3fb3f4e8-5620-4632-ab68-0b01f9f17577
Stationary,12,Search,#C C looks at the left side of the street road,The action describes a visual check without significant body or hand movement.,r001,Playing Instrument,Bad,,265.75086,3fb3f4e8-5620-4632-ab68-0b01f9f17577
Stationary,12,,#O child Z stretches,"The action describes a stretching movement which is likely to be a static pose or a brief pause, indicating low energy and motion.",r001,Playing Instrument,Gold,,567.79661,3fb3f4e8-5620-4632-ab68-0b01f9f17577
Stationary,12,Search,#C C gazes at woman X,"Low body/hand motion, primarily visual observation.",r001,Playing Instrument,Bad,,577.11257,3fb3f4e8-5620-4632-ab68-0b01f9f17577
Locomotion,12,,#C C crosses the street road,Body moving through space (crossing the street).,r001,Playing Instrument,Gold,,877.2412133333333,3fb3f4e8-5620-4632-ab68-0b01f9f17577
Search,12,Locomotion,#C C turns head to the right side,"Head movement (turning), passive hands.",r001,Playing Instrument,Bad,,964.5625533333332,3fb3f4e8-5620-4632-ab68-0b01f9f17577
Stationary,12,,#O child Z stops on the sidewalk,"The action indicates a stop, which corresponds to low body/hand motion.",r001,Playing Instrument,Gold,,1055.7741733333332,3fb3f4e8-5620-4632-ab68-0b01f9f17577
Stationary,12,Essential Operation,#C C pets dog,Interacting with an object (dog) with minimal motion.,r001,Playing Instrument,Bad,,1318.577903333333,3fb3f4e8-5620-4632-ab68-0b01f9f17577
Stationary,12,,#O woman J holds dogs leash,Holding an object with minimal movement.,r001,Playing Instrument,Gold,,1333.0379633333332,3fb3f4e8-5620-4632-ab68-0b01f9f17577
Stationary,12,Essential Operation,#O woman X pets dog,"Low body/hand motion, likely involves gentle touch without significant movement.",r001,Playing Instrument,Bad,,1344.4366833333331,3fb3f4e8-5620-4632-ab68-0b01f9f17577
Object Transfer,12,Stationary,#O woman J holds dogs leash,"The action involves picking up or holding an object (leash), which is a logistics step.",r001,Playing Instrument,Bad,,1344.4366833333331,3fb3f4e8-5620-4632-ab68-0b01f9f17577
Stationary,12,Essential Operation,"#O woman X, woman J & child Z pet dog","[CtxFixed] The current action involves multiple people interacting with a dog, which is a stationary activity as it does not involve movement or transfer of objects.",r001,Playing Instrument,Bad,,1379.9460433333334,3fb3f4e8-5620-4632-ab68-0b01f9f17577
Stationary,12,Essential Operation,#O child Z pets dog,The action describes a gentle interaction without significant movement.,r001,Playing Instrument,Bad,,1466.4126126666663,3fb3f4e8-5620-4632-ab68-0b01f9f17577
Stationary,12,Essential Operation,#O woman X dialogues with woman J,"Low body/hand motion, indicating a dialogue or conversation.",r001,Playing Instrument,Bad,,1494.7095926666666,3fb3f4e8-5620-4632-ab68-0b01f9f17577
Stationary,12,,#O child Z holds leaves,"The action describes holding leaves, which is a static activity with minimal motion.",r001,Playing Instrument,Gold,,1672.6822666666667,3fb3f4e8-5620-4632-ab68-0b01f9f17577
Object Transfer,12,Essential Operation,#O woman X brings child Z closer to dog,"The action involves bringing a child closer to a dog, which is a logistics or setup step.",r001,Playing Instrument,Bad,,1720.7576966666666,3fb3f4e8-5620-4632-ab68-0b01f9f17577
Search,12,,#C C gazes at houses on the other side,"Head movement (visual search), hands mostly still.",r001,Playing Instrument,Gold,,1765.021336666667,3fb3f4e8-5620-4632-ab68-0b01f9f17577
Locomotion,12,,#C C walks on the walkway alongside woman X,"Body moving through space, indicative of walking.",r001,Playing Instrument,Gold,,1820.9430366666663,3fb3f4e8-5620-4632-ab68-0b01f9f17577
Stationary,12,Search,#C C gazes at building,"Low body/hand motion, likely just visual observation.",r001,Playing Instrument,Bad,,1950.1885966666664,3fb3f4e8-5620-4632-ab68-0b01f9f17577
Locomotion,12,,#C C walks past a street light pole.,"Body moving through space, indicative of walking.",r001,Walking Outdoors,Gold,,16.13398,407deb0a-6dad-4c1c-8a81-1079f0b9823d
Search,12,,#C C looks to his right.,"Head movement (visual search), hands mostly still.",r001,Walking Outdoors,Gold,,97.81557,407deb0a-6dad-4c1c-8a81-1079f0b9823d
Locomotion,12,,#C C turns to his right.,"Turning while moving, involves body rotation and movement through space.",r001,Walking Outdoors,Gold,,159.43708,407deb0a-6dad-4c1c-8a81-1079f0b9823d
Locomotion,12,,#C C turns to his left.,Turning while walking involves significant body movement.,r001,Walking Outdoors,Gold,,179.84279,407deb0a-6dad-4c1c-8a81-1079f0b9823d
Search,12,,#C C returns his gaze.,"Implies head movement (visual search), hands mostly still.",r001,Walking Outdoors,Gold,,187.60146,407deb0a-6dad-4c1c-8a81-1079f0b9823d
Locomotion,12,,#C C walks past a tree.,"Body moving through space, indicative of walking.",r001,Walking Outdoors,Gold,,323.81066,407deb0a-6dad-4c1c-8a81-1079f0b9823d
Search,12,,#C C looks to his left.,"Head movement (visual search), hands mostly still.",r001,Walking Outdoors,Gold,,402.11051,407deb0a-6dad-4c1c-8a81-1079f0b9823d
Stationary,12,,#C C returns his gaze.,"The action indicates a momentary pause in movement as the person is returning their gaze, suggesting low body and hand motion.",r001,Walking Outdoors,Gold,,465.71367,407deb0a-6dad-4c1c-8a81-1079f0b9823d
Locomotion,12,,#C C walks off the road onto the sidewalk.,"Body moving through space, involves walking.",r001,Walking Outdoors,Gold,,499.17158,407deb0a-6dad-4c1c-8a81-1079f0b9823d
Locomotion,12,,#C C walks past a street light.,"Body moving through space, high body acceleration.",r001,Walking Outdoors,Gold,,623.5029,407deb0a-6dad-4c1c-8a81-1079f0b9823d
Stationary,12,,#c c removes cap,"The action of removing a cap is a brief, localized movement and does not involve significant locomotion or high energy activity.",r001,Walking Outdoors,Gold,,16.379969600000003,434a5651-9901-4b32-b782-d9a2bb52e805
Object Transfer,12,Essential Operation,#c c touches tray,"The action involves picking up or touching an object, which is a logistics step.",r001,Walking Outdoors,Bad,,61.5735996,434a5651-9901-4b32-b782-d9a2bb52e805
Object Transfer,12,,#c c puts paper under the table,"The action involves placing an object (paper) in a specific location (under the table), which is a logistics step.",r001,Walking Outdoors,Gold,,185.9695296,434a5651-9901-4b32-b782-d9a2bb52e805
Object Transfer,12,,#c c takes helmet,Logistics step of picking up the helmet.,r001,Walking Outdoors,Gold,,618.6774086,434a5651-9901-4b32-b782-d9a2bb52e805
Locomotion,12,,#O person A pulls the cart,"Body moving through space while pulling a cart, indicative of walking.",r001,Walking Outdoors,Gold,,916.7456086,434a5651-9901-4b32-b782-d9a2bb52e805
Object Transfer,12,,#O Person A gives C the phone,"The action involves handing over an object (the phone), which is a logistics step.",r001,Walking Outdoors,Gold,,1077.1865832666665,434a5651-9901-4b32-b782-d9a2bb52e805
Object Transfer,12,,#c c takes golf club,"The action involves picking up an object (golf club), which is a logistics step.",r001,Walking Outdoors,Gold,,1301.0089952666667,434a5651-9901-4b32-b782-d9a2bb52e805
Essential Operation,12,,#c c swings golf club,Core manual task involving high hand activity.,r001,Walking Outdoors,Gold,,1311.2005952666666,434a5651-9901-4b32-b782-d9a2bb52e805
Object Transfer,12,Essential Operation,#c c opens golf bag,"Logistics/Setup step, opening the golf bag.",r001,Walking Outdoors,Bad,,1461.1755052666667,434a5651-9901-4b32-b782-d9a2bb52e805
Object Transfer,12,,#c c throws golfs,"[CtxFixed] The action of throwing the golf(s) can be interpreted as a deliberate movement to transfer the object, likely to a specific location or person.",r001,Walking Outdoors,Gold,,2119.608251933333,434a5651-9901-4b32-b782-d9a2bb52e805
Object Transfer,12,Essential Operation,#c c touches golf bag,Logistics action involving touching an object.,r001,Walking Outdoors,Bad,,2148.288181933334,434a5651-9901-4b32-b782-d9a2bb52e805
Locomotion,12,,#c c pulls golf cart,"Body moving through space, likely involves pulling the golf cart which requires movement and physical effort.",r001,Walking Outdoors,Gold,,2151.639181933333,434a5651-9901-4b32-b782-d9a2bb52e805
Locomotion,12,,#c c pushes golf cart,"Body moving through space, likely involves pushing a golf cart which implies movement.",r001,Walking Outdoors,Gold,,2154.544121933334,434a5651-9901-4b32-b782-d9a2bb52e805
Object Transfer,12,,#c c puts golf club in the golf bag,"Logistics action of placing the golf club into the bag, involves short bursts of hand activity.",r001,Walking Outdoors,Gold,,2504.646001933333,434a5651-9901-4b32-b782-d9a2bb52e805
Locomotion,12,Object Transfer,#o man x moves the golf stick,"Movement through space, likely involves walking or swinging the golf stick while moving.",r001,Walking Outdoors,Bad,,2760.260501933333,434a5651-9901-4b32-b782-d9a2bb52e805
Locomotion,12,,#c c walks around the golf course,Body moving through space (walking).,r001,Walking Outdoors,Gold,,2951.754511933333,434a5651-9901-4b32-b782-d9a2bb52e805
Locomotion,12,Object Transfer,#c c kicks the golf ball with the golf stick,"Body moving through space, involves walking and kicking which are high body acceleration activities.",r001,Walking Outdoors,Bad,,2962.9285919333333,434a5651-9901-4b32-b782-d9a2bb52e805
Object Transfer,12,Object Transfer,#c c moves the golf ball with the golf stick,"The action involves moving an object (golf ball) with a tool (golf stick), which corresponds to logistics or setup step.",r001,Walking Outdoors,Bad,,3142.9408519333333,434a5651-9901-4b32-b782-d9a2bb52e805
Locomotion,12,Object Transfer,#c c kicks the ball using the golf stick,Body movement through space while performing an action (kicking the ball).,r001,Walking Outdoors,Bad,,3329.607301933333,434a5651-9901-4b32-b782-d9a2bb52e805
Object Transfer,12,,#C C moves the paints,Logistics/movement of an object.,r001,Mechanical Repair,Gold,,32.169399600000006,437480b7-a1df-41e1-8dde-61c9955e8b9d
Essential Operation,12,,#C C paints the post,"Core manual task, high hand activity.",r001,Mechanical Repair,Gold,,109.9462796,437480b7-a1df-41e1-8dde-61c9955e8b9d
Object Transfer,12,,#C C arranges a file on a shelf,Logistics step involving moving an object to a specific location.,r001,Mechanical Repair,Gold,,95.5750586,45bf438d-0cbb-40b8-be95-58204bb3c6fe
Object Transfer,12,,#C C puts a file on a table,Logistics step involving picking up and putting down an object.,r001,Mechanical Repair,Gold,,105.2450886,45bf438d-0cbb-40b8-be95-58204bb3c6fe
Object Transfer,12,,#C C moves files on a shelf,"Logistics of moving items, short bursts of hand activity.",r001,Mechanical Repair,Gold,,110.1104986,45bf438d-0cbb-40b8-be95-58204bb3c6fe
Object Transfer,12,,#C C arranges files on a shelf,Logistics step involving moving objects to a specific location.,r001,Mechanical Repair,Gold,,122.2224386,45bf438d-0cbb-40b8-be95-58204bb3c6fe
Essential Operation,12,,#C C wipes on a file,Core manual task involving hand activity.,r001,Mechanical Repair,Gold,,182.7956586,45bf438d-0cbb-40b8-be95-58204bb3c6fe
Essential Operation,12,,#C C wipes on a book,Core manual task involving hand movement.,r001,Mechanical Repair,Gold,,257.9015086,45bf438d-0cbb-40b8-be95-58204bb3c6fe
Search,12,Essential Operation,#C C flips the book,"Head movement (visual search), hands mostly still.",r001,Mechanical Repair,Bad,,293.6227892247544,45bf438d-0cbb-40b8-be95-58204bb3c6fe
Object Transfer,12,,#C C picks a notebook,Logistics step of picking up an object.,r001,Mechanical Repair,Gold,,323.4856092247544,45bf438d-0cbb-40b8-be95-58204bb3c6fe
Stationary,12,Essential Operation,#C C covers the pen case,"Covering an object is a low-energy action, similar to setting something down.",r001,Mechanical Repair,Bad,,363.3581392247544,45bf438d-0cbb-40b8-be95-58204bb3c6fe
Stationary,12,Search,#C C stares at the magazine,"Low body/hand motion, likely idle or thinking.",r001,Mechanical Repair,Bad,,381.9640692247544,45bf438d-0cbb-40b8-be95-58204bb3c6fe
Object Transfer,12,,#C C places the book on the magazines,Logistics step involving placing an object.,r001,Mechanical Repair,Gold,,388.7526292247544,45bf438d-0cbb-40b8-be95-58204bb3c6fe
Object Transfer,12,Essential Operation,#C C opens the optical disc paper,"The action involves opening something, which is a logistics step.",r001,Mechanical Repair,Bad,,441.7688692247544,45bf438d-0cbb-40b8-be95-58204bb3c6fe
Object Transfer,12,Essential Operation,#C C hits the book on the table,"[CtxFixed] The action of hitting the book on the table can be interpreted as a deliberate placement or movement of the book, which falls under the category of Object Transfer.",r001,Mechanical Repair,Bad,,447.7248492247544,45bf438d-0cbb-40b8-be95-58204bb3c6fe
Object Transfer,12,,#C C pushes a book,Movement of an object (book) from one place to another.,r001,Mechanical Repair,Gold,,484.6854292247544,45bf438d-0cbb-40b8-be95-58204bb3c6fe
Object Transfer,12,,#C C places the book on other books,"Placing an object, short burst of hand activity.",r001,Mechanical Repair,Gold,,490.7262592247544,45bf438d-0cbb-40b8-be95-58204bb3c6fe
Object Transfer,12,,#C C puts a book on a shelf,Logistics/Setup step involving picking up and placing an object.,r001,Mechanical Repair,Gold,,558.3213276136719,45bf438d-0cbb-40b8-be95-58204bb3c6fe
Object Transfer,12,,#C C picks a book on a shelf,"Logistics step, picking up an object.",r001,Mechanical Repair,Gold,,566.222507613672,45bf438d-0cbb-40b8-be95-58204bb3c6fe
Object Transfer,12,,#C C puts a towel on a shelf,Logistics step involving picking up and placing an object.,r001,Mechanical Repair,Gold,,612.297117613672,45bf438d-0cbb-40b8-be95-58204bb3c6fe
Object Transfer,12,,#C C places the cloth on the table,"The action involves picking up and placing an object, which is a logistics step.",r001,Mechanical Repair,Gold,,833.6441819569336,45bf438d-0cbb-40b8-be95-58204bb3c6fe
Object Transfer,12,,#C C picks #unsure and the towel,Logistics/Setup step (picking up items).,r001,Mechanical Repair,Gold,,840.0260119569336,45bf438d-0cbb-40b8-be95-58204bb3c6fe
Stationary,12,Essential Operation,#C C touches the towel,"Low body/hand motion, likely inspecting or pausing.",r001,Mechanical Repair,Bad,,841.2756919569335,45bf438d-0cbb-40b8-be95-58204bb3c6fe
Object Transfer,12,,#C C places the towel on the table,Logistics step involving placing an object.,r001,Mechanical Repair,Gold,,842.2139719569336,45bf438d-0cbb-40b8-be95-58204bb3c6fe
Essential Operation,12,,#C C wipes the chair with the towel,Core manual task involving high hand activity.,r001,Mechanical Repair,Gold,,868.5525219569336,45bf438d-0cbb-40b8-be95-58204bb3c6fe
Object Transfer,12,Essential Operation,#c c open the gate,Logistics step involving opening an object.,r001,Gardening,Bad,,79.95078,493185d1-62d9-427c-b9d6-3f5af7a5686e
Stationary,12,,#C C taps his fingers on the table,"Low body/hand motion, tapping is a minor action.",r001,Cooking,Gold,,149.82130859999998,4a3fe6c1-bfdc-4bbb-a430-3cc19fbd484b
