"action","annotation_id","annotator","batch","corrected_action","created_at","dataset_rows_covered_if_validated","global_rank","high_priority_reason","high_priority_review","historical_bad_count","historical_bad_rate","historical_checked_count","id","lead_time","narration_text","normalized_narration_stage2","reasoning","round","scenario","secondary_action","status","timestamp_sec","updated_at","verdict","video_uid","watchlist_hit"
"Stationary",291,"1",3,"","2026-03-03T03:16:22.609526Z",3,11978,"","no",0,0.0,0,291,6.4190000000000005,"#C C presses the Television remote","presses television remote","Pressing the remote is a brief action with low body and hand motion.","r002","Walking Outdoors","","silver",1397.4079509546632,"2026-03-03T03:24:05.339040Z","Gold","3b021bad-6945-4be2-a7db-44af3db1eae8","no"
"Object Transfer",292,"1",3,"","2026-03-03T03:18:21.319615Z",3,11356,"","no",0,0.0,0,292,120.494,"#C C picks remote from the sofa","picks remote from sofa","Logistics action of picking up an object.","r002","Walking Outdoors","","silver",1702.810400954663,"2026-03-03T03:24:10.650857Z","Gold","3b021bad-6945-4be2-a7db-44af3db1eae8","no"
"Search",293,"1",3,"","2026-03-03T03:18:45.652893Z",3,10504,"","no",0,0.0,0,293,1.815,"#C C looks through the windshield","looks through windshield","Head movement (visual search), hands mostly still.","r002","Mechanical Repair","","silver",9.413,"2026-03-03T03:18:45.652904Z","Gold","3e7e162a-1cb3-4bdc-b6c2-e14845298360","no"
"Search",294,"1",3,"","2026-03-03T03:19:05.016693Z",4,6749,"","no",0,0.0,0,294,2.485,"#C C looks at the containers on the shelf","looks at containers on shelf","Head movement (visual search), hands mostly still.","r002","Mechanical Repair","","silver",577.52103,"2026-03-03T03:19:06.462070Z","Gold","3e7e162a-1cb3-4bdc-b6c2-e14845298360","no"
"Stationary",295,"1",3,"","2026-03-03T03:19:11.174058Z",3,8844,"watchlist_verb","yes",0,0.0,0,295,0.947,"#C C holds the okra packet","holds okra packet","Holding an object without moving it corresponds to a low energy state.","r002","Mechanical Repair","","silver",665.44188,"2026-03-03T03:19:11.174076Z","Gold","3e7e162a-1cb3-4bdc-b6c2-e14845298360","yes"
"Stationary",296,"1",3,"","2026-03-03T03:19:12.502470Z",4,6027,"watchlist_verb","yes",0,0.0,0,296,0.719,"#C C holds the yoghurt","holds yoghurt","Holding an object with minimal movement.","r002","Mechanical Repair","","silver",718.65865,"2026-03-03T03:19:12.502483Z","Gold","3e7e162a-1cb3-4bdc-b6c2-e14845298360","yes"
"Object Transfer",297,"1",3,"","2026-03-03T03:19:13.773364Z",12,1009,"","no",0,0.0,0,297,0.688,"#C C picks up the oranges","picks up oranges","Logistics step of picking up objects.","r002","Mechanical Repair","","silver",1530.07371,"2026-03-03T03:19:13.773376Z","Gold","3e7e162a-1cb3-4bdc-b6c2-e14845298360","no"
"Object Transfer",298,"1",3,"","2026-03-03T03:19:15.895618Z",7,2955,"","no",0,0.0,0,298,1.495,"#C C puts the oranges in the bag.","puts oranges in bag","Logistics step involving placing objects into a container.","r002","Mechanical Repair","","silver",1532.5863,"2026-03-03T03:19:15.895633Z","Gold","3e7e162a-1cb3-4bdc-b6c2-e14845298360","no"
"Object Transfer",299,"1",3,"","2026-03-03T03:19:18.489066Z",3,11478,"","no",0,0.0,0,299,2.02,"#C C picks up the apples.","picks up apples","Logistics step, picking up objects.","r002","Mechanical Repair","","silver",1577.89218,"2026-03-03T03:19:18.489078Z","Gold","3e7e162a-1cb3-4bdc-b6c2-e14845298360","no"
"Object Transfer",300,"1",3,"","2026-03-03T03:19:19.800623Z",4,7546,"","no",0,0.0,0,300,0.675,"#C C puts the apples in the bag.","puts apples in bag","Logistics step of placing objects into a container.","r002","Mechanical Repair","","silver",1579.61221,"2026-03-03T03:19:19.800635Z","Gold","3e7e162a-1cb3-4bdc-b6c2-e14845298360","no"
"Object Transfer",301,"1",3,"","2026-03-03T03:19:20.932862Z",3,11503,"","no",0,0.0,0,301,0.601,"#C C picks up the cucumber.","picks up cucumber","Logistics step of picking up an object.","r002","Mechanical Repair","","silver",1706.57995,"2026-03-03T03:19:20.932878Z","Gold","3e7e162a-1cb3-4bdc-b6c2-e14845298360","no"
"Object Transfer",302,"1",3,"","2026-03-03T03:19:22.044593Z",14,735,"","no",0,0.0,0,302,0.537,"#C C picks up the tomatoes","picks up tomatoes","Logistics step of picking up an item.","r002","Mechanical Repair","","silver",1751.1148,"2026-03-03T03:19:22.044604Z","Gold","3e7e162a-1cb3-4bdc-b6c2-e14845298360","no"
"Object Transfer",303,"1",3,"","2026-03-03T03:19:23.116035Z",4,7677,"","no",0,0.0,0,303,0.555,"#C C puts the garlic in the bag.","puts garlic in bag","Logistics step, picking up and putting down the garlic.","r002","Mechanical Repair","","silver",1826.80691,"2026-03-03T03:19:23.116052Z","Gold","3e7e162a-1cb3-4bdc-b6c2-e14845298360","no"
"Locomotion",304,"1",3,"Object Transfer","2026-03-03T03:19:24.235415Z",7,2903,"","no",0,0.0,0,304,10.834,"#C C pushes the trolley around the supermarket.","pushes trolley around supermarket","Body moving through space, pushing a trolley.","r002","Mechanical Repair","","silver",1881.07591,"2026-03-03T03:19:34.659327Z","Bad","3e7e162a-1cb3-4bdc-b6c2-e14845298360","no"
"Stationary",305,"1",3,"Task Operation","2026-03-03T03:19:43.925179Z",4,7975,"","no",0,0.0,0,305,14.404,"#C C returns the greens.","returns greens","The action 'returns the greens' is vague and could imply a stationary activity like placing an item back, which involves low body and hand motion.","r002","Mechanical Repair","","silver",1944.7645,"2026-03-03T03:19:50.945018Z","Bad","3e7e162a-1cb3-4bdc-b6c2-e14845298360","no"
"Object Transfer",306,"1",3,"","2026-03-03T03:19:52.963639Z",4,7684,"","no",0,0.0,0,306,1.183,"#C C puts the greens in the paper","puts greens in paper","Logistics step involving picking up and placing the greens in paper.","r002","Mechanical Repair","","silver",1956.86146,"2026-03-03T03:19:52.963658Z","Gold","3e7e162a-1cb3-4bdc-b6c2-e14845298360","no"
"Stationary",307,"1",3,"Object Transfer","2026-03-03T03:19:59.336353Z",7,2537,"watchlist_verb","yes",0,0.0,1,307,5.762,"#C C opens the paper.","opens paper","The action of opening a paper is a low-energy activity.","r002","Mechanical Repair","","silver",1983.03419,"2026-03-03T03:19:59.336370Z","Bad","3e7e162a-1cb3-4bdc-b6c2-e14845298360","yes"
"Stationary",308,"1",3,"","2026-03-03T03:20:02.001563Z",3,9388,"watchlist_verb","yes",0,0.0,0,308,2.007,"#C C touches the scooter bike engine cooling fan cover with both hands.","touches scooter bike engine cooling fan cover with both hands","The action involves touching an object with hands, which indicates a low level of body and hand motion.","r002","Mechanical Repair","","silver",26.43899,"2026-03-03T03:20:02.001584Z","Gold","3fa54ca6-3988-4a7f-9295-41236f4ee925","yes"
"Object Transfer",309,"1",3,"","2026-03-03T03:20:03.301665Z",6,3600,"","no",0,0.0,0,309,0.744,"#C C picks a bolt with his right hand from the bolt box.","picks bolt with his right hand from bolt box","Logistics/Setup step, picking up an object.","r002","Mechanical Repair","","silver",164.93805,"2026-03-03T03:20:03.301686Z","Gold","3fa54ca6-3988-4a7f-9295-41236f4ee925","no"
"Object Transfer",310,"1",3,"","2026-03-03T03:20:05.889058Z",5,4542,"","no",0,0.0,0,310,1.519,"#C C drops the bolt in his right hand inside the bolt box.","drops bolt in his right hand inside bolt box","[CtxFixed] The action of dropping the bolt inside the bolt box is a deliberate placement, which fits the criteria for Object Transfer.","r002","Mechanical Repair","","silver",165.64799,"2026-03-03T03:20:05.889071Z","Gold","3fa54ca6-3988-4a7f-9295-41236f4ee925","no"
"Object Transfer",311,"1",3,"","2026-03-03T03:20:10.583785Z",3,10262,"","no",0,0.0,0,311,4.108,"#C C hangs cloth on the hanging rack","hangs cloth on hanging rack","Logistics step involving picking up and placing an object.","r002","Cleaning","","silver",482.029308365625,"2026-03-03T03:20:10.583800Z","Gold","3fe7b8aa-51ea-4f9f-b7e5-94f752a85690","no"
"Object Transfer",312,"1",3,"","2026-03-03T03:20:12.508470Z",4,7373,"","no",0,0.0,0,312,1.318,"#C C places the phone on the chair","places phone on chair","Logistics step, placing an object.","r002","Cooking","","silver",10.3780896,"2026-03-03T03:20:12.508484Z","Gold","408cd48d-2156-4d5c-b8fd-8beccf301066","no"
"Object Transfer",313,"1",3,"","2026-03-03T03:20:13.727399Z",3,9689,"","no",0,0.0,0,313,0.673,"#C C collects the dirt in the dustpan","collects dirt in dustpan","Logistics/Setup step involving picking up and moving objects.","r002","Cooking","","silver",386.3558009546634,"2026-03-03T03:20:13.727419Z","Gold","408cd48d-2156-4d5c-b8fd-8beccf301066","no"
"Object Transfer",314,"1",3,"","2026-03-03T03:20:14.849892Z",3,9691,"","no",0,0.0,0,314,0.572,"#C C collects the dirt with a dustpan","collects dirt with dustpan","Logistics action involving picking up or moving objects.","r002","Cooking","","silver",659.1348809546635,"2026-03-03T03:20:14.849907Z","Gold","408cd48d-2156-4d5c-b8fd-8beccf301066","no"
"Object Transfer",315,"1",3,"","2026-03-03T03:20:16.017455Z",9,1772,"","no",0,0.0,0,315,0.61,"#C C picks the dust pan","picks dust pan","Logistics step involving picking up an object.","r002","Cooking","","silver",990.9828409546634,"2026-03-03T03:20:16.017467Z","Gold","408cd48d-2156-4d5c-b8fd-8beccf301066","no"
"Object Transfer",316,"1",3,"","2026-03-03T03:20:17.215278Z",3,11679,"","no",0,0.0,0,316,0.679,"#C C Places down the shoes","places down shoes","Logistics step, placing down an object.","r002","Cooking","","silver",1207.9630009546634,"2026-03-03T03:20:17.215296Z","Gold","408cd48d-2156-4d5c-b8fd-8beccf301066","no"
"Object Transfer",317,"1",3,"","2026-03-03T03:20:18.602641Z",4,7153,"","no",0,0.0,0,317,0.873,"#C C Picks a package of #unsure","picks package of","Logistics step, picking up an item.","r002","Cooking","","silver",1392.7195809546631,"2026-03-03T03:20:18.602663Z","Gold","408cd48d-2156-4d5c-b8fd-8beccf301066","no"
"Object Transfer",318,"1",3,"","2026-03-03T03:20:19.932486Z",4,8264,"","no",0,0.0,0,318,0.815,"#C C takes the oil","takes oil","Logistics/Setup step.","r002","Cooking","","silver",195.2841796,"2026-03-03T03:20:19.932500Z","Gold","457ddf5b-8154-4099-aadf-df0c08fe15a4","no"
"Object Transfer",319,"1",3,"","2026-03-03T03:20:21.350541Z",3,10019,"","no",0,0.0,0,319,0.801,"#C C drops the remote","drops remote","[CtxFixed] The action of dropping the remote onto a surface is a deliberate placement, which fits the criteria for 'Object Transfer'.","r002","Cooking","","silver",820.1132409546634,"2026-03-03T03:20:21.350554Z","Gold","457ddf5b-8154-4099-aadf-df0c08fe15a4","no"
"Object Transfer",320,"1",3,"","2026-03-03T03:20:22.495584Z",10,1490,"","no",0,0.0,0,320,0.566,"#C C puts a pliers on the floor","puts pliers on floor","Logistics step of placing an object.","r002","Carpentry","","silver",65.07628,"2026-03-03T03:20:22.495600Z","Gold","47c9a6a5-b6e4-4d09-8916-da61344e94cf","no"
"Task Operation",321,"1",3,"","2026-03-03T03:20:23.586308Z",10,1514,"","no",0,0.0,0,321,0.608,"#C C screws the switch","screws switch","Core manual task involving high hand activity.","r002","Carpentry","","silver",98.00896,"2026-03-03T03:20:23.586318Z","Gold","47c9a6a5-b6e4-4d09-8916-da61344e94cf","no"
"Object Transfer",322,"1",3,"","2026-03-03T03:20:24.743506Z",7,2909,"","no",0,0.0,0,322,0.55,"#C C puts the cables on the switch","puts cables on switch","Logistics step involving placing objects.","r002","Carpentry","","silver",103.21066,"2026-03-03T03:20:24.743526Z","Gold","47c9a6a5-b6e4-4d09-8916-da61344e94cf","no"
"Task Operation",323,"1",3,"","2026-03-03T03:20:25.897454Z",5,4683,"","no",0,0.0,0,323,0.58,"#C C inserts the screw on the switch","inserts screw on switch","Core manual task involving high hand activity.","r002","Carpentry","","silver",191.55625,"2026-03-03T03:20:25.897472Z","Gold","47c9a6a5-b6e4-4d09-8916-da61344e94cf","no"
"Task Operation",324,"1",3,"","2026-03-03T03:21:56.638363Z",6,3783,"","no",0,0.0,0,324,1.512,"#C C pulls the cables","pulls cables","Core manual task involving high hand activity.","r002","Carpentry","","silver",223.05426,"2026-03-03T03:21:56.638391Z","Gold","47c9a6a5-b6e4-4d09-8916-da61344e94cf","no"
"Search",325,"1",3,"","2026-03-03T03:21:58.027876Z",3,10448,"","no",0,0.0,0,325,0.778,"#C C looks at the cables","looks at cables","Visual inspection, likely involves head movement and minimal hand activity.","r002","Carpentry","","silver",509.10896,"2026-03-03T03:21:58.027887Z","Gold","47c9a6a5-b6e4-4d09-8916-da61344e94cf","no"
"Search",326,"1",3,"","2026-03-03T03:21:59.290544Z",5,4740,"","no",0,0.0,0,326,0.59,"#C C looks at the switch","looks at switch","Head movement (visual inspection), hands mostly still.","r002","Carpentry","","silver",646.6084166666667,"2026-03-03T03:21:59.290557Z","Gold","47c9a6a5-b6e4-4d09-8916-da61344e94cf","no"
"Task Operation",327,"1",3,"","2026-03-03T03:22:00.343780Z",4,8064,"","no",0,0.0,0,327,0.519,"#C C separates the cables","separates cables","Core task involving manual dexterity and fine motor skills.","r002","Carpentry","","silver",970.1370566666668,"2026-03-03T03:22:00.343793Z","Gold","47c9a6a5-b6e4-4d09-8916-da61344e94cf","no"
"Stationary",328,"1",3,"","2026-03-03T03:22:33.800997Z",11,1280,"","no",0,0.0,0,328,34.949000000000005,"#C C stares at a woman X","stares at woman x","Low body/hand motion, focused gaze.","r002","Playing Instrument","","silver",10.3942186,"2026-03-03T05:05:15.298515Z","Gold","4b5de875-cc82-494e-b768-8ac0ae3bb279","no"
"Stationary",329,"1",3,"","2026-03-03T03:22:36.988179Z",7,3086,"","no",0,0.0,2,329,4.564,"#C C types on the keyboard","types on keyboard","Typing on a keyboard is a fine motor skill with minimal body movement.","r002","Playing Instrument","Task Operation","silver",28.9152986,"2026-03-03T03:22:39.309572Z","Gold","4b5de875-cc82-494e-b768-8ac0ae3bb279","no"
"Stationary",330,"1",3,"","2026-03-03T03:22:49.265302Z",27,224,"","no",0,0.0,0,330,5.599,"#C C uses the computer mouse","uses computer mouse","Low body/hand motion, primarily hand activity on a stationary object.","r002","Playing Instrument","Task Operation","silver",40.2683386,"2026-03-03T03:22:49.265316Z","Gold","4b5de875-cc82-494e-b768-8ac0ae3bb279","no"
"Task Operation",331,"1",3,"","2026-03-03T03:23:12.531737Z",8,2159,"","no",0,0.0,0,331,1.827,"#C C operates a computer keyboard","operates computer keyboard","Core manual task involving high hand activity.","r002","Playing Instrument","","silver",287.88395864583333,"2026-03-03T03:23:12.531749Z","Gold","4b5de875-cc82-494e-b768-8ac0ae3bb279","no"
"Object Transfer",332,"1",3,"","2026-03-03T03:23:14.141945Z",3,11180,"","no",0,0.0,0,332,0.79,"#C C picks ear phones","picks ear phones","Logistics step of picking up an object.","r002","Playing Instrument","","silver",368.0138086458333,"2026-03-03T03:23:14.141963Z","Gold","4b5de875-cc82-494e-b768-8ac0ae3bb279","no"
"Stationary",333,"1",3,"Task Operation","2026-03-03T03:23:15.551051Z",5,4843,"","no",0,0.0,0,333,6.87,"#C C operates the computer using a mouse","operates computer using mouse","Using a mouse involves minimal body movement and is primarily a hand task with low acceleration bursts.","r002","Playing Instrument","","silver",422.8680486458333,"2026-03-03T03:23:21.833385Z","Bad","4b5de875-cc82-494e-b768-8ac0ae3bb279","no"
"Stationary",334,"1",3,"","2026-03-03T03:23:24.089005Z",3,9353,"watchlist_verb","yes",0,0.0,0,334,1.088,"#C C touches a guitar","touches guitar","The action of touching a guitar does not involve significant movement, indicating a low-energy, stationary state.","r002","Playing Instrument","","silver",430.5702586458333,"2026-03-03T03:23:24.089017Z","Gold","4b5de875-cc82-494e-b768-8ac0ae3bb279","yes"
"Task Operation",335,"1",3,"","2026-03-03T03:23:26.584717Z",3,10356,"","no",0,0.0,0,335,1.856,"#O lady X rotates decoder knob","lady x rotates decoder knob","Core task involving manipulation of an instrument, high hand activity.","r002","Playing Instrument","","silver",562.2779821677084,"2026-03-03T03:23:26.584732Z","Gold","4b5de875-cc82-494e-b768-8ac0ae3bb279","no"
"Task Operation",336,"1",3,"","2026-03-03T03:23:28.434667Z",3,10355,"","no",0,0.0,0,336,1.219,"#O lady X presses wooden box","lady x presses wooden box","Core task involving interaction with the instrument, high hand activity.","r002","Playing Instrument","","silver",666.3169721677084,"2026-03-03T03:23:28.434681Z","Gold","4b5de875-cc82-494e-b768-8ac0ae3bb279","no"
"Object Transfer",337,"1",3,"","2026-03-03T03:23:29.959534Z",3,11228,"","no",0,0.0,0,337,0.901,"#C C picks house plant","picks house plant","Logistics/Setup step involving picking up an object.","r002","Playing Instrument","","silver",927.3376727880182,"2026-03-03T03:23:29.959559Z","Gold","4b5de875-cc82-494e-b768-8ac0ae3bb279","no"
"Object Transfer",338,"1",3,"Task Operation","2026-03-03T03:23:31.753570Z",3,8662,"watchlist_verb","yes",0,0.0,0,338,15.829,"#C C adjusts the tripod stand","adjusts tripod stand","Logistics/Setup step involving the adjustment of an object.","r002","Playing Instrument","","silver",1075.8036762529948,"2026-03-03T03:25:40.661554Z","Bad","4b5de875-cc82-494e-b768-8ac0ae3bb279","yes"
"Object Transfer",339,"1",3,"","2026-03-03T03:25:24.183473Z",3,11824,"","no",0,0.0,0,339,4.033,"#C C places tripod stand on the table","places tripod stand on table","Logistics step involving placing an object.","r002","Playing Instrument","","silver",1159.764016252995,"2026-03-03T03:25:24.183488Z","Gold","4b5de875-cc82-494e-b768-8ac0ae3bb279","no"
"Stationary",340,"1",3,"","2026-03-03T03:25:44.068661Z",3,8921,"watchlist_verb","yes",0,0.0,0,340,1.008,"#C C holds the tripod stand","holds tripod stand","Holding a stand involves low body and hand motion.","r002","Playing Instrument","","silver",1261.410366252995,"2026-03-03T03:25:44.068681Z","Gold","4b5de875-cc82-494e-b768-8ac0ae3bb279","yes"
"Task Operation",341,"1",3,"","2026-03-03T03:25:45.608940Z",6,4127,"","no",0,0.0,0,341,0.93,"#O a woman X plays musical instrument #unsure","woman x plays musical instrument","Core manual task involving hands, likely with high hand acceleration.","r002","Playing Instrument","","silver",1686.668508834375,"2026-03-03T03:25:45.608961Z","Gold","4b5de875-cc82-494e-b768-8ac0ae3bb279","no"
"Object Transfer",342,"1",3,"","2026-03-03T03:25:46.824365Z",4,7362,"","no",0,0.0,0,342,0.679,"#C C places the mobile phone on the table.","places mobile phone on table","Logistics step involving placing an object.","r002","Cooking","","silver",1.5662585999999998,"2026-03-03T03:25:46.824378Z","Gold","4bc033f3-9bfe-4b00-8595-09148707bb02","no"
"Object Transfer",343,"1",3,"","2026-03-03T03:25:47.981003Z",6,3659,"","no",0,0.0,0,343,0.611,"#C C picks a packet of pasta.","picks packet of pasta","Logistics step involving picking up an object.","r002","Cooking","","silver",11.2167386,"2026-03-03T03:25:47.981012Z","Gold","4bc033f3-9bfe-4b00-8595-09148707bb02","no"
"Object Transfer",344,"1",3,"","2026-03-03T03:25:49.096159Z",3,11041,"","no",0,0.0,0,344,0.618,"#C C picks another cooking pot.","picks another cooking pot","Logistics/Setup step involving picking up an object.","r002","Cooking","","silver",77.6500386,"2026-03-03T03:25:49.096180Z","Gold","4bc033f3-9bfe-4b00-8595-09148707bb02","no"
"Object Transfer",345,"1",3,"","2026-03-03T03:25:50.239514Z",3,11301,"","no",0,0.0,0,345,0.636,"#C C picks pasta from the table.","picks pasta from table","Logistics step involving picking up an object.","r002","Cooking","","silver",104.4788086,"2026-03-03T03:25:50.239531Z","Gold","4bc033f3-9bfe-4b00-8595-09148707bb02","no"
"Object Transfer",346,"1",3,"","2026-03-03T03:25:51.438922Z",9,1863,"","no",0,0.0,0,346,0.667,"#C C puts pasta in the cooking pot.","puts pasta in cooking pot","Logistics step, picking up and placing an object.","r002","Cooking","","silver",109.3302186,"2026-03-03T03:25:51.438938Z","Gold","4bc033f3-9bfe-4b00-8595-09148707bb02","no"
"Object Transfer",347,"1",3,"","2026-03-03T03:25:54.858662Z",4,6459,"","no",0,0.0,0,347,1.536,"#C C drops cooking stick in the cooking pot.","drops cooking stick in cooking pot","[CtxFixed] The action of dropping the cooking stick into the cooking pot appears to be a deliberate placement of the object, rather than an accidental drop. Therefore, it is classified as 'Object Transfer'.","r002","Cooking","","silver",296.0535685274584,"2026-03-03T03:25:54.858682Z","Gold","4bc033f3-9bfe-4b00-8595-09148707bb02","no"
"Task Operation",348,"1",3,"","2026-03-03T03:25:56.134849Z",7,2793,"","no",0,0.0,0,348,0.764,"#C C picks drawer lock.","picks drawer lock","[CtxFixed] Picking a drawer lock is a deliberate action aimed at performing a necessary task, which aligns with the 'Essential Operation' category.","r002","Cooking","","silver",310.00425852745843,"2026-03-03T03:25:56.134863Z","Gold","4bc033f3-9bfe-4b00-8595-09148707bb02","no"
"Object Transfer",349,"1",3,"","2026-03-03T03:25:57.910007Z",7,3087,"","no",0,0.0,0,349,1.068,"#C C uncovers the cooking pot.","uncovers cooking pot","Logistics step involving the removal of a cover.","r002","Cooking","","silver",347.4756085274584,"2026-03-03T03:25:57.910022Z","Gold","4bc033f3-9bfe-4b00-8595-09148707bb02","no"
"Task Operation",350,"1",3,"","2026-03-03T03:25:59.050771Z",4,8348,"","no",0,0.0,0,350,0.613,"#C C turns the grater.","turns grater","Core task involving high hand activity.","r002","Cooking","","silver",489.3388385274585,"2026-03-03T03:25:59.050787Z","Gold","4bc033f3-9bfe-4b00-8595-09148707bb02","no"
"Task Operation",351,"1",3,"","2026-03-03T03:26:00.163872Z",15,642,"","no",0,0.0,0,351,0.477,"#C C peels off garlic.","peels off garlic","Core manual task involving hands, high hand activity.","r002","Cooking","","silver",523.6708985274586,"2026-03-03T03:26:00.163886Z","Gold","4bc033f3-9bfe-4b00-8595-09148707bb02","no"
"Task Operation",352,"1",3,"","2026-03-03T03:26:01.778447Z",7,2555,"historical_bad","yes",2,1.0,2,352,1.039,"#C C turns the ginger.","turns ginger","Core task involving manipulation, high hand activity.","r002","Cooking","","silver",606.5960559242187,"2026-03-03T03:26:01.778458Z","Gold","4bc033f3-9bfe-4b00-8595-09148707bb02","no"
"Object Transfer",353,"1",3,"","2026-03-03T03:26:02.965423Z",20,372,"","no",0,0.0,0,353,0.572,"#C C puts the peels together.","puts peels together","Logistics step involving picking up and placing objects.","r002","Cooking","","silver",620.3854859242188,"2026-03-03T03:26:02.965436Z","Gold","4bc033f3-9bfe-4b00-8595-09148707bb02","no"
"Task Operation",354,"1",3,"","2026-03-03T03:26:05.268797Z",9,1964,"","no",0,0.0,0,354,0.773,"#C C wipes the grater by right finger.","wipes grater by right finger","Core cleaning task, high hand activity.","r002","Cooking","","silver",732.0112959242188,"2026-03-03T03:26:05.268822Z","Gold","4bc033f3-9bfe-4b00-8595-09148707bb02","no"
"Task Operation",355,"1",3,"","2026-03-03T03:26:06.493721Z",4,8051,"","no",0,0.0,0,355,0.686,"#C C scraps off the ginger on the finger.","scraps off ginger on finger","Core task involving manual dexterity and high hand activity.","r002","Cooking","","silver",830.332565914095,"2026-03-03T03:26:06.493732Z","Gold","4bc033f3-9bfe-4b00-8595-09148707bb02","no"
"Stationary",356,"1",3,"","2026-03-03T03:26:07.669023Z",8,1979,"watchlist_verb","yes",1,1.0,1,356,0.649,"#C C adjusts the sweater.","adjusts sweater","Adjusting clothing is a minor movement, typically associated with low energy and minimal motion.","r002","Cooking","","silver",899.090455914095,"2026-03-03T03:26:07.669042Z","Gold","4bc033f3-9bfe-4b00-8595-09148707bb02","yes"
"Object Transfer",357,"1",3,"","2026-03-03T03:26:12.357390Z",5,4622,"","no",0,0.0,0,357,4.016,"#C C fetches water in the glass.","fetches water in glass","Fetching water involves picking up and pouring water into a glass, which is a logistics step.","r002","Cooking","","silver",932.503055914095,"2026-03-03T03:26:12.357407Z","Gold","4bc033f3-9bfe-4b00-8595-09148707bb02","no"
"Task Operation",358,"1",3,"","2026-03-03T03:26:13.441620Z",7,2592,"","no",0,0.0,0,358,0.663,"#C C collects the pieces of onion.","collects pieces of onion","Core task involving manual dexterity and manipulation.","r002","Cooking","","silver",1003.6966559140948,"2026-03-03T03:26:13.441630Z","Gold","4bc033f3-9bfe-4b00-8595-09148707bb02","no"
"Object Transfer",359,"1",3,"","2026-03-03T03:26:14.540021Z",5,4937,"","no",0,0.0,0,359,0.608,"#C C picks a container from the drawer.","picks container from drawer","Logistics/Setup step involving picking up an object.","r002","Cooking","","silver",1302.831144927767,"2026-03-03T03:26:14.540044Z","Gold","4bc033f3-9bfe-4b00-8595-09148707bb02","no"
"Task Operation",360,"1",3,"","2026-03-03T03:26:16.332036Z",3,11907,"","no",0,0.0,0,360,0.931,"#C C pours ingredient in the mortar.","pours ingredient in mortar","Core task involving active hand movement.","r002","Cooking","","silver",1431.8549449378904,"2026-03-03T03:26:16.332046Z","Gold","4bc033f3-9bfe-4b00-8595-09148707bb02","no"
"Task Operation",361,"1",3,"","2026-03-03T03:26:23.364812Z",10,1534,"","no",0,0.0,0,361,6.462,"#C C stirs mixture in the cooking pot.","stirs mixture in cooking pot","Core task involving high hand activity.","r002","Cooking","","silver",1502.6557449378904,"2026-03-03T03:26:23.364827Z","Gold","4bc033f3-9bfe-4b00-8595-09148707bb02","no"
"Object Transfer",362,"1",3,"","2026-03-03T03:26:24.690646Z",6,3301,"","no",0,0.0,0,362,0.766,"#C C adds ingredient in the food.","adds ingredient in food","The action involves picking up or putting down an ingredient, which is a logistics step.","r002","Cooking","","silver",1682.9474849277667,"2026-03-03T03:26:24.690659Z","Gold","4bc033f3-9bfe-4b00-8595-09148707bb02","no"
"Task Operation",363,"1",3,"","2026-03-03T03:26:25.946841Z",4,6238,"","no",0,0.0,0,363,0.628,"#C C adds water in the pot.","adds water in pot","Core task involving manual operation with high hand activity.","r002","Cooking","","silver",1724.6810549277666,"2026-03-03T03:26:25.946862Z","Gold","4bc033f3-9bfe-4b00-8595-09148707bb02","no"
"Object Transfer",364,"1",3,"","2026-03-03T03:26:27.299501Z",3,11141,"","no",0,0.0,0,364,0.576,"#C C picks container on the floor.","picks container on floor","Logistics step involving picking up an object.","r002","Cooking","","silver",1791.5030749277666,"2026-03-03T03:26:27.299513Z","Gold","4bc033f3-9bfe-4b00-8595-09148707bb02","no"
"Object Transfer",365,"1",3,"","2026-03-03T03:26:28.391306Z",4,7650,"","no",0,0.0,0,365,0.558,"#C C puts down the stirring spoon","puts down stirring spoon","Logistics/Setup step, involves placing an object.","r002","Cooking","","silver",2178.0352139515626,"2026-03-03T03:26:28.391326Z","Gold","4bc033f3-9bfe-4b00-8595-09148707bb02","no"
"Object Transfer",366,"1",3,"","2026-03-03T03:26:29.526825Z",9,1878,"","no",0,0.0,0,366,0.612,"#C C puts the tomato on a chopping board","puts tomato on chopping board","Logistics step involving the placement of an object.","r002","Cooking","","silver",2306.133273951563,"2026-03-03T03:26:29.526848Z","Gold","4bc033f3-9bfe-4b00-8595-09148707bb02","no"
"Task Operation",367,"1",3,"","2026-03-03T03:26:30.686530Z",7,2576,"","no",0,0.0,0,367,0.614,"#C C chops the tomato","chops tomato","Core task involving repetitive hand movements with high hand acceleration.","r002","Cooking","","silver",2338.7493939515625,"2026-03-03T03:26:30.686542Z","Gold","4bc033f3-9bfe-4b00-8595-09148707bb02","no"
"Object Transfer",368,"1",3,"","2026-03-03T03:26:31.826451Z",3,9253,"watchlist_verb","yes",0,0.0,0,368,0.594,"#C C opens the main door","opens main door","The action involves opening a door, which is a logistics step.","r002","Walking Outdoors","","silver",665.9196333333333,"2026-03-03T03:26:31.826464Z","Gold","4c6f009a-f0ca-4557-8723-4111761e0a9a","yes"
