"action","annotation_id","annotator","batch","corrected_action","created_at","dataset_rows_covered_if_validated","global_rank","high_priority_reason","high_priority_review","historical_bad_count","historical_bad_rate","historical_checked_count","id","lead_time","narration_text","normalized_narration_stage2","reasoning","round","scenario","secondary_action","status","timestamp_sec","updated_at","verdict","video_uid","watchlist_hit"
"Object Transfer",2565,"1",10,"","2026-03-03T01:41:05.694223Z",9,1669,"","no",0,0.0,0,2565,1.893,"#C C dips the piece of cake in the chop sticks into a bowl of coffee.","dips piece of cake in chop sticks into bowl of coffee","Logistics step involving picking up and transferring an object.","r002","Cooking","","silver",619.7174876213301,"2026-03-03T01:41:05.694237Z","Gold","2bd1593c-ae88-417e-827f-3997201da229","no"
"Object Transfer",2566,"1",10,"","2026-03-03T01:41:07.766199Z",4,7375,"","no",0,0.0,0,2566,1.914,"#C C places the piece of cake in the chop sticks into the dessert bowl.","places piece of cake in chop sticks into dessert bowl","Logistics step involving picking up and placing the cake.","r002","Cooking","","silver",629.15198762133,"2026-03-03T01:41:07.766219Z","Gold","2bd1593c-ae88-417e-827f-3997201da229","no"
"Object Transfer",2567,"1",10,"","2026-03-03T01:41:10.110184Z",3,11099,"","no",0,0.0,0,2567,2.158,"#C C picks the cake from the chop sticks with her left hand.","picks cake from chop sticks with her left hand","Logistics step involving picking up an object.","r002","Cooking","","silver",643.72055762133,"2026-03-03T01:41:10.110199Z","Gold","2bd1593c-ae88-417e-827f-3997201da229","no"
"Object Transfer",2568,"1",10,"","2026-03-03T01:41:11.801449Z",3,11630,"","no",0,0.0,0,2568,1.533,"#C C places the cake on the chop sticks into the dessert bowl.","places cake on chop sticks into dessert bowl","Logistics step involving moving the cake to the chopsticks and then to the bowl.","r002","Cooking","","silver",858.2554876213301,"2026-03-03T01:41:11.801466Z","Gold","2bd1593c-ae88-417e-827f-3997201da229","no"
"Object Transfer",2569,"1",10,"","2026-03-03T01:41:13.726506Z",9,1670,"","no",0,0.0,0,2569,1.778,"#C C dips the piece of cake into the bowl of coffee.","dips piece of cake into bowl of coffee","Logistics step involving picking up and placing the cake into the coffee.","r002","Cooking","","silver",868.53526762133,"2026-03-03T01:41:13.726523Z","Gold","2bd1593c-ae88-417e-827f-3997201da229","no"
"Stationary",2570,"1",10,"","2026-03-03T01:41:16.485837Z",3,8862,"watchlist_verb","yes",0,0.0,0,2570,2.615,"#C C holds the piece of cake with the chop sticks.","holds piece of cake with chop sticks","Low body/hand motion, holding an object without movement.","r002","Cooking","","silver",884.8872276213301,"2026-03-03T01:41:16.485848Z","Gold","2bd1593c-ae88-417e-827f-3997201da229","yes"
"Object Transfer",2571,"1",10,"","2026-03-03T01:41:18.297702Z",3,10050,"","no",0,0.0,0,2571,1.668,"#C C drops the spatula into the batter bowl.","drops spatula into batter bowl","[CtxFixed] The action of dropping the spatula into the batter bowl is a deliberate placement of the spatula onto a surface (the batter bowl), which fits the criteria for 'Object Transfer'.","r002","Cooking","","silver",1022.59343762133,"2026-03-03T01:41:18.297717Z","Gold","2bd1593c-ae88-417e-827f-3997201da229","no"
"Object Transfer",2572,"1",10,"","2026-03-03T01:41:21.799104Z",8,1989,"watchlist_verb","yes",0,0.0,0,2572,3.347,"#C C closes the fridge with her left hand.","closes fridge with her left hand","Closing the fridge is a logistics step involving a specific object.","r002","Cooking","","silver",1223.0561842879963,"2026-03-03T01:41:21.799130Z","Gold","2bd1593c-ae88-417e-827f-3997201da229","yes"
"Object Transfer",2573,"1",10,"","2026-03-03T01:46:04.936987Z",9,1616,"watchlist_verb","yes",0,0.0,0,2573,282.968,"#C C opens the fridge with her left hand.","opens fridge with her left hand","Logistics step involving opening a fridge.","r002","Cooking","","silver",1225.9536642879966,"2026-03-03T01:46:04.937006Z","Gold","2bd1593c-ae88-417e-827f-3997201da229","yes"
"Object Transfer",2574,"1",10,"","2026-03-03T01:46:33.440766Z",7,2876,"","no",0,0.0,0,2574,28.306,"#C C places the piece of cake into a plastic container.","places piece of cake into plastic container","Logistics step involving picking up and placing an object.","r002","Cooking","","silver",1373.3977442879966,"2026-03-03T01:46:33.440788Z","Gold","2bd1593c-ae88-417e-827f-3997201da229","no"
"Object Transfer",2575,"1",10,"","2026-03-03T01:46:36.589549Z",5,4595,"","no",0,0.0,0,2575,2.992,"#C C drops the serving spoon into the batter bowl.","drops serving spoon into batter bowl","[CtxFixed] The action of dropping the serving spoon into the batter bowl appears to be a deliberate placement of the spoon, rather than a mistake or accidental drop.","r002","Cooking","","silver",1461.1579542879967,"2026-03-03T01:46:36.589563Z","Gold","2bd1593c-ae88-417e-827f-3997201da229","no"
"Object Transfer",2576,"1",10,"Essential Operation","2026-03-03T01:46:53.074751Z",5,5495,"","no",0,0.0,0,2576,16.328,"#C C scrapes the batter on the spatula into the plastic container with the serving spoon.","scrapes batter on spatula into plastic container with serving spoon","Movement involves transferring batter from one utensil to another container.","r002","Cooking","","silver",1578.4368342879966,"2026-03-03T01:46:53.074766Z","Bad","2bd1593c-ae88-417e-827f-3997201da229","no"
"Object Transfer",2577,"1",10,"","2026-03-03T01:46:55.579859Z",3,11389,"","no",0,0.0,0,2577,2.351,"#C C picks the serving spoon with her left hand.","picks serving spoon with her left hand","Logistics step involving picking up an object.","r002","Cooking","","silver",1585.5285442879967,"2026-03-03T01:46:55.579876Z","Gold","2bd1593c-ae88-417e-827f-3997201da229","no"
"Essential Operation",2578,"1",10,"","2026-03-03T01:46:58.616261Z",3,11885,"","no",0,0.0,0,2578,2.877,"#C C pours the batter on the spatula onto the pieces of cake in the plastic container.","pours batter on spatula onto pieces of cake in plastic container","Core task involving manual dexterity and hand movements.","r002","Cooking","","silver",1602.890968954663,"2026-03-03T01:46:58.616277Z","Gold","2bd1593c-ae88-417e-827f-3997201da229","no"
"Object Transfer",2579,"1",10,"","2026-03-03T01:47:04.460427Z",3,11890,"","no",0,0.0,0,2579,5.662,"#C C pours cocoa powder from the cocoa powder bag into the strainer.","pours cocoa powder from cocoa powder bag into strainer","The action involves transferring cocoa powder from the bag to the strainer, which is a logistics step.","r002","Cooking","Essential Operation","silver",1728.7276609546634,"2026-03-03T01:47:04.460443Z","Gold","2bd1593c-ae88-417e-827f-3997201da229","no"
"Object Transfer",2580,"1",10,"","2026-03-03T01:47:10.055761Z",4,6155,"watchlist_verb","yes",0,0.0,0,2580,5.412,"#C C opens a kitchen cabinet with her right hand.","opens kitchen cabinet with her right hand","Logistics step involving opening a cabinet.","r002","Cooking","","silver",1847.772980954664,"2026-03-03T01:47:10.055774Z","Gold","2bd1593c-ae88-417e-827f-3997201da229","yes"
"Object Transfer",2581,"1",10,"","2026-03-03T01:47:12.518675Z",3,8708,"watchlist_verb","yes",0,0.0,0,2581,2.32,"#C C closes the kitchen cabinet with her right hand.","closes kitchen cabinet with her right hand","Logistics step involving closing a cabinet.","r002","Cooking","","silver",1855.1115609546632,"2026-03-03T01:47:12.518692Z","Gold","2bd1593c-ae88-417e-827f-3997201da229","yes"
"Object Transfer",2582,"1",10,"","2026-03-03T01:47:14.228728Z",3,11337,"","no",0,0.0,0,2582,1.559,"#C C picks the plate on the counter.","picks plate on counter","Logistics step involving picking up an object.","r002","Cooking","","silver",1975.077560954664,"2026-03-03T01:47:14.228747Z","Gold","2bd1593c-ae88-417e-827f-3997201da229","no"
"Object Transfer",2583,"1",10,"","2026-03-03T01:47:17.662873Z",10,1489,"","no",0,0.0,0,2583,3.279,"#C C puts the plate in the rack.","puts plate in rack","Logistics action involving placing an object.","r002","Cooking","","silver",1989.3418309546632,"2026-03-03T01:47:17.662890Z","Gold","2bd1593c-ae88-417e-827f-3997201da229","no"
"Essential Operation",2584,"1",10,"","2026-03-03T01:47:20.012566Z",7,2671,"","no",0,0.0,0,2584,2.163,"#C C injects a liquid in a test tube","injects liquid in test tube","Core task involving precise hand movements.","r002","Walking Outdoors","","silver",89.13265,"2026-03-03T01:47:20.012580Z","Gold","2de56aa1-54d3-4d99-ab0d-6610560f30bc","no"
"Essential Operation",2585,"1",10,"","2026-03-03T01:47:21.995905Z",6,3977,"","no",0,0.0,0,2585,1.829,"#C C siphons liquid from the bottle","siphons liquid from bottle","Core manual task involving high hand activity.","r002","Walking Outdoors","","silver",337.77025000000003,"2026-03-03T01:47:21.995921Z","Gold","2de56aa1-54d3-4d99-ab0d-6610560f30bc","no"
"Locomotion",2586,"1",10,"","2026-03-03T01:47:39.135937Z",6,4080,"","no",0,0.0,0,2586,16.981,"#C C walks around the laboratory room","walks around laboratory room","Body moving through space, indicative of walking.","r002","Walking Outdoors","","silver",401.4293,"2026-03-03T01:47:39.135953Z","Gold","2de56aa1-54d3-4d99-ab0d-6610560f30bc","no"
"Object Transfer",2587,"1",10,"","2026-03-03T01:47:43.998517Z",6,3899,"","no",0,0.0,0,2587,4.67,"#C C puts the test tube in the container","puts test tube in container","Logistics step of placing the test tube into a container.","r002","Walking Outdoors","","silver",673.0685433333333,"2026-03-03T01:47:43.998533Z","Gold","2de56aa1-54d3-4d99-ab0d-6610560f30bc","no"
"Object Transfer",2588,"1",10,"","2026-03-03T01:48:06.979321Z",4,7912,"","no",0,0.0,0,2588,22.801,"#C C removes a container from the fridge","removes container from fridge","Action involves picking up and removing an object, which is a logistics step.","r002","Walking Outdoors","","silver",888.1753333333334,"2026-03-03T01:48:06.979333Z","Gold","2de56aa1-54d3-4d99-ab0d-6610560f30bc","no"
"Stationary",2589,"1",10,"","2026-03-03T01:48:09.197203Z",3,8907,"watchlist_verb","yes",0,0.0,0,2589,2.038,"#C C holds a syringe","holds syringe","Holding a syringe involves minimal movement, indicating a stationary or low-energy activity.","r002","Walking Outdoors","","silver",955.9315233333332,"2026-03-03T01:48:09.197220Z","Gold","2de56aa1-54d3-4d99-ab0d-6610560f30bc","yes"
"Essential Operation",2590,"1",10,"","2026-03-03T01:48:20.186892Z",10,1404,"","no",0,0.0,0,2590,10.83,"#C C injects the liquid into the test tubes","injects liquid into test tubes","Core manual task involving precise hand movements.","r002","Walking Outdoors","","silver",1098.284486666667,"2026-03-03T01:48:20.186911Z","Gold","2de56aa1-54d3-4d99-ab0d-6610560f30bc","no"
"Object Transfer",2591,"1",10,"","2026-03-03T01:48:23.964804Z",10,1462,"","no",0,0.0,0,2591,3.585,"#C C picks a wipe","picks wipe","Logistics step involving picking up an item.","r002","Walking Outdoors","","silver",1369.7233466666669,"2026-03-03T01:48:23.964817Z","Gold","2de56aa1-54d3-4d99-ab0d-6610560f30bc","no"
"Object Transfer",2592,"1",10,"","2026-03-03T01:48:32.392012Z",6,3900,"","no",0,0.0,0,2592,8.269,"#C C puts the test tube in the ice cubes","puts test tube in ice cubes","Logistics step of placing an object.","r002","Walking Outdoors","","silver",1923.0372,"2026-03-03T01:48:32.392032Z","Gold","2de56aa1-54d3-4d99-ab0d-6610560f30bc","no"
"Object Transfer",2593,"1",10,"","2026-03-03T01:48:34.964270Z",3,11298,"","no",0,0.0,0,2593,2.417,"#C c picks paper on the table","picks paper on table","Action involves picking up an object, which is a logistics step.","r002","Walking Outdoors","","silver",2246.6397033333333,"2026-03-03T01:48:34.964285Z","Gold","2de56aa1-54d3-4d99-ab0d-6610560f30bc","no"
"Object Transfer",2594,"1",10,"","2026-03-03T01:48:42.883930Z",3,11078,"","no",0,0.0,0,2594,7.723,"#C c picks bottle on the shelf","picks bottle on shelf","Logistics step involving picking up an object.","r002","Walking Outdoors","","silver",2397.361633333333,"2026-03-03T01:48:42.883944Z","Gold","2de56aa1-54d3-4d99-ab0d-6610560f30bc","no"
"Object Transfer",2595,"1",10,"","2026-03-03T01:48:48.448583Z",6,3737,"","no",0,0.0,0,2595,5.373,"#C c places pipette pipe on the container","places pipette pipe on container","Placing an object, short burst of hand activity.","r002","Walking Outdoors","","silver",2574.2980733333334,"2026-03-03T01:48:48.448599Z","Gold","2de56aa1-54d3-4d99-ab0d-6610560f30bc","no"
"Essential Operation",2596,"1",10,"","2026-03-03T01:48:50.366764Z",7,3104,"","no",0,0.0,0,2596,1.75,"#C C washes a wiping cloth","washes wiping cloth","Core task involving high hand activity.","r002","Cleaning","","silver",43.5803186,"2026-03-03T01:48:50.366780Z","Gold","35e99add-3528-4a1d-be1f-137ccd1489e9","no"
"Essential Operation",2597,"1",10,"","2026-03-03T01:48:54.096114Z",4,7000,"","no",0,0.0,0,2597,3.575,"#O person A slices a piece of a rig beef in a white mug plate with a wooden handle aluminium knife and a fork spoon","person slices piece of rig beef in white mug plate with wooden handle aluminium knife and fork spoon","Core task involving manual cutting, high hand activity.","r002","Walking Outdoors","","silver",953.0146709546634,"2026-03-03T01:48:54.096130Z","Gold","3817b065-3d46-44ff-b6a6-8c4d646165f2","no"
"Essential Operation",2598,"1",10,"","2026-03-03T01:48:55.853263Z",7,3020,"","no",0,0.0,0,2598,1.601,"#C C slices rig beeves in a white mug plate with a wooden handle knife on a kitchen cabinet","slices rig beeves in white mug plate with wooden handle knife on kitchen cabinet","Core manual task involving high hand activity.","r002","Walking Outdoors","","silver",1096.1743909546635,"2026-03-03T01:48:55.853279Z","Gold","3817b065-3d46-44ff-b6a6-8c4d646165f2","no"
"Locomotion",2599,"1",10,"Essential Operation","2026-03-03T01:49:08.096597Z",5,4789,"","no",0,0.0,0,2599,12.09,"#O man A stows rig cook beeves in a white mug plate on top of stock cook rice dish","man stows rig cook beeves in white mug plate on top of stock cook rice dish","The action involves moving through space to place items, indicative of walking or moving around.","r002","Walking Outdoors","","silver",1202.5444109546634,"2026-03-03T01:49:08.096611Z","Bad","3817b065-3d46-44ff-b6a6-8c4d646165f2","no"
"Object Transfer",2600,"1",10,"","2026-03-03T01:49:19.897940Z",3,10947,"","no",0,0.0,0,2600,11.602,"#O person A nips a mug double walled glass on the table","person nips mug double walled glass on table","Logistics step, picking up and placing an object.","r002","Walking Outdoors","","silver",1375.8528809546633,"2026-03-03T01:49:19.897955Z","Skip","3817b065-3d46-44ff-b6a6-8c4d646165f2","no"
"Object Transfer",2601,"1",10,"","2026-03-03T01:50:31.141387Z",3,11261,"","no",0,0.0,0,2601,71.067,"#C C picks a metal from the table with his left hand.","picks metal from table with his left hand","Logistics step of picking up an object.","r002","Mechanical Repair","","silver",255.03629,"2026-03-03T01:50:31.141403Z","Gold","3863821d-786d-4ce1-8cd3-5c56953d4ff7","no"
"Stationary",2602,"1",10,"","2026-03-03T01:50:43.673656Z",5,4211,"watchlist_verb","yes",0,0.0,0,2602,12.353,"#C C holds the motorcycle handle with both hands.","holds motorcycle handle with both hands","Low body/hand motion, holding position.","r002","Mechanical Repair","","silver",333.45967,"2026-03-03T01:50:43.673669Z","Gold","3863821d-786d-4ce1-8cd3-5c56953d4ff7","yes"
"Object Transfer",2603,"1",10,"","2026-03-03T01:51:16.545107Z",7,2758,"","no",0,0.0,0,2603,32.711,"#C C passes the screwdriver from his left hand to his right hand.","passes screwdriver from his left hand to his right hand","Short bursts of hand activity as the screwdriver is transferred.","r002","Mechanical Repair","","silver",334.80715,"2026-03-03T01:51:16.545119Z","Gold","3863821d-786d-4ce1-8cd3-5c56953d4ff7","no"
"Locomotion",2604,"1",10,"","2026-03-03T01:51:25.101433Z",4,8352,"","no",0,0.0,0,2604,8.399,"#C C turns the motorcycle with the handle in his right hand.","turns motorcycle with handle in his right hand","Body movement through space while manipulating the handle.","r002","Mechanical Repair","","silver",350.10904,"2026-03-03T01:51:25.101448Z","Skip","3863821d-786d-4ce1-8cd3-5c56953d4ff7","no"
"Object Transfer",2605,"1",10,"","2026-03-03T01:51:29.246187Z",5,4974,"","no",0,0.0,0,2605,3.989,"#C C picks a metal from the workbench with his right hand. #Unsure","picks metal from workbench with his right hand","Logistics step of picking up an object.","r002","Mechanical Repair","","silver",357.84414,"2026-03-03T01:51:29.246201Z","Gold","3863821d-786d-4ce1-8cd3-5c56953d4ff7","no"
"Object Transfer",2606,"1",10,"","2026-03-03T01:51:32.902400Z",3,11267,"","no",0,0.0,0,2606,3.495,"#C C picks a motorcycle mirror from the nylon on the workbench with his right hand.","picks motorcycle mirror from nylon on workbench with his right hand","The action involves picking up an object, which is a logistics step.","r002","Mechanical Repair","","silver",490.51839,"2026-03-03T01:51:32.902413Z","Gold","3863821d-786d-4ce1-8cd3-5c56953d4ff7","no"
"Stationary",2607,"1",10,"","2026-03-03T01:51:39.969543Z",4,5967,"watchlist_verb","yes",0,0.0,0,2607,6.911,"#C C holds the motorcycle mirror with both hands.","holds motorcycle mirror with both hands","The action involves holding an object with both hands, indicating a low-energy, static position.","r002","Mechanical Repair","","silver",495.22759,"2026-03-03T01:51:39.969560Z","Gold","3863821d-786d-4ce1-8cd3-5c56953d4ff7","yes"
"Locomotion",2608,"1",10,"","2026-03-03T01:51:41.769023Z",6,4095,"","no",0,0.0,0,2608,1.641,"#C C walks towards a metal.","walks towards metal","Movement through space towards an object.","r002","Mechanical Repair","","silver",581.6422866666667,"2026-03-03T01:51:41.769039Z","Gold","3863821d-786d-4ce1-8cd3-5c56953d4ff7","no"
"Object Transfer",2609,"1",10,"","2026-03-03T01:51:46.263836Z",5,5033,"","no",0,0.0,0,2609,4.342,"#C C picks swim fin bag","picks swim fin bag","Logistics/Setup step involving picking up an object.","r002","Cleaning","","silver",28.4694986,"2026-03-03T01:51:46.263874Z","Gold","3b4a581f-2de7-4089-a3aa-8a28cb920331","no"
"Object Transfer",2610,"1",10,"","2026-03-03T01:51:48.533012Z",3,11437,"","no",0,0.0,0,2610,2.112,"#C C picks a swim fin","picks swim fin","Logistics step involving picking up an object.","r002","Cleaning","","silver",33.0483086,"2026-03-03T01:51:48.533036Z","Gold","3b4a581f-2de7-4089-a3aa-8a28cb920331","no"
"Object Transfer",2611,"1",10,"","2026-03-03T01:51:51.033322Z",4,7841,"","no",0,0.0,0,2611,2.345,"#C C puts swim fin down on the floor","puts swim fin down on floor","Logistics step involving placing an object.","r002","Cleaning","","silver",47.7461586,"2026-03-03T01:51:51.033338Z","Gold","3b4a581f-2de7-4089-a3aa-8a28cb920331","no"
"Search",2612,"1",10,"","2026-03-03T01:51:52.746037Z",5,4739,"","no",0,0.0,0,2612,1.525,"#C C looks at the swimming equipment","looks at swimming equipment","Head movement (visual search), hands mostly still.","r002","Cleaning","","silver",86.1006486,"2026-03-03T01:51:52.746065Z","Gold","3b4a581f-2de7-4089-a3aa-8a28cb920331","no"
"Object Transfer",2613,"1",10,"","2026-03-03T01:51:56.749534Z",6,3275,"watchlist_verb","yes",0,0.0,0,2613,3.86,"#C C opens wall drop","opens wall drop","Opening a drawer involves logistics and setup, characterized by short bursts of hand acceleration.","r002","Cleaning","","silver",88.6153786,"2026-03-03T01:51:56.749549Z","Gold","3b4a581f-2de7-4089-a3aa-8a28cb920331","yes"
"Object Transfer",2614,"1",10,"","2026-03-03T01:51:58.670751Z",4,7204,"","no",0,0.0,0,2614,1.747,"#C C picks a snorkel","picks snorkel","Logistics action of picking up an object.","r002","Cleaning","","silver",132.6671586,"2026-03-03T01:51:58.670765Z","Gold","3b4a581f-2de7-4089-a3aa-8a28cb920331","no"
"Stationary",2615,"1",10,"Search","2026-03-03T01:52:04.196808Z",3,10486,"","no",0,0.0,0,2615,5.375,"#C C looks at the wall drop","looks at wall drop","[CtxFixed] The action of looking at the wall drop indicates that the person is focusing on a specific point, which is a stationary action.","r002","Cleaning","","silver",165.4293786,"2026-03-03T01:52:04.196822Z","Bad","3b4a581f-2de7-4089-a3aa-8a28cb920331","no"
"Object Transfer",2616,"1",10,"","2026-03-03T01:52:08.360080Z",3,11216,"","no",0,0.0,0,2616,4.013,"#C C picks a google swim","picks google swim","Logistics step involving picking up an object.","r002","Cleaning","","silver",375.0775186,"2026-03-03T01:52:08.360092Z","Gold","3b4a581f-2de7-4089-a3aa-8a28cb920331","no"
"Stationary",2617,"1",10,"","2026-03-03T01:52:10.982293Z",4,5945,"watchlist_verb","yes",0,0.0,0,2617,2.467,"#C C holds the google swim","holds google swim","The action description seems unclear but implies a holding action which typically involves low body and hand motion.","r002","Cleaning","","silver",377.9767686,"2026-03-03T01:52:10.982310Z","Gold","3b4a581f-2de7-4089-a3aa-8a28cb920331","yes"
"Object Transfer",2618,"1",10,"","2026-03-03T01:52:23.438142Z",4,7269,"","no",0,0.0,0,2618,12.29,"#C C picks up a piece of paper from the metal","picks up piece of paper from metal","Logistics step involving picking up an object.","r002","Mechanical Repair","","silver",99.00064,"2026-03-03T01:52:23.438163Z","Gold","3fc288bb-1082-4ec5-96a7-75bb61144b11","no"
"Object Transfer",2619,"1",10,"","2026-03-03T01:52:27.746448Z",3,11072,"","no",0,0.0,0,2619,4.11,"#C C picks the bottle from the metal","picks bottle from metal","Logistics step involving picking up an object.","r002","Mechanical Repair","","silver",157.32849,"2026-03-03T01:52:27.746462Z","Gold","3fc288bb-1082-4ec5-96a7-75bb61144b11","no"
"Essential Operation",2620,"1",10,"","2026-03-03T01:52:31.383933Z",3,10171,"","no",0,0.0,0,2620,3.477,"#C C fixes the pressure gauge into the wheel","fixes pressure gauge into wheel","Core manual task involving precise hand movements.","r002","Mechanical Repair","","silver",233.11474,"2026-03-03T01:52:31.383947Z","Gold","3fc288bb-1082-4ec5-96a7-75bb61144b11","no"
"Object Transfer",2621,"1",10,"","2026-03-03T01:52:33.168141Z",3,11536,"","no",0,0.0,0,2621,1.627,"#C C picks up a piece a paper from the metal","picks up piece paper from metal","Logistics step involving picking up an object.","r002","Mechanical Repair","","silver",381.8715,"2026-03-03T01:52:33.168157Z","Gold","3fc288bb-1082-4ec5-96a7-75bb61144b11","no"
"Object Transfer",2622,"1",10,"","2026-03-03T01:53:53.857663Z",5,5149,"","no",0,0.0,0,2622,80.485,"#C C places the nailer on the table of planks with his left hand.","places nailer on table of planks with his left hand","Logistics action of placing an object on a surface.","r002","Carpentry","","silver",46.91072,"2026-03-03T01:53:53.857677Z","Gold","407f8e81-9a21-4d21-ac02-dff9058fe61d","no"
"Essential Operation",2623,"1",10,"","2026-03-03T01:53:57.465929Z",5,4151,"watchlist_verb","yes",0,0.0,0,2623,3.436,"#C C adjusts the joined planks on the table with both hands.","adjusts joined planks on table with both hands","Core manual task involving high hand activity.","r002","Carpentry","","silver",48.46829,"2026-03-03T01:53:57.465942Z","Gold","407f8e81-9a21-4d21-ac02-dff9058fe61d","yes"
"Object Transfer",2624,"1",10,"","2026-03-03T01:54:09.100827Z",3,11773,"","no",0,0.0,0,2624,11.478,"#C C places the plank in his right hand on the joined planks on the table.","places plank in his right hand on joined planks on table","The action involves moving an object from one location to another.","r002","Carpentry","","silver",52.32756,"2026-03-03T01:54:09.100841Z","Gold","407f8e81-9a21-4d21-ac02-dff9058fe61d","no"
"Object Transfer",2625,"1",10,"","2026-03-03T01:54:11.268438Z",3,11538,"","no",0,0.0,0,2625,1.968,"#C C picks up the plank from the table with his right hand.","picks up plank from table with his right hand","Logistics step involving picking up an object.","r002","Carpentry","","silver",52.91114,"2026-03-03T01:54:11.268462Z","Gold","407f8e81-9a21-4d21-ac02-dff9058fe61d","no"
"Object Transfer",2626,"1",10,"","2026-03-03T01:54:21.326704Z",5,5676,"","no",0,0.0,0,2626,9.891,"#C C transfers a plank from his left hand to his right hand.","transfers plank from his left hand to his right hand","The action involves moving an object between hands, which is a logistics step.","r002","Carpentry","","silver",56.0004,"2026-03-03T01:54:21.326720Z","Gold","407f8e81-9a21-4d21-ac02-dff9058fe61d","no"
"Essential Operation",2627,"1",10,"Object Transfer","2026-03-03T01:54:30.984622Z",5,5689,"","no",0,0.0,0,2627,9.495,"#C C turns the joined planks with both hands.","turns joined planks with both hands","Core manual task involving high hand activity.","r002","Carpentry","","silver",133.51194,"2026-03-03T01:54:30.984637Z","Bad","407f8e81-9a21-4d21-ac02-dff9058fe61d","no"
"Object Transfer",2628,"1",10,"","2026-03-03T01:54:35.402287Z",6,3731,"","no",0,0.0,0,2628,4.243,"#C C places the joined planks on the table with both hands.","places joined planks on table with both hands","Logistics of moving the joined planks to the table.","r002","Carpentry","","silver",134.25542,"2026-03-03T01:54:35.402303Z","Gold","407f8e81-9a21-4d21-ac02-dff9058fe61d","no"
"Object Transfer",2629,"1",10,"","2026-03-03T01:54:37.347562Z",6,3500,"","no",0,0.0,0,2629,1.786,"#C C lifts the joined planks from the table with both hands.","lifts joined planks from table with both hands","Logistics action involving picking up an object with both hands.","r002","Carpentry","","silver",202.14426,"2026-03-03T01:54:37.347586Z","Gold","407f8e81-9a21-4d21-ac02-dff9058fe61d","no"
"Essential Operation",2630,"1",10,"","2026-03-03T01:54:41.085212Z",4,5860,"watchlist_verb","yes",0,0.0,0,2630,3.573,"#C C adjusts the planks on the table with both hands.","adjusts planks on table with both hands","Core task involving high hand activity.","r002","Carpentry","","silver",215.98695,"2026-03-03T01:54:41.085225Z","Gold","407f8e81-9a21-4d21-ac02-dff9058fe61d","yes"
"Object Transfer",2631,"1",10,"","2026-03-03T01:54:43.798633Z",3,11774,"","no",0,0.0,0,2631,2.554,"#C C places the plank on the table with his left hand.","places plank on table with his left hand","Logistics step of placing an object.","r002","Carpentry","","silver",231.6781,"2026-03-03T01:54:43.798651Z","Gold","407f8e81-9a21-4d21-ac02-dff9058fe61d","no"
"Object Transfer",2632,"1",10,"","2026-03-03T01:54:45.834687Z",5,5150,"","no",0,0.0,0,2632,1.878,"#C C places the nailer on the table with his left hand.","places nailer on table with his left hand","Logistics step involving placing an object on a surface.","r002","Carpentry","","silver",251.21853,"2026-03-03T01:54:45.834702Z","Gold","407f8e81-9a21-4d21-ac02-dff9058fe61d","no"
"Object Transfer",2633,"1",10,"","2026-03-03T01:54:47.679377Z",4,7365,"","no",0,0.0,0,2633,1.688,"#C C places the nailer on the table with his right hand.","places nailer on table with his right hand","Placing an object down, a logistics step.","r002","Carpentry","","silver",278.51255,"2026-03-03T01:54:47.679398Z","Gold","407f8e81-9a21-4d21-ac02-dff9058fe61d","no"
"Object Transfer",2634,"1",10,"","2026-03-03T01:54:50.433975Z",4,7265,"","no",0,0.0,0,2634,2.594,"#C C picks up the nailer from the table with his right hand.","picks up nailer from table with his right hand","The action involves picking up an object, which is a logistics step.","r002","Carpentry","","silver",286.37145,"2026-03-03T01:54:50.433991Z","Gold","407f8e81-9a21-4d21-ac02-dff9058fe61d","no"
"Object Transfer",2635,"1",10,"","2026-03-03T01:56:24.595856Z",4,7378,"","no",0,0.0,0,2635,93.974,"#C C places the plank on the joined planks on the table with his left hand.","places plank on joined planks on table with his left hand","Logistics step involving the placement of an object.","r002","Carpentry","","silver",309.05274,"2026-03-03T01:56:24.595870Z","Gold","407f8e81-9a21-4d21-ac02-dff9058fe61d","no"
"Object Transfer",2636,"1",10,"","2026-03-03T01:56:32.505873Z",3,11529,"","no",0,0.0,0,2636,7.71,"# C C picks up the nailer from the table with his left hand.","picks up nailer from table with his left hand","Logistics step involving picking up an object.","r002","Carpentry","","silver",325.72191,"2026-03-03T01:56:32.505888Z","Gold","407f8e81-9a21-4d21-ac02-dff9058fe61d","no"
"Stationary",2637,"1",10,"","2026-03-03T01:56:35.561799Z",5,4207,"watchlist_verb","yes",0,0.0,0,2637,2.889,"#C C holds the joined planks on the table with his left hand.","holds joined planks on table with his left hand","Low body/hand motion, holding position.","r002","Carpentry","","silver",375.42634,"2026-03-03T01:56:35.561816Z","Gold","407f8e81-9a21-4d21-ac02-dff9058fe61d","yes"
"Stationary",2638,"1",10,"","2026-03-03T01:56:37.398983Z",4,5981,"watchlist_verb","yes",0,0.0,0,2638,1.67,"#C C holds the plank with both hands.","holds plank with both hands","Low body/hand motion, holding position.","r002","Carpentry","","silver",395.67409,"2026-03-03T01:56:37.399002Z","Gold","407f8e81-9a21-4d21-ac02-dff9058fe61d","yes"
