"action","annotation_id","annotator","batch","corrected_action","created_at","dataset_rows_covered_if_validated","global_rank","high_priority_reason","high_priority_review","historical_bad_count","historical_bad_rate","historical_checked_count","id","lead_time","narration_text","normalized_narration_stage2","reasoning","round","scenario","secondary_action","status","timestamp_sec","updated_at","verdict","video_uid","watchlist_hit"
"Object Transfer",1235,"1",9,"","2026-03-07T21:13:34.582932Z",4,6161,"watchlist_verb","yes",0,0.0,0,1238,0.963,"#C C Opens the plastic paper","opens plastic paper","Logistics step involving opening an object.","r002","Cooking","","silver",2062.539066806576,"2026-03-07T21:13:34.582963Z","Gold","51fc7393-cb83-4178-9ade-6c7853a001e0","yes"
"Essential Operation",1236,"1",9,"","2026-03-07T21:13:38.920712Z",6,3562,"","no",0,0.0,0,1239,1.081,"#C C Mixes the macaroni","mixes macaroni","Core manual task involving mixing, high hand activity.","r002","Cooking","","silver",2163.097056806576,"2026-03-07T21:13:38.920730Z","Gold","51fc7393-cb83-4178-9ade-6c7853a001e0","no"
"Object Transfer",1237,"1",9,"","2026-03-07T21:13:40.538746Z",3,11253,"","no",0,0.0,0,1240,0.85,"#C C picks lid from the sink","picks lid from sink","Logistics step involving picking up an object.","r002","Cooking","","silver",2475.6508761676496,"2026-03-07T21:13:40.538774Z","Gold","51fc7393-cb83-4178-9ade-6c7853a001e0","no"
"Stationary",1238,"1",9,"","2026-03-07T21:13:47.798151Z",4,8299,"","no",0,0.0,0,1241,6.535,"#C C tastes the macaroni","tastes macaroni","Low body/hand motion, tasting involves minimal movement.","r002","Cooking","","silver",2520.066166167649,"2026-03-07T21:13:47.798181Z","Gold","51fc7393-cb83-4178-9ade-6c7853a001e0","no"
"Object Transfer",1239,"1",9,"","2026-03-07T21:13:50.770228Z",3,11254,"","no",0,0.0,0,1242,1.119,"#C C picks lid from the table","picks lid from table","Logistics step involving picking up an object.","r002","Cooking","","silver",2607.5567461676496,"2026-03-07T21:13:50.770246Z","Gold","51fc7393-cb83-4178-9ade-6c7853a001e0","no"
"Object Transfer",1240,"1",9,"","2026-03-07T21:13:53.018200Z",6,3732,"","no",0,0.0,0,1243,1.487,"#C C places the kitchen towel on the countertop","places kitchen towel on countertop","Logistics action of placing an object.","r002","Cooking","","silver",2736.019548447412,"2026-03-07T21:13:53.018236Z","Gold","51fc7393-cb83-4178-9ade-6c7853a001e0","no"
"Locomotion",1241,"1",9,"Object Transfer","2026-03-07T21:13:57.610767Z",4,6082,"watchlist_verb","yes",0,0.0,0,1244,3.711,"#C C moves the clothes rack","moves clothes rack","Body moving through space to move the clothes rack, involves high body acceleration.","r002","Cleaning","","silver",107.9958386,"2026-03-07T21:13:57.610784Z","Bad","575dbff3-44c8-4fda-92f7-fbf3070f8789","yes"
"Locomotion",1242,"1",9,"Object Transfer","2026-03-07T21:14:01.988998Z",7,2519,"watchlist_verb","yes",0,0.0,0,1245,2.929,"#C C moves the shopping bag","moves shopping bag","Movement through space, likely involves carrying the bag.","r002","Cleaning","","silver",112.2583386,"2026-03-07T21:14:01.989018Z","Bad","575dbff3-44c8-4fda-92f7-fbf3070f8789","yes"
"Object Transfer",1243,"1",9,"","2026-03-07T21:14:17.407551Z",29,189,"","no",0,0.0,0,1246,7.385,"#C C hangs the clothe on the clothes rack","hangs clothe on clothes rack","Logistics step involving picking up and placing the cloth.","r002","Cleaning","","silver",139.60702859999998,"2026-03-07T21:14:17.407570Z","Gold","575dbff3-44c8-4fda-92f7-fbf3070f8789","no"
"Stationary",1244,"1",9,"","2026-03-07T21:14:25.053210Z",6,4075,"","no",0,0.0,0,1247,6.628,"#C C unfolds the boxer","unfolds boxer","Unfolding an item is a low-energy, stationary action.","r002","Cleaning","Essential Operation","silver",182.5705886,"2026-03-07T21:14:25.053229Z","Gold","575dbff3-44c8-4fda-92f7-fbf3070f8789","no"
"Object Transfer",1245,"1",9,"","2026-03-07T21:14:42.560580Z",8,2104,"","no",0,0.0,0,1248,16.682,"#C C hangs the boxer on the clothes rack","hangs boxer on clothes rack","Logistics step involving picking up and placing the boxer on the rack.","r002","Cleaning","","silver",186.1716886,"2026-03-07T21:14:42.560610Z","Gold","575dbff3-44c8-4fda-92f7-fbf3070f8789","no"
"Search",1246,"1",9,"","2026-03-07T21:14:46.590183Z",4,6288,"","no",0,0.0,0,1249,3.221,"#C C checks in the shopping bag","checks in shopping bag","Head and hand movement involved in visual search.","r002","Cleaning","","silver",422.03827798964846,"2026-03-07T21:14:46.590210Z","Gold","575dbff3-44c8-4fda-92f7-fbf3070f8789","no"
"Locomotion",1247,"1",9,"Object Transfer","2026-03-07T21:14:48.370533Z",6,3233,"watchlist_verb","yes",0,0.0,0,1250,4.0760000000000005,"#C C moves a clothe","moves clothe","Body moving through space to move a cloth.","r002","Cleaning","","silver",443.44830798964847,"2026-03-07T21:14:51.662490Z","Bad","575dbff3-44c8-4fda-92f7-fbf3070f8789","yes"
"Object Transfer",1248,"1",9,"","2026-03-07T21:14:55.822102Z",4,7157,"","no",0,0.0,0,1251,3.304,"#C C picks panties","picks panties","Logistics step involving picking up an object.","r002","Cleaning","","silver",465.7715479896484,"2026-03-07T21:14:55.822118Z","Gold","575dbff3-44c8-4fda-92f7-fbf3070f8789","no"
"Object Transfer",1249,"1",9,"","2026-03-07T21:14:58.615738Z",3,10267,"","no",0,0.0,0,1252,1.89,"#C C hangs panties on the clothes rack","hangs panties on clothes rack","Logistics action involving picking up and placing an object.","r002","Cleaning","","silver",467.6606879896484,"2026-03-07T21:14:58.615796Z","Gold","575dbff3-44c8-4fda-92f7-fbf3070f8789","no"
"Object Transfer",1250,"1",9,"","2026-03-07T21:15:03.984645Z",3,11293,"","no",0,0.0,0,1253,1.167,"#C C picks a panty","picks panty","Logistics step involving picking up an object.","r002","Cleaning","","silver",479.84152798964845,"2026-03-07T21:15:03.984660Z","Gold","575dbff3-44c8-4fda-92f7-fbf3070f8789","no"
"Object Transfer",1251,"1",9,"","2026-03-07T21:15:10.019581Z",9,1702,"","no",0,0.0,0,1254,5.281,"#C C hangs the socks on the clothes rack","hangs socks on clothes rack","Logistics step involving picking up and placing the socks.","r002","Cleaning","","silver",485.66863798964846,"2026-03-07T21:15:10.019598Z","Gold","575dbff3-44c8-4fda-92f7-fbf3070f8789","no"
"Locomotion",1252,"1",9,"","2026-03-07T21:15:12.592939Z",7,3094,"","no",0,0.0,0,1255,1.743,"#C C walks on","walks on","Body moving through space, typical walking motion.","r002","Walking Outdoors","","silver",2124.7640733333333,"2026-03-07T21:15:12.592970Z","Gold","57de9622-1f5b-48e4-89b0-9f364fb1bf3c","no"
"Stationary",1253,"1",9,"","2026-03-07T21:15:31.457466Z",13,828,"","no",0,0.0,0,1256,17.973,"#C C interacts with a cat","interacts with cat","Interacting with a cat likely involves low body/hand motion, as the focus is on the interaction rather than movement.","r002","Walking Outdoors","","silver",2656.3029026666663,"2026-03-07T21:15:31.457483Z","Gold","57de9622-1f5b-48e4-89b0-9f364fb1bf3c","no"
"Object Transfer",1254,"1",9,"","2026-03-07T21:15:39.063100Z",3,11038,"","no",0,0.0,0,1257,1.462,"#c c picks another cable","picks another cable","Logistics step of picking up an object.","r002","Carpentry","","silver",159.21599,"2026-03-07T21:15:39.063128Z","Gold","599037f1-5825-4315-a75d-9a50d16959b5","no"
"Object Transfer",1255,"1",9,"","2026-03-07T21:15:41.220853Z",3,9992,"","no",0,0.0,0,1258,1.314,"#C C drops phone on the kitchen slap","drops phone on kitchen slap","[CtxFixed] The action of dropping the phone onto the kitchen counter can be interpreted as a deliberate placement of the object onto a surface, which fits the definition of 'Object Transfer'.","r002","Cooking","","silver",37.6179486,"2026-03-07T21:15:41.220869Z","Gold","5cae3bb3-1e1e-4b9f-82e8-87dbaad8f73d","no"
"Object Transfer",1256,"1",9,"","2026-03-07T21:15:44.291030Z",3,9270,"watchlist_verb","yes",1,1.0,1,1259,2.019,"#C C opens the seasoning","opens seasoning","Logistics/Setup step, opening an object.","r002","Cooking","","silver",201.7452986,"2026-03-07T21:15:44.291055Z","Gold","5cae3bb3-1e1e-4b9f-82e8-87dbaad8f73d","yes"
"Essential Operation",1257,"1",9,"","2026-03-07T21:15:52.626648Z",3,8621,"watchlist_verb","yes",0,0.0,0,1260,7.374,"#C C adjusts the nylon on the balcony floor with her left hand.","adjusts nylon on balcony floor with her left hand","Core manual task involving precise hand movements.","r002","Mechanical Repair","","silver",5.677889599999999,"2026-03-07T21:15:52.626676Z","Gold","5d1dc663-3550-47bb-97a3-6fe8b56ec715","yes"
"Object Transfer",1258,"1",9,"","2026-03-07T21:15:55.989853Z",43,90,"","no",0,0.0,0,1261,2.38,"#C C takes some paint from the paint can with the paint brush.","takes paint from paint can with paint brush","Logistics step of picking up and transferring paint.","r002","Mechanical Repair","","silver",94.4110696,"2026-03-07T21:15:55.989871Z","Gold","5d1dc663-3550-47bb-97a3-6fe8b56ec715","no"
"Object Transfer",1259,"1",9,"","2026-03-07T21:16:06.507676Z",17,491,"","no",1,1.0,1,1262,8.128,"#C C hits the top of the paint can with the paint brush.","hits top of paint can with paint brush","[CtxFixed] The action of hitting the top of the paint can with the paint brush is likely a deliberate placement or interaction with the object, indicating an Object Transfer.","r002","Mechanical Repair","","silver",170.9860296,"2026-03-07T21:16:06.507701Z","Skip","5d1dc663-3550-47bb-97a3-6fe8b56ec715","no"
"Object Transfer",1260,"1",9,"","2026-03-07T21:16:09.387680Z",6,3580,"","no",0,0.0,0,1263,1.387,"#C C passes the paint brush from her right hand to her left hand.","passes paint brush from her right hand to her left hand","Transfer of an object (paint brush) between hands.","r002","Mechanical Repair","","silver",230.5371596,"2026-03-07T21:16:09.387711Z","Gold","5d1dc663-3550-47bb-97a3-6fe8b56ec715","no"
"Stationary",1261,"1",9,"","2026-03-07T21:16:11.849456Z",9,1917,"","no",0,0.0,0,1264,2.3,"#C C stops painting the balcony rail.","stops painting balcony rail","The action indicates a pause in activity, suggesting low energy and motion.","r002","Mechanical Repair","","silver",290.8967209546634,"2026-03-07T21:16:12.931746Z","Gold","5d1dc663-3550-47bb-97a3-6fe8b56ec715","no"
"Essential Operation",1262,"1",9,"","2026-03-07T21:16:16.386881Z",30,174,"","no",0,0.0,0,1265,2.425,"#C C paints the balcony rail with a paint brush.","paints balcony rail with paint brush","Core manual task involving repetitive hand movements.","r002","Mechanical Repair","","silver",303.1633709546634,"2026-03-07T21:16:16.386897Z","Gold","5d1dc663-3550-47bb-97a3-6fe8b56ec715","no"
"Essential Operation",1263,"1",9,"","2026-03-07T21:16:18.516801Z",7,2750,"","no",0,0.0,0,1266,1.254,"#C C paints the upper part of the front yard fence with the paint brush","paints upper part of front yard fence with paint brush","Core manual task involving high hand activity.","r002","Mechanical Repair","","silver",1220.3149009546632,"2026-03-07T21:16:18.516823Z","Gold","5d1dc663-3550-47bb-97a3-6fe8b56ec715","no"
"Essential Operation",1264,"1",9,"","2026-03-07T21:16:21.772613Z",7,3004,"","no",0,0.0,0,1267,2.441,"#C C rubs the paint brush on the brim of the paint container","rubs paint brush on brim of paint container","Core manual task involving hand activity.","r002","Mechanical Repair","","silver",1393.580900954663,"2026-03-07T21:16:21.772632Z","Gold","5d1dc663-3550-47bb-97a3-6fe8b56ec715","no"
"Essential Operation",1265,"1",9,"","2026-03-07T21:16:24.192583Z",3,9639,"","no",0,0.0,0,1268,1.503,"#C C cleans a front door glass of a car with the rag in his right hand.","cleans front door glass of car with rag in his right hand","Core manual task involving high hand activity.","r002","Cleaning","","silver",5.2243186,"2026-03-07T21:16:24.192598Z","Gold","5efa966b-01b6-4bbb-a4b6-702ef89c3a10","no"
"Essential Operation",1266,"1",9,"","2026-03-07T21:16:26.747172Z",4,6609,"","no",0,0.0,0,1269,3.535,"#C C folds the rag.","folds rag","Core manual task involving high hand activity.","r002","Cleaning","Stationary","silver",13.4134886,"2026-03-07T21:16:30.815335Z","Gold","5efa966b-01b6-4bbb-a4b6-702ef89c3a10","no"
"Essential Operation",1267,"1",9,"","2026-03-07T21:16:42.250076Z",3,9657,"","no",0,0.0,0,1270,10.454,"#C C cleans a sidemirror with the rag in his right hand.","cleans sidemirror with rag in his right hand","Core task involving manual cleaning activity.","r002","Cleaning","","silver",38.1360286,"2026-03-07T21:16:42.250119Z","Gold","5efa966b-01b6-4bbb-a4b6-702ef89c3a10","no"
"Stationary",1268,"1",9,"","2026-03-07T21:16:45.735854Z",7,3089,"","no",0,0.0,0,1271,3.002,"#C C unfolds the rag .","unfolds rag","The action involves unfolding a rag, which is a low-energy, stationary task.","r002","Cleaning","Essential Operation","silver",121.5132386,"2026-03-07T21:16:46.990067Z","Gold","5efa966b-01b6-4bbb-a4b6-702ef89c3a10","no"
"Essential Operation",1269,"1",9,"","2026-03-07T21:16:51.243911Z",3,9615,"","no",0,0.0,0,1272,3.322,"#C C cleans the back windshield glass of the car with both hands.","cleans back windshield glass of car with both hands","Core task involving high hand activity for cleaning.","r002","Cleaning","","silver",140.7525586,"2026-03-07T21:16:51.243940Z","Gold","5efa966b-01b6-4bbb-a4b6-702ef89c3a10","no"
"Stationary",1270,"1",9,"","2026-03-07T21:16:53.274622Z",4,8201,"","no",0,0.0,0,1273,1.131,"#C C stops cleaning.","stops cleaning","The action indicates a pause or stop in motion, which corresponds to low body/hand activity.","r002","Cleaning","","silver",183.1108386,"2026-03-07T21:16:53.274643Z","Gold","5efa966b-01b6-4bbb-a4b6-702ef89c3a10","no"
"Stationary",1271,"1",9,"","2026-03-07T21:16:54.930397Z",4,8202,"","no",0,0.0,0,1274,0.839,"#C C stops cleaning the car with napkin in both hands.","stops cleaning car with napkin in both hands","Low body/hand motion, indicating a pause or stop in activity.","r002","Cleaning","","silver",570.67273762133,"2026-03-07T21:16:54.930415Z","Gold","5efa966b-01b6-4bbb-a4b6-702ef89c3a10","no"
"Essential Operation",1272,"1",9,"","2026-03-07T21:17:02.319856Z",6,3143,"watchlist_verb","yes",0,0.0,0,1275,2.649,"#C C adjusts the napkin with both hands.","adjusts napkin with both hands","Core manual task involving precise hand movements.","r002","Cleaning","","silver",592.7696076213301,"2026-03-07T21:17:02.319873Z","Gold","5efa966b-01b6-4bbb-a4b6-702ef89c3a10","yes"
"Essential Operation",1273,"1",9,"","2026-03-07T21:17:07.295876Z",4,6305,"","no",0,0.0,0,1276,4.138,"#C C cleans the car with the napkin in right hand.","cleans car with napkin in right hand","Core manual task involving high hand activity.","r002","Cleaning","","silver",653.2689376213301,"2026-03-07T21:17:07.295892Z","Gold","5efa966b-01b6-4bbb-a4b6-702ef89c3a10","no"
"Essential Operation",1274,"1",9,"","2026-03-07T21:17:09.124042Z",6,3950,"","no",0,0.0,0,1277,1.051,"#C C rolls the roller chain with his right hand.","rolls roller chain with his right hand","Core manual task involving high hand activity.","r002","Mechanical Repair","","silver",94.77838,"2026-03-07T21:17:09.124064Z","Gold","5f2fe227-e8fc-4635-8b3e-2f56e9be61b5","no"
"Essential Operation",1275,"1",9,"","2026-03-07T21:17:13.288456Z",6,3304,"","no",0,0.0,0,1278,3.385,"#C C applies the lubricant on the roller chain with his right hand. #Unsure","applies lubricant on roller chain with his right hand","Core task involving manual application, high hand activity.","r002","Mechanical Repair","","silver",124.75028,"2026-03-07T21:17:13.288475Z","Gold","5f2fe227-e8fc-4635-8b3e-2f56e9be61b5","no"
"Essential Operation",1276,"1",9,"","2026-03-07T21:17:15.570063Z",4,6245,"","no",0,0.0,0,1279,1.426,"#C C applies the bottle of lubricant with his left hand. #Unsure","applies bottle of lubricant with his left hand","Core manual task involving high hand activity.","r002","Mechanical Repair","","silver",202.5151,"2026-03-07T21:17:15.570090Z","Gold","5f2fe227-e8fc-4635-8b3e-2f56e9be61b5","no"
"Stationary",1277,"1",9,"","2026-03-07T21:17:18.203460Z",3,8807,"watchlist_verb","yes",0,0.0,0,1280,1.765,"#C C holds the handle bar grip of the bicycle with his left hand.","holds handle bar grip of bicycle with his left hand","The action describes holding an object without any significant movement.","r002","Mechanical Repair","","silver",422.61388,"2026-03-07T21:17:18.203476Z","Gold","5f2fe227-e8fc-4635-8b3e-2f56e9be61b5","yes"
"Object Transfer",1278,"1",9,"","2026-03-07T21:17:22.740938Z",3,11063,"","no",0,0.0,0,1281,3.703,"#C C picks a bolt from the tool box with his right hand.","picks bolt from tool box with his right hand","Logistics step involving picking up an object.","r002","Mechanical Repair","","silver",451.7674,"2026-03-07T21:17:22.740953Z","Gold","5f2fe227-e8fc-4635-8b3e-2f56e9be61b5","no"
"Locomotion",1279,"1",9,"","2026-03-07T21:17:25.985376Z",4,8431,"","no",0,0.0,0,1282,2.341,"#C C walks toward the bicycle.","walks toward bicycle","Body moving through space (walking).","r002","Mechanical Repair","","silver",623.9267966666666,"2026-03-07T21:17:25.985396Z","Gold","5f2fe227-e8fc-4635-8b3e-2f56e9be61b5","no"
"Essential Operation",1280,"1",9,"Object Transfer","2026-03-07T21:17:47.028812Z",23,295,"","no",0,0.0,0,1283,12.604,"#C C lifts cloth","lifts cloth","Core manual task involving high hand activity.","r002","Walking Outdoors","","silver",170.6098096,"2026-03-07T21:17:47.028831Z","Bad","662a5fbd-6865-43e6-a2e5-06ffd30c8fc6","no"
"Essential Operation",1281,"1",9,"Object Transfer","2026-03-07T21:17:53.453610Z",3,9123,"watchlist_verb","yes",0,0.0,0,1284,3.889,"#C C moves a paper","moves paper","Core task involving manipulation of an object, high hand activity.","r002","Walking Outdoors","","silver",593.3172709546634,"2026-03-07T21:17:53.453627Z","Bad","662a5fbd-6865-43e6-a2e5-06ffd30c8fc6","yes"
"Stationary",1282,"1",9,"","2026-03-07T21:17:55.758826Z",45,86,"","no",0,0.0,0,1285,1.435,"#C C stares at the monitor","stares at monitor","Low body/hand motion, focus on visual task.","r002","Walking Outdoors","","silver",1978.1594509546635,"2026-03-07T21:17:55.758846Z","Gold","662a5fbd-6865-43e6-a2e5-06ffd30c8fc6","no"
"Essential Operation",1283,"1",9,"","2026-03-07T21:17:59.428804Z",3,10248,"","no",0,0.0,0,1286,2.741,"#C C grabs a mouse","grabs mouse","Core manual task involving high hand activity.","r002","Walking Outdoors","","silver",2244.037380954663,"2026-03-07T21:17:59.428822Z","Gold","662a5fbd-6865-43e6-a2e5-06ffd30c8fc6","no"
"Stationary",1284,"1",9,"","2026-03-07T21:18:04.370694Z",3,10276,"","no",0,0.0,0,1287,3.962,"#C C highlights a text in the article","highlights text in article","The action involves minimal body movement and focuses on a hand activity that does not involve significant motion.","r002","Walking Outdoors","Essential Operation","silver",3319.3218209546635,"2026-03-07T21:18:04.370719Z","Gold","662a5fbd-6865-43e6-a2e5-06ffd30c8fc6","no"
"Stationary",1285,"1",9,"","2026-03-07T21:18:07.760536Z",3,9261,"watchlist_verb","yes",0,0.0,0,1288,2.508,"#C C opens pages","opens pages","[CtxFixed] The action of opening pages is a continuation of the previous stationary action and does not involve any movement or transfer of objects.","r002","Walking Outdoors","Essential Operation","silver",3975.186590954663,"2026-03-07T21:18:07.760570Z","Gold","662a5fbd-6865-43e6-a2e5-06ffd30c8fc6","yes"
"Stationary",1286,"1",9,"","2026-03-07T21:18:10.005216Z",9,1593,"watchlist_verb","yes",0,0.0,0,1289,1.231,"#C C holds a sock","holds sock","Low body/hand motion, holding an object without movement.","r002","Cleaning","","silver",27.6578486,"2026-03-07T21:18:10.005250Z","Gold","66a88780-84f9-4515-8ca4-3b84ba9ad615","yes"
"Object Transfer",1287,"1",9,"","2026-03-07T21:18:12.856607Z",3,10150,"","no",0,0.0,0,1290,2.007,"#C C fetches water with the tin","fetches water with tin","Fetching an object (logistics step).","r002","Cooking","","silver",147.89095526666665,"2026-03-07T21:18:12.856638Z","Gold","6ac1d2ed-1f6b-4828-a1ab-f81c40bd5e80","no"
"Object Transfer",1288,"1",9,"","2026-03-07T21:18:14.752891Z",5,5390,"","no",0,0.0,0,1291,1.047,"#C C puts the tin in the drawer","puts tin in drawer","Logistics/Setup step involving picking up and placing an object.","r002","Cooking","","silver",252.25356526666667,"2026-03-07T21:18:14.752909Z","Gold","6ac1d2ed-1f6b-4828-a1ab-f81c40bd5e80","no"
"Essential Operation",1289,"1",9,"","2026-03-07T21:18:19.014639Z",4,6388,"","no",0,0.0,0,1292,1.092,"#C C cuts a serviette","cuts serviette","Core task, high hand activity.","r002","Cooking","","silver",470.8811052666667,"2026-03-07T21:18:19.014660Z","Gold","6ac1d2ed-1f6b-4828-a1ab-f81c40bd5e80","no"
"Essential Operation",1290,"1",9,"Object Transfer","2026-03-07T21:18:21.539154Z",4,7458,"","no",0,0.0,0,1293,4.340999999999999,"#C C pours the food in the cooking pot","pours food in cooking pot","Core task involving high hand activity.","r002","Cooking","","silver",1091.3548009546632,"2026-03-07T21:18:24.480179Z","Bad","6ac1d2ed-1f6b-4828-a1ab-f81c40bd5e80","no"
"Object Transfer",1291,"1",9,"","2026-03-07T21:18:26.956647Z",5,5373,"","no",0,0.0,0,1294,1.408,"#C C puts soup in the bowl","puts soup in bowl","Logistics step, transferring the soup into the bowl.","r002","Cooking","","silver",400.97981526666666,"2026-03-07T21:18:26.956676Z","Gold","6af04762-9ccf-41aa-bbfb-48a443c7cec3","no"
"Stationary",1292,"1",9,"","2026-03-07T21:18:29.570155Z",5,5574,"","no",0,0.0,0,1295,1.734,"#C C stares at the sink","stares at sink","Low body/hand motion, focused gaze.","r002","Cooking","","silver",489.2876952666667,"2026-03-07T21:18:29.570188Z","Gold","6af04762-9ccf-41aa-bbfb-48a443c7cec3","no"
"Object Transfer",1293,"1",9,"","2026-03-07T21:18:31.697803Z",3,9276,"watchlist_verb","yes",0,0.0,0,1296,1.243,"#C C opens the storage cabinet","opens storage cabinet","Logistics step involving opening a cabinet.","r002","Cooking","","silver",536.2649052666667,"2026-03-07T21:18:31.697822Z","Gold","6af04762-9ccf-41aa-bbfb-48a443c7cec3","yes"
"Object Transfer",1294,"1",9,"","2026-03-07T21:18:34.232402Z",9,1764,"","no",0,0.0,0,1297,1.719,"#C C picks the bowl from the counter top","picks bowl from counter top","Logistics step, picking up an object.","r002","Cooking","","silver",581.7807952666667,"2026-03-07T21:18:34.232420Z","Gold","6af04762-9ccf-41aa-bbfb-48a443c7cec3","no"
"Essential Operation",1295,"1",9,"","2026-03-07T21:18:36.530155Z",9,1825,"","no",0,0.0,0,1298,1.412,"#C C plays the drum","plays drum","Core task involving high hand activity and repetitive motion.","r002","Cooking","","silver",1240.4297252666663,"2026-03-07T21:18:36.530181Z","Gold","6af04762-9ccf-41aa-bbfb-48a443c7cec3","no"
"Object Transfer",1296,"1",9,"","2026-03-07T21:18:38.666408Z",7,2943,"","no",0,0.0,0,1299,1.279,"#C C puts his phone on the table","puts his phone on table","Logistics step, placing an object down.","r002","Cooking","","silver",1706.6662019333332,"2026-03-07T21:18:38.666439Z","Gold","6af04762-9ccf-41aa-bbfb-48a443c7cec3","no"
"Object Transfer",1297,"1",9,"","2026-03-07T21:18:43.015711Z",3,11425,"","no",0,0.0,0,1300,3.496,"#C C picks a spoon on the plate","picks spoon on plate","Logistics step involving picking up an object.","r002","Cooking","","silver",1741.4338819333334,"2026-03-07T21:18:43.015746Z","Gold","6af04762-9ccf-41aa-bbfb-48a443c7cec3","no"
"Stationary",1298,"1",9,"","2026-03-07T21:18:45.036703Z",4,6010,"watchlist_verb","yes",0,0.0,0,1301,1.127,"#C C holds the spoon with the hand","holds spoon with hand","The action involves holding an object without movement, indicating low energy activity.","r002","Cooking","","silver",1985.5113919333328,"2026-03-07T21:18:45.036733Z","Gold","6af04762-9ccf-41aa-bbfb-48a443c7cec3","yes"
"Object Transfer",1299,"1",9,"","2026-03-07T21:18:47.318712Z",3,11194,"","no",0,0.0,0,1302,1.282,"#C C picks the food in the plate with the hand","picks food in plate with hand","Logistics step involving picking up an object.","r002","Cooking","","silver",2020.723531933333,"2026-03-07T21:18:47.318728Z","Gold","6af04762-9ccf-41aa-bbfb-48a443c7cec3","no"
"Object Transfer",1300,"1",9,"","2026-03-07T21:18:50.065688Z",4,7558,"","no",0,0.0,0,1303,1.841,"#C C puts the bone on the serviette paper","puts bone on serviette paper","Logistics step involving picking up and placing an object.","r002","Cooking","","silver",2038.9259119333333,"2026-03-07T21:18:50.065709Z","Gold","6af04762-9ccf-41aa-bbfb-48a443c7cec3","no"
"Stationary",1301,"1",9,"","2026-03-07T21:18:58.493839Z",13,797,"watchlist_verb","yes",0,0.0,0,1304,7.611,"#C C Holds the cat","holds cat","Low body/hand motion, holding a cat.","r002","Cleaning","","silver",8.9601986,"2026-03-07T21:18:58.493868Z","Gold","6b6d73b9-e92c-4698-86df-bbe687a9e95e","yes"
"Object Transfer",1302,"1",9,"","2026-03-07T21:19:00.515539Z",5,4936,"","no",0,0.0,0,1305,1.157,"#C C Picks the comb","picks comb","Logistics step involving picking up an object.","r002","Cleaning","","silver",22.3670586,"2026-03-07T21:19:00.515557Z","Gold","6b6d73b9-e92c-4698-86df-bbe687a9e95e","no"
"Stationary",1303,"1",9,"","2026-03-07T21:19:02.472548Z",4,6346,"","no",0,0.0,0,1306,15.155,"#C C Combs the cat","combs cat","Low body/hand motion, combing is a gentle, controlled action.","r002","Cleaning","Essential Operation","silver",23.3195686,"2026-03-07T21:19:16.859597Z","Gold","6b6d73b9-e92c-4698-86df-bbe687a9e95e","no"
"Stationary",1304,"1",9,"","2026-03-07T21:19:20.540383Z",3,9331,"watchlist_verb","yes",0,0.0,0,1307,2.698,"#C C Touches the cat fur","touches cat fur","Low body/hand motion, gentle touch.","r002","Cleaning","","silver",175.82487859999998,"2026-03-07T21:19:20.540408Z","Gold","6b6d73b9-e92c-4698-86df-bbe687a9e95e","yes"
"Stationary",1305,"1",9,"","2026-03-07T21:19:25.849508Z",4,5928,"watchlist_verb","yes",0,0.0,0,1308,4.441,"#C C Holds the comb","holds comb","Low body/hand motion, holding an object without movement.","r002","Cleaning","","silver",388.56332601296975,"2026-03-07T21:19:25.849546Z","Gold","6b6d73b9-e92c-4698-86df-bbe687a9e95e","yes"
"Essential Operation",1306,"1",9,"","2026-03-07T21:19:29.005153Z",12,951,"","no",0,0.0,0,1309,5.461,"#C C combs cats fur with a comb","combs cats fur with comb","Core manual task involving high hand activity.","r002","Cleaning","Stationary","silver",530.1103765817709,"2026-03-07T21:19:32.509760Z","Gold","6b6d73b9-e92c-4698-86df-bbe687a9e95e","no"
"Stationary",1307,"1",9,"","2026-03-07T21:19:45.912312Z",6,3227,"watchlist_verb","yes",0,0.0,0,1310,12.391,"#O man x touches the cat with the left hand","man x touches cat with left hand","Low body/hand motion, gentle interaction.","r002","Cleaning","","silver",1116.570819163151,"2026-03-07T21:19:45.912328Z","Gold","6b6d73b9-e92c-4698-86df-bbe687a9e95e","yes"
"Essential Operation",1308,"1",9,"Stationary","2026-03-07T21:19:53.890435Z",5,4812,"","no",0,0.0,0,1311,7.101,"#O man x swings the right hand","man x swings right hand","Core task involving high hand activity.","r002","Cleaning","","silver",1147.7137191631512,"2026-03-07T21:19:53.890462Z","Bad","6b6d73b9-e92c-4698-86df-bbe687a9e95e","no"
"Object Transfer",1309,"1",9,"","2026-03-07T21:20:09.206469Z",3,10719,"","no",0,0.0,0,1312,14.31,"#O man x drops #unsure on the bowl","man x drops on bowl","Refined via regex fallback","r002","Cleaning","","silver",1149.151919163151,"2026-03-07T21:20:09.206496Z","Gold","6b6d73b9-e92c-4698-86df-bbe687a9e95e","no"
"Essential Operation",1310,"1",9,"Stationary","2026-03-07T21:20:11.231610Z",6,3226,"watchlist_verb","yes",0,0.0,0,1313,5.0969999999999995,"#O man x touches the #unsure","man x touches","[CtxFixed] The action of touching an object is typically considered an essential operation, such as feeling or examining the object.","r002","Cleaning","","silver",1154.7911591631512,"2026-03-07T21:20:15.475737Z","Bad","6b6d73b9-e92c-4698-86df-bbe687a9e95e","yes"
