action,annotation_id,annotator,batch,corrected_action,created_at,dataset_rows_covered_if_validated,global_rank,high_priority_reason,high_priority_review,historical_bad_count,historical_bad_rate,historical_checked_count,id,lead_time,narration_text,normalized_narration_stage2,reasoning,round,scenario,secondary_action,status,timestamp_sec,updated_at,verdict,video_uid,watchlist_hit
Essential Operation,14258,1,1,,2026-03-05T16:27:14.058964Z,5,4749,,no,0,0.0,0,1144457,4.294,#C C loosens the bolts in the engine on the table with the screw driver in his gloved right hand.,loosens bolts in engine on table with screw driver in his gloved right hand,Core manual task involving high hand activity with a tool.,r002,Mechanical Repair,,silver,360.00759,2026-03-05T16:27:14.059005Z,Gold,3dedfa92-4e30-47ed-9611-aa4f79a32a13,no
Object Transfer,14259,1,1,,2026-03-05T16:27:16.443565Z,4,6974,,no,0,0.0,0,1144458,1.389,#C C passes the screw driver from his gloved right hand to his gloved left hand.,passes screw driver from his gloved right hand to his gloved left hand,The action involves the logistics of transferring an object (screwdriver) between hands.,r002,Mechanical Repair,,silver,363.99071,2026-03-05T16:27:16.443606Z,Gold,3dedfa92-4e30-47ed-9611-aa4f79a32a13,no
Object Transfer,14260,1,1,,2026-03-05T16:27:19.274418Z,3,10031,,no,0,0.0,0,1144459,1.918,#C C drops the screw driver in his gloved right hand on the workshop table.,drops screw driver in his gloved right hand on workshop table,"[CtxFixed] The action of dropping the screwdriver onto the workshop table is a deliberate placement, which fits the criteria for 'Object Transfer'.",r002,Mechanical Repair,,silver,580.1404466666667,2026-03-05T16:27:19.274469Z,Gold,3dedfa92-4e30-47ed-9611-aa4f79a32a13,no
Object Transfer,14261,1,1,,2026-03-05T16:27:21.275778Z,4,6454,,no,0,0.0,0,1144460,1.174,#C C drops the clamp cover in his gloved right hand on the workshop table.,drops clamp cover in his gloved right hand on workshop table,"[CtxFixed] The action involves deliberately placing the clamp cover onto the workshop table, which fits the criteria for 'Object Transfer'.",r002,Mechanical Repair,,silver,583.6977266666667,2026-03-05T16:27:21.275817Z,Gold,3dedfa92-4e30-47ed-9611-aa4f79a32a13,no
Essential Operation,14262,1,1,,2026-03-05T16:27:23.142043Z,3,10507,,no,0,0.0,0,1144461,1.054,#C C loosens a bolt in the workshop table clamp with the screw driver in both gloved hands.,loosens bolt in workshop table clamp with screw driver in both gloved hands,Core manual task involving high hand activity.,r002,Mechanical Repair,,silver,605.2856366666667,2026-03-05T16:27:23.142080Z,Gold,3dedfa92-4e30-47ed-9611-aa4f79a32a13,no
Essential Operation,14263,1,1,,2026-03-05T16:27:25.590852Z,3,9620,,no,0,0.0,0,1144462,1.654,#C C cleans the bolt in his gloved left hand with the paper in his gloved right hand.,cleans bolt in his gloved left hand with paper in his gloved right hand,Core manual task involving high hand activity.,r002,Mechanical Repair,,silver,763.4149066666666,2026-03-05T16:27:25.590893Z,Gold,3dedfa92-4e30-47ed-9611-aa4f79a32a13,no
Object Transfer,14264,1,1,,2026-03-05T16:27:29.177600Z,5,4592,,no,0,0.0,0,1144463,1.746,#C C drops the screwdriver on the table with his gloved right hand.,drops screwdriver on table with his gloved right hand,Refined via regex fallback,r002,Mechanical Repair,,silver,837.5189766666667,2026-03-05T16:27:29.177639Z,Gold,3dedfa92-4e30-47ed-9611-aa4f79a32a13,no
Object Transfer,14265,1,1,,2026-03-05T16:27:31.555993Z,3,11791,,no,0,0.0,0,1144464,1.606,#C C places the screw on the carburetor with his gloved right hand.,places screw on carburetor with his gloved right hand,"The action involves placing an object, which is a logistics step.",r002,Mechanical Repair,,silver,898.8179566666666,2026-03-05T16:27:31.556030Z,Gold,3dedfa92-4e30-47ed-9611-aa4f79a32a13,no
Essential Operation,14266,1,1,,2026-03-05T16:27:35.259631Z,4,6267,,no,0,0.0,0,1144465,2.795,#C C blows the screw with the air blow gun on his gloved right hand.,blows screw with air blow gun on his gloved right hand,Core task involving high hand activity with the air blow gun.,r002,Mechanical Repair,,silver,933.4068466666666,2026-03-05T16:27:35.259670Z,Gold,3dedfa92-4e30-47ed-9611-aa4f79a32a13,no
Essential Operation,14267,1,1,,2026-03-05T16:27:40.799345Z,3,8636,watchlist_verb,yes,0,0.0,0,1144466,4.534,#C C adjusts the pipe with both gloved hands.,adjusts pipe with both gloved hands,Core task involving high hand activity.,r002,Mechanical Repair,,silver,1112.9785033333333,2026-03-05T16:27:40.799386Z,Gold,3dedfa92-4e30-47ed-9611-aa4f79a32a13,yes
Stationary,14268,1,1,,2026-03-05T16:27:44.988690Z,4,6314,,no,0,0.0,0,1144467,3.236,#C C cleans her face with her hand. #unsure,cleans her face with her hand,"Low body/hand motion, cleaning face is a minor action.",r002,Mechanical Repair,,silver,438.5540309546634,2026-03-05T16:27:44.988727Z,Gold,3f6e7d56-6bf0-43d6-81cf-2bd11827455e,no
Search,14269,1,1,,2026-03-05T16:27:47.793646Z,11,1143,,no,0,0.0,0,1144468,10.59,#C C examines the wood with her hand,examines wood with her hand,"Visual/manual inspection, head and hand movement focused on examination.",r002,Mechanical Repair,Stationary,silver,832.94142762133,2026-03-05T16:28:04.337519Z,Gold,3f6e7d56-6bf0-43d6-81cf-2bd11827455e,no
Locomotion,14270,1,1,,2026-03-05T16:28:09.022421Z,6,3584,,no,0,0.0,0,1144469,3.676,#C C pedals the bicycle on the road,pedals bicycle on road,"Body moving through space, simulating pedaling motion.",r002,Desk Work,,silver,175.38731,2026-03-05T16:28:09.022471Z,Gold,41309ada-0a81-47b2-bdd1-453a178db18a,no
Object Transfer,14271,1,1,,2026-03-05T16:28:40.462962Z,12,1003,,no,0,0.0,0,1144470,30.596,#C C picks the seedling topsoil block with seedlings,picks seedling topsoil block with seedlings,Logistics step involving picking up an object.,r002,Desk Work,,silver,861.64615,2026-03-05T16:28:40.462985Z,Gold,41309ada-0a81-47b2-bdd1-453a178db18a,no
Essential Operation,14272,1,1,,2026-03-05T16:28:43.735403Z,14,701,,no,0,0.0,0,1144471,2.392,#C C breaks the seedling topsoil block,breaks seedling topsoil block,Core task involving manual dexterity and manipulation.,r002,Desk Work,,silver,881.55837,2026-03-05T16:28:43.735451Z,Gold,41309ada-0a81-47b2-bdd1-453a178db18a,no
Object Transfer,14273,1,1,,2026-03-05T16:28:50.724905Z,3,10038,,no,0,0.0,0,1144472,6.03,#C C drops the seedlings on the container,drops seedlings on container,"[CtxFixed] The action of dropping the seedlings onto a container indicates a deliberate placement of the object, which fits the definition of 'Object Transfer'.",r002,Desk Work,,silver,885.48537,2026-03-05T16:28:50.724942Z,Gold,41309ada-0a81-47b2-bdd1-453a178db18a,no
Object Transfer,14274,1,1,,2026-03-05T16:28:52.736835Z,3,11327,,no,0,0.0,0,1144473,1.101,#C C Picks the plants,picks plants,Logistics action involving picking up objects.,r002,Desk Work,,silver,1118.2812333333334,2026-03-05T16:28:52.736872Z,Gold,41309ada-0a81-47b2-bdd1-453a178db18a,no
Locomotion,14275,1,1,,2026-03-05T16:28:56.071621Z,4,8400,,no,0,0.0,0,1144474,1.394,#C C Walks beside the plants,walks beside plants,"Body moving through space, involves walking.",r002,Desk Work,,silver,1167.9697333333334,2026-03-05T16:28:56.071660Z,Gold,41309ada-0a81-47b2-bdd1-453a178db18a,no
Object Transfer,14276,1,1,,2026-03-05T16:28:58.329388Z,3,10793,,no,0,0.0,0,1144475,13.794,#O a man Y shakes the cat's dish,man y shakes cat s dish,Logistics action involving moving the dish.,r002,Playing Instrument,Essential Operation,silver,368.5795109546634,2026-03-05T16:29:11.041096Z,Gold,414d6a22-44f1-438d-9561-4a111d94110b,no
Essential Operation,14277,1,1,,2026-03-05T16:29:13.835370Z,3,11929,,no,0,0.0,0,1144476,1.858,#C C pours the salt into a pot of food.,pours salt into pot of food,Core task involving high hand activity.,r002,Cooking,,silver,6.71214,2026-03-05T16:29:13.835407Z,Gold,47bb1fd4-d41f-42b4-8d0c-29c4e9fdff9f,no
Object Transfer,14278,1,1,,2026-03-05T16:29:22.859953Z,3,9712,,no,0,0.0,0,1144477,8.263,#C C covers the jar.,covers jar,Logistics step involving covering an object.,r002,Cooking,Essential Operation,silver,9.70861,2026-03-05T16:29:22.859993Z,Gold,47bb1fd4-d41f-42b4-8d0c-29c4e9fdff9f,no
Object Transfer,14279,1,1,,2026-03-05T16:29:25.852529Z,4,6522,,no,0,0.0,0,1144478,2.092,#C C drops the screw on the table with his left hand,drops screw on table with his left hand,Refined via regex fallback,r002,Mechanical Repair,,silver,5.77686,2026-03-05T16:29:25.852569Z,Gold,4a758e36-ab98-4bbf-aefb-c84df5f1e25e,no
Object Transfer,14280,1,1,,2026-03-05T16:29:28.451442Z,3,10896,,no,0,0.0,0,1144479,1.767,#C C passes the screw driver in his left hand to his right hand #unsure,passes screw driver in his left hand to his right hand,"The action involves passing an object (screwdriver) from one hand to the other, which is a logistics step.",r002,Mechanical Repair,,silver,53.7929,2026-03-05T16:29:28.451483Z,Gold,4a758e36-ab98-4bbf-aefb-c84df5f1e25e,no
Essential Operation,14281,1,1,,2026-03-05T16:29:31.476842Z,3,10196,,no,0,0.0,0,1144480,2.214,#C C folds the pillow cover,folds pillow cover,Core manual task involving fine hand movements.,r002,Cleaning,,silver,3.4034586000000004,2026-03-05T16:29:31.476880Z,Gold,4ab8fc08-2ae6-4b27-8c72-e9700e0161bb,no
Object Transfer,14282,1,1,,2026-03-05T16:29:35.831881Z,5,4279,watchlist_verb,yes,0,0.0,0,1144481,2.371,#CC moves a chair with a left hand,moves chair with left hand,"Moving an object (chair), short bursts of hand acceleration.",r002,Cleaning,,silver,507.54182692809695,2026-03-05T16:29:35.831918Z,Gold,4b97cf1d-4989-41d8-8b9e-f6b3d648d9d0,yes
Stationary,14283,1,1,,2026-03-05T16:29:55.595282Z,3,8769,watchlist_verb,yes,0,0.0,0,1144482,18.057,#C C holds the chair with left hand,holds chair with left hand,Holding an object with minimal movement.,r002,Cleaning,,silver,556.9994673792969,2026-03-05T16:29:55.595320Z,Gold,4b97cf1d-4989-41d8-8b9e-f6b3d648d9d0,yes
Stationary,14284,1,1,,2026-03-05T16:30:12.304260Z,10,1336,watchlist_verb,yes,0,0.0,0,1144483,15.883,#C C holds the vacuum cleaner with both hands,holds vacuum cleaner with both hands,"Low body/hand motion, holding an object without moving.",r002,Cleaning,,silver,561.1213173792969,2026-03-05T16:30:12.304285Z,Gold,4b97cf1d-4989-41d8-8b9e-f6b3d648d9d0,yes
Essential Operation,14285,1,1,,2026-03-05T16:30:14.615522Z,3,9789,,no,0,0.0,0,1144484,1.421,#C C dips the brush into the keg cap,dips brush into keg cap,Core task involving high hand activity.,r002,Carpentry,,silver,146.4355,2026-03-05T16:30:14.615566Z,Gold,4e3fd705-5ab8-4672-817d-37627660880a,no
Essential Operation,14286,1,1,,2026-03-05T16:30:16.681990Z,7,2749,,no,0,0.0,0,1144485,1.161,#C C paints the object in his left hand,paints object in his left hand,Core manual task involving high hand activity.,r002,Carpentry,,silver,150.41551,2026-03-05T16:30:16.682031Z,Gold,4e3fd705-5ab8-4672-817d-37627660880a,no
Essential Operation,14287,1,1,,2026-03-05T16:30:18.594572Z,6,3381,,no,0,0.0,0,1144486,1.066,#C C dips the brush in the keg cap,dips brush in keg cap,Core task involving manual dexterity with the hand.,r002,Carpentry,,silver,157.98547,2026-03-05T16:30:18.594596Z,Gold,4e3fd705-5ab8-4672-817d-37627660880a,no
Object Transfer,14288,1,1,,2026-03-05T16:30:23.826959Z,3,10887,,no,0,0.0,0,1144487,3.35,#C C passes the nail to his left hand,passes nail to his left hand,"Passing an object from one hand to another, logistics step.",r002,Carpentry,,silver,413.53011,2026-03-05T16:30:23.826984Z,Gold,4e3fd705-5ab8-4672-817d-37627660880a,no
Essential Operation,14289,1,1,,2026-03-05T16:30:25.900897Z,5,4154,watchlist_verb,yes,0,0.0,0,1144488,1.216,#C C adjusts the nail with both hands,adjusts nail with both hands,Core manual task involving high hand activity.,r002,Carpentry,,silver,432.73067,2026-03-05T16:30:25.900937Z,Gold,4e3fd705-5ab8-4672-817d-37627660880a,yes
Essential Operation,14290,1,1,,2026-03-05T16:30:29.007838Z,7,2667,,no,0,0.0,0,1144489,2.027,#C C hammers the nail into the wooden box,hammers nail into wooden box,Core manual task involving repetitive hand movements.,r002,Carpentry,,silver,438.59542,2026-03-05T16:30:29.007873Z,Gold,4e3fd705-5ab8-4672-817d-37627660880a,no
Object Transfer,14291,1,1,,2026-03-05T16:30:36.000218Z,4,6896,,no,0,0.0,0,1144490,6.046,#O man Y picks the phone,man y picks phone,"Picking up an object (phone), involves short bursts of hand acceleration.",r002,Playing Instrument,,silver,2.7287486000000003,2026-03-05T16:30:36.000242Z,Gold,4e554e70-de52-4f24-b5f0-78012b57c5c2,no
Object Transfer,14292,1,1,,2026-03-05T16:30:38.342111Z,4,6899,,no,0,0.0,0,1144491,1.444,#O man Y places the phone on the table,man y places phone on table,Logistics step (placing an object).,r002,Playing Instrument,,silver,3.907338600000001,2026-03-05T16:30:38.342150Z,Gold,4e554e70-de52-4f24-b5f0-78012b57c5c2,no
Essential Operation,14293,1,1,Stationary,2026-03-05T16:30:46.312806Z,12,980,,no,0,0.0,0,1144492,7.064,#O man Y interacts with C,man y interacts with,Interacting with an instrument typically involves high hand activity.,r002,Playing Instrument,,silver,4.7460386,2026-03-05T16:30:46.312843Z,Bad,4e554e70-de52-4f24-b5f0-78012b57c5c2,no
Stationary,14294,1,1,,2026-03-05T16:30:48.576987Z,9,1584,watchlist_verb,yes,0,0.0,0,1144493,1.395,#C C holds a carton,holds carton,Holding an object with minimal movement.,r002,Playing Instrument,,silver,7.9379986,2026-03-05T16:30:48.577024Z,Gold,4e554e70-de52-4f24-b5f0-78012b57c5c2,yes
Object Transfer,14295,1,1,,2026-03-05T16:30:53.157850Z,4,6893,,no,0,0.0,0,1144494,3.772,#O man Y picks the booklet manual,man y picks booklet manual,"The action involves picking up an object, which is a logistics step.",r002,Playing Instrument,,silver,13.4611686,2026-03-05T16:30:53.157891Z,Gold,4e554e70-de52-4f24-b5f0-78012b57c5c2,no
Object Transfer,14296,1,1,,2026-03-05T16:30:55.744248Z,3,10783,,no,0,0.0,0,1144495,1.693,#O man Y places the booklet manual on the table,man y places booklet manual on table,"Logistics step, placing an object on a surface.",r002,Playing Instrument,,silver,16.579548600000003,2026-03-05T16:30:55.744285Z,Gold,4e554e70-de52-4f24-b5f0-78012b57c5c2,no
Object Transfer,14297,1,1,,2026-03-05T16:30:58.375613Z,3,10785,,no,0,0.0,0,1144496,1.843,#O man Y places the scrabble tile holder on the table,man y places scrabble tile holder on table,Logistics step of placing an object.,r002,Playing Instrument,,silver,20.7958986,2026-03-05T16:30:58.375650Z,Gold,4e554e70-de52-4f24-b5f0-78012b57c5c2,no
Stationary,14298,1,1,,2026-03-05T16:31:00.626903Z,5,5573,,no,0,0.0,0,1144497,1.383,#C C stares at the scrabble tile,stares at scrabble tile,"Low body/hand motion, focused gaze.",r002,Playing Instrument,,silver,77.6267086,2026-03-05T16:31:00.626941Z,Gold,4e554e70-de52-4f24-b5f0-78012b57c5c2,no
Object Transfer,14299,1,1,,2026-03-05T16:31:03.093680Z,24,277,,no,0,0.0,0,1144498,1.316,#O man Y picks scrabble tile,man y picks scrabble tile,"The action involves picking up an object, which is a logistics step.",r002,Playing Instrument,,silver,80.4473686,2026-03-05T16:31:03.093720Z,Gold,4e554e70-de52-4f24-b5f0-78012b57c5c2,no
Search,14300,1,1,Stationary,2026-03-05T16:31:39.467567Z,4,6904,,no,0,0.0,0,1144499,33.711,#O man Y stares at the scrabble tile,man y stares at scrabble tile,"Visual search or monitoring (staring at the tile), head movement involved.",r002,Playing Instrument,Search,silver,81.6299186,2026-03-05T16:31:39.467603Z,Bad,4e554e70-de52-4f24-b5f0-78012b57c5c2,no
Object Transfer,14301,1,1,,2026-03-05T16:31:43.023497Z,13,867,,no,0,0.0,0,1144500,2.528,#C C places the scrabble tile on the scrabble board,places scrabble tile on scrabble board,"Logistics step of placing the tile, short burst of hand activity.",r002,Playing Instrument,,silver,83.2549186,2026-03-05T16:31:43.023532Z,Gold,4e554e70-de52-4f24-b5f0-78012b57c5c2,no
Object Transfer,14302,1,1,,2026-03-05T16:31:46.082896Z,6,3230,watchlist_verb,yes,0,0.0,0,1144501,2.144,#O man Y moves scrabble tile holder on the table,man y moves scrabble tile holder on table,Movement of an object (tile holder) on the table.,r002,Playing Instrument,,silver,126.3231086,2026-03-05T16:31:46.082937Z,Gold,4e554e70-de52-4f24-b5f0-78012b57c5c2,yes
Object Transfer,14303,1,1,,2026-03-05T16:31:49.225410Z,4,6890,,no,0,0.0,0,1144502,5.189,#O man Y arranges the scrabble tiles in the tile holder,man y arranges scrabble tiles in tile holder,"Logistics step, arranging items.",r002,Playing Instrument,Essential Operation,silver,134.1080586,2026-03-05T16:31:57.111304Z,Gold,4e554e70-de52-4f24-b5f0-78012b57c5c2,no
Object Transfer,14304,1,1,,2026-03-05T16:32:00.041614Z,12,1002,,no,0,0.0,0,1144503,1.723,#C C picks scrabble tiles,picks scrabble tiles,"Logistics/Setup step, picking up objects.",r002,Playing Instrument,,silver,135.5131286,2026-03-05T16:32:00.041655Z,Gold,4e554e70-de52-4f24-b5f0-78012b57c5c2,no
Object Transfer,14305,1,1,,2026-03-05T16:32:02.373269Z,3,9484,,no,0,0.0,0,1144504,4.755,#C C arranges the scrabble tiles in the tile holder,arranges scrabble tiles in tile holder,"Logistics step, arranging objects.",r002,Playing Instrument,Essential Operation,silver,149.52403859999998,2026-03-05T16:32:06.121053Z,Gold,4e554e70-de52-4f24-b5f0-78012b57c5c2,no
Stationary,14306,1,1,,2026-03-05T16:32:09.933079Z,30,178,,no,0,0.0,0,1144505,7.335,#C C stares at the scrabble tiles,stares at scrabble tiles,"Low body/hand motion, focused gaze.",r002,Playing Instrument,Search,silver,163.8401586,2026-03-05T16:32:14.621113Z,Gold,4e554e70-de52-4f24-b5f0-78012b57c5c2,no
Stationary,14307,1,1,Object Transfer,2026-03-05T16:32:35.524426Z,5,4312,watchlist_verb,yes,0,0.0,0,1144506,19.751,#C C moves the scrabble tiles,moves scrabble tiles,"The action described does not indicate any significant body or hand motion, suggesting a low-energy state.",r002,Playing Instrument,Stationary,silver,175.9239486,2026-03-05T16:32:35.524500Z,Bad,4e554e70-de52-4f24-b5f0-78012b57c5c2,yes
Object Transfer,14308,1,1,,2026-03-05T16:32:38.764162Z,7,2775,,no,0,0.0,0,1144507,2.228,#C C picks the booklet manual,picks booklet manual,Logistics/Setup step.,r002,Playing Instrument,,silver,220.3710386,2026-03-05T16:32:38.764200Z,Gold,4e554e70-de52-4f24-b5f0-78012b57c5c2,no
Stationary,14309,1,1,,2026-03-05T16:32:47.290795Z,14,725,,no,0,0.0,0,1144508,7.706,#O man Y writes on a paper,man y writes on paper,"The action involves writing on a paper, which is a low-energy activity with minimal body movement.",r002,Playing Instrument,Essential Operation,silver,220.4417686,2026-03-05T16:32:47.290845Z,Gold,4e554e70-de52-4f24-b5f0-78012b57c5c2,no
Object Transfer,14310,1,1,,2026-03-05T16:32:58.739750Z,11,1144,,no,0,0.0,0,1144509,9.825,#C C flips the booklet manual,flips booklet manual,Logistics step involving picking up or flipping an object.,r002,Playing Instrument,Stationary,silver,222.2656086,2026-03-05T16:32:58.739775Z,Gold,4e554e70-de52-4f24-b5f0-78012b57c5c2,no
Stationary,14311,1,1,,2026-03-05T16:33:02.568857Z,5,5569,,no,0,0.0,0,1144510,4.932,#C C stares at the booklet manual,stares at booklet manual,"Low body/hand motion, focused gaze.",r002,Playing Instrument,Search,silver,223.2550286,2026-03-05T16:33:07.877572Z,Gold,4e554e70-de52-4f24-b5f0-78012b57c5c2,no
Object Transfer,14312,1,1,,2026-03-05T16:33:16.756824Z,5,4824,,no,0,0.0,0,1144511,7.733,#O man Y picks a snack,man y picks snack,Logistics step involving picking up an object.,r002,Playing Instrument,,silver,298.7781492850099,2026-03-05T16:33:16.756848Z,Gold,4e554e70-de52-4f24-b5f0-78012b57c5c2,no
Stationary,14313,1,1,,2026-03-05T16:33:23.497654Z,13,839,,no,0,0.0,0,1144512,5.851,#O man Y stares at the scrabble board,man y stares at scrabble board,"Low body/hand motion, focused gaze.",r002,Playing Instrument,Search,silver,303.00403928500987,2026-03-05T16:33:23.497688Z,Gold,4e554e70-de52-4f24-b5f0-78012b57c5c2,no
Object Transfer,14314,1,1,,2026-03-05T16:33:25.978289Z,4,6053,watchlist_verb,yes,0,0.0,0,1144513,1.598,#O man Y moves a paper on the table,man y moves paper on table,"The action involves moving a paper, which is a logistics/transfer step.",r002,Playing Instrument,,silver,312.4362092850099,2026-03-05T16:33:25.978325Z,Gold,4e554e70-de52-4f24-b5f0-78012b57c5c2,yes
Stationary,14315,1,1,,2026-03-05T16:33:29.784553Z,3,8999,watchlist_verb,yes,0,0.0,0,1144514,2.109,#O man Y touches scrabble tile holder,man y touches scrabble tile holder,"The action described involves touching an object, which likely involves minimal movement and is more about interaction with an object rather than active motion.",r002,Playing Instrument,,silver,353.2162792850099,2026-03-05T16:33:29.784588Z,Gold,4e554e70-de52-4f24-b5f0-78012b57c5c2,yes
Object Transfer,14316,1,1,,2026-03-05T16:33:31.872073Z,3,10790,,no,0,0.0,0,1144515,1.24,#O man Y puts the snack in the plate,man y puts snack in plate,"Logistics step, moving the snack to the plate.",r002,Playing Instrument,,silver,366.0611792850098,2026-03-05T16:33:31.872098Z,Gold,4e554e70-de52-4f24-b5f0-78012b57c5c2,no
Object Transfer,14317,1,1,,2026-03-05T16:33:34.462112Z,7,2733,,no,0,0.0,0,1144516,1.671,#O man Y places the pen on the table,man y places pen on table,Logistics step of placing an object.,r002,Playing Instrument,,silver,414.81698928500987,2026-03-05T16:33:34.462148Z,Gold,4e554e70-de52-4f24-b5f0-78012b57c5c2,no
Stationary,14318,1,1,,2026-03-05T16:33:36.689337Z,6,3728,,no,0,0.0,0,1144517,1.429,#C C places hands on the table,places hands on table,"Low body/hand motion, indicating a pause or setup.",r002,Playing Instrument,,silver,422.7968592850099,2026-03-05T16:33:36.689378Z,Gold,4e554e70-de52-4f24-b5f0-78012b57c5c2,no
Object Transfer,14319,1,1,,2026-03-05T16:33:39.097624Z,5,4311,watchlist_verb,yes,0,0.0,0,1144518,1.562,#C C moves scrabble tile in the tile holder,moves scrabble tile in tile holder,"Logistics of moving an object, short bursts of hand activity.",r002,Playing Instrument,,silver,444.4382292850099,2026-03-05T16:33:39.097662Z,Gold,4e554e70-de52-4f24-b5f0-78012b57c5c2,yes
Object Transfer,14320,1,1,,2026-03-05T16:33:41.314101Z,4,7392,,no,0,0.0,0,1144519,1.331,#C C places the scrabble tiles on the scrabble board,places scrabble tiles on scrabble board,"Logistics step of placing objects, short bursts of hand acceleration.",r002,Playing Instrument,,silver,452.53560928500985,2026-03-05T16:33:41.314142Z,Gold,4e554e70-de52-4f24-b5f0-78012b57c5c2,no
Stationary,14321,1,1,Object Transfer,2026-03-05T16:34:30.279516Z,5,4271,watchlist_verb,yes,0,0.0,0,1144520,47.026,#O man Y moves the scrabble tile holder,man y moves scrabble tile holder,The action describes moving an object holder which is likely a setup or logistical action rather than a dynamic movement involving high body or hand acceleration.,r002,Playing Instrument,Stationary,silver,541.2509592850099,2026-03-05T16:34:30.279552Z,Bad,4e554e70-de52-4f24-b5f0-78012b57c5c2,yes
Stationary,14322,1,1,,2026-03-05T16:34:39.936166Z,6,3727,,no,0,0.0,0,1144521,8.712,#C C places hand on the table,places hand on table,"Placing hand on the table indicates a pause or preparation, with minimal motion.",r002,Playing Instrument,,silver,555.586107613672,2026-03-05T16:34:39.936200Z,Gold,4e554e70-de52-4f24-b5f0-78012b57c5c2,no
Object Transfer,14323,1,1,,2026-03-05T16:34:44.128221Z,3,10782,,no,0,0.0,0,1144522,3.33,#O man Y places the booklet manual on the box,man y places booklet manual on box,Logistics step involving placing an object.,r002,Playing Instrument,,silver,628.8534776136719,2026-03-05T16:34:44.128257Z,Gold,4e554e70-de52-4f24-b5f0-78012b57c5c2,no
Object Transfer,14324,1,1,,2026-03-05T16:34:47.380863Z,3,11700,,no,0,0.0,0,1144523,2.383,#C C places the glass with drink on the table,places glass with drink on table,Logistics step of placing an object on a surface.,r002,Playing Instrument,,silver,668.026707613672,2026-03-05T16:34:47.380902Z,Gold,4e554e70-de52-4f24-b5f0-78012b57c5c2,no
Object Transfer,14325,1,1,,2026-03-05T16:48:57.276150Z,3,9483,,no,0,0.0,0,1144524,848.976,#C C arranges the scrabble tiles in the scrabble tile holder,arranges scrabble tiles in scrabble tile holder,Logistics/Setup step involving arranging objects.,r002,Playing Instrument,Stationary,silver,1376.3534935856678,2026-03-05T16:48:57.276186Z,Gold,4e554e70-de52-4f24-b5f0-78012b57c5c2,no
Object Transfer,14326,1,1,,2026-03-05T16:49:01.340999Z,6,3884,,no,0,0.0,0,1144525,2.521,#C C puts the scrabble tile in the scrabble tile holder,puts scrabble tile in scrabble tile holder,"Logistics step, putting an object in a specific place.",r002,Playing Instrument,,silver,1445.990513585668,2026-03-05T16:49:01.341037Z,Gold,4e554e70-de52-4f24-b5f0-78012b57c5c2,no
Object Transfer,14327,1,1,,2026-03-05T16:49:24.379164Z,3,9482,,no,0,0.0,0,1144526,20.689,#C C arranges the scrabble tiles,arranges scrabble tiles,"Logistics/Setup step, arranging objects.",r002,Playing Instrument,Stationary,silver,1466.880443585668,2026-03-05T16:49:24.379199Z,Gold,4e554e70-de52-4f24-b5f0-78012b57c5c2,no
Stationary,14328,1,1,,2026-03-05T16:49:30.054373Z,3,11008,,no,0,0.0,0,1144527,4.734,#O a person X writes on a piece of paper,person x writes on piece of paper,The action of writing is a fine motor skill that does not involve significant body movement and can be categorized as a stationary activity with low overall energy expenditure.,r002,Playing Instrument,Essential Operation,silver,1649.2877507126302,2026-03-05T16:49:30.054408Z,Gold,4e554e70-de52-4f24-b5f0-78012b57c5c2,no
Object Transfer,14329,1,1,,2026-03-05T16:49:33.436894Z,5,5094,,no,0,0.0,0,1144528,2.435,#C C picks the wood scrabble tile,picks wood scrabble tile,Logistics step of picking up an object.,r002,Playing Instrument,,silver,1659.01573071263,2026-03-05T16:49:33.436932Z,Gold,4e554e70-de52-4f24-b5f0-78012b57c5c2,no
Stationary,14330,1,1,,2026-03-05T16:49:36.722285Z,3,10965,,no,0,0.0,0,1144529,2.446,#O a person X drinks the drink,person x drinks drink,Drinking is a low-energy activity with minimal body motion.,r002,Playing Instrument,,silver,1887.7011007126305,2026-03-05T16:49:36.722324Z,Gold,4e554e70-de52-4f24-b5f0-78012b57c5c2,no
Essential Operation,14331,1,1,,2026-03-05T16:49:40.646647Z,7,2766,,no,0,0.0,0,1144530,2.891,#O a person X writes on the piece of paper,person x writes on piece of paper,Core manual task involving hand activity.,r002,Playing Instrument,Stationary,silver,1950.034580752556,2026-03-05T16:49:40.646685Z,Gold,4e554e70-de52-4f24-b5f0-78012b57c5c2,no
Stationary,14332,1,1,,2026-03-05T16:50:14.512518Z,4,7013,,no,0,0.0,0,1144531,33.141,#O a person X rotates the scrabble game,person x rotates scrabble game,"The action described does not involve significant motion, but rather a rotation of an object, suggesting a low-energy, stationary activity.",r002,Playing Instrument,Object Transfer,silver,1953.9800307525552,2026-03-05T16:50:14.512554Z,Gold,4e554e70-de52-4f24-b5f0-78012b57c5c2,no
Object Transfer,14333,1,1,,2026-03-05T16:50:26.464684Z,3,10961,,no,0,0.0,0,1144532,10.14,#O a person X arranges the wood scrabble tiles,person x arranges wood scrabble tiles,"Logistics step, arranging objects.",r002,Playing Instrument,Stationary,silver,1955.2377607525552,2026-03-05T16:50:26.464721Z,Gold,4e554e70-de52-4f24-b5f0-78012b57c5c2,no
