"action","annotation_id","annotator","batch","corrected_action","created_at","dataset_rows_covered_if_validated","global_rank","high_priority_reason","high_priority_review","historical_bad_count","historical_bad_rate","historical_checked_count","id","lead_time","narration_text","normalized_narration_stage2","reasoning","round","scenario","secondary_action","status","timestamp_sec","updated_at","verdict","video_uid","watchlist_hit"
"Object Transfer",236,"2",7,"Locomotion","2026-03-03T02:57:46.411575Z",12,975,"","no",0,0.0,0,236,12.667,"#C C lifts the paper","lifts paper","Action involves picking up an object, which is a logistics step.","r002","Carpentry","","silver",185.81306,"2026-03-03T02:57:46.411594Z","Bad","40eeac41-9ec3-4960-b0b3-77074a6ad5b3","no"
"Locomotion",237,"2",7,"","2026-03-03T02:57:51.427394Z",4,6911,"","no",0,0.0,0,237,3.21,"#O man Z makes a step","man z makes step","Body moving through space, likely involves stepping or moving to a new location.","r002","Carpentry","","silver",207.45254,"2026-03-03T02:57:51.427417Z","Gold","40eeac41-9ec3-4960-b0b3-77074a6ad5b3","no"
"Stationary",238,"2",7,"","2026-03-03T02:57:56.375721Z",3,9405,"watchlist_verb","yes",0,0.0,0,238,3.336,"#C C touches the wood with the left hand","touches wood with left hand","Low body/hand motion, indicative of a pause or inspection.","r002","Carpentry","","silver",243.16907,"2026-03-03T02:57:56.375746Z","Gold","40eeac41-9ec3-4960-b0b3-77074a6ad5b3","yes"
"Object Transfer",239,"2",7,"Locomotion","2026-03-03T02:58:04.876451Z",9,1706,"","no",0,0.0,0,239,6.877,"#C C lifts the bucket","lifts bucket","Action involves picking up an object, characterized by short bursts of hand acceleration.","r002","Carpentry","","silver",300.4926,"2026-03-03T02:58:04.876471Z","Bad","40eeac41-9ec3-4960-b0b3-77074a6ad5b3","no"
"Stationary",240,"2",7,"","2026-03-03T02:58:09.460584Z",3,8795,"watchlist_verb","yes",0,0.0,0,240,2.95,"#C C holds the floor","holds floor","Low body/hand motion, indicating a stable position.","r002","Carpentry","","silver",302.43563,"2026-03-03T02:58:09.460606Z","Gold","40eeac41-9ec3-4960-b0b3-77074a6ad5b3","yes"
"Stationary",241,"2",7,"","2026-03-03T02:58:14.227713Z",5,5524,"","no",0,0.0,0,241,3.255,"#C C shakes the left hand","shakes left hand","Low body/hand motion, shaking hand is not a continuous motion but a brief action.","r002","Carpentry","","silver",552.8138546666668,"2026-03-03T02:58:14.227733Z","Gold","40eeac41-9ec3-4960-b0b3-77074a6ad5b3","no"
"Essential Operation",242,"2",7,"Object Transfer","2026-03-03T02:58:23.378313Z",10,1542,"","no",0,0.0,0,242,16.959,"#C C takes the paint with a paint brush","takes paint with paint brush","Core task involving manual application with a tool.","r002","Carpentry","","silver",558.2416866666666,"2026-03-03T02:58:39.740350Z","Bad","40eeac41-9ec3-4960-b0b3-77074a6ad5b3","no"
"Object Transfer",243,"2",7,"","2026-03-03T02:58:28.327562Z",9,1923,"","no",0,0.0,0,243,3.275,"#C C takes the bucket","takes bucket","Logistics/Setup step, picking up the bucket.","r002","Carpentry","","silver",610.0077866666667,"2026-03-03T02:58:28.327589Z","Gold","40eeac41-9ec3-4960-b0b3-77074a6ad5b3","no"
"Essential Operation",244,"2",7,"","2026-03-03T02:58:45.911741Z",3,10774,"","no",0,0.0,0,244,3.626,"#O man Y paints the wall","man y paints wall","Core task involving high hand activity for painting.","r002","Carpentry","","silver",722.1502566666667,"2026-03-03T02:58:45.911767Z","Gold","40eeac41-9ec3-4960-b0b3-77074a6ad5b3","no"
"Stationary",245,"2",7,"","2026-03-03T02:58:54.828438Z",15,610,"watchlist_verb","yes",0,0.0,0,245,3.579,"#C C holds the ladder","holds ladder","Low body/hand motion, holding in place.","r002","Carpentry","","silver",903.8450366666666,"2026-03-03T02:58:54.828457Z","Gold","40eeac41-9ec3-4960-b0b3-77074a6ad5b3","yes"
"Locomotion",246,"2",7,"","2026-03-03T02:58:59.460374Z",4,7536,"","no",1,1.0,1,246,2.756,"#C C pushes the ladder","pushes ladder","Body moving through space (pushing a ladder), high body acceleration.","r002","Carpentry","","silver",904.7576466666668,"2026-03-03T02:58:59.460393Z","Gold","40eeac41-9ec3-4960-b0b3-77074a6ad5b3","no"
"Essential Operation",247,"2",7,"","2026-03-03T02:59:04.943169Z",4,6068,"watchlist_verb","yes",0,0.0,0,247,3.849,"#C C moves the brush","moves brush","Core manual task, high hand activity.","r002","Carpentry","","silver",908.8238066666668,"2026-03-03T02:59:04.943192Z","Gold","40eeac41-9ec3-4960-b0b3-77074a6ad5b3","yes"
"Object Transfer",248,"2",7,"","2026-03-03T02:59:09.878431Z",3,11752,"","no",0,0.0,0,248,3.404,"#C C places the paint brush on the bucket","places paint brush on bucket","Logistics step involving placing an object.","r002","Carpentry","","silver",943.3828066666669,"2026-03-03T02:59:09.878464Z","Gold","40eeac41-9ec3-4960-b0b3-77074a6ad5b3","no"
"Locomotion",249,"2",7,"","2026-03-03T02:59:15.711360Z",4,6731,"","no",0,0.0,0,249,3.429,"#C C lifts the ladder","lifts ladder","Movement through space, likely involving significant body acceleration.","r002","Carpentry","","silver",959.2929766666666,"2026-03-03T02:59:15.711383Z","Gold","40eeac41-9ec3-4960-b0b3-77074a6ad5b3","no"
"Essential Operation",250,"2",7,"","2026-03-03T02:59:24.009107Z",8,2080,"","no",0,0.0,0,250,3.701,"#C C dips the paint brush on the paint","dips paint brush on paint","Core task involving manual dexterity with the hand.","r002","Carpentry","","silver",978.4850366666668,"2026-03-03T02:59:24.009127Z","Gold","40eeac41-9ec3-4960-b0b3-77074a6ad5b3","no"
"Object Transfer",251,"2",7,"","2026-03-03T02:59:30.445179Z",3,11733,"","no",0,0.0,0,251,4.996,"#C C places the ladder down","places ladder down","Logistics action involving placing an object down.","r002","Carpentry","","silver",1084.4405413333334,"2026-03-03T02:59:30.445217Z","Gold","40eeac41-9ec3-4960-b0b3-77074a6ad5b3","no"
"Search",252,"2",7,"Stationary","2026-03-03T02:59:41.364793Z",5,4387,"watchlist_verb","yes",0,0.0,0,252,9.395,"#C C touches the wall","touches wall","Implies a tactile search or measurement, involving head/eye alignment and hand movement.","r002","Carpentry","","silver",1173.7865733333333,"2026-03-03T02:59:41.364816Z","Bad","40eeac41-9ec3-4960-b0b3-77074a6ad5b3","yes"
"Stationary",253,"2",7,"","2026-03-03T02:59:45.959042Z",4,6213,"watchlist_verb","yes",0,0.0,0,253,3.193,"#C C touches the socket","touches socket","Low body/hand motion, likely inspecting the socket.","r002","Carpentry","","silver",1257.8446333333334,"2026-03-03T02:59:45.959066Z","Gold","40eeac41-9ec3-4960-b0b3-77074a6ad5b3","yes"
"Essential Operation",254,"2",7,"","2026-03-03T02:59:52.492904Z",11,1226,"","no",0,0.0,0,254,5.124,"#C C pulls back the left hand","pulls back left hand","Core task involving high hand activity, likely related to a manual operation in carpentry.","r002","Carpentry","","silver",1316.1672533333333,"2026-03-03T02:59:52.492925Z","Gold","40eeac41-9ec3-4960-b0b3-77074a6ad5b3","no"
"Locomotion",255,"2",7,"","2026-03-03T02:59:59.379609Z",8,2271,"","no",0,0.0,0,255,2.624,"#C C pushes the cupboard","pushes cupboard","Body moving through space to push the cupboard, likely involves high body acceleration.","r002","Carpentry","","silver",1573.1416133333332,"2026-03-03T02:59:59.379632Z","Gold","40eeac41-9ec3-4960-b0b3-77074a6ad5b3","no"
"Stationary",256,"2",7,"","2026-03-03T03:00:02.731321Z",4,5931,"watchlist_verb","yes",0,0.0,0,256,1.809,"#C C holds the cupboard","holds cupboard","Low body/hand motion, holding an object without moving.","r002","Carpentry","","silver",1583.6348633333332,"2026-03-03T03:00:02.731342Z","Gold","40eeac41-9ec3-4960-b0b3-77074a6ad5b3","yes"
"Essential Operation",257,"2",7,"","2026-03-03T03:00:06.576321Z",4,7501,"","no",0,0.0,0,257,2.341,"#C C pulls back both hands","pulls back both hands","Indicates a core manual task involving high hand activity.","r002","Carpentry","","silver",1622.4717879999998,"2026-03-03T03:00:06.576342Z","Gold","40eeac41-9ec3-4960-b0b3-77074a6ad5b3","no"
"Locomotion",258,"2",7,"","2026-03-03T03:00:12.762080Z",4,6737,"","no",0,0.0,0,258,2.512,"#C C lifts the scraper","lifts scraper","Movement through space, likely involves high body acceleration.","r002","Carpentry","","silver",1635.10751,"2026-03-03T03:00:12.762104Z","Gold","40eeac41-9ec3-4960-b0b3-77074a6ad5b3","no"
"Essential Operation",259,"2",7,"","2026-03-03T03:00:18.263408Z",4,8020,"","no",0,0.0,0,259,3.902,"#C C rubs the floor with a scraper","rubs floor with scraper","Core task involving high hand activity.","r002","Carpentry","","silver",1635.36436,"2026-03-03T03:00:18.263428Z","Gold","40eeac41-9ec3-4960-b0b3-77074a6ad5b3","no"
"Object Transfer",260,"2",7,"Essential Operation","2026-03-03T03:00:32.846478Z",3,11994,"","no",0,0.0,1,260,13.232,"#C C pulls the carpet","pulls carpet","[CtxFixed] The action of pulling the carpet involves moving an object (the carpet), which fits the definition of Object Transfer.","r002","Carpentry","","silver",1655.98879,"2026-03-03T03:00:32.846496Z","Bad","40eeac41-9ec3-4960-b0b3-77074a6ad5b3","no"
"Stationary",261,"2",7,"Essential Operation","2026-03-03T03:00:41.646792Z",6,3460,"","no",0,0.0,0,261,7.273,"#C C folds the carpet","folds carpet","Folding a carpet is a low-energy, stationary activity.","r002","Carpentry","","silver",1658.68484,"2026-03-03T03:00:41.646816Z","Bad","40eeac41-9ec3-4960-b0b3-77074a6ad5b3","no"
"Object Transfer",262,"2",7,"Locomotion","2026-03-03T03:00:51.643409Z",4,6724,"","no",0,0.0,0,262,8.352,"#C C lifts the carpet","lifts carpet","Action involves picking up an object, indicative of logistics.","r002","Carpentry","","silver",1665.111,"2026-03-03T03:00:51.643431Z","Bad","40eeac41-9ec3-4960-b0b3-77074a6ad5b3","no"
"Stationary",263,"2",7,"Essential Operation","2026-03-03T03:01:00.278753Z",6,3462,"","no",0,0.0,0,263,7.118,"#C C folds the mat","folds mat","The action of folding a mat typically involves minimal body movement and can be considered a low-energy activity.","r002","Carpentry","","silver",1667.99064,"2026-03-03T03:01:00.278775Z","Bad","40eeac41-9ec3-4960-b0b3-77074a6ad5b3","no"
"Stationary",264,"2",7,"","2026-03-03T03:01:04.580620Z",3,8766,"watchlist_verb","yes",0,0.0,0,264,2.611,"#C C holds the carpet","holds carpet","Low body/hand motion, holding an object without movement.","r002","Carpentry","","silver",1698.81825,"2026-03-03T03:01:04.580643Z","Gold","40eeac41-9ec3-4960-b0b3-77074a6ad5b3","yes"
"Object Transfer",265,"2",7,"","2026-03-03T03:01:11.902496Z",4,7125,"","no",0,0.0,0,265,3.569,"#C C picks the ladder","picks ladder","Logistics step of picking up an object.","r002","Carpentry","","silver",1735.48348,"2026-03-03T03:01:11.902547Z","Gold","40eeac41-9ec3-4960-b0b3-77074a6ad5b3","no"
"Object Transfer",266,"2",7,"","2026-03-03T03:01:15.709938Z",4,7044,"","no",0,0.0,0,266,2.194,"#C C picks a box of #Unsure","picks box of","Logistics step involving picking up an object.","r002","Carpentry","","silver",1752.22765,"2026-03-03T03:01:15.709957Z","Gold","40eeac41-9ec3-4960-b0b3-77074a6ad5b3","no"
"Object Transfer",267,"2",7,"","2026-03-03T03:01:21.477058Z",3,11117,"","no",0,0.0,0,267,2.955,"#C C picks a cell tape","picks cell tape","Logistics step of picking up an object.","r002","Carpentry","","silver",1768.57586,"2026-03-03T03:01:21.477078Z","Gold","40eeac41-9ec3-4960-b0b3-77074a6ad5b3","no"
"Object Transfer",268,"2",7,"","2026-03-03T03:01:28.428298Z",11,1198,"","no",0,0.0,0,268,2.64,"#C C picks a paper from the floor","picks paper from floor","Logistics step involving picking up an object.","r002","Carpentry","","silver",1772.61098,"2026-03-03T03:01:28.428335Z","Gold","40eeac41-9ec3-4960-b0b3-77074a6ad5b3","no"
"Object Transfer",269,"2",7,"","2026-03-03T03:01:33.297541Z",19,405,"","no",0,0.0,0,269,3.271,"#C C picks stick from the ground","picks stick from ground","Logistics step of picking up an object.","r002","Playing Instrument","","silver",95.7049986,"2026-03-03T03:01:33.297564Z","Gold","41e19b91-3be6-4b90-b8dc-24d2551fcbd1","no"
"Object Transfer",270,"2",7,"","2026-03-03T03:01:44.762896Z",13,905,"","no",0,0.0,0,270,3.796,"#C C throws the stick to the dog","throws stick to dog","The action involves transferring an object (the stick) to the dog.","r002","Playing Instrument","","silver",97.6146586,"2026-03-03T03:01:44.762916Z","Gold","41e19b91-3be6-4b90-b8dc-24d2551fcbd1","no"
"Object Transfer",271,"2",7,"","2026-03-03T03:01:49.262157Z",8,2399,"","no",0,0.0,0,271,3.022,"#C C throws the rope","throws rope","[CtxFixed] The action of throwing the rope can be considered a form of deliberate placement, as it involves moving the rope to a specific location.","r002","Playing Instrument","","silver",640.5576421677084,"2026-03-03T03:01:49.262180Z","Gold","41e19b91-3be6-4b90-b8dc-24d2551fcbd1","no"
"Object Transfer",272,"2",7,"","2026-03-03T03:01:53.166494Z",3,11219,"","no",0,0.0,0,272,2.421,"#C C picks the grass from the ground","picks grass from ground","Logistics step of picking up an object from the ground.","r002","Playing Instrument","","silver",1144.1936816989582,"2026-03-03T03:01:53.166516Z","Gold","41e19b91-3be6-4b90-b8dc-24d2551fcbd1","no"
"Locomotion",273,"2",7,"","2026-03-03T03:01:57.631365Z",4,8410,"","no",0,0.0,0,273,2.931,"#C C walks into another room.","walks into another room","Body moving through space (walking).","r002","Gardening","","silver",149.71825859999998,"2026-03-03T03:01:57.631401Z","Gold","4bdc80b2-bf82-4a33-a712-fce1775e610a","no"
"Object Transfer",274,"2",7,"","2026-03-03T03:02:02.129058Z",4,7626,"","no",0,0.0,0,274,3.193,"#C C puts the dead flower plant on the kitchen slab.","puts dead flower plant on kitchen slab","Logistics step involving moving an object from one location to another.","r002","Gardening","","silver",197.7494886,"2026-03-03T03:02:02.129081Z","Gold","4bdc80b2-bf82-4a33-a712-fce1775e610a","no"
"Essential Operation",275,"2",7,"","2026-03-03T03:02:11.827692Z",3,9736,"","no",0,0.0,0,275,4.421,"#C C cuts dead flower plants.","cuts dead flower plants","Core task involving high hand activity.","r002","Gardening","","silver",227.3096986,"2026-03-03T03:02:11.827715Z","Gold","4bdc80b2-bf82-4a33-a712-fce1775e610a","no"
"Essential Operation",276,"2",7,"","2026-03-03T03:02:17.881699Z",3,9748,"","no",0,0.0,0,276,3.556,"#C C cuts more dead flower plants.","cuts more dead flower plants","Core task, high hand activity.","r002","Gardening","","silver",239.9362186,"2026-03-03T03:02:17.881721Z","Gold","4bdc80b2-bf82-4a33-a712-fce1775e610a","no"
"Essential Operation",277,"2",7,"","2026-03-03T03:02:22.527684Z",3,11985,"","no",0,0.0,0,277,2.88,"#C C prunes flowers","prunes flowers","Core task involving high hand activity.","r002","Gardening","","silver",332.2387940455731,"2026-03-03T03:02:22.527724Z","Gold","4bdc80b2-bf82-4a33-a712-fce1775e610a","no"
"Stationary",278,"2",7,"Search","2026-03-03T03:02:33.517074Z",3,10496,"","no",0,0.0,0,278,9.261,"#C C looks on the monitor","looks on monitor","Low body/hand motion, focus on visual task.","r002","Desk Work","","silver",764.6474486000001,"2026-03-03T03:02:33.517095Z","Bad","4ee4d53c-82d6-4900-b3e9-91ddf911bc5f","no"
"Search",279,"2",7,"","2026-03-03T03:02:44.195819Z",7,2696,"","no",0,0.0,0,279,3.003,"#C c looks at the desktop in front of him","looks at desktop in front of him","Head movement (visual search), hands mostly still.","r002","Desk Work","","silver",1914.4364752666663,"2026-03-03T03:02:44.195857Z","Gold","4ee4d53c-82d6-4900-b3e9-91ddf911bc5f","no"
"Locomotion",280,"2",7,"Essential Operation","2026-03-03T03:02:57.981953Z",3,9012,"watchlist_verb","yes",0,0.0,0,280,11.785,"#C C moves the bicycle with both hands.","moves bicycle with both hands","Body moving through space with high body acceleration.","r002","Mechanical Repair","","silver",331.4939709546634,"2026-03-03T03:02:57.981994Z","Bad","52d248bf-0d93-4418-a767-c4dd3cc2d668","yes"
"Locomotion",281,"2",7,"","2026-03-03T03:03:02.729082Z",4,8396,"","no",0,0.0,0,281,3.185,"#C C walks away from the bicycle","walks away from bicycle","Body moving through space (walking).","r002","Mechanical Repair","","silver",610.7593176213301,"2026-03-03T03:03:02.729104Z","Gold","52d248bf-0d93-4418-a767-c4dd3cc2d668","no"
"Essential Operation",282,"2",7,"","2026-03-03T03:03:07.994547Z",3,11918,"","no",0,0.0,0,282,3.917,"#C C pours more of the content of the bottle on the body of the bicycle.","pours more of content of bottle on body of bicycle","The action involves a core task with high hand activity (pouring).","r002","Mechanical Repair","","silver",841.5192376213301,"2026-03-03T03:03:07.994569Z","Gold","52d248bf-0d93-4418-a767-c4dd3cc2d668","no"
"Object Transfer",283,"2",7,"","2026-03-03T03:03:13.678462Z",5,4173,"watchlist_verb","yes",0,0.0,0,283,3.256,"#C C closes the cabinet with both hands.","closes cabinet with both hands","Closing an object, which involves a short burst of hand activity.","r002","Cooking","","silver",99.7561696,"2026-03-03T03:03:13.678481Z","Gold","55cf338b-c86b-4f6e-85fd-dc4b722d1967","yes"
"Object Transfer",284,"2",7,"","2026-03-03T03:03:18.445849Z",9,1617,"watchlist_verb","yes",0,0.0,0,284,2.935,"#C C opens a fridge with his left hand.","opens fridge with his left hand","Opening a fridge is a logistics step involving short bursts of hand acceleration.","r002","Cooking","","silver",108.8502196,"2026-03-03T03:03:18.445888Z","Gold","55cf338b-c86b-4f6e-85fd-dc4b722d1967","yes"
"Object Transfer",285,"2",7,"","2026-03-03T03:03:27.130589Z",3,9255,"watchlist_verb","yes",0,0.0,0,285,3.631,"#C C opens a microwave with his right hand.","opens microwave with his right hand","Logistics step involving opening a drawer/microwave.","r002","Cooking","","silver",376.0094809546634,"2026-03-03T03:03:27.130607Z","Gold","55cf338b-c86b-4f6e-85fd-dc4b722d1967","yes"
"Object Transfer",286,"2",7,"","2026-03-03T03:03:31.594778Z",3,9236,"watchlist_verb","yes",0,0.0,0,286,2.767,"#C C opens the freezer with his left hand.","opens freezer with his left hand","Logistics action involving opening a drawer or similar container.","r002","Cooking","","silver",446.9332209546634,"2026-03-03T03:03:31.594802Z","Gold","55cf338b-c86b-4f6e-85fd-dc4b722d1967","yes"
"Object Transfer",287,"2",7,"","2026-03-03T03:03:36.796476Z",4,6462,"","no",0,0.0,0,287,2.555,"#C C drops a cup of smoothie on a table with his right hand","drops cup of smoothie on table with his right hand","Refined via regex fallback","r002","Cooking","","silver",877.2327009546634,"2026-03-03T03:03:36.796500Z","Gold","55cf338b-c86b-4f6e-85fd-dc4b722d1967","no"
"Object Transfer",288,"2",7,"","2026-03-03T03:03:43.714465Z",13,861,"","no",0,0.0,0,288,5.037,"#C C picks waste paper","picks waste paper","Logistics step involving picking up an object.","r002","Cleaning","","silver",83.06807859999999,"2026-03-03T03:03:43.714484Z","Gold","5613f20a-991f-43c1-9a7d-87632ef6795c","no"
"Object Transfer",289,"2",7,"","2026-03-03T03:03:47.363921Z",7,2854,"","no",0,0.0,0,289,2.186,"#C C places a bottle in the dust bin","places bottle in dust bin","Logistics action involving picking up and placing an object.","r002","Cleaning","","silver",712.6248021677084,"2026-03-03T03:03:47.363952Z","Gold","5613f20a-991f-43c1-9a7d-87632ef6795c","no"
"Object Transfer",290,"2",7,"","2026-03-03T03:03:53.278342Z",5,4546,"","no",0,0.0,0,290,3.203,"#C C drops a bottle in the dust bin","drops bottle in dust bin","[CtxFixed] The action of dropping a bottle into the dust bin is a deliberate placement, which fits the definition of 'Object Transfer'.","r002","Cleaning","","silver",729.5678821677084,"2026-03-03T03:03:53.278366Z","Gold","5613f20a-991f-43c1-9a7d-87632ef6795c","no"
"Object Transfer",291,"2",7,"","2026-03-03T03:03:57.562151Z",7,2856,"","no",0,0.0,0,291,2.64,"#C C places bottles in the dust bin","places bottles in dust bin","Logistics step, placing objects in a bin.","r002","Cleaning","","silver",738.2183621677084,"2026-03-03T03:03:57.562185Z","Gold","5613f20a-991f-43c1-9a7d-87632ef6795c","no"
"Essential Operation",292,"2",7,"Stationary","2026-03-03T03:04:10.631987Z",4,6003,"watchlist_verb","yes",0,0.0,0,292,11.638,"#C C holds the screwdriver with his right hand.","holds screwdriver with his right hand","Core manual task involving high hand activity.","r002","Mechanical Repair","","silver",23.7589286,"2026-03-03T03:04:10.632006Z","Bad","6269fa52-58af-46d3-9a4b-7aca66c3b622","yes"
"Object Transfer",293,"2",7,"","2026-03-03T03:04:14.613565Z",4,6525,"","no",0,0.0,0,293,2.005,"#C C drops the screwdriver on a platform.","drops screwdriver on platform","[CtxFixed] The action of dropping the screwdriver onto a platform can be interpreted as a deliberate placement, which fits the 'Object Transfer' category.","r002","Mechanical Repair","","silver",76.3474186,"2026-03-03T03:04:14.613590Z","Gold","6269fa52-58af-46d3-9a4b-7aca66c3b622","no"
"Essential Operation",294,"2",7,"","2026-03-03T03:04:19.564959Z",6,3146,"watchlist_verb","yes",0,0.0,0,294,2.953,"#C C adjusts sandpaper in hands","adjusts sandpaper in hands","Core manual task involving high hand activity.","r002","Mechanical Repair","","silver",45.994279600000006,"2026-03-03T03:04:19.564984Z","Gold","6442d14c-c02a-4b90-bd52-8b3c187b851b","yes"
"Locomotion",295,"2",7,"","2026-03-03T03:04:36.112927Z",3,8571,"watchlist_verb","yes",0,0.0,0,295,11.552,"#C C adjusts body","adjusts body","Adjusting body position typically involves movement through space, such as squatting, standing up, or leaning, which are characterized by high body acceleration.","r002","Mechanical Repair","","silver",78.6126996,"2026-03-03T03:04:36.112945Z","Skip","6442d14c-c02a-4b90-bd52-8b3c187b851b","yes"
"Stationary",296,"2",7,"","2026-03-03T03:04:42.761444Z",9,1694,"","no",0,0.0,1,296,4.485,"#C C feels wood with hands","feels wood with hands","Low body/hand motion, focused touch.","r002","Mechanical Repair","","silver",129.2803896,"2026-03-03T03:04:42.761467Z","Gold","6442d14c-c02a-4b90-bd52-8b3c187b851b","no"
"Essential Operation",297,"2",7,"","2026-03-03T03:04:50.581008Z",3,8612,"watchlist_verb","yes",0,0.0,0,297,6.095,"#C C adjusts leaves near wood","adjusts leaves near wood","Adjusting involves fine manual tasks, high hand activity.","r002","Mechanical Repair","","silver",323.5736209546634,"2026-03-03T03:04:50.581028Z","Gold","6442d14c-c02a-4b90-bd52-8b3c187b851b","yes"
"Essential Operation",298,"2",7,"","2026-03-03T03:04:56.813273Z",4,8105,"","no",0,0.0,0,298,4.3,"#C C smoothens the porch with the sandpaper in her left hand.","smoothens porch with sandpaper in her left hand","Core task involving high hand activity.","r002","Mechanical Repair","","silver",827.0462152666666,"2026-03-03T03:04:56.813295Z","Gold","6442d14c-c02a-4b90-bd52-8b3c187b851b","no"
"Stationary",299,"2",7,"","2026-03-03T03:05:00.745907Z",6,3181,"watchlist_verb","yes",0,0.0,0,299,2.385,"#C C holds the front porch with her right hand.","holds front porch with her right hand","Holding an object in place indicates low body and hand motion.","r002","Mechanical Repair","","silver",1103.8506519333332,"2026-03-03T03:05:00.745930Z","Gold","6442d14c-c02a-4b90-bd52-8b3c187b851b","yes"
"Essential Operation",300,"2",7,"","2026-03-03T03:05:06.244398Z",6,3981,"","no",0,0.0,0,300,4.126,"#C C smoothens the front porch with the sandpaper in her left hand.","smoothens front porch with sandpaper in her left hand","Core task involving high hand activity.","r002","Mechanical Repair","","silver",1104.3487319333333,"2026-03-03T03:05:06.244421Z","Gold","6442d14c-c02a-4b90-bd52-8b3c187b851b","no"
"Essential Operation",301,"2",7,"","2026-03-03T03:05:10.598030Z",5,5541,"","no",0,0.0,0,301,2.846,"#C C smoothens the front porch with the sandpaper in both hands.","smoothens front porch with sandpaper in both hands","Core manual task involving high hand activity.","r002","Mechanical Repair","","silver",1111.9692819333331,"2026-03-03T03:05:10.598052Z","Gold","6442d14c-c02a-4b90-bd52-8b3c187b851b","no"
"Locomotion",302,"2",7,"Essential Operation","2026-03-03T03:05:21.934247Z",7,2454,"watchlist_verb","yes",0,0.0,0,302,9.739,"#C C adjusts herself on the floor.","adjusts herself on floor","Adjusting position involves body movement through space.","r002","Mechanical Repair","","silver",1167.5602719333333,"2026-03-03T03:05:21.934270Z","Bad","6442d14c-c02a-4b90-bd52-8b3c187b851b","yes"
"Essential Operation",303,"2",7,"","2026-03-03T03:05:29.430942Z",4,8103,"","no",0,0.0,0,303,5.883,"#C C smoothens the front porch with the sandpaper in her hands.","smoothens front porch with sandpaper in her hands","Core manual task involving high hand activity.","r002","Mechanical Repair","","silver",1363.4986819333333,"2026-03-03T03:05:29.430968Z","Gold","6442d14c-c02a-4b90-bd52-8b3c187b851b","no"
"Object Transfer",304,"2",7,"","2026-03-03T03:05:40.731198Z",5,5088,"","no",0,0.0,0,304,9.145,"#C C picks waste from the bag","picks waste from bag","Logistics step involving picking up an object.","r002","Cleaning","","silver",5.7079286,"2026-03-03T03:05:40.731221Z","Gold","66600529-b776-4b03-9e58-53d4950bbf0b","no"
"Object Transfer",305,"2",7,"","2026-03-03T03:05:49.345905Z",6,3902,"","no",0,0.0,0,305,2.965,"#C C puts waste on the waste container","puts waste on waste container","Logistics step involving moving an object to a container.","r002","Cleaning","","silver",6.2072286,"2026-03-03T03:05:49.345931Z","Gold","66600529-b776-4b03-9e58-53d4950bbf0b","no"
"Locomotion",306,"2",7,"","2026-03-03T03:05:53.813931Z",12,1073,"","no",1,1.0,1,306,2.796,"#C C throws waste on the waste container","throws waste on waste container","Movement of the body to throw waste, involving high body acceleration.","r002","Cleaning","","silver",37.5778586,"2026-03-03T03:05:53.813970Z","Gold","66600529-b776-4b03-9e58-53d4950bbf0b","no"
"Object Transfer",307,"2",7,"","2026-03-03T03:05:59.663664Z",4,8109,"","no",0,0.0,0,307,3.617,"#C C sorts waste from the bag","sorts waste from bag","Logistics of sorting items from a bag.","r002","Cleaning","","silver",43.1391886,"2026-03-03T03:05:59.663684Z","Gold","66600529-b776-4b03-9e58-53d4950bbf0b","no"
"Stationary",308,"2",7,"Object Transfer","2026-03-03T03:06:16.247163Z",3,11672,"","no",0,0.0,0,308,14.566,"#C C places #unsure down","places down","Placing an object is a brief action, likely followed by a stationary state.","r002","Cleaning","","silver",94.8689886,"2026-03-03T03:06:16.247185Z","Bad","66600529-b776-4b03-9e58-53d4950bbf0b","no"
"Object Transfer",309,"2",7,"","2026-03-03T03:06:21.915994Z",12,1015,"","no",0,0.0,0,309,3.98,"#C C places bottle down","places bottle down","Logistics step of putting down an object.","r002","Cleaning","","silver",96.3355686,"2026-03-03T03:06:21.916028Z","Gold","66600529-b776-4b03-9e58-53d4950bbf0b","no"
"Stationary",310,"2",7,"","2026-03-03T03:06:39.046592Z",11,1099,"watchlist_verb","yes",0,0.0,0,310,15.5,"#C C holds a resistance bands with both hands.","holds resistance bands with both hands","Low body/hand motion, holding position.","r002","Desk Work","","silver",12.2047786,"2026-03-03T03:06:39.046612Z","Gold","686b4d50-3820-4157-bcf4-80d6feaebc7e","yes"
"Essential Operation",311,"2",7,"","2026-03-03T03:06:46.266459Z",141,4,"","no",0,0.0,0,311,5.46,"#C C pulls the resistance band with his right hand.","pulls resistance band with his right hand","Core manual task involving high hand activity.","r002","Desk Work","","silver",33.247218600000004,"2026-03-03T03:06:46.266480Z","Gold","686b4d50-3820-4157-bcf4-80d6feaebc7e","no"
"Object Transfer",312,"2",7,"","2026-03-03T03:07:11.832997Z",5,4857,"","no",0,0.0,0,312,23.898,"#C C passes the resistance band from his right hand to his left hand.","passes resistance band from his right hand to his left hand","Logistics of moving the resistance band between hands.","r002","Desk Work","","silver",70.10088859999999,"2026-03-03T03:07:11.833016Z","Gold","686b4d50-3820-4157-bcf4-80d6feaebc7e","no"
