"action","annotation_id","annotator","batch","corrected_action","created_at","dataset_rows_covered_if_validated","global_rank","high_priority_reason","high_priority_review","historical_bad_count","historical_bad_rate","historical_checked_count","id","lead_time","narration_text","normalized_narration_stage2","reasoning","round","scenario","secondary_action","status","timestamp_sec","updated_at","verdict","video_uid","watchlist_hit"
"Stationary",1813,"1",12,"Object Transfer","2026-03-02T03:39:27.365175Z",5,4903,"","no",0,0.0,0,2714,2.515,"#C C picks another card.","picks another card","The action describes a selection process which likely involves minimal movement.","r002","Playing Instrument","","silver",1804.5238942803385,"2026-03-02T03:39:27.365175Z","Bad","37f4000f-e934-4799-957d-e89dc504fd07","no"
"Object Transfer",1814,"1",12,"","2026-03-02T03:39:29.710491Z",3,10133,"","no",0,0.0,0,2715,0.927,"#C C exchanges cards with person X.","exchanges cards with person x","Logistics step involving the exchange of physical objects (cards).","r002","Playing Instrument","","silver",1816.8191842803385,"2026-03-02T03:39:29.711490Z","Gold","37f4000f-e934-4799-957d-e89dc504fd07","no"
"Object Transfer",1815,"1",12,"","2026-03-02T03:39:31.924649Z",3,10983,"","no",0,0.0,0,2716,0.769,"#O person X puts dices on the table.","person x puts dices on table","Logistics step of placing objects, short burst of hand activity.","r002","Playing Instrument","","silver",1821.6001642803385,"2026-03-02T03:39:31.924649Z","Gold","37f4000f-e934-4799-957d-e89dc504fd07","no"
"Object Transfer",1816,"1",12,"","2026-03-02T03:40:39.858712Z",3,10967,"","no",0,0.0,0,2717,1.939,"#O person X drops cards on the table.","person x drops cards on table","Refined via regex fallback","r002","Playing Instrument","","silver",1856.7762242803385,"2026-03-02T03:40:39.858712Z","Gold","37f4000f-e934-4799-957d-e89dc504fd07","no"
"Stationary",1817,"1",12,"","2026-03-02T03:40:48.810229Z",3,10991,"","no",0,0.0,0,2718,7.667,"#O person X shakes dices.","person x shakes dices","Shaking dices is a low-energy, stationary action.","r002","Playing Instrument","","silver",1895.9543842803384,"2026-03-02T03:40:48.810229Z","Gold","37f4000f-e934-4799-957d-e89dc504fd07","no"
"Object Transfer",1818,"1",12,"","2026-03-02T03:40:51.212959Z",6,4028,"","no",0,0.0,0,2719,1.092,"#C C takes a pellet.","takes pellet","Logistics/Setup step (taking an object).","r002","Playing Instrument","","silver",1925.7858849098563,"2026-03-02T03:40:51.212959Z","Gold","37f4000f-e934-4799-957d-e89dc504fd07","no"
"Object Transfer",1819,"1",12,"","2026-03-02T03:40:53.631477Z",3,11005,"","no",0,0.0,0,2720,0.963,"#O person X takes dices.","person x takes dices","Logistics/Setup step (taking an object).","r002","Playing Instrument","","silver",1934.5697149098564,"2026-03-02T03:40:53.631477Z","Gold","37f4000f-e934-4799-957d-e89dc504fd07","no"
"Object Transfer",1820,"1",12,"","2026-03-02T03:40:56.606140Z",3,10976,"","no",0,0.0,0,2721,1.027,"#O person X picks up dices.","person x picks up dices","Logistics step involving picking up objects.","r002","Playing Instrument","","silver",1948.9843349098564,"2026-03-02T03:40:56.606140Z","Gold","37f4000f-e934-4799-957d-e89dc504fd07","no"
"Object Transfer",1821,"1",12,"","2026-03-02T03:40:58.672565Z",4,7763,"","no",0,0.0,0,2722,0.711,"#C C puts the pellet on the table.","puts pellet on table","Logistics step of placing an object.","r002","Playing Instrument","","silver",1981.0922049098565,"2026-03-02T03:40:58.672565Z","Gold","37f4000f-e934-4799-957d-e89dc504fd07","no"
"Object Transfer",1822,"1",12,"","2026-03-02T03:41:00.754027Z",3,10966,"","no",0,0.0,0,2723,0.717,"#O person X drops the cards.","person x drops cards","[CtxFixed] The action involves a deliberate placement of the cards onto a surface, which fits the criteria for Object Transfer.","r002","Playing Instrument","","silver",1986.4415849098564,"2026-03-02T03:41:00.754027Z","Gold","37f4000f-e934-4799-957d-e89dc504fd07","no"
"Stationary",1823,"1",12,"","2026-03-02T03:41:04.741168Z",8,2175,"","no",1,1.0,1,2724,0.685,"#O person X shuffles cards.","person x shuffles cards","Shuffling cards, while playing an instrument, does not involve significant body or hand motion beyond the immediate hand activity.","r002","Playing Instrument","","silver",2064.4324449098563,"2026-03-02T03:41:04.741168Z","Gold","37f4000f-e934-4799-957d-e89dc504fd07","no"
"Stationary",1824,"1",12,"Object Transfer","2026-03-02T03:41:09.426409Z",3,10970,"","no",0,0.0,0,2725,3.109,"#O person X picks another card.","person x picks another card","The action described does not involve any significant body or hand movement, indicating a low-energy state.","r002","Playing Instrument","","silver",2163.740404909857,"2026-03-02T03:41:09.426409Z","Bad","37f4000f-e934-4799-957d-e89dc504fd07","no"
"Stationary",1825,"1",12,"","2026-03-02T03:41:13.917067Z",5,4205,"watchlist_verb","yes",0,0.0,0,2726,0.875,"#C C holds her cards.","holds her cards","Holding cards without moving, low body/hand motion.","r002","Playing Instrument","","silver",2287.716523811589,"2026-03-02T03:41:13.917067Z","Gold","37f4000f-e934-4799-957d-e89dc504fd07","yes"
"Stationary",1826,"1",12,"Essential Operation","2026-03-02T03:41:18.424089Z",9,1945,"","no",0,0.0,0,2727,3.002,"#C C turns on the switch.","turns on switch","Low body/hand motion, possibly indicating an action with minimal physical movement.","r002","Mechanical Repair","","silver",225.6796996,"2026-03-02T03:41:18.424089Z","Bad","38473fe0-8311-44f0-a976-46a1eef5c6d6","no"
"Stationary",1827,"1",12,"","2026-03-02T03:41:23.585063Z",31,166,"","no",0,0.0,0,2728,3.788,"#C C talks to person B via the phone","talks to person b via phone","Low body/hand motion, primarily verbal interaction.","r002","Cleaning","","silver",13.517675266666666,"2026-03-02T03:41:23.585063Z","Gold","39011e23-5fe4-41cd-b146-f3f9e3f3941a","no"
"Object Transfer",1828,"1",12,"Essential Operation","2026-03-02T03:41:38.797047Z",8,2100,"","no",1,1.0,1,2729,13.653,"#C C fixes the porch bag","fixes porch bag","[CtxFixed] The action of fixing the porch bag involves a deliberate manipulation and placement of the object, which aligns with the definition of Object Transfer.","r002","Cleaning","","silver",186.15092526666663,"2026-03-02T03:41:38.797047Z","Bad","39011e23-5fe4-41cd-b146-f3f9e3f3941a","no"
"Stationary",1829,"1",12,"","2026-03-02T03:41:43.232818Z",4,8531,"","no",0,0.0,0,2730,2.674,"#O woman J speaks to #C through the video call","woman j speaks to through video call","Low body/hand motion, primarily speaking.","r002","Cleaning","","silver",350.58464526666666,"2026-03-02T03:41:43.232818Z","Gold","39011e23-5fe4-41cd-b146-f3f9e3f3941a","no"
"Essential Operation",1830,"1",12,"","2026-03-02T03:41:45.962168Z",15,665,"","no",0,0.0,0,2731,1.373,"#C C sews #Unsure","sews","Core manual task involving hand activity.","r002","Cleaning","","silver",396.4073352666667,"2026-03-02T03:41:45.962168Z","Gold","39011e23-5fe4-41cd-b146-f3f9e3f3941a","no"
"Stationary",1831,"1",12,"","2026-03-02T03:41:48.344220Z",12,1056,"","no",0,0.0,0,2732,1.035,"#C C speaks to woman J in the video call","speaks to woman j in video call","Low body/hand motion during speaking.","r002","Cleaning","","silver",399.2416552666666,"2026-03-02T03:41:48.344220Z","Gold","39011e23-5fe4-41cd-b146-f3f9e3f3941a","no"
"Stationary",1832,"1",12,"","2026-03-02T03:41:50.743359Z",3,9402,"watchlist_verb","yes",0,0.0,0,2733,0.866,"#C C touches #Unsure with both hands","touches with both hands","Low body/hand motion, possibly inspecting or waiting.","r002","Cleaning","","silver",451.1429052666667,"2026-03-02T03:41:50.743359Z","Gold","39011e23-5fe4-41cd-b146-f3f9e3f3941a","yes"
"Essential Operation",1833,"1",12,"","2026-03-02T03:41:53.156847Z",3,10260,"","no",0,0.0,0,2734,1.027,"#C C hand sews the bag","hand sews bag","Core manual task involving high hand activity.","r002","Cleaning","","silver",876.0631052666668,"2026-03-02T03:41:53.156847Z","Gold","39011e23-5fe4-41cd-b146-f3f9e3f3941a","no"
"Object Transfer",1834,"1",12,"","2026-03-02T03:41:55.284607Z",3,11272,"","no",0,0.0,0,2735,0.744,"#C C picks the needle from the table","picks needle from table","Logistics step involving picking up an object.","r002","Cleaning","","silver",1141.1628552666666,"2026-03-02T03:41:55.284607Z","Gold","39011e23-5fe4-41cd-b146-f3f9e3f3941a","no"
"Object Transfer",1835,"1",12,"","2026-03-02T03:42:00.346089Z",3,10028,"","no",0,0.0,0,2736,3.495,"#C C drops the scissor","drops scissor","[CtxFixed] The action of dropping the scissor is a deliberate placement of the object onto a surface, which fits the criteria for 'Object Transfer'.","r002","Cleaning","","silver",1246.5298252666666,"2026-03-02T03:42:00.346089Z","Gold","39011e23-5fe4-41cd-b146-f3f9e3f3941a","no"
"Essential Operation",1836,"1",12,"","2026-03-02T03:42:04.029239Z",5,5520,"","no",0,0.0,0,2737,1.746,"#C C sews with the needle","sews with needle","Core manual task involving fine hand movements.","r002","Cleaning","","silver",1370.8313152666667,"2026-03-02T03:42:04.029239Z","Gold","39011e23-5fe4-41cd-b146-f3f9e3f3941a","no"
"Essential Operation",1837,"1",12,"","2026-03-02T03:42:06.491859Z",4,8069,"","no",0,0.0,0,2738,1.003,"#C C sews the cloth","sews cloth","Core manual task involving fine hand movements.","r002","Cleaning","","silver",1401.1621552666666,"2026-03-02T03:42:06.491859Z","Gold","39011e23-5fe4-41cd-b146-f3f9e3f3941a","no"
"Stationary",1838,"1",12,"Search","2026-03-02T03:42:10.393120Z",4,6286,"","no",0,0.0,0,2739,2.497,"#C C checks the cloth","checks cloth","Low body/hand motion, likely visual inspection.","r002","Cleaning","","silver",1524.9278952666666,"2026-03-02T03:42:10.393120Z","Bad","39011e23-5fe4-41cd-b146-f3f9e3f3941a","no"
"Stationary",1839,"1",12,"","2026-03-02T03:42:12.537140Z",16,545,"watchlist_verb","yes",0,0.0,0,2740,0.773,"#C C holds clothe","holds clothe","Low body/hand motion, holding an object without active movement.","r002","Cleaning","","silver",1678.4268119333333,"2026-03-02T03:42:12.537140Z","Gold","39011e23-5fe4-41cd-b146-f3f9e3f3941a","yes"
"Object Transfer",1840,"1",12,"","2026-03-02T03:42:14.778948Z",7,2915,"","no",0,0.0,0,2741,0.812,"#C C puts clothe down","puts clothe down","Logistics step of placing an object down.","r002","Cleaning","","silver",1683.6529519333333,"2026-03-02T03:42:14.778948Z","Gold","39011e23-5fe4-41cd-b146-f3f9e3f3941a","no"
"Essential Operation",1841,"1",12,"","2026-03-02T03:42:17.916209Z",5,4682,"","no",0,0.0,0,2742,1.501,"#C C inserts pin on cloth","inserts pin on cloth","Core manual task, high hand activity.","r002","Cleaning","","silver",1948.8485019333327,"2026-03-02T03:42:17.916209Z","Gold","39011e23-5fe4-41cd-b146-f3f9e3f3941a","no"
"Essential Operation",1842,"1",12,"","2026-03-02T03:42:20.494569Z",7,3017,"","no",0,0.0,0,2743,0.981,"#C C sews the clothe.","sews clothe","Core manual task, high hand activity.","r002","Cleaning","","silver",2190.4378419333334,"2026-03-02T03:42:20.494569Z","Gold","39011e23-5fe4-41cd-b146-f3f9e3f3941a","no"
"Essential Operation",1843,"1",12,"","2026-03-02T03:42:24.418939Z",3,9766,"","no",0,0.0,0,2744,2.541,"#C C cuts the sewing thread with scissor.","cuts sewing thread with scissor","Core task, high hand activity.","r002","Cleaning","","silver",2221.7526519333337,"2026-03-02T03:42:24.418939Z","Gold","39011e23-5fe4-41cd-b146-f3f9e3f3941a","no"
"Stationary",1844,"1",12,"","2026-03-02T03:42:29.469058Z",3,11645,"","no",0,0.0,0,2745,3.576,"#C C places the clothe on her thigh.","places clothe on her thigh","The action involves a static interaction with an object, indicating low energy and motion.","r002","Cleaning","","silver",2261.3784919333334,"2026-03-02T03:42:29.469058Z","Gold","39011e23-5fe4-41cd-b146-f3f9e3f3941a","no"
"Stationary",1845,"1",12,"","2026-03-02T03:42:31.700546Z",4,5937,"watchlist_verb","yes",0,0.0,0,2746,0.883,"#C C holds the fabric with a pin","holds fabric with pin","Holding an object with hands, minimal body motion.","r002","Cleaning","","silver",2573.8964819333337,"2026-03-02T03:42:31.700546Z","Gold","39011e23-5fe4-41cd-b146-f3f9e3f3941a","yes"
"Stationary",1846,"1",12,"","2026-03-02T03:44:35.914099Z",11,1223,"","no",0,0.0,0,2747,2.385,"#C Plays game on the phone","plays game on phone","Low body/hand motion, engaged in a stationary activity.","r002","Cleaning","","silver",3016.3556086000003,"2026-03-02T03:44:35.914099Z","Gold","39011e23-5fe4-41cd-b146-f3f9e3f3941a","no"
"Essential Operation",1847,"1",12,"","2026-03-02T03:44:40.162789Z",5,5547,"","no",0,0.0,0,2748,2.784,"#C C sprays the cloth on the table","sprays cloth on table","Core manual task involving high hand activity.","r002","Cleaning","","silver",3727.28486762133,"2026-03-02T03:44:40.162789Z","Gold","39011e23-5fe4-41cd-b146-f3f9e3f3941a","no"
"Object Transfer",1848,"1",12,"","2026-03-02T03:44:42.963571Z",6,3896,"","no",0,0.0,0,2749,1.615,"#C C puts the spray bottle on the table","puts spray bottle on table","Logistics step involving placing an object.","r002","Cleaning","","silver",3730.8784276213305,"2026-03-02T03:44:42.963571Z","Gold","39011e23-5fe4-41cd-b146-f3f9e3f3941a","no"
"Object Transfer",1849,"1",12,"","2026-03-02T03:44:48.352447Z",5,4967,"","no",0,0.0,0,2750,2.029,"#C C picks the iron on the table","picks iron on table","Logistics step involving picking up an object.","r002","Cleaning","","silver",3731.70285762133,"2026-03-02T03:44:48.352447Z","Gold","39011e23-5fe4-41cd-b146-f3f9e3f3941a","no"
"Essential Operation",1850,"1",12,"","2026-03-02T03:44:51.220398Z",6,3479,"","no",0,0.0,0,2751,1.194,"#C C irons the cloth on the table","irons cloth on table","Core manual task involving repetitive hand movements.","r002","Cleaning","","silver",3732.1077776213306,"2026-03-02T03:44:51.220398Z","Gold","39011e23-5fe4-41cd-b146-f3f9e3f3941a","no"
"Stationary",1851,"1",12,"","2026-03-02T03:44:53.854797Z",10,1333,"watchlist_verb","yes",0,0.0,0,2752,1.31,"#C C holds the cloth with her hands","holds cloth with her hands","Low body/hand motion, holding an object without moving.","r002","Cleaning","","silver",3745.9316476213294,"2026-03-02T03:44:53.854797Z","Gold","39011e23-5fe4-41cd-b146-f3f9e3f3941a","yes"
"Object Transfer",1852,"1",12,"","2026-03-02T03:44:57.206091Z",4,7038,"","no",0,0.0,0,2753,1.682,"#C C picks a book on the table","picks book on table","Logistics step involving picking up an object.","r002","Cleaning","","silver",4070.0978676213294,"2026-03-02T03:44:57.206091Z","Gold","39011e23-5fe4-41cd-b146-f3f9e3f3941a","no"
"Locomotion",1853,"1",12,"","2026-03-02T03:45:51.264720Z",3,9064,"watchlist_verb","yes",0,0.0,0,2754,1.437,"#C C moves downstairs","moves downstairs","Body moving through space, indicative of walking or moving.","r002","Cooking","","silver",43.73401526666667,"2026-03-02T03:45:51.264720Z","Gold","3a8774b9-ea4d-439e-a862-b29b29df999d","yes"
"Object Transfer",1854,"1",12,"","2026-03-02T03:45:54.413477Z",4,7728,"","no",0,0.0,0,2755,1.791,"#C C puts the meat in the plate","puts meat in plate","Logistics step, moving the meat to the plate.","r002","Cooking","","silver",492.01667526666665,"2026-03-02T03:45:54.413477Z","Gold","3a8774b9-ea4d-439e-a862-b29b29df999d","no"
"Object Transfer",1855,"1",12,"","2026-03-02T03:46:04.660704Z",5,5280,"","no",0,0.0,0,2756,7.156,"#C C puts detergent on the sponge","puts detergent on sponge","Logistics step, putting detergent on the sponge.","r002","Cooking","","silver",524.5847552666668,"2026-03-02T03:46:04.660704Z","Gold","3a8774b9-ea4d-439e-a862-b29b29df999d","no"
"Stationary",1856,"1",12,"","2026-03-02T03:46:07.042207Z",7,2489,"watchlist_verb","yes",0,0.0,0,2757,0.909,"#C C holds the piece of meat.","holds piece of meat","Low body/hand motion, holding an object without movement.","r002","Cooking","","silver",576.4650919333334,"2026-03-02T03:46:07.042207Z","Gold","3a8774b9-ea4d-439e-a862-b29b29df999d","yes"
"Object Transfer",1857,"1",12,"","2026-03-02T03:46:11.120051Z",4,6509,"","no",0,0.0,0,2758,2.321,"#C C drops pieces of meat in the plate.","drops pieces of meat in plate","Logistics step involving the transfer of meat pieces to the plate.","r002","Cooking","","silver",608.5822819333334,"2026-03-02T03:46:11.120051Z","Gold","3a8774b9-ea4d-439e-a862-b29b29df999d","no"
"Object Transfer",1858,"1",12,"","2026-03-02T03:46:14.330810Z",4,7214,"","no",0,0.0,0,2759,1.126,"#C C picks stone.","picks stone","[CtxFixed] The action of picking up a stone is deliberate and involves moving an object, which fits the definition of Object Transfer.","r002","Cooking","","silver",659.4404119333334,"2026-03-02T03:46:14.330810Z","Gold","3a8774b9-ea4d-439e-a862-b29b29df999d","no"
"Object Transfer",1859,"1",12,"","2026-03-02T03:46:16.857020Z",4,6507,"","no",0,0.0,0,2760,1.111,"#C C drops piece of meat in the sink.","drops piece of meat in sink","Refined via regex fallback","r002","Cooking","","silver",694.3072519333334,"2026-03-02T03:46:16.857020Z","Gold","3a8774b9-ea4d-439e-a862-b29b29df999d","no"
"Locomotion",1860,"1",12,"Essential Operation","2026-03-02T03:46:21.635049Z",3,9170,"watchlist_verb","yes",0,0.0,0,2761,3.421,"#C C moves the stone.","moves stone","Body moving through space, likely involves high body acceleration.","r002","Cooking","","silver",734.5765819333334,"2026-03-02T03:46:21.635049Z","Bad","3a8774b9-ea4d-439e-a862-b29b29df999d","yes"
"Object Transfer",1861,"1",12,"","2026-03-02T03:46:25.081227Z",5,4994,"","no",0,0.0,0,2762,1.951,"#C C picks pieces of meat in the plate.","picks pieces of meat in plate","Logistics step, picking up objects.","r002","Cooking","","silver",744.0419419333334,"2026-03-02T03:46:25.081227Z","Gold","3a8774b9-ea4d-439e-a862-b29b29df999d","no"
"Essential Operation",1862,"1",12,"","2026-03-02T03:46:28.922143Z",4,6372,"","no",0,0.0,0,2763,1.867,"#C C Cuts chicken with a knife","cuts chicken with knife","Core task involving high hand activity.","r002","Cooking","","silver",825.3538619333334,"2026-03-02T03:46:28.922143Z","Gold","3a8774b9-ea4d-439e-a862-b29b29df999d","no"
"Essential Operation",1863,"1",12,"","2026-03-02T03:46:32.529107Z",5,5464,"","no",0,0.0,0,2764,1.143,"#C C Rinses chicken with water","rinses chicken with water","Core task involving high hand activity.","r002","Cooking","","silver",840.3223119333334,"2026-03-02T03:46:32.529107Z","Gold","3a8774b9-ea4d-439e-a862-b29b29df999d","no"
"Object Transfer",1864,"1",12,"","2026-03-02T03:46:35.176419Z",4,7059,"","no",0,0.0,0,2765,1.152,"#C C Picks a chicken piece","picks chicken piece","Logistics step involving picking up an object.","r002","Cooking","","silver",866.1514719333334,"2026-03-02T03:46:35.176419Z","Gold","3a8774b9-ea4d-439e-a862-b29b29df999d","no"
"Locomotion",1865,"1",12,"","2026-03-02T03:46:37.644101Z",5,5739,"","no",0,0.0,0,2766,0.865,"#C C Walks towards a phone","walks towards phone","Body moving through space, high body acceleration.","r002","Cooking","","silver",1063.8340486,"2026-03-02T03:46:37.644101Z","Gold","3a8774b9-ea4d-439e-a862-b29b29df999d","no"
"Object Transfer",1866,"1",12,"","2026-03-02T03:46:41.132085Z",4,7139,"","no",0,0.0,0,2767,1.867,"#C C Picks mobile phone from the countertop","picks mobile phone from countertop","Logistics step involving picking up an object.","r002","Cooking","","silver",1107.5535086,"2026-03-02T03:46:41.132085Z","Gold","3a8774b9-ea4d-439e-a862-b29b29df999d","no"
"Stationary",1867,"1",12,"","2026-03-02T03:46:44.046113Z",11,1268,"","no",0,0.0,0,2768,1.435,"#C C Scrolls the mobile phone","scrolls mobile phone","Low body/hand motion, focused hand movement.","r002","Cooking","","silver",1108.9770186,"2026-03-02T03:46:44.046113Z","Gold","3a8774b9-ea4d-439e-a862-b29b29df999d","no"
"Object Transfer",1868,"1",12,"","2026-03-02T03:46:47.155615Z",5,5146,"","no",0,0.0,0,2769,1.602,"#C C Places mobile phone on the countertop","places mobile phone on countertop","Logistics step, placing an object.","r002","Cooking","","silver",1119.2865786,"2026-03-02T03:46:47.155615Z","Gold","3a8774b9-ea4d-439e-a862-b29b29df999d","no"
"Object Transfer",1869,"1",12,"","2026-03-02T03:46:49.548635Z",3,11103,"","no",0,0.0,0,2770,0.752,"#C C Picks can from the countertop","picks can from countertop","Logistics action involving picking up an object.","r002","Cooking","","silver",1129.9480586,"2026-03-02T03:46:49.548635Z","Gold","3a8774b9-ea4d-439e-a862-b29b29df999d","no"
"Stationary",1870,"1",12,"Essential Operation","2026-03-02T03:46:56.437617Z",6,4054,"","no",0,0.0,0,2771,5.138,"#C C Turns off the mobile phone","turns off mobile phone","Low body/hand motion, mostly hand activity for a brief action.","r002","Cooking","","silver",1148.8423486,"2026-03-02T03:46:56.437617Z","Bad","3a8774b9-ea4d-439e-a862-b29b29df999d","no"
"Object Transfer",1871,"1",12,"","2026-03-02T03:47:00.758461Z",5,4915,"","no",0,0.0,0,2772,2.22,"#C C Picks box from the shelf","picks box from shelf","Logistics action involving picking up an object.","r002","Cooking","","silver",1152.2084486,"2026-03-02T03:47:00.758461Z","Gold","3a8774b9-ea4d-439e-a862-b29b29df999d","no"
"Object Transfer",1872,"1",12,"","2026-03-02T03:53:57.205286Z",3,11294,"","no",0,0.0,0,2773,0.755,"#C C Picks paper from the box","picks paper from box","Logistics action, picking up an object.","r002","Cooking","","silver",1154.8708186,"2026-03-02T03:53:57.205286Z","Gold","3a8774b9-ea4d-439e-a862-b29b29df999d","no"
"Object Transfer",1873,"1",12,"","2026-03-02T03:54:01.064733Z",3,11626,"","no",0,0.0,0,2774,2.211,"#C C Places box on the shelf","places box on shelf","Logistics step involving placing an object.","r002","Cooking","","silver",1157.1377786,"2026-03-02T03:54:01.064733Z","Gold","3a8774b9-ea4d-439e-a862-b29b29df999d","no"
"Object Transfer",1874,"1",12,"","2026-03-02T03:54:04.970965Z",7,2777,"","no",0,0.0,0,2775,2.321,"#C C Picks bottle from the shelf","picks bottle from shelf","Logistics step involving picking up an object.","r002","Cooking","","silver",1169.6296686,"2026-03-02T03:54:04.970965Z","Gold","3a8774b9-ea4d-439e-a862-b29b29df999d","no"
"Stationary",1875,"1",12,"Essential Operation","2026-03-02T03:54:11.922437Z",5,5696,"","no",0,0.0,0,2776,5.223,"#C C Turns on the mobile phone","turns on mobile phone","Low body/hand motion, mostly a finger action.","r002","Cooking","","silver",1189.3196786,"2026-03-02T03:54:11.922437Z","Bad","3a8774b9-ea4d-439e-a862-b29b29df999d","no"
"Object Transfer",1876,"1",12,"","2026-03-02T03:54:14.376924Z",5,4969,"","no",0,0.0,0,2777,0.795,"#C C picks knife from plate","picks knife from plate","Logistics/Setup step involving picking up an object.","r002","Cooking","","silver",1542.0885186,"2026-03-02T03:54:14.376924Z","Gold","3a8774b9-ea4d-439e-a862-b29b29df999d","no"
"Object Transfer",1877,"1",12,"","2026-03-02T03:54:17.214302Z",4,7034,"","no",0,0.0,0,2778,0.991,"#C C picks the blender jar","picks blender jar","Logistics/Setup step, picking up an object.","r002","Cooking","","silver",1911.2567186,"2026-03-02T03:54:17.214302Z","Gold","3a8774b9-ea4d-439e-a862-b29b29df999d","no"
"Object Transfer",1878,"1",12,"Essential Operation","2026-03-02T03:54:22.167334Z",3,8707,"watchlist_verb","yes",0,0.0,0,2779,3.214,"#C C closes the jar with a lid","closes jar with lid","Closing an object, involves picking up and placing the lid.","r002","Cooking","","silver",1968.4475586,"2026-03-02T03:54:22.167334Z","Bad","3a8774b9-ea4d-439e-a862-b29b29df999d","yes"
"Object Transfer",1879,"1",12,"","2026-03-02T03:54:24.655934Z",11,1199,"","no",0,0.0,0,2780,0.996,"#C C picks a piece of cloth","picks piece of cloth","Logistics step involving picking up an object.","r002","Cooking","","silver",2203.608745266667,"2026-03-02T03:54:24.655934Z","Gold","3a8774b9-ea4d-439e-a862-b29b29df999d","no"
"Object Transfer",1880,"1",12,"Essential Operation","2026-03-02T03:54:40.754023Z",3,9210,"watchlist_verb","yes",1,1.0,1,2781,4.121,"#C C opens the bottle of Oil","opens bottle of oil","Logistics action involving opening a container.","r002","Cooking","","silver",2273.573435266667,"2026-03-02T03:54:40.754023Z","Bad","3a8774b9-ea4d-439e-a862-b29b29df999d","yes"
"Essential Operation",1881,"1",12,"","2026-03-02T03:54:45.661190Z",4,7467,"","no",0,0.0,0,2782,3.411,"#C C pours the oil on the pan","pours oil on pan","Core task involving high hand activity.","r002","Cooking","","silver",2276.043745266667,"2026-03-02T03:54:45.661190Z","Gold","3a8774b9-ea4d-439e-a862-b29b29df999d","no"
"Object Transfer",1882,"1",12,"Essential Operation","2026-03-02T03:54:50.479741Z",5,4172,"watchlist_verb","yes",0,0.0,0,2783,3.398,"#C C closes the bottle of oil","closes bottle of oil","Closing an object, involves picking up and putting down actions.","r002","Cooking","","silver",2278.404705266667,"2026-03-02T03:54:50.479741Z","Bad","3a8774b9-ea4d-439e-a862-b29b29df999d","yes"
"Object Transfer",1883,"1",12,"","2026-03-02T03:54:53.095465Z",3,9156,"watchlist_verb","yes",0,0.0,0,2784,1.243,"#C C moves a serving spoon","moves serving spoon","Logistics/movement of an object.","r002","Cooking","","silver",2327.265615266667,"2026-03-02T03:54:53.095465Z","Gold","3a8774b9-ea4d-439e-a862-b29b29df999d","yes"
"Search",1884,"1",12,"","2026-03-02T03:54:55.710571Z",4,6766,"","no",0,0.0,0,2785,1.183,"#C C looks inside the cabinet","looks inside cabinet","Head movement (visual search), hands mostly still.","r002","Cooking","","silver",2426.657255266667,"2026-03-02T03:54:55.710571Z","Gold","3a8774b9-ea4d-439e-a862-b29b29df999d","no"
"Stationary",1885,"1",12,"","2026-03-02T03:55:00.507545Z",10,1425,"","no",0,0.0,0,2786,3.224,"#C C operates the cooker","operates cooker","Operating the cooker likely involves minimal movement, mostly hand controls or standing still.","r002","Cooking","","silver",2463.6818052666667,"2026-03-02T03:55:00.507545Z","Gold","3a8774b9-ea4d-439e-a862-b29b29df999d","no"
"Object Transfer",1886,"1",12,"","2026-03-02T03:55:03.519572Z",10,1346,"watchlist_verb","yes",0,0.0,0,2787,1.225,"#C C moves trash","moves trash","Logistics step involving moving an object.","r002","Cooking","","silver",2518.1607252666668,"2026-03-02T03:55:03.520580Z","Gold","3a8774b9-ea4d-439e-a862-b29b29df999d","yes"
"Essential Operation",1887,"1",12,"","2026-03-02T03:55:06.332557Z",5,5589,"","no",0,0.0,0,2788,0.963,"#C C stirs the ingredients","stirs ingredients","Core task involving high hand activity.","r002","Cooking","","silver",2555.021635266667,"2026-03-02T03:55:06.332557Z","Gold","3a8774b9-ea4d-439e-a862-b29b29df999d","no"
"Essential Operation",1888,"1",12,"","2026-03-02T03:55:08.798572Z",4,8033,"","no",0,0.0,0,2789,0.822,"#C C scoops #unsure from the can","scoops from can","Core task involving high hand activity.","r002","Cooking","","silver",2652.902855266667,"2026-03-02T03:55:08.798572Z","Gold","3a8774b9-ea4d-439e-a862-b29b29df999d","no"
"Essential Operation",1889,"1",12,"","2026-03-02T03:55:11.331656Z",3,11924,"","no",0,0.0,0,2790,1.005,"#C C pours #unsure on the pan","pours on pan","Core task involving hand movement and interaction with ingredients.","r002","Cooking","","silver",2671.0892719333337,"2026-03-02T03:55:11.331656Z","Gold","3a8774b9-ea4d-439e-a862-b29b29df999d","no"
"Essential Operation",1890,"1",12,"","2026-03-02T03:55:14.639932Z",4,8186,"","no",0,0.0,0,2791,1.321,"#C C stirs the food in the tin using a spoon","stirs food in tin using spoon","Core task involving high hand activity.","r002","Cooking","","silver",2752.1732119333337,"2026-03-02T03:55:14.639932Z","Gold","3a8774b9-ea4d-439e-a862-b29b29df999d","no"
"Object Transfer",1891,"1",12,"","2026-03-02T03:55:19.267609Z",5,5086,"","no",0,0.0,0,2792,3.093,"#C C picks up the wooden spoon","picks up wooden spoon","Logistics step involving picking up an object.","r002","Cooking","","silver",2878.3495219333336,"2026-03-02T03:55:19.267609Z","Gold","3a8774b9-ea4d-439e-a862-b29b29df999d","no"
