video_uid,timestamp_sec,narration_text,scenario,action,reasoning,status,batch,round
998100d5-7fc9-40fd-b136-54eb3aa7628a,1562.2458938958655,#C C shakes her hand,Cooking,Stationary,"[CtxFixed] Shaking one's hand is often a reflexive action to remove water or to respond to a cold sensation, and does not involve movement from one location to another.",silver,3,r001
998100d5-7fc9-40fd-b136-54eb3aa7628a,1574.4970538958655,#C C pours the water in the sink,Cooking,Essential Operation,Core task involving hand activity and manipulation.,silver,3,r001
998100d5-7fc9-40fd-b136-54eb3aa7628a,1580.2910538958658,#C C puts down the box,Cooking,Object Transfer,"Logistics step, putting down an object.",silver,3,r001
998100d5-7fc9-40fd-b136-54eb3aa7628a,1582.925863895866,#C C fills the box with water,Cooking,Essential Operation,Core task involving manual activity with the hands.,silver,3,r001
998100d5-7fc9-40fd-b136-54eb3aa7628a,1662.532375585319,#C C stirs minced meat with the spoon,Cooking,Essential Operation,Core task involving high hand activity.,silver,3,r001
998100d5-7fc9-40fd-b136-54eb3aa7628a,1675.219595585319,#C C serves the meat in the dish,Cooking,Object Transfer,Logistics step of moving the meat to the dish.,silver,3,r001
998100d5-7fc9-40fd-b136-54eb3aa7628a,1677.886105585319,#C C puts down the spoon,Cooking,Object Transfer,Logistics step involving the placement of an object.,silver,3,r001
998100d5-7fc9-40fd-b136-54eb3aa7628a,1705.835595585319,#C C stirs the meat in the cooking pan,Cooking,Essential Operation,Core task involving high hand activity.,silver,3,r001
998100d5-7fc9-40fd-b136-54eb3aa7628a,1745.868585585319,#C C pours the pasta in the plastic sieve,Cooking,Object Transfer,"The action involves moving the pasta from one container to another, which is a logistics step.",silver,3,r001
998100d5-7fc9-40fd-b136-54eb3aa7628a,1806.0962055853188,#C C walks a few steps,Cooking,Locomotion,"Body moving through space, involves walking.",silver,3,r001
998100d5-7fc9-40fd-b136-54eb3aa7628a,1814.4338555853187,#C C adds the spice on the pasta,Cooking,Essential Operation,"Core task involving manual manipulation, likely with high hand activity.",silver,3,r001
998100d5-7fc9-40fd-b136-54eb3aa7628a,1837.286685585319,#C C walks a few steps,Cooking,Locomotion,"Body moving through space, indicative of walking.",silver,3,r001
998100d5-7fc9-40fd-b136-54eb3aa7628a,1872.585375585319,#C C takes the spoon,Cooking,Object Transfer,"Logistics/Setup step, picking up an object.",silver,3,r001
998100d5-7fc9-40fd-b136-54eb3aa7628a,1885.4945155853188,#C C rotates the dish,Cooking,Search,Head and hand movement involved in visual inspection or monitoring.,silver,3,r001
998100d5-7fc9-40fd-b136-54eb3aa7628a,1907.7768213367783,#C C walks around the kitchen,Cooking,Locomotion,"Body moving through space, high body acceleration.",silver,3,r001
998100d5-7fc9-40fd-b136-54eb3aa7628a,1933.1317313367783,#C C walks around the kitchen,Cooking,Locomotion,"Movement through space, high body acceleration.",silver,3,r001
998100d5-7fc9-40fd-b136-54eb3aa7628a,2178.7278940160686,#C C pushes tray aside,Cooking,Object Transfer,Moving an object (tray) out of the way.,silver,3,r001
998100d5-7fc9-40fd-b136-54eb3aa7628a,2180.1788040160686,#C C adjusts the tablet,Cooking,Search,"Head movement (visual adjustment), passive hands.",silver,3,r001
998100d5-7fc9-40fd-b136-54eb3aa7628a,2232.9944840160683,#C C opens the fridge,Cooking,Object Transfer,Logistics action involving opening a drawer or container.,silver,3,r001
998100d5-7fc9-40fd-b136-54eb3aa7628a,2301.5192640160685,#C C puts #unsure in the cabinetry,Cooking,Object Transfer,Logistics step involving placing an item.,silver,3,r001
998100d5-7fc9-40fd-b136-54eb3aa7628a,2306.1437540160687,#C C takes paper from the table,Cooking,Object Transfer,"Logistics/Setup step, picking up an item.",silver,3,r001
998100d5-7fc9-40fd-b136-54eb3aa7628a,2318.5718840160685,#C C takes the fork,Cooking,Object Transfer,Logistics/Setup step.,silver,3,r001
998100d5-7fc9-40fd-b136-54eb3aa7628a,2345.3437440160683,#C C puts fork on the scooper,Cooking,Object Transfer,Logistics step involving the placement of an object.,silver,3,r001
998100d5-7fc9-40fd-b136-54eb3aa7628a,2518.219482214909,#C C walks around the house,Cooking,Locomotion,"Body moving through space, involves walking.",silver,3,r001
998100d5-7fc9-40fd-b136-54eb3aa7628a,2561.5823922149093,#C C walks around the house,Cooking,Locomotion,"Body moving through space, indicative of walking.",silver,3,r001
9b34e344-494d-4664-8180-a8ff2a692ab2,29.74459,#C C wears the shoes,Mechanical Repair,Stationary,Putting on shoes is a preparatory action that does not involve significant body or hand movement.,silver,3,r001
9b34e344-494d-4664-8180-a8ff2a692ab2,80.51619,#C C adjusts the cap in her hands,Mechanical Repair,Essential Operation,Core manual task involving fine motor skills and manipulation.,silver,3,r001
9b34e344-494d-4664-8180-a8ff2a692ab2,106.39901,#O person X steps on the bicycle,Mechanical Repair,Locomotion,"Body movement through space, involves stepping which is a form of locomotion.",silver,3,r001
9b34e344-494d-4664-8180-a8ff2a692ab2,253.79865,#C C steps down from the bicycle,Mechanical Repair,Locomotion,Body moving through space (step down action).,silver,3,r001
9b34e344-494d-4664-8180-a8ff2a692ab2,419.51453,#C C moves around.,Mechanical Repair,Locomotion,"Body moving through space, likely involves walking or moving around.",silver,3,r001
9b34e344-494d-4664-8180-a8ff2a692ab2,442.80241,#C C walks around.,Mechanical Repair,Locomotion,"Body moving through space (walking), high body acceleration.",silver,3,r001
9b34e344-494d-4664-8180-a8ff2a692ab2,454.8503,#O A man D moves around.,Mechanical Repair,Locomotion,"Body moving through space, indicative of walking or moving around.",silver,3,r001
9b34e344-494d-4664-8180-a8ff2a692ab2,458.63018,#C C looks through the purse.,Mechanical Repair,Search,Head and hand movement focused on finding an item.,silver,3,r001
9b34e344-494d-4664-8180-a8ff2a692ab2,469.45412,#C C shows a woman F an identification card.,Mechanical Repair,Stationary,"Low body/hand motion, likely involves holding and showing an object.",silver,3,r001
9b34e344-494d-4664-8180-a8ff2a692ab2,539.50011,#C C looks around.,Mechanical Repair,Search,Implies head movement as C visually scans the area.,silver,3,r001
9b34e344-494d-4664-8180-a8ff2a692ab2,546.45411,#C C looks around.,Mechanical Repair,Search,"Head movement (visual search), hands mostly still.",silver,3,r001
9b34e344-494d-4664-8180-a8ff2a692ab2,625.01712,#C C searches in the carrier bag.,Mechanical Repair,Search,Head and hand movement (visual search for an item).,silver,3,r001
9b34e344-494d-4664-8180-a8ff2a692ab2,628.28766,#C C operates a phone.,Mechanical Repair,Stationary,"Low body/hand motion, likely involves minimal movement.",silver,3,r001
9b34e344-494d-4664-8180-a8ff2a692ab2,651.35867,#C C operates phone.,Mechanical Repair,Stationary,"Low body/hand motion, likely involves holding the phone and interacting with it.",silver,3,r001
9b34e344-494d-4664-8180-a8ff2a692ab2,692.93392,#O woman Y uses gestures.,Mechanical Repair,Stationary,"Low body/hand motion, likely involves speaking or demonstrating.",silver,3,r001
9b34e344-494d-4664-8180-a8ff2a692ab2,1117.99929,# O Person R moves around,Mechanical Repair,Locomotion,"Body moving through space, likely involves walking or moving around.",silver,3,r001
9b34e344-494d-4664-8180-a8ff2a692ab2,1217.903,# O Person Q moves around,Mechanical Repair,Locomotion,"Movement around the space, likely walking or moving body through the area.",silver,3,r001
9b34e344-494d-4664-8180-a8ff2a692ab2,1227.52315,# O Person Q moves around,Mechanical Repair,Locomotion,"Body moving through space, likely involves walking or moving around.",silver,3,r001
9b34e344-494d-4664-8180-a8ff2a692ab2,1243.88499,# C C looks around,Mechanical Repair,Search,"Head movement (visual search), hands mostly still.",silver,3,r001
9b34e344-494d-4664-8180-a8ff2a692ab2,1261.90788,# O Person I touches hair,Mechanical Repair,Stationary,"Low body/hand motion, likely a momentary pause or gesture.",silver,3,r001
9b34e344-494d-4664-8180-a8ff2a692ab2,1265.1795,# O Person I rest leg on the seat,Mechanical Repair,Stationary,"Resting a leg on a seat indicates a low-energy, stationary action.",silver,3,r001
9b34e344-494d-4664-8180-a8ff2a692ab2,1275.30838,# O Person R leans sideways,Mechanical Repair,Locomotion,"Body movement to change position, involves body acceleration.",silver,3,r001
9b34e344-494d-4664-8180-a8ff2a692ab2,1323.14106,# O Person R moves hand,Mechanical Repair,Essential Operation,"Core manual task, high hand activity.",silver,3,r001
9b34e344-494d-4664-8180-a8ff2a692ab2,1328.189,# O Person I adjust on the seat,Mechanical Repair,Stationary,Adjusting the position on a seat involves minimal movement.,silver,3,r001
9b34e344-494d-4664-8180-a8ff2a692ab2,1383.97662,#C C looks around,Mechanical Repair,Search,Implies head movement as C is visually searching the area.,silver,3,r001
9b34e344-494d-4664-8180-a8ff2a692ab2,1543.82071,#O lady F talks with C,Mechanical Repair,Stationary,"Low body/hand motion, likely involves speaking.",silver,3,r001
9b34e344-494d-4664-8180-a8ff2a692ab2,1543.96648,#C C checks phone,Mechanical Repair,Stationary,"Low body/hand motion, likely looking at the phone.",silver,3,r001
9df7ece6-df68-4158-a294-06aa242c2b9d,-3.999999999976245e-07,#C C looks around.,Cooking,Search,"Head movement (visual search), hands mostly still.",silver,3,r001
9df7ece6-df68-4158-a294-06aa242c2b9d,85.4986596,#C C looks around.,Cooking,Search,"Head movement (visual search), hands mostly still.",silver,3,r001
9df7ece6-df68-4158-a294-06aa242c2b9d,152.0493496,#C C puts the hand over the charcoal.,Cooking,Stationary,"Low body/hand motion, likely monitoring the heat source.",silver,3,r001
9df7ece6-df68-4158-a294-06aa242c2b9d,264.0418196,#C C picks #unsure in the bowl.,Cooking,Object Transfer,Logistics step involving picking up an object.,silver,3,r001
9df7ece6-df68-4158-a294-06aa242c2b9d,293.6065009546634,#C C stares around.,Cooking,Search,"Indicates visual search or monitoring, likely with head movement.",silver,3,r001
9df7ece6-df68-4158-a294-06aa242c2b9d,302.0636909546634,#C C looks around.,Cooking,Search,"Head movement (visual search), hands mostly still.",silver,3,r001
9df7ece6-df68-4158-a294-06aa242c2b9d,343.5405409546634,#C C picks the brush.,Cooking,Object Transfer,"Logistics/Setup step, picking up an object.",silver,3,r001
9df7ece6-df68-4158-a294-06aa242c2b9d,349.5724909546634,#C C applies #unsure on the steak.,Cooking,Essential Operation,"Core task, high hand activity.",silver,3,r001
9df7ece6-df68-4158-a294-06aa242c2b9d,360.48479095466337,#C C dips the brush in the bowl.,Cooking,Essential Operation,Core task involving high hand activity.,silver,3,r001
9df7ece6-df68-4158-a294-06aa242c2b9d,363.58408095466336,#C C looks around.,Cooking,Search,"Head movement (visual search), hands mostly still.",silver,3,r001
9df7ece6-df68-4158-a294-06aa242c2b9d,569.4178142879967,#C C turns the steak.,Cooking,Essential Operation,Core task involving manipulation with hands.,silver,3,r001
9df7ece6-df68-4158-a294-06aa242c2b9d,743.2099042879968,#C C looks around.,Cooking,Search,"Head movement (visual search), hands mostly still.",silver,3,r001
9df7ece6-df68-4158-a294-06aa242c2b9d,956.3867342879968,#C C coats the meat with #unsure,Cooking,Essential Operation,"Core task involving hands, likely with irregular hand movements.",silver,3,r001
9df7ece6-df68-4158-a294-06aa242c2b9d,967.3987342879968,#C C puts down the brush.,Cooking,Object Transfer,Logistics step of putting down an object.,silver,3,r001
9f5b658c-1958-4fa0-b67d-3b365c49b919,12.1896186,#C C walks in the room.,Cooking,Locomotion,Body moving through space (walking).,silver,3,r001
9f5b658c-1958-4fa0-b67d-3b365c49b919,24.1808086,#C C drags the container in the refrigerator.,Cooking,Locomotion,"Movement of the container through space, likely involves dragging which includes body motion.",silver,3,r001
9f5b658c-1958-4fa0-b67d-3b365c49b919,35.2557486,#C C walks in the room.,Cooking,Locomotion,Body moving through space (walking).,silver,3,r001
9f5b658c-1958-4fa0-b67d-3b365c49b919,75.0526186,#C C picks a spoon.,Cooking,Object Transfer,Logistics/Setup step involving picking up an object.,silver,3,r001
9f5b658c-1958-4fa0-b67d-3b365c49b919,164.97260859999997,#C C places the pieces of cucumber in the trash can,Cooking,Object Transfer,Logistics of moving objects (placing cucumber pieces in the trash).,silver,3,r001
9f5b658c-1958-4fa0-b67d-3b365c49b919,258.9036886,#C C lifts her hand.,Cooking,Stationary,"Minimal hand movement, likely a preparatory or idle action.",silver,3,r001
9f5b658c-1958-4fa0-b67d-3b365c49b919,267.88924860000003,#C C cuts the capsicum.,Cooking,Essential Operation,"Core task, high hand activity.",silver,3,r001
9f5b658c-1958-4fa0-b67d-3b365c49b919,282.43446860000006,#C C picks the pepper seeds,Cooking,Object Transfer,Logistics step involving picking up or handling an object.,silver,3,r001
9f5b658c-1958-4fa0-b67d-3b365c49b919,385.9996786,#C C drops the broccoli,Cooking,Object Transfer,"[CtxFixed] The action of dropping the broccoli onto a surface is a deliberate placement, which fits the criteria for 'Object Transfer'.",silver,3,r001
9f5b658c-1958-4fa0-b67d-3b365c49b919,411.9309186,#C C picks the broccoli in the plate,Cooking,Object Transfer,Logistics step involving picking up an object.,silver,3,r001
9f5b658c-1958-4fa0-b67d-3b365c49b919,466.4845286,#C C puts the kettle on the heat,Cooking,Object Transfer,Logistics step of placing the kettle on the heat source.,silver,3,r001
9f5b658c-1958-4fa0-b67d-3b365c49b919,528.7965286000001,#C C picks package,Cooking,Object Transfer,Logistics step involving picking up an object.,silver,3,r001
9f5b658c-1958-4fa0-b67d-3b365c49b919,543.9830186,#C C drops the glass of water,Cooking,Object Transfer,"[CtxFixed] The action of dropping the glass of water is a deliberate placement of the object onto a surface, which fits the criteria for 'Object Transfer'.",silver,3,r001
9f5b658c-1958-4fa0-b67d-3b365c49b919,625.9636293320908,#C C drops ingredient in the pan,Cooking,Object Transfer,Logistics step involving the transfer of an object.,silver,3,r001
9f5b658c-1958-4fa0-b67d-3b365c49b919,685.3396893320909,#C C picks the tin,Cooking,Object Transfer,Logistics action involving picking an object.,silver,3,r001
9f5b658c-1958-4fa0-b67d-3b365c49b919,883.7953276136719,# C C looks at the watch,Cooking,Search,"Head movement (checking time), passive hands.",silver,3,r001
9f5b658c-1958-4fa0-b67d-3b365c49b919,999.173767613672,#C C mixes the food,Cooking,Essential Operation,"Core task involving mixing, high hand activity.",silver,3,r001
9f5b658c-1958-4fa0-b67d-3b365c49b919,1096.5528876136718,#C C puts chopping board in the dish rack,Cooking,Object Transfer,Logistics step involving moving an object.,silver,3,r001
9f5b658c-1958-4fa0-b67d-3b365c49b919,1187.205137613672,#C C folds the towel,Cooking,Stationary,"Low body/hand motion, involves fine motor skills with minimal movement.",silver,3,r001
9f5b658c-1958-4fa0-b67d-3b365c49b919,1256.2508276136718,#C C removes food from the cooker,Cooking,Object Transfer,Logistics step involving the removal of an object.,silver,3,r001
9f5b658c-1958-4fa0-b67d-3b365c49b919,1311.691987613672,#C C stirs food,Cooking,Essential Operation,Core task involving high hand activity.,silver,3,r001
9f5b658c-1958-4fa0-b67d-3b365c49b919,1427.1597633400545,#C C watches the food,Cooking,Stationary,"Low body/hand motion, focused observation.",silver,3,r001
9f5b658c-1958-4fa0-b67d-3b365c49b919,1470.6223433400544,#C C watches the food,Cooking,Stationary,"Low body/hand motion, focused observation.",silver,3,r001
9f5b658c-1958-4fa0-b67d-3b365c49b919,1577.8866433400544,#C C puts the pot in the cooker,Cooking,Object Transfer,Logistics step involving placing an object.,silver,3,r001
9f5b658c-1958-4fa0-b67d-3b365c49b919,1597.2017533400544,#C C picks spice tin,Cooking,Object Transfer,Logistics step involving picking up an object.,silver,3,r001
9f5b658c-1958-4fa0-b67d-3b365c49b919,1668.6439861585936,#c c wipes the #unsure,Cooking,Essential Operation,"Core task involving hand movement, likely to involve cleaning or wiping.",silver,3,r001
9f5b658c-1958-4fa0-b67d-3b365c49b919,1678.2899561585937,#c c serves the vegetables in a plate,Cooking,Object Transfer,Logistics of moving the vegetables to a plate.,silver,3,r001
9fcc2461-7dfa-4547-975a-9c0a834277fe,25.726515266666667,#C C Looks at a monitor,Desk Work,Search,"Head movement (visual inspection), passive hands.",silver,3,r001
9fcc2461-7dfa-4547-975a-9c0a834277fe,100.60158526666666,#C C Opens a new tab in a monitor,Desk Work,Stationary,"Low body/hand motion, mostly finger movements.",silver,3,r001
9fcc2461-7dfa-4547-975a-9c0a834277fe,370.6914852666667,#C C is looks at a computer,Desk Work,Stationary,"Low body/hand motion, focused activity.",silver,3,r001
9fcc2461-7dfa-4547-975a-9c0a834277fe,598.9924486000001,#C C operates computer,Desk Work,Essential Operation,"Core manual task involving hands, likely typing or operating controls.",silver,3,r001
9fcc2461-7dfa-4547-975a-9c0a834277fe,626.2010386000001,#C C operates computer,Desk Work,Stationary,"Low body/hand motion, primarily involving hands with minimal movement.",silver,3,r001
9fcc2461-7dfa-4547-975a-9c0a834277fe,680.5294886000001,#C C stares at the computer,Desk Work,Stationary,"Low body/hand motion, focused gaze.",silver,3,r001
9fcc2461-7dfa-4547-975a-9c0a834277fe,788.1937186000001,#C C stares at the computer,Desk Work,Stationary,"Low body/hand motion, focused attention.",silver,3,r001
9fcc2461-7dfa-4547-975a-9c0a834277fe,903.0766286000002,#C C scrolls with keyboard mouse,Desk Work,Stationary,"Low body/hand motion, mostly finger movement.",silver,3,r001
9fcc2461-7dfa-4547-975a-9c0a834277fe,915.1243486,#C C scrolls with keyboard mouse,Desk Work,Stationary,"Low body/hand motion, focused on a task without significant movement.",silver,3,r001
9fcc2461-7dfa-4547-975a-9c0a834277fe,923.4592686,#C C scrolls with keyboard mouse,Desk Work,Stationary,"Low body/hand motion, primarily involving the hands in a stationary position.",silver,3,r001
9fcc2461-7dfa-4547-975a-9c0a834277fe,955.3490986,#C C reads on computer,Desk Work,Stationary,"Low body/hand motion, primarily visual activity.",silver,3,r001
9fcc2461-7dfa-4547-975a-9c0a834277fe,1057.2559786000002,#C C reads on computer,Desk Work,Stationary,"Low body/hand motion, focused activity.",silver,3,r001
9fcc2461-7dfa-4547-975a-9c0a834277fe,1093.7887686,#C C scrolls with keyboard mouse,Desk Work,Stationary,"Low body/hand motion, focused hand movement.",silver,3,r001
9fcc2461-7dfa-4547-975a-9c0a834277fe,1116.9481386,#C C looks at the desktop,Desk Work,Stationary,"Low body/hand motion, focused attention.",silver,3,r001
9fcc2461-7dfa-4547-975a-9c0a834277fe,1127.6271486,#C C operates the keyboard,Desk Work,Essential Operation,Core manual task involving high hand activity.,silver,3,r001
9fcc2461-7dfa-4547-975a-9c0a834277fe,1163.9900486,#C C looks at the desktop,Desk Work,Stationary,"Low body/hand motion, visual inspection.",silver,3,r001
9fcc2461-7dfa-4547-975a-9c0a834277fe,1385.1278086,#C C gazes the screen,Desk Work,Search,"Visual search or monitoring, head movement involved.",silver,3,r001
9fcc2461-7dfa-4547-975a-9c0a834277fe,1402.8078786,#C C gazes the screen,Desk Work,Stationary,"Low body/hand motion, focus on visual input.",silver,3,r001
9fcc2461-7dfa-4547-975a-9c0a834277fe,1550.7364886,#C C opens a link,Desk Work,Stationary,"Low body/hand motion, mostly finger movements.",silver,3,r001
9fcc2461-7dfa-4547-975a-9c0a834277fe,1583.7255286,#C C scrolls the mouse,Desk Work,Essential Operation,Core task involving high hand activity.,silver,3,r001
9fcc2461-7dfa-4547-975a-9c0a834277fe,1606.5731086,#C C gazes the screen,Desk Work,Stationary,"Low body/hand motion, focused gaze.",silver,3,r001
9fcc2461-7dfa-4547-975a-9c0a834277fe,1623.1501086,#C C scrolls downwards,Desk Work,Stationary,"Low body/hand motion, focused hand movement.",silver,3,r001
9fcc2461-7dfa-4547-975a-9c0a834277fe,2553.540345266667,# C C scrolls the mouse,Desk Work,Stationary,"Low body/hand motion, focused on visual interaction.",silver,3,r001
9fcc2461-7dfa-4547-975a-9c0a834277fe,3537.441215266667,#C C opens new document in desktop computer,Desk Work,Essential Operation,Core manual task involving interaction with a computer.,silver,3,r001
a1614078-136a-4a11-a26d-abb4ced09c7d,9.9328886,#C C holds the cloth,Cleaning,Stationary,"Low body/hand motion, holding an object without movement.",silver,3,r001
a1614078-136a-4a11-a26d-abb4ced09c7d,55.1645586,#C C holds the cloth with the other hand,Cleaning,Stationary,"Low body/hand motion, holding an object without movement.",silver,3,r001
a1614078-136a-4a11-a26d-abb4ced09c7d,152.4396986,#C C holds the kitchen slab,Cleaning,Stationary,"Low body/hand motion, holding an object without movement.",silver,3,r001
a1614078-136a-4a11-a26d-abb4ced09c7d,177.9936086,#C C dips the cloth in the sink,Cleaning,Essential Operation,Core task involving hand movement to dip the cloth.,silver,3,r001
a1614078-136a-4a11-a26d-abb4ced09c7d,188.0740486,#C C puts down the cloth,Cleaning,Object Transfer,Logistics step of putting down an object.,silver,3,r001
a1614078-136a-4a11-a26d-abb4ced09c7d,210.1109786,#C C closes the bottle,Cleaning,Object Transfer,Logistics action involving closing a bottle.,silver,3,r001
a1614078-136a-4a11-a26d-abb4ced09c7d,406.7646334828125,"#C C holds the wrapped tin,",Cleaning,Stationary,"Low body/hand motion, holding an object.",silver,3,r001
a1614078-136a-4a11-a26d-abb4ced09c7d,409.85842348281255,#C C holds the door.,Cleaning,Stationary,"Low body/hand motion, holding position.",silver,3,r001
a1614078-136a-4a11-a26d-abb4ced09c7d,424.8431634828125,#C C cleans the room.,Cleaning,Essential Operation,Core manual task involving high hand activity.,silver,3,r001
a47718d6-30dc-4afa-8088-a62e1e81d3e6,-3.999999999976245e-07,#C C adjusts a camera on her head.,Mechanical Repair,Stationary,"Adjusting a camera typically involves minimal body movement and is often a precise, stationary activity.",silver,3,r001
a47718d6-30dc-4afa-8088-a62e1e81d3e6,13.4750696,#C C drops the scissors on the table.,Mechanical Repair,Object Transfer,Refined via regex fallback,silver,3,r001
a47718d6-30dc-4afa-8088-a62e1e81d3e6,27.1514896,#C C tapes the stone to the sandpaper with the brown sellotape.,Mechanical Repair,Essential Operation,Core manual task involving high hand activity.,silver,3,r001
a47718d6-30dc-4afa-8088-a62e1e81d3e6,35.9949296,#C C picks the scissors from the table.,Mechanical Repair,Object Transfer,"Logistics/Setup step, picking up an object.",silver,3,r001
a47718d6-30dc-4afa-8088-a62e1e81d3e6,37.2857896,#C C cuts a part of the brown sellotape.,Mechanical Repair,Essential Operation,Core task involving manual activity with hands.,silver,3,r001
a47718d6-30dc-4afa-8088-a62e1e81d3e6,67.52643959999999,#C C turns the end of the brown sellotape.,Mechanical Repair,Essential Operation,"Core task involving fine motor skills, high hand activity.",silver,3,r001
a47718d6-30dc-4afa-8088-a62e1e81d3e6,79.00230959999999,#C C scrapes the wood with the sandpaper.,Mechanical Repair,Essential Operation,Core manual task involving high hand activity.,silver,3,r001
a47718d6-30dc-4afa-8088-a62e1e81d3e6,98.8300196,#C C scrapes the wood with the sandpaper.,Mechanical Repair,Essential Operation,Core manual task involving high hand activity.,silver,3,r001
a47718d6-30dc-4afa-8088-a62e1e81d3e6,202.9805196,#C C adjusts the brown sellotape on the sandpaper.,Mechanical Repair,Stationary,"Fine adjustment, low body/hand motion.",silver,3,r001
a47718d6-30dc-4afa-8088-a62e1e81d3e6,230.3457496,#C C walks towards the table.,Mechanical Repair,Locomotion,Body moving through space.,silver,3,r001
a4df4756-4aad-45a8-a21e-0c9f712ed09b,15.963139599999998,#C C walks forward to the paint container,Mechanical Repair,Locomotion,Body moving through space (walking).,silver,3,r001
a4df4756-4aad-45a8-a21e-0c9f712ed09b,32.4591196,#C C moves the tarpaulin with her left hand,Mechanical Repair,Object Transfer,"Moving an object (tarpaulin), short bursts of hand acceleration.",silver,3,r001
a4df4756-4aad-45a8-a21e-0c9f712ed09b,74.88867959999999,#C C turns to the balcony railing,Mechanical Repair,Locomotion,"Body movement to change position (turning), indicative of locomotion.",silver,3,r001
a4df4756-4aad-45a8-a21e-0c9f712ed09b,105.2662096,#C C places her left hand on the tarpaulin,Mechanical Repair,Stationary,Placing hand on a surface indicates a stable position with minimal movement.,silver,3,r001
a4df4756-4aad-45a8-a21e-0c9f712ed09b,112.4737596,#C C paints the balcony railing,Mechanical Repair,Essential Operation,Core manual task involving repetitive hand movements.,silver,3,r001
a4df4756-4aad-45a8-a21e-0c9f712ed09b,326.4601109546634,#C C turns to the balcony railing,Mechanical Repair,Locomotion,Body movement through space to a new location.,silver,3,r001
a4df4756-4aad-45a8-a21e-0c9f712ed09b,369.3841109546634,#C C takes her left hand off the balcony railing,Mechanical Repair,Stationary,"The action describes a removal of support, likely leading to a stationary position with minimal movement.",silver,3,r001
a4df4756-4aad-45a8-a21e-0c9f712ed09b,403.7262009546634,#C C lifts her left hand from the tarpaulin,Mechanical Repair,Stationary,The action describes a minor movement that does not involve significant body or hand acceleration.,silver,3,r001
a4df4756-4aad-45a8-a21e-0c9f712ed09b,426.0041409546634,#C C takes her left hand off the tarpaulin,Mechanical Repair,Object Transfer,"The action involves removing a hand from an object, which is a logistics step.",silver,3,r001
a4df4756-4aad-45a8-a21e-0c9f712ed09b,450.26546095466335,#C C touches the paint container with the yellow paint brush,Mechanical Repair,Object Transfer,Logistics step involving touching the paint container with the brush.,silver,3,r001
a4df4756-4aad-45a8-a21e-0c9f712ed09b,520.7330009546635,#C C moves towards the balcony railing,Mechanical Repair,Locomotion,Body moving through space.,silver,3,r001
a4df4756-4aad-45a8-a21e-0c9f712ed09b,623.52179762133,#C C adjusts his cloth,Mechanical Repair,Stationary,Adjusting a cloth is a preparatory action with low body and hand motion.,silver,3,r001
a4df4756-4aad-45a8-a21e-0c9f712ed09b,659.5993676213301,#C C paints the wood,Mechanical Repair,Essential Operation,Core task involving manual activity with the hands.,silver,3,r001
a4df4756-4aad-45a8-a21e-0c9f712ed09b,724.28334762133,#C C paints the wood,Mechanical Repair,Essential Operation,Core task involving high hand activity.,silver,3,r001
a4df4756-4aad-45a8-a21e-0c9f712ed09b,807.0926576213301,#C C stands up,Mechanical Repair,Locomotion,"Body movement through space, in this case standing up which involves significant body acceleration.",silver,3,r001
a4df4756-4aad-45a8-a21e-0c9f712ed09b,935.84295762133,#C C uses her right hand to scratch her left hand.,Mechanical Repair,Stationary,"Low body/hand motion, indicative of a pause or idle activity.",silver,3,r001
a724d611-35fa-498b-af1f-bb0955622242,83.5660496,#C C pulls up the short,Desk Work,Locomotion,"Movement of the body to adjust position, involving significant body acceleration.",silver,3,r001
a75999e6-8eb8-44fa-b562-4de92cd825e3,34.1486996,#C C operates the phone,Desk Work,Essential Operation,Core manual task involving high hand activity.,silver,3,r001
a75999e6-8eb8-44fa-b562-4de92cd825e3,43.7026496,#C C walks around the house,Desk Work,Locomotion,"Body moving through space, involves walking.",silver,3,r001
a75999e6-8eb8-44fa-b562-4de92cd825e3,135.3522996,#C C reads a book on the tablet,Desk Work,Stationary,"Low body/hand motion, focused activity.",silver,3,r001
a75999e6-8eb8-44fa-b562-4de92cd825e3,205.5674896,#C C operates the tablet,Desk Work,Essential Operation,"Core manual task involving interaction with a device, high hand activity.",silver,3,r001
a75999e6-8eb8-44fa-b562-4de92cd825e3,377.5613909546634,#C C operates the tablet,Desk Work,Essential Operation,Core manual task involving high hand activity.,silver,3,r001
a75999e6-8eb8-44fa-b562-4de92cd825e3,380.6618209546634,#C C reads the a book on the tablet,Desk Work,Stationary,"Low body/hand motion, primarily focused activity.",silver,3,r001
a75999e6-8eb8-44fa-b562-4de92cd825e3,416.5812309546634,#C C reads the a book on the tablet,Desk Work,Stationary,"Low body/hand motion, primarily visual engagement.",silver,3,r001
a75999e6-8eb8-44fa-b562-4de92cd825e3,619.4595586458333,#C C reads on the iPad screen,Desk Work,Search,"Head movement (visual search), hands mostly still.",silver,3,r001
a75999e6-8eb8-44fa-b562-4de92cd825e3,675.6982086458333,#C C touches the edge of the iPad with her left hand,Desk Work,Stationary,"Low body/hand motion, likely idle or precise adjustment.",silver,3,r001
a75999e6-8eb8-44fa-b562-4de92cd825e3,678.5581186458334,#C C reads on the iPad screen,Desk Work,Search,"Head movement (visual search), hands mostly still.",silver,3,r001
a75999e6-8eb8-44fa-b562-4de92cd825e3,816.3470986458333,#C C reads on the iPad screen,Desk Work,Search,"Visual search or monitoring, head movement involved.",silver,3,r001
