"action","annotation_id","annotator","batch","corrected_action","created_at","id","lead_time","narration_text","reasoning","round","scenario","status","status_main","status_secondary","timestamp_sec","updated_at","video_uid"
"Essential Operation",174,"1",10,"Object Transfer","2026-02-22T05:30:34.024796Z",174,121.053,"#C C moves the soil with the garden trowel.","Core task involving manual effort with a tool, high hand activity.","r001","Gardening","silver","Bad","",1024.8436534828124,"2026-02-22T05:30:34.024813Z","1348c9f9-fc8b-40c7-b1ab-5b6281e5d390"
"Object Transfer",175,"1",10,"","2026-02-22T05:30:37.270925Z",175,3.061,"#C C picks a seedling.","Logistics step of picking up an object.","r001","Gardening","silver","Gold","",1034.4762934828125,"2026-02-22T05:30:37.270950Z","1348c9f9-fc8b-40c7-b1ab-5b6281e5d390"
"Object Transfer",176,"1",10,"Essential Operation","2026-02-22T05:30:52.691602Z",176,15.255,"#C C peels off the jacket at the end of some part of the cables with the plier.","[CtxFixed] The action involves manipulating an object (the jacket at the end of the cables) using a tool (the plier), which fits the definition of transferring or handling an object.","r001","Carpentry","silver","Bad","",25.955029600000003,"2026-02-22T05:30:52.691629Z","13b99328-83c3-46ac-bf83-43cba4473489"
"Object Transfer",177,"1",10,"","2026-02-22T05:30:58.252589Z",177,5.394,"#C C puts the cable connectors into his left trouser pocket.","Logistics step involving picking up and putting down objects.","r001","Carpentry","silver","Gold","",125.3207296,"2026-02-22T05:30:58.252617Z","13b99328-83c3-46ac-bf83-43cba4473489"
"Stationary",178,"1",10,"","2026-02-22T05:31:00.985733Z",178,2.562,"#C C holds the cables with his left hand.","Low body/hand motion, holding position.","r001","Carpentry","silver","Gold","",156.2989496,"2026-02-22T05:31:00.985756Z","13b99328-83c3-46ac-bf83-43cba4473489"
"Locomotion",179,"1",10,"","2026-02-22T05:31:07.989097Z",179,6.832,"#C C and Man D cycles the bicycles on the road","Body moving through space (cycling), high body acceleration.","r001","Walking Outdoors","silver","Gold","",61.0238886,"2026-02-22T05:31:07.989116Z","1f82557c-77a2-4245-a66d-5b3ee95a2670"
"Locomotion",180,"1",10,"","2026-02-22T05:31:13.891275Z",180,5.734,"#O man D cycles the bicycle with rear red light on","Body moving through space (cycling), high body acceleration.","r001","Walking Outdoors","silver","Gold","",82.3210486,"2026-02-22T05:31:13.891294Z","1f82557c-77a2-4245-a66d-5b3ee95a2670"
"Locomotion",181,"1",10,"","2026-02-22T05:31:16.719119Z",181,2.66,"#C C and Man D takes a U turn on the road","Movement through space, change in direction.","r001","Walking Outdoors","silver","Gold","",370.6557086,"2026-02-22T05:31:16.719156Z","1f82557c-77a2-4245-a66d-5b3ee95a2670"
"Object Transfer",182,"1",10,"","2026-02-22T05:31:19.891801Z",182,3.006,"#C C opens the door of the house","The action involves opening a door, which is a logistics step involving manipulation of an object.","r001","Walking Outdoors","silver","Gold","",429.82923860000005,"2026-02-22T05:31:19.891828Z","1f82557c-77a2-4245-a66d-5b3ee95a2670"
"Object Transfer",183,"1",10,"","2026-02-22T05:31:22.638373Z",183,2.582,"#C C places a bottle on the countertop","Logistics step involving placing an object.","r001","Cooking","silver","Gold","",28.904955266666665,"2026-02-22T05:31:22.638397Z","1fae6ecb-2ad9-4160-b388-c34e7d018915"
"Object Transfer",184,"1",10,"","2026-02-22T05:31:25.854537Z",184,3.044,"#C C places a jar on the countertop","Logistics step, placing an object.","r001","Cooking","silver","Gold","",52.66255526666667,"2026-02-22T05:31:25.854561Z","1fae6ecb-2ad9-4160-b388-c34e7d018915"
"Object Transfer",185,"1",10,"","2026-02-22T05:31:29.871963Z",185,3.838,"#C C shales a jar","Logistics step involving picking up or moving an object.","r001","Cooking","silver","","Skip",56.83846526666667,"2026-02-22T05:31:29.871991Z","1fae6ecb-2ad9-4160-b388-c34e7d018915"
"Object Transfer",186,"1",10,"Stationary","2026-02-22T05:31:41.375236Z",186,11.331,"#C C touches a jar","Logistics step involving interaction with an object.","r001","Cooking","silver","Bad","",59.20742526666667,"2026-02-22T05:31:41.375262Z","1fae6ecb-2ad9-4160-b388-c34e7d018915"
"Stationary",187,"1",10,"","2026-02-22T05:31:44.924372Z",187,3.38,"#C C touches a shaker","Low body/hand motion, likely inspecting the shaker.","r001","Cooking","silver","Gold","",59.90311526666667,"2026-02-22T05:31:44.924397Z","1fae6ecb-2ad9-4160-b388-c34e7d018915"
"Object Transfer",188,"1",10,"","2026-02-22T05:31:49.759072Z",188,4.622,"#C C places a peel on the chopping board","Logistics step involving picking up and placing an object.","r001","Cooking","silver","Gold","",105.54114526666666,"2026-02-22T05:31:49.759100Z","1fae6ecb-2ad9-4160-b388-c34e7d018915"
"Object Transfer",189,"1",10,"","2026-02-22T05:32:01.135084Z",189,11.213,"#C C lids a jar","Logistics step involving picking up or placing down an object.","r001","Cooking","silver","Gold","",148.87548526666666,"2026-02-22T05:32:01.135100Z","1fae6ecb-2ad9-4160-b388-c34e7d018915"
"Essential Operation",190,"1",10,"Object Transfer","2026-02-22T05:32:12.290299Z",190,10.947,"#C C puts chipotle in the pan","Core task involving manual operation with high hand activity.","r001","Cooking","silver","Bad","",224.14083526666667,"2026-02-22T05:32:12.290324Z","1fae6ecb-2ad9-4160-b388-c34e7d018915"
"Object Transfer",191,"1",10,"","2026-02-22T05:32:15.005552Z",191,2.552,"#C C scoops up nuts","The action involves picking up objects (nuts), which is a logistics step.","r001","Cooking","silver","Gold","",308.85191526666665,"2026-02-22T05:32:15.005577Z","1fae6ecb-2ad9-4160-b388-c34e7d018915"
"Object Transfer",192,"1",10,"","2026-02-22T05:32:18.420994Z",192,3.246,"#C C puts nuts in the food","Logistics step, transferring nuts to the food.","r001","Cooking","silver","Gold","",317.89126526666666,"2026-02-22T05:32:18.421021Z","1fae6ecb-2ad9-4160-b388-c34e7d018915"
"Essential Operation",193,"1",10,"","2026-02-22T05:32:35.554413Z",193,16.968,"#C C moves hand in the tin","Core task involving high hand activity.","r001","Cooking","silver","","Skip",325.67206526666666,"2026-02-22T05:32:35.554436Z","1fae6ecb-2ad9-4160-b388-c34e7d018915"
"Object Transfer",194,"1",10,"","2026-02-22T05:32:38.306070Z",194,2.574,"#C C lifts the lid","Action involves lifting an object, which is part of logistics/setup.","r001","Cooking","silver","Gold","",343.39484526666666,"2026-02-22T05:32:38.306097Z","1fae6ecb-2ad9-4160-b388-c34e7d018915"
"Essential Operation",195,"1",10,"","2026-02-22T05:32:48.371831Z",195,9.883,"#C C switches knob","Core manual task involving manipulation of a knob, high hand activity.","r001","Cooking","silver","","Skip",428.49983526666665,"2026-02-22T05:32:48.371853Z","1fae6ecb-2ad9-4160-b388-c34e7d018915"
"Essential Operation",196,"1",10,"","2026-02-22T05:33:27.928734Z",196,39.378,"#C C knocks spatula on the pan","Core task, high hand activity.","r001","Cooking","silver","","Skip",437.4356552666666,"2026-02-22T05:33:27.928762Z","1fae6ecb-2ad9-4160-b388-c34e7d018915"
"Stationary",197,"1",10,"","2026-02-22T05:33:30.488204Z",197,2.381,"#C C moves hand down","Low body/hand motion, likely a preparatory or idle motion.","r001","Cooking","silver","Gold","",442.7559652666667,"2026-02-22T05:33:30.488222Z","1fae6ecb-2ad9-4160-b388-c34e7d018915"
"Essential Operation",198,"1",10,"","2026-02-22T05:33:36.624525Z",198,5.949,"#C C wipes stove","Core cleaning task, high hand activity.","r001","Cooking","silver","Gold","",443.0090752666667,"2026-02-22T05:33:36.624543Z","1fae6ecb-2ad9-4160-b388-c34e7d018915"
"Search",199,"1",10,"Object Transfer","2026-02-22T05:33:53.908612Z",199,17.113,"#C C lifts phone up","Head movement (lifting the phone to look), hands mostly still.","r001","Cooking","silver","Bad","",507.3355952666666,"2026-02-22T05:33:53.908629Z","1fae6ecb-2ad9-4160-b388-c34e7d018915"
"Stationary",200,"1",10,"","2026-02-22T05:33:57.991859Z",200,3.91,"#C C holds a dish","Low body/hand motion, holding a dish.","r001","Cooking","silver","Gold","",539.5693952666667,"2026-02-22T05:33:57.991876Z","1fae6ecb-2ad9-4160-b388-c34e7d018915"
"Essential Operation",201,"1",10,"","2026-02-22T05:34:57.631012Z",201,22.017,"#C C scoops the chili garlic oil with the spoon","Core manual task involving scooping with a spoon, high hand activity.","r001","Cooking","silver","Gold","",571.3184109546634,"2026-02-22T05:34:57.631029Z","1fae6ecb-2ad9-4160-b388-c34e7d018915"
"Object Transfer",202,"1",10,"","2026-02-22T05:35:02.772807Z",202,4.979,"#C C puts the chili garlic oil in the jar","Logistics/Setup step involving picking up and putting down an object.","r001","Cooking","silver","Gold","",594.4677509546634,"2026-02-22T05:35:02.772823Z","1fae6ecb-2ad9-4160-b388-c34e7d018915"
"Object Transfer",203,"1",10,"","2026-02-22T05:35:21.726108Z",203,18.79,"#C C lids the bottle","Logistics step, moving an object (lid to bottle).","r001","Cooking","silver","Gold","",617.5772109546634,"2026-02-22T05:35:21.726124Z","1fae6ecb-2ad9-4160-b388-c34e7d018915"
"Essential Operation",204,"1",10,"","2026-02-22T05:35:39.440965Z",204,17.558,"#C C mixes the chili garlic oil","Core task involving high hand activity.","r001","Cooking","silver","Gold","",724.9122509546634,"2026-02-22T05:35:39.440980Z","1fae6ecb-2ad9-4160-b388-c34e7d018915"
"Essential Operation",205,"1",10,"","2026-02-22T15:55:01.784273Z",205,31.505,"#C C collects chili garlic oil in the pan","Core manual task involving high hand activity.","r001","Cooking","silver","Gold","",753.4980309546634,"2026-02-22T15:55:01.784291Z","1fae6ecb-2ad9-4160-b388-c34e7d018915"
"Essential Operation",206,"1",10,"","2026-02-22T15:55:04.468355Z",206,2.53,"#C C operates the cooking stove","Core task involving high hand activity.","r001","Cooking","silver","Gold","",759.3826709546634,"2026-02-22T15:55:04.468373Z","1fae6ecb-2ad9-4160-b388-c34e7d018915"
"Essential Operation",207,"1",10,"","2026-02-22T15:55:08.618708Z",207,4.0,"#C C rubs the cheese in the pot","Core task, high hand activity.","r001","Cooking","silver","Gold","",843.0418009546634,"2026-02-22T15:55:08.618726Z","1fae6ecb-2ad9-4160-b388-c34e7d018915"
"Object Transfer",208,"1",10,"","2026-02-22T15:55:11.664986Z",208,2.89,"#C C puts the cheese in the dish","Logistics step involving picking up and placing the cheese.","r001","Cooking","silver","Gold","",868.3823609546635,"2026-02-22T15:55:11.665009Z","1fae6ecb-2ad9-4160-b388-c34e7d018915"
"Object Transfer",209,"1",10,"","2026-02-22T15:55:31.573193Z",209,19.673,"#C C dips the fork in #unsure","Logistics step involving picking up or manipulating an object with the hand.","r001","Cooking","silver","Gold","",885.4033909546633,"2026-02-22T15:55:31.573209Z","1fae6ecb-2ad9-4160-b388-c34e7d018915"
"Stationary",210,"1",10,"","2026-02-22T15:55:39.400296Z",210,7.646,"#C C eats the cheese","Low body/hand motion, eating involves minimal movement.","r001","Cooking","silver","","Skip",894.9572409546633,"2026-02-22T15:55:39.400315Z","1fae6ecb-2ad9-4160-b388-c34e7d018915"
"Object Transfer",211,"1",10,"","2026-02-22T15:55:42.650856Z",211,3.088,"#C C lifts a container of #unsure","Logistics step involving picking up an object.","r001","Cooking","silver","Gold","",961.3843009546632,"2026-02-22T15:55:42.650884Z","1fae6ecb-2ad9-4160-b388-c34e7d018915"
"Object Transfer",212,"1",10,"","2026-02-22T15:55:44.868528Z",212,2.067,"#C C picks the tissue","Logistics step involving picking up an object.","r001","Cooking","silver","Gold","",1016.0227109546634,"2026-02-22T15:55:44.868552Z","1fae6ecb-2ad9-4160-b388-c34e7d018915"
"Essential Operation",213,"1",10,"Stationary","2026-02-22T15:56:11.737775Z",213,26.71,"#C C wipes her hand","Core task involving high hand activity.","r001","Cooking","silver","Bad","",1036.5597009546634,"2026-02-22T15:56:11.737792Z","1fae6ecb-2ad9-4160-b388-c34e7d018915"
"Object Transfer",214,"1",10,"","2026-02-22T15:56:15.448377Z",214,3.13,"#C C throws the tissue in the dustbin","Logistics step involving moving an object to a destination.","r001","Cooking","silver","Gold","",1104.2184809546634,"2026-02-22T15:56:15.448393Z","1fae6ecb-2ad9-4160-b388-c34e7d018915"
"Stationary",215,"1",10,"","2026-02-22T15:59:11.163813Z",215,175.55,"#C C pulls the sleeves of her sweater","Low body/hand motion, likely adjusting clothing while standing still.","r001","Cooking","silver","","Skip",1111.7729409546632,"2026-02-22T15:59:11.163829Z","1fae6ecb-2ad9-4160-b388-c34e7d018915"
"Stationary",216,"1",10,"","2026-02-22T17:42:56.387505Z",216,6225.02,"#C C touches her head","Low body/hand motion, likely minimal movement.","r001","Cooking","silver","Gold","",1699.7580185999998,"2026-02-22T17:42:56.387523Z","1fae6ecb-2ad9-4160-b388-c34e7d018915"
"Essential Operation",217,"1",10,"","2026-02-22T17:42:59.292316Z",217,2.646,"#C C rinses the straw","Core task involving high hand activity.","r001","Cooking","silver","Gold","",1737.6092885999997,"2026-02-22T17:42:59.292329Z","1fae6ecb-2ad9-4160-b388-c34e7d018915"
"Essential Operation",218,"1",10,"","2026-02-22T17:43:02.979732Z",218,3.544,"#C C washes her hand","Core manual task involving high hand activity.","r001","Cooking","silver","Gold","",2171.5416486,"2026-02-22T17:43:02.979753Z","1fae6ecb-2ad9-4160-b388-c34e7d018915"
"Object Transfer",219,"1",10,"","2026-02-22T17:43:05.387880Z",219,2.249,"#C C puts the dish in the dish rack","Logistics step involving placing an object.","r001","Cooking","silver","Gold","",2196.5934786,"2026-02-22T17:43:05.387895Z","1fae6ecb-2ad9-4160-b388-c34e7d018915"
"Essential Operation",220,"1",10,"","2026-02-22T17:43:08.674248Z",220,3.12,"#C C washes the dish with a sponge","Core manual task involving high hand activity.","r001","Cooking","silver","Gold","",2206.3251486,"2026-02-22T17:43:08.674265Z","1fae6ecb-2ad9-4160-b388-c34e7d018915"
"Object Transfer",221,"1",10,"","2026-02-22T17:43:11.372699Z",221,2.52,"#C C puts the sponge on the sink","Logistics step involving placing an object.","r001","Cooking","silver","Gold","",2212.3680986,"2026-02-22T17:43:11.372711Z","1fae6ecb-2ad9-4160-b388-c34e7d018915"
"Essential Operation",222,"1",10,"","2026-02-22T17:43:14.183557Z",222,2.627,"#C C rinses the lids","Core task involving high hand activity.","r001","Cooking","silver","Gold","",2238.7895586,"2026-02-22T17:43:14.183581Z","1fae6ecb-2ad9-4160-b388-c34e7d018915"
"Object Transfer",223,"1",10,"","2026-02-22T17:43:22.892783Z",223,8.535,"#C C picks another packet of dark Rye flour","Logistics action of picking up an object.","r001","Cooking","silver","Gold","",2291.5698686,"2026-02-22T17:43:22.892796Z","1fae6ecb-2ad9-4160-b388-c34e7d018915"
"Essential Operation",224,"1",10,"","2026-02-22T17:43:25.496112Z",224,2.388,"#C C wipes the kitchen surface with the kitchen tissue","Core task involving manual labor with high hand activity.","r001","Cooking","silver","Gold","",2315.8012886,"2026-02-22T17:43:25.496131Z","1fae6ecb-2ad9-4160-b388-c34e7d018915"
"Essential Operation",225,"1",10,"","2026-02-22T17:43:32.510317Z",225,6.847,"#C C wipes her hand with the kitchen tissue","Core task involving high hand activity.","r001","Cooking","silver","Gold","",2335.7264086,"2026-02-22T17:43:32.510338Z","1fae6ecb-2ad9-4160-b388-c34e7d018915"
"Object Transfer",226,"1",10,"","2026-02-22T17:43:35.105707Z",226,2.374,"#c c drops sticks in dust bin","[CtxFixed] The action involves deliberately placing the sticks into the dust bin, which is a form of object relocation.","r001","Gardening","silver","Gold","",256.3598986,"2026-02-22T17:43:35.105729Z","200a8f32-c44a-463d-ba39-0190a0bddf7a"
"Locomotion",227,"1",10,"Object Transfer","2026-02-22T17:43:51.061457Z",227,15.754,"#C C throws the stick.","The action involves a throwing motion, which implies a significant body movement and acceleration.","r001","Gardening","silver","Bad","",269.8943846369238,"2026-02-22T17:43:51.061476Z","200a8f32-c44a-463d-ba39-0190a0bddf7a"
"Locomotion",228,"1",10,"Stationary","2026-02-22T17:44:19.212195Z",228,27.938,"#C C moves the leg.","Movement of the body through space, likely walking or moving in the garden.","r001","Gardening","silver","Bad","",322.4341946369238,"2026-02-22T17:44:19.212212Z","200a8f32-c44a-463d-ba39-0190a0bddf7a"
"Locomotion",229,"1",10,"Object Transfer","2026-02-22T17:44:36.994231Z",229,17.527,"#C C throws the dirt in the dustbin.","The action involves moving the body to throw the dirt, which implies a forceful motion through space.","r001","Gardening","silver","Bad","",420.6686846369238,"2026-02-22T17:44:36.994250Z","200a8f32-c44a-463d-ba39-0190a0bddf7a"
"Object Transfer",230,"1",10,"","2026-02-22T17:44:40.353342Z",230,3.086,"#C C picks the pliers.","Logistics step of picking up an object.","r001","Gardening","silver","Gold","",540.8039846369238,"2026-02-22T17:44:40.353358Z","200a8f32-c44a-463d-ba39-0190a0bddf7a"
"Object Transfer",231,"1",10,"","2026-02-22T17:44:44.988318Z",231,4.472,"#C C picks up the pliers.","Logistics step of picking up an object.","r001","Gardening","silver","Gold","",589.448447613672,"2026-02-22T17:44:44.988334Z","200a8f32-c44a-463d-ba39-0190a0bddf7a"
"Essential Operation",232,"1",10,"","2026-02-22T17:44:48.542289Z",232,3.375,"#C C cuts the dirt with his hands.","Core task involving high hand activity.","r001","Gardening","silver","Gold","",921.3704018961852,"2026-02-22T17:44:48.542308Z","200a8f32-c44a-463d-ba39-0190a0bddf7a"
"Object Transfer",233,"1",10,"","2026-02-22T18:02:48.744844Z",233,1080.034,"#C C removes the plants from the fence.","The action involves picking up and moving plants, which is a logistics step.","r001","Gardening","silver","Gold","",930.0409318961852,"2026-02-22T18:02:48.744861Z","200a8f32-c44a-463d-ba39-0190a0bddf7a"
"Object Transfer",234,"1",10,"","2026-02-22T18:02:51.516914Z",234,2.546,"#C C puts the weed in the dustbin","Logistics of moving the weed to the dustbin.","r001","Gardening","silver","Gold","",1345.3603654638637,"2026-02-22T18:02:51.516927Z","200a8f32-c44a-463d-ba39-0190a0bddf7a"
"Stationary",235,"1",10,"","2026-02-22T18:02:53.964052Z",235,2.313,"#C C stands on the ground","The action indicates a static position with minimal movement.","r001","Gardening","silver","Gold","",1448.5491054638635,"2026-02-22T18:02:53.964069Z","200a8f32-c44a-463d-ba39-0190a0bddf7a"
"Essential Operation",236,"1",10,"","2026-02-22T18:03:04.146067Z",236,10.01,"#C C uproots the weeds with his right hand","Core task involving high hand activity.","r001","Gardening","silver","","Skip",1463.9252754638635,"2026-02-22T18:03:04.146083Z","200a8f32-c44a-463d-ba39-0190a0bddf7a"
"Essential Operation",237,"1",10,"","2026-02-22T18:03:09.916005Z",237,5.61,"#C C uproots the weed with his right hand","Core manual task involving high hand activity.","r001","Gardening","silver","","Skip",1494.4722954638637,"2026-02-22T18:03:09.916023Z","200a8f32-c44a-463d-ba39-0190a0bddf7a"
"Essential Operation",238,"1",10,"","2026-02-22T18:03:14.605317Z",238,4.534,"#C C uproots the weeds on the wall with his right hand","Core manual task involving high hand activity.","r001","Gardening","silver","","Skip",1895.0260507126304,"2026-02-22T18:03:14.605328Z","200a8f32-c44a-463d-ba39-0190a0bddf7a"
"Object Transfer",239,"1",10,"","2026-02-22T18:03:24.710581Z",239,9.972,"#C C pours the trash in the basin on the ground","Logistics of moving the trash from a container to the basin.","r001","Gardening","silver","Gold","",2473.726974074402,"2026-02-22T18:03:24.710597Z","200a8f32-c44a-463d-ba39-0190a0bddf7a"
"Essential Operation",240,"1",10,"","2026-02-22T18:03:40.162090Z",240,15.29,"#C C uproots the tree root on the ground with his right hand","Core manual task involving high hand activity.","r001","Gardening","silver","Gold","",2551.0576240744017,"2026-02-22T18:03:40.162114Z","200a8f32-c44a-463d-ba39-0190a0bddf7a"
"Stationary",241,"1",10,"","2026-02-22T18:03:43.449506Z",241,3.122,"#C C holds the container in the cabinet","Low body/hand motion, holding position.","r001","Cleaning","silver","Gold","",6.4799386,"2026-02-22T18:03:43.449528Z","214ea47c-afe7-4fa5-a914-8d7f659a2ff8"
"Search",242,"1",10,"","2026-02-22T18:03:49.693190Z",242,6.088,"#C C stares around the chessboard","Head movement (visual search), hands mostly still.","r001","Playing Instrument","silver","Gold","",60.0417186,"2026-02-22T18:03:49.693204Z","226397c1-fc61-40bc-8d90-02a2c27ff864"
"Stationary",243,"1",10,"Object Transfer","2026-02-22T18:04:05.246565Z",243,15.342,"#O A man X moves the chess piece","The action described does not involve significant body or hand movement, suggesting a low-energy, stationary activity.","r001","Playing Instrument","silver","Bad","",127.4345386,"2026-02-22T18:04:05.246582Z","226397c1-fc61-40bc-8d90-02a2c27ff864"
"Object Transfer",244,"1",10,"","2026-02-22T18:04:08.594952Z",244,3.19,"#C C moves the pawns on the chess board","Logistics of moving objects (pawns), short bursts of hand activity.","r001","Playing Instrument","silver","Gold","",1002.134437613672,"2026-02-22T18:04:08.594969Z","226397c1-fc61-40bc-8d90-02a2c27ff864"
"Object Transfer",245,"1",10,"","2026-02-22T18:04:12.632212Z",245,3.869,"#O man X moves the pawns on the chess board","Moving objects (pawns) from one location to another.","r001","Playing Instrument","silver","Gold","",1052.750147613672,"2026-02-22T18:04:12.632222Z","226397c1-fc61-40bc-8d90-02a2c27ff864"
"Object Transfer",246,"1",10,"","2026-02-22T18:04:16.394138Z",246,3.553,"#C C moves the pawns from the chess board","Logistics step, moving objects from one place to another.","r001","Playing Instrument","silver","Gold","",1172.852217613672,"2026-02-22T18:04:16.394155Z","226397c1-fc61-40bc-8d90-02a2c27ff864"
"Stationary",247,"1",10,"","2026-02-22T18:04:18.811618Z",247,2.262,"#C C stretches her hand","Low body/hand motion, preparatory action.","r001","Playing Instrument","silver","Gold","",1538.821028259027,"2026-02-22T18:04:18.811636Z","226397c1-fc61-40bc-8d90-02a2c27ff864"
"Object Transfer",248,"1",10,"","2026-02-22T18:04:22.594437Z",248,3.564,"#O woman X move pawns on the chess board","Moving objects (pawns) from one place to another.","r001","Playing Instrument","silver","Gold","",1754.9439176136718,"2026-02-22T18:04:22.594456Z","226397c1-fc61-40bc-8d90-02a2c27ff864"
"Object Transfer",249,"1",10,"","2026-02-22T18:04:26.244894Z",249,3.489,"#C C move pawns on the chess board","Logistics of moving pawns, short bursts of hand activity.","r001","Playing Instrument","silver","Gold","",1761.6025976136718,"2026-02-22T18:04:26.244909Z","226397c1-fc61-40bc-8d90-02a2c27ff864"
"Object Transfer",250,"1",10,"","2026-02-22T18:05:00.131332Z",250,33.725,"#C C fixes a bulb on the bulb holder","[CtxFixed] The action of dropping a box (t-1) seems to be a mistake, but the current action involves fixing a bulb on the bulb holder, which is a deliberate placement and thus falls under 'Object Transfer'.","r001","Carpentry","silver","Gold","",107.33747,"2026-02-22T18:05:00.131348Z","22a52738-38af-48ec-9d82-02056da79403"
"Essential Operation",251,"1",10,"","2026-02-22T18:05:02.730449Z",251,2.405,"#C C cuts a cable with the pliers","Core manual task involving high hand activity.","r001","Carpentry","silver","Gold","",138.11711,"2026-02-22T18:05:02.730464Z","22a52738-38af-48ec-9d82-02056da79403"
"Stationary",252,"1",10,"","2026-02-22T18:05:04.911766Z",252,2.042,"#C C holds a cable","Low body/hand motion, holding an object without movement.","r001","Carpentry","silver","Gold","",140.68578,"2026-02-22T18:05:04.911789Z","22a52738-38af-48ec-9d82-02056da79403"
"Essential Operation",253,"1",10,"","2026-02-22T18:05:09.949956Z",253,4.887,"#C C attaches a cable on the bulb holder","Core manual task involving precise hand movements.","r001","Carpentry","silver","Gold","",162.65787,"2026-02-22T18:05:09.949969Z","22a52738-38af-48ec-9d82-02056da79403"
"Object Transfer",254,"1",10,"","2026-02-22T18:05:13.344826Z",254,3.254,"#C C drops the pack of disposable spoons in a drawer","[CtxFixed] The action involves moving the pack of disposable spoons into a drawer, which is a deliberate placement.","r001","Walking Outdoors","silver","Gold","",49.96836,"2026-02-22T18:05:13.344842Z","254029e5-fed4-40a7-bef1-12b9faff3202"
"Object Transfer",255,"1",10,"","2026-02-22T18:05:16.213185Z",255,2.707,"#C C drops a disposable spoon in the polythene bag","[CtxFixed] The action involves deliberately placing a disposable spoon into the polythene bag, which is a deliberate placement action.","r001","Walking Outdoors","silver","Gold","",56.30364,"2026-02-22T18:05:16.213207Z","254029e5-fed4-40a7-bef1-12b9faff3202"
"Stationary",256,"1",10,"","2026-02-22T18:05:27.974603Z",256,11.548,"#C C reduces water from the bottle","The action described is a fine motor task (adjusting water flow) that does not involve significant body or hand motion.","r001","Walking Outdoors","silver","","Skip",118.06738,"2026-02-22T18:05:27.974617Z","254029e5-fed4-40a7-bef1-12b9faff3202"
"Search",257,"1",10,"","2026-02-22T18:05:30.210019Z",257,2.071,"#C C looks around the floor","Head movement (visual search), hands mostly still.","r001","Walking Outdoors","silver","Gold","",160.76052,"2026-02-22T18:05:30.210036Z","254029e5-fed4-40a7-bef1-12b9faff3202"
"Object Transfer",258,"1",10,"","2026-02-22T18:05:33.859009Z",258,3.495,"#C C lifts shoes from the floor","Action involves picking up objects, which is a logistics step.","r001","Walking Outdoors","silver","Gold","",163.59461,"2026-02-22T18:05:33.859023Z","254029e5-fed4-40a7-bef1-12b9faff3202"
"Search",259,"1",10,"","2026-02-22T18:05:36.092243Z",259,2.073,"#C C looks around the corridor","Head movement (visual search), hands mostly still.","r001","Walking Outdoors","silver","Gold","",190.90866,"2026-02-22T18:05:36.092266Z","254029e5-fed4-40a7-bef1-12b9faff3202"
"Stationary",260,"1",10,"","2026-02-22T18:05:41.613946Z",260,5.323,"#O A woman X scratches her belly","The action involves a static gesture (scratching), not movement through space.","r001","Walking Outdoors","silver","Gold","",206.55793,"2026-02-22T18:05:41.613962Z","254029e5-fed4-40a7-bef1-12b9faff3202"
"Stationary",261,"1",10,"","2026-02-22T18:05:46.094298Z",261,4.34,"#O A man X gestures at C","The action involves a gesture which is typically a low energy, stationary activity.","r001","Walking Outdoors","silver","Gold","",286.26941,"2026-02-22T18:05:46.094315Z","254029e5-fed4-40a7-bef1-12b9faff3202"
"Stationary",262,"1",10,"","2026-02-22T18:05:48.277043Z",262,2.022,"#O A man Y gestures at C","The action involves a gesture, which typically involves minimal body movement.","r001","Walking Outdoors","silver","Gold","",299.79253,"2026-02-22T18:05:48.277059Z","254029e5-fed4-40a7-bef1-12b9faff3202"
"Object Transfer",263,"1",10,"","2026-02-22T18:05:52.092309Z",263,3.653,"#C C places trash on a floor","The action involves placing an object, which is a logistics step.","r001","Walking Outdoors","silver","Gold","",355.10246,"2026-02-22T18:05:52.092333Z","254029e5-fed4-40a7-bef1-12b9faff3202"
"Object Transfer",264,"1",10,"","2026-02-22T18:05:54.364827Z",264,2.113,"#C C drops the disposable lunch box in a litter bin","[CtxFixed] The action of dropping the disposable lunch box into a litter bin is a deliberate placement, which fits the definition of 'Object Transfer'.","r001","Walking Outdoors","silver","Gold","",423.19012,"2026-02-22T18:05:54.364844Z","254029e5-fed4-40a7-bef1-12b9faff3202"
"Object Transfer",265,"1",10,"","2026-02-22T18:05:57.825303Z",265,3.293,"#C C lifts a disposable lunch box from the bag","The action involves picking up an object, which is a logistics step.","r001","Walking Outdoors","silver","Gold","",424.43854,"2026-02-22T18:05:57.825327Z","254029e5-fed4-40a7-bef1-12b9faff3202"
"Stationary",266,"1",10,"Locomotion","2026-02-22T18:06:26.452759Z",266,28.449,"#O a woman W seats with a man X","The action describes a seated position, indicating low body and hand motion.","r001","Walking Outdoors","silver","Bad","",729.6531733333334,"2026-02-22T18:06:26.452778Z","254029e5-fed4-40a7-bef1-12b9faff3202"
"Locomotion",267,"1",10,"","2026-02-22T18:06:29.278333Z",267,2.654,"#C C walks on a walkway","Body moving through space, high body acceleration.","r001","Walking Outdoors","silver","Gold","",731.0522833333333,"2026-02-22T18:06:29.278357Z","254029e5-fed4-40a7-bef1-12b9faff3202"
