"action","annotation_id","annotator","batch","corrected_action","created_at","id","lead_time","narration_text","reasoning","round","scenario","status","status_main","status_secondary","timestamp_sec","updated_at","video_uid"
"Object Transfer",10005,"1",1,"","2026-02-25T04:21:26.867218Z",1127492,7.272,"#C C moves the Lego on the hands","Logistics step involving moving an object.","r001","Carpentry","silver","Gold","",734.534277613672,"2026-02-25T04:21:26.867233Z","712ef11e-dc19-4fe1-ae66-0d9ec934196e"
"Essential Operation",10006,"1",1,"","2026-02-25T04:21:30.384611Z",1127493,2.095,"#C C fixes Lego","Core manual task, likely involves high hand activity.","r001","Carpentry","silver","Gold","",761.2357976136719,"2026-02-25T04:21:30.384646Z","712ef11e-dc19-4fe1-ae66-0d9ec934196e"
"Stationary",10007,"1",1,"Essential Operation","2026-02-25T04:21:42.080199Z",1127494,14.763,"#C fixes Lego","Fixing Lego typically involves precise, stationary movements rather than high-energy actions.","r001","Carpentry","silver","Bad","",832.7578476136719,"2026-02-25T04:23:32.346449Z","712ef11e-dc19-4fe1-ae66-0d9ec934196e"
"Object Transfer",10008,"1",1,"","2026-02-25T04:21:47.987796Z",1127495,4.144,"#C C picks up lego technic part","Logistics step, picking up an object.","r001","Carpentry","silver","Gold","",857.0403460546229,"2026-02-25T04:21:47.987809Z","712ef11e-dc19-4fe1-ae66-0d9ec934196e"
"Essential Operation",10009,"1",1,"","2026-02-25T04:21:52.465437Z",1127496,3.447,"#C C joins lego technic","Core task involving manual assembly, high hand activity.","r001","Carpentry","silver","Gold","",927.3391960546228,"2026-02-25T04:21:52.465471Z","712ef11e-dc19-4fe1-ae66-0d9ec934196e"
"Essential Operation",10010,"1",1,"","2026-02-25T04:21:56.305810Z",1127497,2.5,"#C C joins lego technic parts","Core manual task, likely involves high hand activity.","r001","Carpentry","silver","Gold","",975.8190360546228,"2026-02-25T04:21:56.305843Z","712ef11e-dc19-4fe1-ae66-0d9ec934196e"
"Search",10011,"1",1,"Stationary","2026-02-25T04:22:25.218278Z",1127498,26.499,"#C C peruses lego technic book","Visual search or monitoring (looking at the book), hands mostly still.","r001","Carpentry","silver","Bad","",1018.1605860546229,"2026-02-25T04:22:25.218293Z","712ef11e-dc19-4fe1-ae66-0d9ec934196e"
"Object Transfer",10012,"1",1,"","2026-02-25T04:22:28.826826Z",1127499,2.238,"#C C puts lego technic down","The action involves placing an object down, which is a logistics step.","r001","Carpentry","silver","Gold","",1027.469996054623,"2026-02-25T04:22:28.826874Z","712ef11e-dc19-4fe1-ae66-0d9ec934196e"
"Essential Operation",10013,"1",1,"","2026-02-25T04:22:35.270716Z",1127500,4.968,"#C C fixes the Lego toy","Core manual task, likely involves hands with high activity.","r001","Carpentry","silver","Gold","",1101.755977144922,"2026-02-25T04:22:35.270750Z","712ef11e-dc19-4fe1-ae66-0d9ec934196e"
"Search",10014,"1",1,"Essential Operation","2026-02-25T04:22:42.576100Z",1127501,5.789,"#C C turns the Lego toy","Head and hand movement (visual search/inspection), low body motion.","r001","Carpentry","silver","Bad","",1137.8026471449218,"2026-02-25T04:22:42.576114Z","712ef11e-dc19-4fe1-ae66-0d9ec934196e"
"Search",10015,"1",1,"Stationary","2026-02-25T04:22:47.677183Z",1127502,3.738,"#C C looks at the Lego toy","Head movement (visual inspection), hands mostly still.","r001","Carpentry","silver","Bad","",1138.901857144922,"2026-02-25T04:22:47.677196Z","712ef11e-dc19-4fe1-ae66-0d9ec934196e"
"Object Transfer",10016,"1",1,"","2026-02-25T04:22:53.294551Z",1127503,3.267,"#C C takes Lego","Logistics/Setup step (taking an object).","r001","Carpentry","silver","Gold","",1248.8686871449218,"2026-02-25T04:22:53.294584Z","712ef11e-dc19-4fe1-ae66-0d9ec934196e"
"Essential Operation",10017,"1",1,"","2026-02-25T04:22:59.353754Z",1127504,4.254,"#C C fixes the toy","[CtxFixed] The action of fixing the toy is an essential operation as it involves modifying or maintaining an object.","r001","Carpentry","silver","Gold","",1392.2979072477178,"2026-02-25T04:22:59.353768Z","712ef11e-dc19-4fe1-ae66-0d9ec934196e"
"Essential Operation",10018,"1",1,"","2026-02-25T04:23:02.843472Z",1127505,2.039,"#C C breaks Lego","[CtxFixed] Breaking an object is considered an essential operation as it involves altering the state of the object rather than simply moving it or placing it.","r001","Carpentry","silver","Gold","",1411.140147247718,"2026-02-25T04:23:02.843486Z","712ef11e-dc19-4fe1-ae66-0d9ec934196e"
"Stationary",10019,"1",1,"","2026-02-25T04:23:40.411201Z",1127506,3.198,"#C C opens the book","Opening a book typically involves minimal body movement and is generally a static action.","r001","Carpentry","silver","Gold","",1434.950947247718,"2026-02-25T04:23:40.411236Z","712ef11e-dc19-4fe1-ae66-0d9ec934196e"
"Stationary",10020,"1",1,"","2026-02-25T04:23:43.971214Z",1127507,2.324,"#C C moves his leg","Movement of a single limb while otherwise idle.","r001","Carpentry","silver","Gold","",1527.442937247718,"2026-02-25T04:23:43.971247Z","712ef11e-dc19-4fe1-ae66-0d9ec934196e"
"Search",10021,"1",1,"Stationary","2026-02-25T04:24:02.990800Z",1127508,16.525,"#C C looks at the toy","Head movement (visual inspection), passive hands.","r001","Carpentry","silver","Bad","",1618.831217247718,"2026-02-25T04:24:02.990816Z","712ef11e-dc19-4fe1-ae66-0d9ec934196e"
"Object Transfer",10022,"1",1,"Essential Operation","2026-02-25T04:24:08.574110Z",1127509,4.7,"#C C fixes the toy","[CtxFixed] The action of fixing the toy can be interpreted as a deliberate placement or movement of the toy, which aligns with the 'Object Transfer' category.","r001","Carpentry","silver","Bad","",1672.214547144922,"2026-02-25T04:24:08.574124Z","712ef11e-dc19-4fe1-ae66-0d9ec934196e"
"Stationary",10023,"1",1,"Essential Operation","2026-02-25T04:24:18.332018Z",1127510,8.108,"#C C fixes Lego","Fixing Lego typically involves precise, static movements rather than high-energy actions.","r001","Carpentry","silver","Bad","",1686.498957144922,"2026-02-25T04:24:18.332050Z","712ef11e-dc19-4fe1-ae66-0d9ec934196e"
"Object Transfer",10024,"1",1,"","2026-02-25T04:24:36.599925Z",1127511,16.956,"#C C puts the Lego down","Logistics step involving placing an object.","r001","Carpentry","silver","Gold","",1717.4655771449218,"2026-02-25T04:24:36.599948Z","712ef11e-dc19-4fe1-ae66-0d9ec934196e"
"Object Transfer",10025,"1",1,"","2026-02-25T04:24:40.768582Z",1127512,2.119,"#C C takes the toy","Logistics step of picking up an object.","r001","Carpentry","silver","Gold","",1774.9143571449215,"2026-02-25T04:24:40.768596Z","712ef11e-dc19-4fe1-ae66-0d9ec934196e"
"Stationary",10026,"1",1,"","2026-02-25T04:24:44.250663Z",1127513,1.998,"#C C turns Lego on the hand","[CtxFixed] The action of turning a Lego on the hand does not involve movement to a new location, nor does it involve transferring an object or searching for something. It is a stationary action involving manipulation of the object in place.","r001","Carpentry","silver","Gold","",1825.031007144922,"2026-02-25T04:24:44.250696Z","712ef11e-dc19-4fe1-ae66-0d9ec934196e"
"Search",10027,"1",1,"Essential Operation","2026-02-25T04:24:58.327896Z",1127514,12.126,"#C C flips though the shopping bag","Visual search through the bag, likely with minimal hand movement.","r001","Carpentry","silver","Bad","",1918.698056806576,"2026-02-25T04:24:58.327929Z","712ef11e-dc19-4fe1-ae66-0d9ec934196e"
"Stationary",10028,"1",1,"","2026-02-25T04:25:31.527469Z",1127515,26.091,"#C adjusts pants with hand","Low body/hand motion, likely a minor adjustment while standing still.","r001","Carpentry","silver","Gold","",1940.776546806576,"2026-02-25T04:25:31.527483Z","712ef11e-dc19-4fe1-ae66-0d9ec934196e"
"Stationary",10029,"1",1,"","2026-02-25T04:25:38.370135Z",1127516,3.88,"#C C holds packet of toy pieces with both hands","The action involves holding the packet with both hands, indicating low body and hand motion.","r001","Carpentry","silver","Gold","",1951.568476806576,"2026-02-25T04:25:38.370168Z","712ef11e-dc19-4fe1-ae66-0d9ec934196e"
"Object Transfer",10030,"1",1,"","2026-02-25T04:26:12.131893Z",1127517,31.864,"#C C picks pieces of toys from the floor","Logistics step involving picking up objects.","r001","Carpentry","silver","Gold","",2058.484586806576,"2026-02-25T04:26:12.131916Z","712ef11e-dc19-4fe1-ae66-0d9ec934196e"
"Stationary",10031,"1",1,"","2026-02-25T04:26:57.362534Z",1127518,43.802,"#C C touches piece of toy","Low body/hand motion, likely inspecting the object.","r001","Carpentry","silver","Gold","",2127.8116468065764,"2026-02-25T04:26:57.362547Z","712ef11e-dc19-4fe1-ae66-0d9ec934196e"
"Stationary",10032,"1",1,"Essential Operation","2026-02-25T04:27:16.407343Z",1127519,17.673,"#C C opens the guide book","Low body/hand motion, likely involves looking at the book.","r001","Carpentry","silver","Bad","",2256.0605295863284,"2026-02-25T04:27:16.407377Z","712ef11e-dc19-4fe1-ae66-0d9ec934196e"
"Stationary",10033,"1",1,"","2026-02-25T04:27:21.298736Z",1127520,3.142,"#C C holds the guide book","Low body/hand motion, holding a book without moving.","r001","Carpentry","silver","Gold","",2283.0159295863286,"2026-02-25T04:27:21.298769Z","712ef11e-dc19-4fe1-ae66-0d9ec934196e"
"Object Transfer",10034,"1",1,"","2026-02-25T04:27:25.275289Z",1127521,1.892,"#C C picks plastic bag","Logistics step involving picking up an object.","r001","Carpentry","silver","Gold","",2352.5564795863284,"2026-02-25T04:27:25.275323Z","712ef11e-dc19-4fe1-ae66-0d9ec934196e"
"Object Transfer",10035,"1",1,"","2026-02-25T04:27:29.600753Z",1127522,2.192,"#C C drops plastic bag","[CtxFixed] The action of dropping the plastic bag is a deliberate placement onto a surface, which fits the criteria for 'Object Transfer'.","r001","Carpentry","silver","Gold","",2363.094219586329,"2026-02-25T04:27:29.600777Z","712ef11e-dc19-4fe1-ae66-0d9ec934196e"
"Stationary",10036,"1",1,"","2026-02-25T04:27:35.090701Z",1127523,3.873,"#C C touches the pack bag","Low body/hand motion, likely indicating a pause or idle action.","r001","Carpentry","silver","Gold","",2394.2570095863284,"2026-02-25T04:27:35.090733Z","712ef11e-dc19-4fe1-ae66-0d9ec934196e"
"Stationary",10037,"1",1,"Essential Operation","2026-02-25T04:27:40.364730Z",1127524,3.66,"#C C merges Lego toy","[CtxFixed] The action of merging a Lego toy suggests that the person is placing the toy in a specific location or configuration, which is a deliberate action and can be categorized as 'Stationary'.","r001","Carpentry","silver","Bad","",2667.4278896891246,"2026-02-25T04:27:40.364744Z","712ef11e-dc19-4fe1-ae66-0d9ec934196e"
"Object Transfer",10038,"1",1,"Essential Operation","2026-02-25T04:27:44.903223Z",1127525,3.114,"#C C merges Lego toy","[CtxFixed] The action of merging the Lego toy involves moving and placing the object, which is a deliberate action of transferring the object to a specific location.","r001","Carpentry","silver","Bad","",2755.187645172266,"2026-02-25T04:27:44.903236Z","712ef11e-dc19-4fe1-ae66-0d9ec934196e"
"Object Transfer",10039,"1",1,"","2026-02-25T04:27:48.272968Z",1127526,2.076,"#C C picks Lego toy","Logistics step involving picking up an object.","r001","Carpentry","silver","Gold","",2762.402385172266,"2026-02-25T04:27:48.272983Z","712ef11e-dc19-4fe1-ae66-0d9ec934196e"
"Essential Operation",10040,"1",1,"","2026-02-25T04:27:52.816467Z",1127527,2.534,"#C C merges Lego toy","[CtxFixed] The action of merging a Lego toy is a continuation of an essential operation, which involves combining or connecting Lego pieces to build or modify a structure.","r001","Carpentry","silver","Gold","",3338.573754703516,"2026-02-25T04:27:52.816481Z","712ef11e-dc19-4fe1-ae66-0d9ec934196e"
"Object Transfer",10041,"1",1,"","2026-02-25T04:27:55.669015Z",1127528,1.569,"#C C moves the sink pipe","The action involves moving a pipe, which is a logistical step.","r001","Gardening","silver","Gold","",43.3253486,"2026-02-25T04:27:55.669029Z","7ed8365c-37f5-4033-978a-2d3c1faa0e33"
"Object Transfer",10042,"1",1,"","2026-02-25T04:29:13.848086Z",1127529,13.279,"#C C puts the plate in the sink","Logistics step involving placing an object.","r001","Gardening","silver","Gold","",67.2265486,"2026-02-25T04:29:13.848109Z","7ed8365c-37f5-4033-978a-2d3c1faa0e33"
"Object Transfer",10043,"1",1,"Essential Operation","2026-02-25T04:29:22.398939Z",1127530,7.251,"#C C takes water with the plastic glass","Logistics step involving picking up and transferring an object.","r001","Gardening","silver","Bad","",127.3420686,"2026-02-25T04:29:22.398953Z","7ed8365c-37f5-4033-978a-2d3c1faa0e33"
"Object Transfer",10044,"1",1,"Essential Operation","2026-02-25T04:29:35.802951Z",1127531,12.169,"#C C takes water with the flower pot","Logistics step involving picking up and moving objects.","r001","Gardening","silver","Bad","",170.9961386,"2026-02-25T04:29:35.802965Z","7ed8365c-37f5-4033-978a-2d3c1faa0e33"
"Object Transfer",10045,"1",1,"","2026-02-25T04:29:40.021178Z",1127532,3.026,"#C C moves the flower on the hand","Logistics step, moving the flower from one place to another.","r001","Gardening","silver","Gold","",173.3745286,"2026-02-25T04:29:40.021211Z","7ed8365c-37f5-4033-978a-2d3c1faa0e33"
"Object Transfer",10046,"1",1,"","2026-02-25T04:29:42.989433Z",1127533,1.632,"#C C takes off the flower","Logistics step involving picking up and removing an object.","r001","Gardening","silver","Gold","",245.1050686,"2026-02-25T04:29:42.989447Z","7ed8365c-37f5-4033-978a-2d3c1faa0e33"
"Object Transfer",10047,"1",1,"","2026-02-25T04:30:31.001583Z",1127534,46.96,"#C C picks a flower vase with the left hand","Logistics step involving picking up an object.","r001","Gardening","silver","Gold","",311.64617012587894,"2026-02-25T04:30:31.001606Z","7ed8365c-37f5-4033-978a-2d3c1faa0e33"
"Object Transfer",10048,"1",1,"","2026-02-25T04:30:58.177016Z",1127535,25.679,"#C C moves a flower vase","Logistics of moving an object from one place to another.","r001","Gardening","silver","Gold","",321.48062012587894,"2026-02-25T04:30:58.177030Z","7ed8365c-37f5-4033-978a-2d3c1faa0e33"
"Object Transfer",10049,"1",1,"","2026-02-25T04:31:02.270820Z",1127536,2.767,"#C C picks a potato peeler","Logistics step, picking up an object.","r001","Cooking","silver","Gold","",39.4177796,"2026-02-25T04:31:02.270853Z","7f9f75fd-a660-4635-8890-239c6ad82023"
"Object Transfer",10050,"1",1,"","2026-02-25T04:31:06.644344Z",1127537,2.432,"#C C puts the carrot on a chop board","Logistics step involving the placement of an object.","r001","Cooking","silver","Gold","",133.8019396,"2026-02-25T04:31:06.644358Z","7f9f75fd-a660-4635-8890-239c6ad82023"
"Essential Operation",10051,"1",1,"","2026-02-25T04:31:10.071787Z",1127538,2.186,"#C C washes the carrot","Core task involving high hand activity.","r001","Cooking","silver","Gold","",185.1291696,"2026-02-25T04:31:10.071800Z","7f9f75fd-a660-4635-8890-239c6ad82023"
"Essential Operation",10052,"1",1,"","2026-02-25T04:31:14.412592Z",1127539,3.122,"#C C chops the cassava","Core task involving repetitive hand movements with a knife.","r001","Cooking","silver","Gold","",358.2484409546634,"2026-02-25T04:31:14.412609Z","7f9f75fd-a660-4635-8890-239c6ad82023"
"Object Transfer",10053,"1",1,"","2026-02-25T04:31:26.726706Z",1127540,9.417,"#C C throws #Unsure on a dustbin","[CtxFixed] The action of throwing an object into a dustbin can be considered a form of deliberate placement, even though it involves a forceful motion. This action involves moving an object significantly and placing it in a specific location.","r001","Cooking","silver","Gold","",430.0981409546634,"2026-02-25T04:31:26.726739Z","7f9f75fd-a660-4635-8890-239c6ad82023"
"Object Transfer",10054,"1",1,"Essential Operation","2026-02-25T04:31:45.652488Z",1127541,17.395,"#C C opens kitchen drawer","Logistics/Setup step involving opening a drawer.","r001","Cooking","silver","Bad","",510.6094909546634,"2026-02-25T04:31:45.652523Z","7f9f75fd-a660-4635-8890-239c6ad82023"
"Object Transfer",10055,"1",1,"","2026-02-25T04:32:01.800313Z",1127542,14.176,"#C C puts the pepper on the sieve basin","Logistics step, moving the pepper to the sieve basin.","r001","Cooking","silver","Gold","",635.0368709546634,"2026-02-25T04:32:01.800337Z","7f9f75fd-a660-4635-8890-239c6ad82023"
"Essential Operation",10056,"1",1,"","2026-02-25T04:33:30.102815Z",1127543,58.731,"#C C hits the basin on the sink","[CtxFixed] The action of hitting the basin on the sink is likely part of the washing process, which is an essential operation.","r001","Cooking","silver","Gold","",690.6612709546635,"2026-02-25T04:33:30.102849Z","7f9f75fd-a660-4635-8890-239c6ad82023"
"Stationary",10057,"1",1,"","2026-02-25T04:33:33.816203Z",1127544,2.612,"#C C holds the vegetable","Low body/hand motion, holding an object.","r001","Cooking","silver","Gold","",762.6537509546633,"2026-02-25T04:33:33.816236Z","7f9f75fd-a660-4635-8890-239c6ad82023"
"Object Transfer",10211,"1",1,"","2026-02-25T16:17:15.798628Z",1127545,9.272,"#C C drops the piece of garlic","[CtxFixed] The action of dropping the piece of garlic onto a surface is a deliberate placement, which fits the criteria for 'Object Transfer'.","r001","Cooking","silver","Gold","",1013.7683009546632,"2026-02-25T16:17:15.798662Z","7f9f75fd-a660-4635-8890-239c6ad82023"
"Essential Operation",10058,"1",1,"","2026-02-25T04:33:43.599192Z",1127546,6.948,"#C C presses the garlic with a knife","Core task involving manual dexterity and high hand activity.","r001","Cooking","silver","Gold","",1023.2952509546634,"2026-02-25T04:33:43.599225Z","7f9f75fd-a660-4635-8890-239c6ad82023"
"Essential Operation",10059,"1",1,"","2026-02-25T04:33:47.159289Z",1127547,2.039,"#C C removes the garlic peels","Core task involving manual dexterity and fine motor skills.","r001","Cooking","silver","Gold","",1052.137360954663,"2026-02-25T04:33:47.159321Z","7f9f75fd-a660-4635-8890-239c6ad82023"
"Object Transfer",10060,"1",1,"","2026-02-25T04:33:52.139350Z",1127548,3.62,"#C C picks a garlic","Logistics step, picking up an object.","r001","Cooking","silver","Gold","",1083.552710954663,"2026-02-25T04:33:52.139374Z","7f9f75fd-a660-4635-8890-239c6ad82023"
"Object Transfer",10061,"1",1,"","2026-02-25T04:33:56.283045Z",1127549,2.878,"#C C places the garlic in the bowl","Logistics step involving placing an object.","r001","Cooking","silver","Gold","",1227.5406509546633,"2026-02-25T04:33:56.283082Z","7f9f75fd-a660-4635-8890-239c6ad82023"
"Object Transfer",10062,"1",1,"","2026-02-25T04:34:15.781357Z",1127550,16.408,"#C C places #unsure on the table","Logistics step of placing an object.","r001","Cooking","silver","Gold","",1262.2207809546633,"2026-02-25T04:34:15.781371Z","7f9f75fd-a660-4635-8890-239c6ad82023"
"Object Transfer",10063,"1",1,"","2026-02-25T04:34:23.880982Z",1127551,6.694,"#C C places the pot on a box","Logistics step involving placing an object.","r001","Cooking","silver","Gold","",1284.0529409546632,"2026-02-25T04:34:23.881016Z","7f9f75fd-a660-4635-8890-239c6ad82023"
"Object Transfer",10064,"1",1,"","2026-02-25T04:34:30.045776Z",1127552,4.94,"#C C picks the pot","Logistics/Setup step involving picking up an object.","r001","Cooking","silver","Gold","",1291.0497709546632,"2026-02-25T04:34:30.045790Z","7f9f75fd-a660-4635-8890-239c6ad82023"
"Essential Operation",10065,"1",1,"","2026-02-25T04:34:35.490418Z",1127553,3.51,"#C C pours water in the pot","Core task involving high hand activity.","r001","Cooking","silver","Gold","",1359.8628409546632,"2026-02-25T04:34:35.490450Z","7f9f75fd-a660-4635-8890-239c6ad82023"
"Stationary",10066,"1",1,"Essential Operation","2026-02-25T04:34:42.948092Z",1127554,5.29,"#C C starts the rice cooker","Starting a device typically involves minimal movement, such as pressing a button.","r001","Cooking","silver","Bad","",1369.6656809546632,"2026-02-25T04:34:42.948125Z","7f9f75fd-a660-4635-8890-239c6ad82023"
"Object Transfer",10067,"1",1,"","2026-02-25T04:35:02.065596Z",1127555,16.877,"#C C places the lid on the table","Logistics step involving placing an object.","r001","Cooking","silver","Gold","",1389.2301909546632,"2026-02-25T04:35:02.065621Z","7f9f75fd-a660-4635-8890-239c6ad82023"
"Essential Operation",10068,"1",1,"","2026-02-25T04:35:06.118575Z",1127556,2.327,"#C C pours #unsure in the bowl","Core task involving high hand activity.","r001","Cooking","silver","Gold","",1445.847380954663,"2026-02-25T04:35:06.118609Z","7f9f75fd-a660-4635-8890-239c6ad82023"
"Object Transfer",10069,"1",1,"","2026-02-25T04:35:10.431903Z",1127557,3.135,"#C C picks chopsticks","Logistics step involving picking up objects.","r001","Cooking","silver","Gold","",1535.3849409546633,"2026-02-25T04:35:10.431934Z","7f9f75fd-a660-4635-8890-239c6ad82023"
"Essential Operation",10070,"1",1,"","2026-02-25T04:35:16.556809Z",1127558,4.958,"#C C touches cabbage leaves","Core task involving manual interaction with the cabbage leaves.","r001","Cooking","silver","Gold","",1565.0117409546633,"2026-02-25T04:35:16.556823Z","7f9f75fd-a660-4635-8890-239c6ad82023"
"Object Transfer",10071,"1",1,"","2026-02-25T04:35:20.417781Z",1127559,2.094,"#C C places the chopsticks on the bowl","Logistics/Setup step, placing an object.","r001","Cooking","silver","Gold","",1623.0808609546632,"2026-02-25T04:35:20.417813Z","7f9f75fd-a660-4635-8890-239c6ad82023"
"Essential Operation",10072,"1",1,"","2026-02-25T04:35:26.445390Z",1127560,3.344,"#C C mixes #unsure","Core task involving high hand activity.","r001","Cooking","silver","Gold","",1657.5724209546631,"2026-02-25T04:35:26.445424Z","7f9f75fd-a660-4635-8890-239c6ad82023"
"Stationary",10073,"1",1,"","2026-02-25T04:35:36.985868Z",1127561,8.878,"#C C places hand on the pan","Low body/hand motion, indicating a pause or holding position.","r001","Cooking","silver","Gold","",1825.9899109546632,"2026-02-25T04:35:36.985883Z","7f9f75fd-a660-4635-8890-239c6ad82023"
"Search",10074,"1",1,"","2026-02-25T04:35:46.104447Z",1127562,7.705,"#C C checks the pan","Head movement (visual inspection), hands mostly still.","r001","Cooking","silver","Gold","",1835.0119809546632,"2026-02-25T04:35:46.104464Z","7f9f75fd-a660-4635-8890-239c6ad82023"
"Object Transfer",10075,"1",1,"","2026-02-25T04:35:49.552326Z",1127563,2.343,"#C C places the bowl on the table","Logistics step of placing an object.","r001","Cooking","silver","Gold","",1891.545550954663,"2026-02-25T04:35:49.552341Z","7f9f75fd-a660-4635-8890-239c6ad82023"
"Essential Operation",10076,"1",1,"","2026-02-25T04:36:32.707982Z",1127564,34.096,"#C C stirs cabbage","Core task involving high hand activity.","r001","Cooking","silver","Gold","",1977.751780954663,"2026-02-25T04:36:32.707997Z","7f9f75fd-a660-4635-8890-239c6ad82023"
"Object Transfer",10077,"1",1,"","2026-02-25T04:36:37.707452Z",1127565,3.309,"#C C places the pan on the cooker","Logistics step, placing an object.","r001","Cooking","silver","Gold","",2210.548900954664,"2026-02-25T04:36:37.707485Z","7f9f75fd-a660-4635-8890-239c6ad82023"
"Object Transfer",10078,"1",1,"","2026-02-25T04:36:42.138705Z",1127566,3.067,"#C C drops water on the pan","Refined via regex fallback","r001","Cooking","silver","Gold","",2301.398010954664,"2026-02-25T04:36:42.138738Z","7f9f75fd-a660-4635-8890-239c6ad82023"
"Essential Operation",10079,"1",1,"","2026-02-25T04:36:47.032674Z",1127567,3.625,"#C C stirs food in the bowl","Core task involving repetitive hand movements.","r001","Cooking","silver","Gold","",2458.2080909546635,"2026-02-25T04:36:47.032688Z","7f9f75fd-a660-4635-8890-239c6ad82023"
"Essential Operation",10080,"1",1,"","2026-02-25T04:36:50.755545Z",1127568,2.589,"#C C fixes a wire on the fuse with a screwdriver.","Core manual task involving precise hand movements.","r001","Carpentry","silver","Gold","",13.40453,"2026-02-25T04:36:50.755559Z","8141fd19-b419-4f2c-a432-e2bb5fbad9b4"
"Object Transfer",10085,"1",1,"","2026-02-25T15:16:06.122425Z",1127569,36.012,"#C C drops fuses on the hand.","[CtxFixed] The action involves deliberately placing the fuse package onto the hand, which fits the criteria for an Object Transfer.","r001","Carpentry","silver","Gold","",64.16364,"2026-02-25T15:16:06.122449Z","8141fd19-b419-4f2c-a432-e2bb5fbad9b4"
"Essential Operation",10086,"1",1,"","2026-02-25T15:16:19.346926Z",1127570,9.282,"#C C fixes wire on the fuse with a hand.","Core manual task involving high hand activity.","r001","Carpentry","silver","Gold","",119.07489,"2026-02-25T15:16:19.346949Z","8141fd19-b419-4f2c-a432-e2bb5fbad9b4"
"Object Transfer",10087,"1",1,"","2026-02-25T15:16:23.355117Z",1127571,2.556,"#C C picks up a fuse","Logistics step, picking up an object.","r001","Carpentry","silver","Gold","",175.67221,"2026-02-25T15:16:23.355149Z","8141fd19-b419-4f2c-a432-e2bb5fbad9b4"
"Object Transfer",10088,"1",1,"","2026-02-25T15:16:27.451046Z",1127572,2.862,"#C C picks up a wire.","Logistics step involving picking up an object.","r001","Carpentry","silver","Gold","",245.00271,"2026-02-25T15:16:27.451078Z","8141fd19-b419-4f2c-a432-e2bb5fbad9b4"
"Object Transfer",10089,"1",1,"","2026-02-25T15:16:30.778186Z",1127573,2.008,"#C C picks up a plug from the floor.","Logistics step involving picking up an object.","r001","Carpentry","silver","Gold","",279.13147,"2026-02-25T15:16:30.778218Z","8141fd19-b419-4f2c-a432-e2bb5fbad9b4"
"Object Transfer",10090,"1",1,"","2026-02-25T15:16:34.028725Z",1127574,1.969,"#C C picks up a broom.","Logistics step involving picking up an object.","r001","Carpentry","silver","Gold","",281.72758,"2026-02-25T15:16:34.028757Z","8141fd19-b419-4f2c-a432-e2bb5fbad9b4"
"Object Transfer",10091,"1",1,"","2026-02-25T15:16:37.597706Z",1127575,2.497,"#C C picks switch from the hand","Logistics step, picking up an object.","r001","Carpentry","silver","Gold","",307.82408,"2026-02-25T15:16:37.597730Z","8141fd19-b419-4f2c-a432-e2bb5fbad9b4"
"Object Transfer",10092,"1",1,"","2026-02-25T15:16:43.165291Z",1127576,3.142,"#C C places cable in the switch","Logistics step involving placing an object.","r001","Carpentry","silver","Gold","",409.9996,"2026-02-25T15:16:43.165323Z","8141fd19-b419-4f2c-a432-e2bb5fbad9b4"
"Stationary",10093,"1",1,"","2026-02-25T15:16:46.766745Z",1127577,2.422,"#C C holds paper with both hands","Low body/hand motion, holding an object without movement.","r001","Carpentry","silver","Gold","",533.8623446666667,"2026-02-25T15:16:46.766777Z","8141fd19-b419-4f2c-a432-e2bb5fbad9b4"
"Essential Operation",10094,"1",1,"","2026-02-25T15:16:51.211004Z",1127578,3.115,"#C C opens a screw on the plug with a screwdriver.","Core manual task involving high hand activity with a screwdriver.","r001","Carpentry","silver","Gold","",688.1263766666666,"2026-02-25T15:16:51.211035Z","8141fd19-b419-4f2c-a432-e2bb5fbad9b4"
"Essential Operation",10095,"1",1,"","2026-02-25T15:16:54.389801Z",1127579,1.769,"#C C fixes a screw on the socket with a screwdriver.","Core manual task involving high hand activity.","r001","Carpentry","silver","Gold","",751.4129466666667,"2026-02-25T15:16:54.389835Z","8141fd19-b419-4f2c-a432-e2bb5fbad9b4"
"Object Transfer",10096,"1",1,"","2026-02-25T15:16:58.118074Z",1127580,2.527,"#C C picks a pliers form the pocket","Logistics step involving picking up an object.","r001","Carpentry","silver","Gold","",792.5102966666667,"2026-02-25T15:16:58.118097Z","8141fd19-b419-4f2c-a432-e2bb5fbad9b4"
"Essential Operation",10097,"1",1,"","2026-02-25T15:17:03.865772Z",1127581,2.763,"#C C fixes the socket with a screwdriver.","Core manual task involving precise hand movements.","r001","Carpentry","silver","Gold","",799.5916766666667,"2026-02-25T15:17:03.865804Z","8141fd19-b419-4f2c-a432-e2bb5fbad9b4"
"Essential Operation",10098,"1",1,"","2026-02-25T15:17:07.141168Z",1127582,1.876,"#C C fixes a plug in the socket.","Core task involving manual dexterity and fine motor skills.","r001","Carpentry","silver","Gold","",987.9396466666668,"2026-02-25T15:17:07.141201Z","8141fd19-b419-4f2c-a432-e2bb5fbad9b4"
"Essential Operation",10099,"1",1,"","2026-02-25T15:17:14.566063Z",1127583,5.432,"#C C ties a plug screw with a screwdriver.","Core manual task involving hand activity with a tool.","r001","Carpentry","silver","Gold","",1051.3800866666666,"2026-02-25T15:17:14.566097Z","8141fd19-b419-4f2c-a432-e2bb5fbad9b4"
