"action","annotation_id","annotator","batch","corrected_action","created_at","id","lead_time","narration_text","reasoning","round","scenario","status","status_main","status_secondary","timestamp_sec","updated_at","video_uid"
"Locomotion",400,"1",11,"","2026-02-22T23:58:31.194452Z",400,3.604,"#C C moves around the bathroom","Body moving through space, indicative of walking or moving around.","r001","Cleaning","silver","Gold","",1257.4425252666665,"2026-02-22T23:58:31.194468Z","432cb803-6be5-47bc-8443-6bb5b9051667"
"Essential Operation",401,"1",11,"","2026-02-22T23:58:36.245765Z",401,4.646,"#C C dries the mop on the cleaning bucket","Core task involving high hand activity.","r001","Cleaning","silver","Gold","",1456.7881697309567,"2026-02-22T23:58:36.245782Z","432cb803-6be5-47bc-8443-6bb5b9051667"
"Locomotion",402,"1",11,"","2026-02-23T00:10:48.644289Z",402,736.455,"#C C mop on the washroom","Body moving through space during cleaning activity.","r001","Cleaning","silver","Gold","",1460.798819730957,"2026-02-23T00:10:53.379219Z","432cb803-6be5-47bc-8443-6bb5b9051667"
"Object Transfer",403,"1",11,"","2026-02-23T00:10:57.041489Z",403,3.144,"#C C picks shower gel","Logistics step involving picking up an object.","r001","Cleaning","silver","Gold","",1656.712474327539,"2026-02-23T00:10:57.041502Z","432cb803-6be5-47bc-8443-6bb5b9051667"
"Locomotion",404,"1",11,"","2026-02-23T00:11:00.236436Z",404,2.796,"#C C walks down the house stairs","Body moving through space (walking), high body acceleration.","r001","Cleaning","silver","Gold","",1732.004074327539,"2026-02-23T00:11:00.236449Z","432cb803-6be5-47bc-8443-6bb5b9051667"
"Stationary",405,"1",11,"Essential Operation","2026-02-23T00:11:10.589329Z",405,9.945,"#C C draws the design of the cut out on the wood.","The action involves marking a design, which typically requires holding a pencil or marker steady on the wood, with minimal body movement.","r001","Carpentry","silver","Bad","",56.2492296,"2026-02-23T00:11:10.589342Z","465282ac-5fea-4571-8328-665a693b97cd"
"Essential Operation",406,"1",11,"","2026-02-23T00:11:17.118257Z",406,6.093,"#C C cuts the plank with the circular saw.","Core task involving high hand activity with a tool.","r001","Carpentry","silver","Gold","",330.6649709546634,"2026-02-23T00:11:17.118270Z","465282ac-5fea-4571-8328-665a693b97cd"
"Locomotion",407,"1",11,"","2026-02-23T00:11:21.950361Z",407,4.157,"#C C walks towards the plank on the platform.","Body moving through space (walking).","r001","Carpentry","silver","Gold","",367.5821109546634,"2026-02-23T00:11:21.950375Z","465282ac-5fea-4571-8328-665a693b97cd"
"Locomotion",408,"1",11,"Stationary","2026-02-23T00:11:34.504373Z",408,12.193,"#C C carries the planks with the other hands.","Body moving through space while carrying objects.","r001","Carpentry","silver","Bad","",374.9719309546634,"2026-02-23T00:11:34.504386Z","465282ac-5fea-4571-8328-665a693b97cd"
"Object Transfer",409,"1",11,"","2026-02-23T00:15:48.442846Z",409,253.47,"#C C places the plank with the other planks at the wall.","Logistics step, moving an object to a specific location.","r001","Carpentry","silver","Gold","",377.4070909546634,"2026-02-23T00:15:48.442859Z","465282ac-5fea-4571-8328-665a693b97cd"
"Essential Operation",410,"1",11,"","2026-02-23T00:16:00.599749Z",410,7.355,"#C C powers jigsaw. #unsure","Core task involving high hand activity with a tool.","r001","Carpentry","silver","Gold","",403.7879409546634,"2026-02-23T00:16:00.599772Z","465282ac-5fea-4571-8328-665a693b97cd"
"Object Transfer",411,"1",11,"Essential Operation","2026-02-23T00:16:13.589475Z",411,12.525,"#C C lifts up the paint brush from the paint bucket.","Logistics step involving picking up the paint brush.","r001","Mechanical Repair","silver","Gold","",142.8617296,"2026-02-23T00:16:13.589493Z","4aeb7f3c-855a-4c66-b3d9-02b0eb963883"
"Object Transfer",412,"1",11,"","2026-02-23T00:16:20.873766Z",412,6.879,"#C C moves the paint brush from the patio.","The action involves moving an object (the paint brush), which corresponds to logistics or setup steps.","r001","Mechanical Repair","silver","Gold","",150.6138296,"2026-02-23T00:16:20.873782Z","4aeb7f3c-855a-4c66-b3d9-02b0eb963883"
"Object Transfer",413,"1",11,"","2026-02-23T00:16:23.754741Z",413,2.517,"#C C lifts up the paint brush.","The action involves picking up an object, which is a logistics step.","r001","Mechanical Repair","silver","Gold","",153.6803096,"2026-02-23T00:16:23.754757Z","4aeb7f3c-855a-4c66-b3d9-02b0eb963883"
"Essential Operation",414,"1",11,"","2026-02-23T00:16:27.996418Z",414,3.627,"#C C paints the patio with the paint brush.","Core manual task involving repetitive hand movement.","r001","Mechanical Repair","silver","Gold","",155.2721896,"2026-02-23T00:16:27.996436Z","4aeb7f3c-855a-4c66-b3d9-02b0eb963883"
"Object Transfer",415,"1",11,"Essential Operation","2026-02-23T00:16:49.775112Z",415,21.125,"#C C brushes the paint brush against the mouth of the paint bucket.","The action involves transferring the brush to the paint bucket, which is a logistics step.","r001","Mechanical Repair","silver","Gold","",239.9563296,"2026-02-23T00:16:49.775137Z","4aeb7f3c-855a-4c66-b3d9-02b0eb963883"
"Essential Operation",416,"1",11,"","2026-02-23T00:16:57.340935Z",416,7.038,"#C C brushes the paint brush against the mouth of the paint bucket.","Core task involving high hand activity for the repair process.","r001","Mechanical Repair","silver","Gold","",275.5299996,"2026-02-23T00:16:57.340950Z","4aeb7f3c-855a-4c66-b3d9-02b0eb963883"
"Essential Operation",417,"1",11,"","2026-02-23T00:17:01.602240Z",417,3.772,"#C C wraps the paint brush with a nylon.","Core manual task involving high hand activity.","r001","Mechanical Repair","silver","Gold","",303.3649709546634,"2026-02-23T00:17:01.602251Z","4aeb7f3c-855a-4c66-b3d9-02b0eb963883"
"Locomotion",418,"1",11,"Object Transfer","2026-02-23T00:17:20.203865Z",418,18.193,"#C C moves the nylon with her right foot.","Body movement through space, involving foot motion.","r001","Mechanical Repair","silver","Bad","",420.16288095466336,"2026-02-23T00:17:20.203878Z","4aeb7f3c-855a-4c66-b3d9-02b0eb963883"
"Locomotion",419,"1",11,"","2026-02-23T00:17:23.664994Z",419,2.503,"#C C walk on the floor","Body moving through space, high body acceleration.","r001","Walking Outdoors","silver","Gold","",247.34242,"2026-02-23T00:17:23.665008Z","4bd37cff-a43b-4843-b0ff-06ecfe00017e"
"Search",420,"1",11,"","2026-02-23T00:17:27.822633Z",420,3.595,"#C C stares at the price board","Head movement (visual search), hands mostly still.","r001","Walking Outdoors","silver","Gold","",250.38853,"2026-02-23T00:17:27.822644Z","4bd37cff-a43b-4843-b0ff-06ecfe00017e"
"Search",421,"1",11,"","2026-02-23T00:17:32.150031Z",421,3.916,"#C C stares at the food in the display chiller","Visual inspection/focused gaze, minimal body movement.","r001","Walking Outdoors","silver","Gold","",284.40362,"2026-02-23T00:17:32.150043Z","4bd37cff-a43b-4843-b0ff-06ecfe00017e"
"Stationary",422,"1",11,"","2026-02-23T00:17:41.295721Z",422,8.769,"#O cashier Y does #unsure","The action '#unsure' suggests a pause or hesitation, indicating low body/hand motion.","r001","Walking Outdoors","silver","","Delete Row",298.4897,"2026-02-23T00:17:41.295733Z","4bd37cff-a43b-4843-b0ff-06ecfe00017e"
"Locomotion",423,"1",11,"","2026-02-23T00:17:51.435383Z",423,9.256,"#O cashier X does #unsure","Body moving through space, indicative of walking.","r001","Walking Outdoors","silver","","Delete Row",309.44713,"2026-02-23T00:17:51.435400Z","4bd37cff-a43b-4843-b0ff-06ecfe00017e"
"Search",424,"1",11,"","2026-02-23T00:26:11.717515Z",424,498.997,"#C C looks at the watch on his left hand","Head movement (visual search), passive hands.","r001","Walking Outdoors","silver","Gold","",939.8060333333332,"2026-02-23T00:26:11.717529Z","4c6f009a-f0ca-4557-8723-4111761e0a9a"
"Stationary",425,"1",11,"","2026-02-23T00:27:44.723331Z",425,92.215,"#C C talks with a lady Z","Low body/hand motion, likely involves standing or walking with minimal arm movement.","r001","Walking Outdoors","silver","","Skip",941.9443733333331,"2026-02-23T00:27:44.723345Z","4c6f009a-f0ca-4557-8723-4111761e0a9a"
"Object Transfer",426,"1",11,"","2026-02-23T00:27:49.909970Z",426,11.363,"#C C puts #unsure in the gift bag","Refined via regex fallback","r001","Mechanical Repair","silver","Gold","",373.0388586,"2026-02-23T00:31:32.370596Z","50a395ca-e434-46f3-a2f8-67fc4ca3874b"
"Object Transfer",427,"1",11,"","2026-02-23T00:27:55.379916Z",427,4.783,"#C C throws the plastics bag on the bed","[CtxFixed] The action of throwing the plastic bag onto the bed can be interpreted as a deliberate placement of the object onto a surface, which aligns with the definition of 'Object Transfer'.","r001","Mechanical Repair","silver","Gold","",418.0059786000001,"2026-02-23T00:27:55.379929Z","50a395ca-e434-46f3-a2f8-67fc4ca3874b"
"Stationary",428,"1",11,"Essential Operation","2026-02-23T00:28:03.589929Z",428,16.671,"#C C ties #unsure with a rubber band","The action of tying a rubber band is likely to involve fine motor skills and may not involve significant body movement.","r001","Mechanical Repair","silver","","",446.9258886,"2026-02-23T00:31:24.353189Z","50a395ca-e434-46f3-a2f8-67fc4ca3874b"
"Object Transfer",429,"1",11,"","2026-02-23T00:28:07.618572Z",429,3.31,"#C C throws the books on the bed","Action involves picking up and placing down objects.","r001","Mechanical Repair","silver","Gold","",714.1468793320909,"2026-02-23T00:28:07.618586Z","50a395ca-e434-46f3-a2f8-67fc4ca3874b"
"Object Transfer",430,"1",11,"","2026-02-23T00:28:12.617375Z",430,3.781,"#C C moves the pens and the sellotapes aside","Logistics/Setup step, moving items aside.","r001","Mechanical Repair","silver","Gold","",874.1801576136719,"2026-02-23T00:28:12.617389Z","50a395ca-e434-46f3-a2f8-67fc4ca3874b"
"Object Transfer",431,"1",11,"","2026-02-23T00:28:16.699462Z",431,7.2490000000000006,"#C C puts #unsure in the box","Refined via regex fallback","r001","Mechanical Repair","silver","Gold","",878.4243676136718,"2026-02-23T00:31:14.127662Z","50a395ca-e434-46f3-a2f8-67fc4ca3874b"
"Object Transfer",432,"1",11,"","2026-02-23T00:28:39.210656Z",432,4.576,"#C C puts the brush aside","Logistics step of putting an object aside.","r001","Mechanical Repair","silver","Gold","",984.423337613672,"2026-02-23T00:28:39.210669Z","50a395ca-e434-46f3-a2f8-67fc4ca3874b"
"Object Transfer",433,"1",11,"","2026-02-23T00:28:45.090600Z",433,5.472,"#C C throws the reflector on the floor","[CtxFixed] The action of throwing the reflector onto the floor can be considered a form of deliberate placement, even if it is not a typical or gentle placement method.","r001","Mechanical Repair","silver","Gold","",1005.550807613672,"2026-02-23T00:28:45.090615Z","50a395ca-e434-46f3-a2f8-67fc4ca3874b"
"Object Transfer",434,"1",11,"","2026-02-23T00:28:48.914760Z",434,3.326,"#C C puts the metal container aside","Logistics step of moving an object.","r001","Mechanical Repair","silver","Gold","",1078.965837613672,"2026-02-23T00:28:48.914773Z","50a395ca-e434-46f3-a2f8-67fc4ca3874b"
"Object Transfer",435,"1",11,"","2026-02-23T00:28:51.712902Z",435,2.41,"#C C moves the paint pallet","Moving an object from one place to another.","r001","Mechanical Repair","silver","Gold","",1082.436737613672,"2026-02-23T00:28:51.712916Z","50a395ca-e434-46f3-a2f8-67fc4ca3874b"
"Object Transfer",436,"1",11,"","2026-02-23T00:28:54.654607Z",436,2.529,"#C C puts the ribbon in the container","Logistics step involving picking up and placing an object.","r001","Mechanical Repair","silver","Gold","",1130.6804076136718,"2026-02-23T00:28:54.654622Z","50a395ca-e434-46f3-a2f8-67fc4ca3874b"
"Object Transfer",437,"1",11,"","2026-02-23T00:28:58.123065Z",437,3.092,"#C C moves the polythene bag","The action involves moving an object, which is a logistics step.","r001","Mechanical Repair","silver","Gold","",1455.7612782448605,"2026-02-23T00:28:58.123091Z","50a395ca-e434-46f3-a2f8-67fc4ca3874b"
"Object Transfer",438,"1",11,"","2026-02-23T00:29:01.501384Z",438,2.915,"#C C picks some papers","Logistics step, picking up papers.","r001","Mechanical Repair","silver","Gold","",1623.3050882448606,"2026-02-23T00:29:01.501428Z","50a395ca-e434-46f3-a2f8-67fc4ca3874b"
"Stationary",439,"1",11,"","2026-02-23T00:29:11.335784Z",439,9.43,"#C C spreads the papers on the floor","Low body/hand motion, setting up materials.","r001","Mechanical Repair","silver","","Skip",1639.7533553138671,"2026-02-23T00:29:11.335797Z","50a395ca-e434-46f3-a2f8-67fc4ca3874b"
"Object Transfer",440,"1",11,"","2026-02-23T00:29:14.730738Z",440,2.953,"#C C pick a Dymo letratag","Logistics step of picking up an object.","r001","Mechanical Repair","silver","Gold","",1793.746805313867,"2026-02-23T00:29:14.730764Z","50a395ca-e434-46f3-a2f8-67fc4ca3874b"
"Object Transfer",441,"1",11,"","2026-02-23T00:29:29.637368Z",441,14.525,"#C C opens the Dymo letratag","Logistics step involving opening an object.","r001","Mechanical Repair","silver","Gold","",1799.9493753138672,"2026-02-23T00:29:29.637379Z","50a395ca-e434-46f3-a2f8-67fc4ca3874b"
"Object Transfer",442,"1",11,"","2026-02-23T00:29:35.322637Z",442,9.458,"#C C removes #unsure from the Dymo letratag","Logistics step involving picking up or removing an object.","r001","Mechanical Repair","silver","Gold","",1803.603065313867,"2026-02-23T00:31:09.119321Z","50a395ca-e434-46f3-a2f8-67fc4ca3874b"
"Object Transfer",443,"1",11,"","2026-02-23T00:29:39.332160Z",443,3.604,"#C C picks the Dymo letratag","Logistics step involving picking up an object.","r001","Mechanical Repair","silver","Gold","",1808.317165313867,"2026-02-23T00:29:39.332172Z","50a395ca-e434-46f3-a2f8-67fc4ca3874b"
"Object Transfer",444,"1",11,"","2026-02-23T00:29:45.066876Z",444,5.053,"#C C puts the Dymo letratag in the cupboard","Logistics step involving picking up and putting down an object.","r001","Mechanical Repair","silver","Gold","",1819.157465313867,"2026-02-23T00:29:45.066890Z","50a395ca-e434-46f3-a2f8-67fc4ca3874b"
"Search",445,"1",11,"","2026-02-23T00:29:48.075182Z",445,2.585,"#C C looks around the pavement","Head movement (visual search), hands mostly still.","r001","Walking Outdoors","gold","Gold","",406.64423,"2026-02-23T00:29:48.075197Z","50e55c8f-b939-4b5c-86b5-e0b53d199d27"
"Search",446,"1",11,"","2026-02-23T00:29:51.201245Z",446,2.722,"#C C looks around the shop","Head movement (visual search), hands mostly still.","r001","Walking Outdoors","silver","Gold","",661.0175333333334,"2026-02-23T00:29:51.201259Z","50e55c8f-b939-4b5c-86b5-e0b53d199d27"
"Locomotion",447,"1",11,"","2026-02-23T00:29:54.533105Z",447,2.965,"#C C moves around the restaurant","Body moving through space, likely involves walking.","r001","Walking Outdoors","silver","Gold","",825.4358533333334,"2026-02-23T00:29:54.533125Z","50e55c8f-b939-4b5c-86b5-e0b53d199d27"
"Stationary",448,"1",11,"","2026-02-23T00:33:34.111531Z",448,36.972,"#C C talks to a man D","Low body/hand motion, talking.","r001","Walking Outdoors","silver","Gold","",886.6441533333334,"2026-02-23T00:33:34.111544Z","50e55c8f-b939-4b5c-86b5-e0b53d199d27"
"Locomotion",449,"1",11,"","2026-02-23T00:33:40.378084Z",449,5.83,"#C C holds #Unsure","The action implies movement through space, likely walking.","r001","Walking Outdoors","silver","","Skip",1127.6020666666666,"2026-02-23T00:33:40.378099Z","50e55c8f-b939-4b5c-86b5-e0b53d199d27"
"Object Transfer",450,"1",11,"Stationary","2026-02-23T00:33:47.255247Z",450,6.422,"#C C holds a bag","Logistics step of holding an object, short burst of hand activity.","r001","Walking Outdoors","silver","Bad","",2377.704583333333,"2026-02-23T00:33:47.255259Z","50e55c8f-b939-4b5c-86b5-e0b53d199d27"
"Object Transfer",451,"1",11,"","2026-02-23T00:33:59.294350Z",451,11.629,"#C C closes the bag","The action involves closing a bag, which is a logistics step involving short bursts of hand activity.","r001","Walking Outdoors","silver","Gold","",2481.061313333333,"2026-02-23T00:33:59.294360Z","50e55c8f-b939-4b5c-86b5-e0b53d199d27"
"Stationary",452,"1",11,"","2026-02-23T00:34:04.162780Z",452,3.482,"#C C holds the paper with the left hand","The action involves holding a paper, which indicates a low-energy, stationary activity.","r001","Walking Outdoors","silver","Gold","",2770.7345633333334,"2026-02-23T00:34:04.162795Z","50e55c8f-b939-4b5c-86b5-e0b53d199d27"
"Object Transfer",453,"1",11,"","2026-02-23T00:34:07.242259Z",453,2.522,"#C C puts the pen in the bag","Logistics/Setup step (putting the pen in the bag).","r001","Walking Outdoors","silver","Gold","",2908.807283333333,"2026-02-23T00:34:07.242290Z","50e55c8f-b939-4b5c-86b5-e0b53d199d27"
"Stationary",454,"1",11,"","2026-02-23T00:34:10.659073Z",454,3.066,"#C C uses the mobile phone+","Using a mobile phone typically involves minimal body movement and is a stationary activity.","r001","Walking Outdoors","silver","Gold","",2947.143703333333,"2026-02-23T00:34:10.659094Z","50e55c8f-b939-4b5c-86b5-e0b53d199d27"
"Object Transfer",455,"1",11,"Essential Operation","2026-02-23T00:34:16.564912Z",455,10.431999999999999,"#C C inserts the clothe inside the washing machine","Logistics step involving the placement of an object.","r001","Cleaning","silver","Gold","",6.288315548242199,"2026-02-23T00:34:30.041333Z","590ec18e-a6c7-4457-bef6-75b034a4938c"
"Essential Operation",456,"1",11,"Object Transfer","2026-02-23T00:34:22.959061Z",456,5.755,"#C C inserts the clothe inside the washing machine","Core task involving manual operation with the cloth, high hand activity.","r001","Cleaning","silver","Gold","",11.0669755482422,"2026-02-23T00:34:22.959072Z","590ec18e-a6c7-4457-bef6-75b034a4938c"
"Stationary",457,"1",11,"Essential Operation","2026-02-23T00:34:46.966824Z",457,15.135,"#C C stretches the clothe","Low body/hand motion, likely involves minimal movement.","r001","Cleaning","silver","Bad","",14.415445548242198,"2026-02-23T00:34:46.966837Z","590ec18e-a6c7-4457-bef6-75b034a4938c"
"Essential Operation",458,"1",11,"","2026-02-23T00:34:50.363762Z",458,2.901,"#C C folds the clothe","Core task involving manual dexterity and hand activity.","r001","Cleaning","silver","Gold","",35.408565548242194,"2026-02-23T00:34:50.363790Z","590ec18e-a6c7-4457-bef6-75b034a4938c"
"Essential Operation",459,"1",11,"Object Transfer","2026-02-23T00:34:56.443670Z",459,5.575,"#C C lifts the clothe","Core task, high hand activity.","r001","Cleaning","silver","Gold","",36.8603555482422,"2026-02-23T00:34:56.443683Z","590ec18e-a6c7-4457-bef6-75b034a4938c"
"Stationary",460,"1",11,"Object Transfer","2026-02-23T00:35:08.517055Z",460,11.676,"#C C closes the washing machine","Low body/hand motion, mostly a static action.","r001","Cleaning","silver","Bad","",66.2978555482422,"2026-02-23T00:35:08.517073Z","590ec18e-a6c7-4457-bef6-75b034a4938c"
"Object Transfer",461,"1",11,"","2026-02-23T00:35:14.835060Z",461,5.606,"#C C places the bottle of detergent on the table","Logistics step involving picking up and placing an object.","r001","Cleaning","silver","Gold","",75.4928055482422,"2026-02-23T00:35:14.835079Z","590ec18e-a6c7-4457-bef6-75b034a4938c"
"Object Transfer",462,"1",11,"","2026-02-23T00:35:18.355323Z",462,3.133,"#C C lifts the bottle of the detergent","Action involves picking up an object, indicating a logistics step.","r001","Cleaning","silver","Gold","",89.9726955482422,"2026-02-23T00:35:18.355338Z","590ec18e-a6c7-4457-bef6-75b034a4938c"
"Essential Operation",463,"1",11,"Object Transfer","2026-02-23T00:35:24.220408Z",463,5.339,"#C C pours the detergent on the lid","Core task involving manual operation with hands.","r001","Cleaning","silver","Gold","",90.7454555482422,"2026-02-23T00:35:24.220422Z","590ec18e-a6c7-4457-bef6-75b034a4938c"
"Object Transfer",464,"1",11,"","2026-02-23T00:37:34.103591Z",464,129.467,"#C C pulls a bottle of detergent","Logistics step involving picking up an object.","r001","Cleaning","silver","Gold","",103.6748855482422,"2026-02-23T00:37:34.103608Z","590ec18e-a6c7-4457-bef6-75b034a4938c"
"Essential Operation",465,"1",11,"","2026-02-23T00:37:39.603694Z",465,5.026,"#C C operates the washing machine","Core task involving manual operation of an appliance.","r001","Cleaning","silver","Gold","",134.87377554824218,"2026-02-23T00:37:39.603708Z","590ec18e-a6c7-4457-bef6-75b034a4938c"
"Object Transfer",466,"1",11,"","2026-02-23T00:37:44.133106Z",466,4.131,"#C C open the washing machine","Logistics step, opening a machine.","r001","Cleaning","silver","Gold","",42.5878686,"2026-02-23T00:37:44.133123Z","5afe1e42-d44f-4c1d-bfd1-84de861b4492"
"Object Transfer",467,"1",11,"","2026-02-23T00:37:46.986719Z",467,2.048,"#C C hangs the towel","Logistics step, moving the towel to a hanging position.","r001","Cleaning","silver","Gold","",150.5269286,"2026-02-23T00:37:46.986735Z","5afe1e42-d44f-4c1d-bfd1-84de861b4492"
"Search",468,"1",11,"","2026-02-23T00:37:50.425329Z",468,3.065,"#C C looks around the cards","Head movement (looking around), hands mostly still.","r001","Playing Instrument","silver","Gold","",471.9019265817708,"2026-02-23T00:37:50.425343Z","5c0cd8bd-21ae-4e5b-91ed-b3142af3c50f"
"Stationary",469,"1",11,"Essential Operation","2026-02-23T00:37:58.371631Z",469,7.568,"#C C play cards","Playing cards typically involves minimal body movement and is a relatively stationary activity.","r001","Playing Instrument","silver","Bad","",579.7018927612378,"2026-02-23T00:37:58.371647Z","5c0cd8bd-21ae-4e5b-91ed-b3142af3c50f"
"Object Transfer",470,"1",11,"","2026-02-23T00:38:01.807505Z",470,3.02,"#C C puts card on the carpet","Logistics/Setup step involving placing an object.","r001","Playing Instrument","silver","Gold","",1134.4932341403646,"2026-02-23T00:38:01.807522Z","5c0cd8bd-21ae-4e5b-91ed-b3142af3c50f"
"Stationary",471,"1",11,"Object Transfer","2026-02-23T00:38:13.799276Z",471,11.525,"#C C turns card on the carpet","The action described does not involve significant body or hand movement, suggesting a low-energy state.","r001","Playing Instrument","silver","Bad","",1245.4771541403643,"2026-02-23T00:38:13.799291Z","5c0cd8bd-21ae-4e5b-91ed-b3142af3c50f"
"Object Transfer",472,"1",11,"","2026-02-23T00:38:19.021118Z",472,4.388,"#C C picks cards with the other hand","Logistics step involving picking up objects.","r001","Playing Instrument","silver","Gold","",1305.625504140365,"2026-02-23T00:38:19.021131Z","5c0cd8bd-21ae-4e5b-91ed-b3142af3c50f"
"Object Transfer",473,"1",11,"","2026-02-23T00:38:22.365257Z",473,2.785,"#C C picks cards on the carpet","Logistics/Setup step, picking up objects.","r001","Playing Instrument","silver","Gold","",1327.7190941403646,"2026-02-23T00:38:22.365271Z","5c0cd8bd-21ae-4e5b-91ed-b3142af3c50f"
"Stationary",474,"1",11,"Object Transfer","2026-02-23T00:38:29.535359Z",474,6.788,"#C C pulls the playing card","The action of pulling a playing card is likely a quick motion with minimal continuous movement.","r001","Playing Instrument","silver","Bad","",1384.5558046091146,"2026-02-23T00:38:29.535386Z","5c0cd8bd-21ae-4e5b-91ed-b3142af3c50f"
"Stationary",475,"1",11,"","2026-02-23T00:38:35.119594Z",475,5.21,"#C C touches the playing card","Low body/hand motion, likely involves minimal movement.","r001","Playing Instrument","silver","Gold","",1398.8363346091146,"2026-02-23T00:38:35.119608Z","5c0cd8bd-21ae-4e5b-91ed-b3142af3c50f"
"Object Transfer",476,"1",11,"","2026-02-23T00:38:38.227643Z",476,2.752,"#C C places the playing card down","Logistics step, placing an object down.","r001","Playing Instrument","silver","Gold","",1452.3852746091147,"2026-02-23T00:38:38.227656Z","5c0cd8bd-21ae-4e5b-91ed-b3142af3c50f"
"Object Transfer",477,"1",11,"","2026-02-23T00:38:40.988138Z",477,2.413,"#C C lifts the playing cards","The action involves picking up an object, which is a logistics step.","r001","Playing Instrument","silver","Gold","",1520.3304646091146,"2026-02-23T00:38:40.988160Z","5c0cd8bd-21ae-4e5b-91ed-b3142af3c50f"
"Stationary",478,"1",11,"","2026-02-23T00:54:12.630250Z",478,931.264,"#C C turns back","Turning back likely indicates a pause or change in direction, with minimal motion.","r001","Cleaning","silver","","Skip",1165.0245552666663,"2026-02-23T00:54:12.630265Z","5ed33a0e-3786-471b-9642-0a386c6fd8f3"
"Locomotion",479,"1",11,"","2026-02-23T00:54:16.582176Z",479,2.959,"#C C moves to the sink","Body moving through space (walking).","r001","Cleaning","silver","Gold","",1210.1436552666669,"2026-02-23T00:54:16.582193Z","5ed33a0e-3786-471b-9642-0a386c6fd8f3"
"Search",480,"1",11,"","2026-02-23T00:54:20.880160Z",480,3.753,"#C C looks at the toys on the shelf","Head movement (visual inspection), passive hands.","r001","Cleaning","silver","Gold","",1444.1271452666665,"2026-02-23T00:54:20.880179Z","5ed33a0e-3786-471b-9642-0a386c6fd8f3"
"Stationary",481,"1",11,"","2026-02-23T00:54:27.794189Z",481,6.46,"#C C touches the cable on the laptop","Low body/hand motion, likely involves fine motor skills with minimal movement.","r001","Cleaning","silver","Gold","",1563.4856352666666,"2026-02-23T00:54:27.794205Z","5ed33a0e-3786-471b-9642-0a386c6fd8f3"
"Stationary",482,"1",11,"","2026-02-23T00:54:32.016523Z",482,3.673,"#C C touches the cat's fur with his right hand","Low body/hand motion, focused touch.","r001","Playing Instrument","silver","Gold","",54.6240986,"2026-02-23T00:54:32.016548Z","5eed1db0-2136-4c61-8122-06cfbba28c96"
"Locomotion",483,"1",11,"","2026-02-23T00:54:34.495027Z",483,2.068,"#C C walks into the bedroom","Body moving through space (walking).","r001","Playing Instrument","silver","Gold","",129.04516859999998,"2026-02-23T00:54:34.495049Z","5eed1db0-2136-4c61-8122-06cfbba28c96"
"Stationary",484,"1",11,"","2026-02-23T00:54:39.487566Z",484,4.663,"#C C holds the stair rail with his left hand","The action describes holding onto a rail, which indicates a stable and stationary position with minimal movement.","r001","Playing Instrument","silver","Gold","",172.8665786,"2026-02-23T00:54:39.487587Z","5eed1db0-2136-4c61-8122-06cfbba28c96"
"Essential Operation",485,"1",11,"","2026-02-23T00:54:43.587469Z",485,3.732,"#C C plays the video game on the computer with the mouse.","Core manual task involving high hand activity with the mouse.","r001","Playing Instrument","silver","Gold","",499.7959809546634,"2026-02-23T00:54:43.587480Z","674ff45c-1a6b-40c1-a915-df844132144d"
"Stationary",486,"1",11,"","2026-02-23T00:54:48.120901Z",486,4.2,"#C C holds the keyboard on the table with his left hand.","Low body/hand motion, holding position.","r001","Playing Instrument","silver","Gold","",509.0887909546634,"2026-02-23T00:54:48.120915Z","674ff45c-1a6b-40c1-a915-df844132144d"
"Search",487,"1",11,"","2026-02-23T00:54:50.927839Z",487,2.456,"#C C checks the phone","Head movement (visual inspection), hands mostly still.","r001","Gardening","silver","Gold","",17.3610596,"2026-02-23T00:54:50.927853Z","6caf467a-a949-4b5c-b88b-b2ac6cbd9f36"
"Essential Operation",488,"1",11,"","2026-02-23T00:54:54.407540Z",488,3.141,"#C C cuts the plants with the scissors","Core task involving manual dexterity and repetitive hand movements.","r001","Gardening","silver","Gold","",170.3943996,"2026-02-23T00:54:54.407553Z","6caf467a-a949-4b5c-b88b-b2ac6cbd9f36"
"Essential Operation",489,"1",11,"","2026-02-23T00:54:59.123166Z",489,4.394,"#C C removes the plants","Core task involving manual effort to remove plants, high hand activity.","r001","Gardening","silver","Gold","",434.7798309546634,"2026-02-23T00:54:59.123181Z","6caf467a-a949-4b5c-b88b-b2ac6cbd9f36"
"Essential Operation",490,"1",11,"Object Transfer","2026-02-23T00:55:07.003881Z",490,7.546,"#C C removes dirt from the broom","Core task involving manual cleaning, high hand activity.","r001","Gardening","silver","Gold","",471.3191509546634,"2026-02-23T00:55:07.003896Z","6caf467a-a949-4b5c-b88b-b2ac6cbd9f36"
"Object Transfer",491,"1",11,"","2026-02-23T00:55:11.631972Z",491,4.263,"#C C puts the dust in the bucket","Logistics/Setup step, transferring an object.","r001","Gardening","silver","Gold","",531.9652709546634,"2026-02-23T00:55:11.631995Z","6caf467a-a949-4b5c-b88b-b2ac6cbd9f36"
"Object Transfer",492,"1",11,"","2026-02-23T00:55:14.907854Z",492,2.89,"#C C picks the dustpan from the floor","Logistics/Setup step, picking up an object.","r001","Gardening","silver","Gold","",585.2753809546634,"2026-02-23T00:55:14.907868Z","6caf467a-a949-4b5c-b88b-b2ac6cbd9f36"
