"action","annotation_id","annotator","batch","corrected_action","created_at","id","lead_time","narration_text","reasoning","round","scenario","status","status_main","status_secondary","timestamp_sec","updated_at","video_uid" 
"Object Transfer",298,"1",12,"","2026-02-22T07:39:38.575619Z",298,1.175,"#C C picks the meat from the counter","Logistics step involving picking up an object.","r001","Cooking","silver","Gold","",1151.9155886,"2026-02-22T07:39:38.575619Z","3d7ba3f7-f393-41ec-88a2-c33b82ec8c47"
"Stationary",299,"1",12,"Essential Operation","2026-02-22T07:39:43.016745Z",299,3.158,"#C C adjusts the button of a cooker","Low body/hand motion, fine motor adjustment.","r001","Cooking","silver","Bad","",1236.4965386,"2026-02-22T07:39:43.016745Z","3d7ba3f7-f393-41ec-88a2-c33b82ec8c47"
"Object Transfer",300,"1",12,"","2026-02-22T07:39:47.522535Z",300,3.059,"#C C puts #unsure in the meat","Refined via regex fallback","r001","Cooking","silver","Gold","",1254.9579386,"2026-02-22T07:39:47.522535Z","3d7ba3f7-f393-41ec-88a2-c33b82ec8c47"
"Object Transfer",301,"1",12,"","2026-02-22T07:39:51.670165Z",301,2.721,"#C C picks a box of #unsure from the counter","Logistics step involving picking up an object.","r001","Cooking","silver","Gold","",1318.9429886,"2026-02-22T07:39:51.670165Z","3d7ba3f7-f393-41ec-88a2-c33b82ec8c47"
"Object Transfer",302,"1",12,"","2026-02-22T07:39:54.140149Z",302,1.257,"#C C puts the coriander on the counter","Logistics step involving moving the coriander to the counter.","r001","Cooking","silver","Gold","",1321.7689486,"2026-02-22T07:39:54.140149Z","3d7ba3f7-f393-41ec-88a2-c33b82ec8c47"
"Locomotion",303,"1",12,"Stationary","2026-02-22T07:39:59.137290Z",303,3.48,"#C C carries the plate","Movement through space with an object in hand.","r001","Cooking","silver","Bad","",1343.4763686,"2026-02-22T07:39:59.137290Z","3d7ba3f7-f393-41ec-88a2-c33b82ec8c47"
"Essential Operation",304,"1",12,"","2026-02-22T07:40:02.292619Z",304,1.781,"#C C aligns the cirriander","Core task, high hand activity.","r001","Cooking","silver","Gold","",1448.4672786,"2026-02-22T07:40:02.292619Z","3d7ba3f7-f393-41ec-88a2-c33b82ec8c47"
"Object Transfer",305,"1",12,"","2026-02-22T07:40:08.055348Z",305,4.319,"#C C grabs polythene bag of vegetable","Logistics step involving picking up an object.","r001","Cooking","silver","Gold","",1817.2201386,"2026-02-22T07:40:08.055348Z","3d7ba3f7-f393-41ec-88a2-c33b82ec8c47"
"Object Transfer",306,"1",12,"","2026-02-22T17:30:34.718115Z",306,35422.442,"#C C puts the polythene bag of vegetable inside the fridge","Logistics step involving picking up and placing an object.","r001","Cooking","silver","Gold","",1823.7313886,"2026-02-22T17:30:34.718115Z","3d7ba3f7-f393-41ec-88a2-c33b82ec8c47"
"Stationary",307,"1",12,"","2026-02-22T17:30:40.568463Z",307,2.253,"#C C holds bin","Holding a bin involves minimal movement, indicating a stationary action.","r001","Cooking","silver","Gold","",1851.3194086,"2026-02-22T17:30:40.568463Z","3d7ba3f7-f393-41ec-88a2-c33b82ec8c47"
"Stationary",308,"1",12,"","2026-02-22T17:30:48.389546Z",308,5.614,"#C C holds bell pepper","Low body/hand motion, holding an object without movement.","r001","Cooking","silver","Gold","",1855.9201186,"2026-02-22T17:30:48.390080Z","3d7ba3f7-f393-41ec-88a2-c33b82ec8c47"
"Object Transfer",309,"1",12,"","2026-02-22T17:31:12.770895Z",309,2.671,"#C C grabs chopping board & knife","Logistics step involving picking up and moving objects.","r001","Cooking","silver","Gold","",1995.3634686,"2026-02-22T17:31:12.770895Z","3d7ba3f7-f393-41ec-88a2-c33b82ec8c47"
"Essential Operation",310,"1",12,"","2026-02-22T17:31:15.723052Z",310,1.635,"#C C squeezes scouring pad","Core task involving high hand activity.","r001","Cooking","silver","Gold","",2008.0559286,"2026-02-22T17:31:15.723052Z","3d7ba3f7-f393-41ec-88a2-c33b82ec8c47"
"Object Transfer",311,"1",12,"","2026-02-22T17:31:20.332956Z",311,2.376,"#C C places casserole dish on the counter","Logistics step of placing an object.","r001","Cooking","silver","Gold","",2026.7957586,"2026-02-22T17:31:20.332956Z","3d7ba3f7-f393-41ec-88a2-c33b82ec8c47"
"Object Transfer",312,"1",12,"","2026-02-22T17:31:23.746511Z",312,1.973,"#C C puts knife aside","Logistics/Setup step.","r001","Cooking","silver","Gold","",2066.0766086,"2026-02-22T17:31:23.746511Z","3d7ba3f7-f393-41ec-88a2-c33b82ec8c47"
"Stationary",313,"1",12,"","2026-02-22T17:31:29.335809Z",313,3.097,"#C C tastes food on the spoon","Low body/hand motion, tasting involves minimal movement.","r001","Cooking","silver","Gold","",2129.8177086,"2026-02-22T17:31:29.335809Z","3d7ba3f7-f393-41ec-88a2-c33b82ec8c47"
"Stationary",314,"1",12,"Object Transfer","2026-02-22T17:31:35.608311Z",314,4.78,"#O child X arranges card can on table","The action involves arranging an object on a table, which is a low-energy activity.","r001","Walking Outdoors","silver","Bad","",34.6738486,"2026-02-22T17:31:35.608311Z","3ef5b4d9-c030-4d52-8452-4261f34cbc97"
"Stationary",315,"1",12,"Essential Operation","2026-02-22T17:31:41.395959Z",315,4.424,"#O child X plays card game","Playing a card game involves minimal body movement.","r001","Walking Outdoors","silver","Bad","",184.7844586,"2026-02-22T17:31:41.395959Z","3ef5b4d9-c030-4d52-8452-4261f34cbc97"
"Stationary",316,"1",12,"Essential Operation","2026-02-22T17:31:45.681139Z",316,2.867,"#C C plays card game","Playing a card game involves minimal body movement and is a low energy activity.","r001","Walking Outdoors","silver","Bad","",210.3031786,"2026-02-22T17:31:45.681139Z","3ef5b4d9-c030-4d52-8452-4261f34cbc97"
"Stationary",317,"1",12,"Search","2026-02-22T17:31:50.663944Z",317,3.416,"#O child X stares at cards","The action involves staring, which is a low energy, stationary activity with minimal body or hand movement.","r001","Walking Outdoors","silver","Bad","",270.2505486,"2026-02-22T17:31:50.665469Z","3ef5b4d9-c030-4d52-8452-4261f34cbc97"
"Locomotion",318,"1",12,"","2026-02-22T17:31:57.384410Z",318,5.218,"#O child X walks in the house","Movement through space, indicative of walking.","r001","Walking Outdoors","silver","Gold","",425.7465486,"2026-02-22T17:31:57.384410Z","3ef5b4d9-c030-4d52-8452-4261f34cbc97"
"Essential Operation",319,"1",12,"","2026-02-22T17:32:00.529212Z",319,1.728,"#O child X divides cards on table","The action involves a core manual task of sorting or dividing cards, which is a high-hand-activity operation.","r001","Walking Outdoors","silver","Gold","",472.5192686,"2026-02-22T17:32:00.529212Z","3ef5b4d9-c030-4d52-8452-4261f34cbc97"
"Stationary",320,"1",12,"Search","2026-02-22T17:32:04.214438Z",320,2.156,"#O man X stares at cards","The action involves staring at cards, which implies low body and hand motion.","r001","Walking Outdoors","silver","Bad","",632.1954176213301,"2026-02-22T17:32:04.214438Z","3ef5b4d9-c030-4d52-8452-4261f34cbc97"
"Stationary",321,"1",12,"Essential Operation","2026-02-22T17:32:09.682352Z",321,4.071,"#O man X plays card game","Playing a card game involves minimal movement, primarily hand and finger actions, which do not correspond to the high body acceleration of locomotion or the irregular motion of essential operations.","r001","Walking Outdoors","silver","Bad","",797.00542762133,"2026-02-22T17:32:09.682352Z","3ef5b4d9-c030-4d52-8452-4261f34cbc97"
"Locomotion",322,"1",12,"Stationary","2026-02-22T17:32:18.685285Z",322,6.821,"#O man X stands from floor","Standing up involves movement through space and can be considered a form of locomotion.","r001","Walking Outdoors","silver","Bad","",809.5068376213301,"2026-02-22T17:32:18.686318Z","3ef5b4d9-c030-4d52-8452-4261f34cbc97"
"Stationary",323,"1",12,"","2026-02-22T17:32:26.193726Z",323,7.91,"#C C points at C card","Pointing action involves minimal body movement and is generally a static gesture.","r001","Walking Outdoors","silver","Gold","",827.2085476213301,"2026-02-22T17:32:32.873568Z","3ef5b4d9-c030-4d52-8452-4261f34cbc97"
"Search",324,"1",12,"","2026-02-22T17:32:36.017237Z",324,1.768,"#O man X looks at cat","Head movement (visual search), hands mostly still.","r001","Walking Outdoors","silver","Gold","",850.9699776213301,"2026-02-22T17:32:36.017237Z","3ef5b4d9-c030-4d52-8452-4261f34cbc97"
"Stationary",325,"1",12,"Search","2026-02-22T17:32:40.506266Z",325,3.209,"#C C stares at cards","Low body/hand motion, focused attention.","r001","Walking Outdoors","silver","Bad","",926.76123762133,"2026-02-22T17:32:40.506266Z","3ef5b4d9-c030-4d52-8452-4261f34cbc97"
"Object Transfer",326,"1",12,"","2026-02-22T17:32:47.279265Z",326,3.981,"#O man X removes cards from can","The action involves picking up or removing items, which is a logistics step.","r001","Walking Outdoors","silver","Gold","",1225.84720762133,"2026-02-22T17:32:47.279265Z","3ef5b4d9-c030-4d52-8452-4261f34cbc97"
"Essential Operation",327,"1",12,"","2026-02-22T17:32:51.592805Z",327,2.753,"#C C brushes cat with brush","Core manual task involving high hand activity.","r001","Walking Outdoors","silver","Gold","",1487.28123762133,"2026-02-22T17:32:51.593806Z","3ef5b4d9-c030-4d52-8452-4261f34cbc97"
"Object Transfer",328,"1",12,"Essential Operation","2026-02-22T17:32:56.058646Z",328,3.157,"#C C touches dog","Logistics step involving interaction with another object (the dog).","r001","Walking Outdoors","silver","Bad","",1545.95404762133,"2026-02-22T17:32:56.058646Z","3ef5b4d9-c030-4d52-8452-4261f34cbc97"
"Essential Operation",329,"1",12,"","2026-02-22T17:32:59.409598Z",329,1.97,"#C C opens water tap","Core manual task involving hand activity to operate a tap.","r001","Walking Outdoors","silver","Gold","",1647.00047762133,"2026-02-22T17:32:59.409598Z","3ef5b4d9-c030-4d52-8452-4261f34cbc97"
"Stationary",330,"1",12,"Essential Operation","2026-02-22T17:33:06.864381Z",330,5.943,"#C C dialogues with man T","Low body/hand motion, likely involves speaking.","r001","Walking Outdoors","silver","Bad","",1774.16812762133,"2026-02-22T17:33:06.864381Z","3ef5b4d9-c030-4d52-8452-4261f34cbc97"
"Object Transfer",331,"1",12,"","2026-02-22T17:33:10.542568Z",331,2.119,"#C C places remote on entertainment table","Action involves placing an object, which is a logistics step with short bursts of hand acceleration.","r001","Walking Outdoors","silver","Gold","",1809.56183762133,"2026-02-22T17:33:10.542568Z","3ef5b4d9-c030-4d52-8452-4261f34cbc97"
"Locomotion",332,"1",12,"","2026-02-22T17:33:14.418768Z",332,2.48,"#O child Y jumps in the house","The action involves movement through space, characterized by high body acceleration.","r001","Walking Outdoors","silver","Gold","",2031.15859762133,"2026-02-22T17:33:14.418768Z","3ef5b4d9-c030-4d52-8452-4261f34cbc97"
"Stationary",333,"1",12,"","2026-02-22T17:33:17.665799Z",333,1.936,"#C C holds can of cream","Holding an object with hands while walking is not classified under locomotion but rather as a stationary action with low body motion.","r001","Walking Outdoors","silver","Gold","",2054.45380762133,"2026-02-22T17:33:17.665799Z","3ef5b4d9-c030-4d52-8452-4261f34cbc97"
"Stationary",334,"1",12,"Essential Operation","2026-02-22T17:33:29.321832Z",334,10.525,"#C C dispenses hand wash on the hand","The action involves a small, localized motion (dispensing hand wash) with minimal body movement.","r001","Walking Outdoors","silver","Bad","",2361.1921376213304,"2026-02-22T17:33:29.321832Z","3ef5b4d9-c030-4d52-8452-4261f34cbc97"
"Stationary",335,"1",12,"Essential Operation","2026-02-22T17:33:38.496025Z",335,6.321,"#C C dialogues with woman X","Low body/hand motion, as the focus is on dialogue.","r001","Walking Outdoors","silver","Bad","",2361.1921376213304,"2026-02-22T17:33:38.496025Z","3ef5b4d9-c030-4d52-8452-4261f34cbc97"
"Object Transfer",336,"1",12,"","2026-02-22T17:33:46.574801Z",336,2.62,"#C C pulls containers of yoghurts","Logistics action involving picking up or moving objects.","r001","Walking Outdoors","silver","Gold","",2404.13639762133,"2026-02-22T17:33:46.574801Z","3ef5b4d9-c030-4d52-8452-4261f34cbc97"
"Stationary",337,"1",12,"Essential Operation","2026-02-22T17:33:52.889812Z",337,3.59,"#C C turns off light in the laundry room","The action involves a single momentary interaction (turning off a light) without continuous movement.","r001","Walking Outdoors","silver","Bad","",2434.0013476213303,"2026-02-22T17:33:52.890843Z","3ef5b4d9-c030-4d52-8452-4261f34cbc97"
"Object Transfer",338,"1",12,"","2026-02-22T17:33:57.776849Z",338,3.52,"#C C puts seed starter tray in the office desk","Logistics step involving picking up and placing an object.","r001","Walking Outdoors","silver","Gold","",120.41022,"2026-02-22T17:33:57.776849Z","3f8dbb4f-ad5e-4d54-bf95-3ddbe968a85d"
"Object Transfer",339,"1",12,"Essential Operation","2026-02-22T17:34:03.688681Z",339,4.403,"#C C hits seedling tray","[CtxFixed] The action of hitting the seedling tray does not fit into the categories of Locomotion, Essential Operation, Search, or Stationary. It seems to be a deliberate action involving the seedling tray, which aligns with the 'Object Transfer' category as it involves interaction with an object.","r001","Walking Outdoors","silver","Bad","",264.25163,"2026-02-22T17:34:03.688681Z","3f8dbb4f-ad5e-4d54-bf95-3ddbe968a85d"
"Object Transfer",340,"1",12,"","2026-02-22T17:34:24.071325Z",340,2.393,"#C C Picks some soil blocks","Logistics action of picking up objects (soil blocks), involves short bursts of hand acceleration.","r001","Walking Outdoors","silver","Gold","",427.26175,"2026-02-22T17:34:24.071325Z","3f8dbb4f-ad5e-4d54-bf95-3ddbe968a85d"
"Essential Operation",341,"1",12,"Object Transfer","2026-02-22T17:34:30.645036Z",341,5.228,"#C C Puts the soil blocks in a seedling tray","Core manual task involving high hand activity.","r001","Walking Outdoors","silver","Bad","",430.61406,"2026-02-22T17:34:30.645036Z","3f8dbb4f-ad5e-4d54-bf95-3ddbe968a85d"
"Stationary",342,"1",12,"Essential Operation","2026-02-22T17:34:34.185286Z",342,2.112,"#O person X dialogues with C","Low body/hand motion, likely involves talking.","r001","Walking Outdoors","silver","Bad","",586.62188,"2026-02-22T17:34:34.185286Z","3f8dbb4f-ad5e-4d54-bf95-3ddbe968a85d"
"Stationary",343,"1",12,"","2026-02-22T17:34:43.566547Z",343,2.889,"#C C holds jug","The action of holding a jug is likely to involve minimal body movement and low energy expenditure.","r001","Walking Outdoors","silver","Gold","",674.53795,"2026-02-22T17:34:43.566547Z","3f8dbb4f-ad5e-4d54-bf95-3ddbe968a85d"
"Essential Operation",344,"1",12,"","2026-02-22T17:34:47.569820Z",344,2.654,"#C C pours distilled water on seedling","Core task involving manual pouring, high hand activity.","r001","Walking Outdoors","silver","Gold","",678.25123,"2026-02-22T17:34:47.569820Z","3f8dbb4f-ad5e-4d54-bf95-3ddbe968a85d"
"Essential Operation",345,"1",12,"","2026-02-22T17:34:50.715660Z",345,1.594,"#C C pours water on seedling","Core task involving hands with high activity.","r001","Walking Outdoors","silver","Gold","",780.65097,"2026-02-22T17:34:50.715660Z","3f8dbb4f-ad5e-4d54-bf95-3ddbe968a85d"
"Object Transfer",346,"1",12,"","2026-02-22T17:34:53.788286Z",346,1.325,"#C C puts tray cover down","Action involves placing an object, indicating logistics or setup.","r001","Walking Outdoors","silver","Gold","",1091.70297,"2026-02-22T17:34:53.788286Z","3f8dbb4f-ad5e-4d54-bf95-3ddbe968a85d"
"Stationary",347,"1",12,"Essential Operation","2026-02-22T17:35:01.852536Z",347,5.092,"#C C labels seedling tray","The action involves labeling, which is a low-energy activity.","r001","Walking Outdoors","silver","Bad","",1178.5585,"2026-02-22T17:35:01.852536Z","3f8dbb4f-ad5e-4d54-bf95-3ddbe968a85d"
"Object Transfer",348,"1",12,"","2026-02-22T17:35:09.870608Z",348,6.574,"#C C puts seedling tray on trolley","Logistics step involving picking up and placing an object.","r001","Walking Outdoors","silver","Gold","",1580.0636,"2026-02-22T17:35:09.870608Z","3f8dbb4f-ad5e-4d54-bf95-3ddbe968a85d"
"Object Transfer",349,"1",12,"","2026-02-22T17:35:14.575428Z",349,3.157,"#C C puts container the trolley","Logistics step of placing an object on the trolley.","r001","Walking Outdoors","silver","Gold","",1598.44648,"2026-02-22T17:35:14.575428Z","3f8dbb4f-ad5e-4d54-bf95-3ddbe968a85d"
"Object Transfer",350,"1",12,"","2026-02-22T17:35:17.377131Z",350,1.409,"#C C Picks some gloves","Logistics step involving picking up an object.","r001","Walking Outdoors","silver","Gold","",1635.99424,"2026-02-22T17:35:17.378196Z","3f8dbb4f-ad5e-4d54-bf95-3ddbe968a85d"
"Object Transfer",351,"1",12,"","2026-02-22T17:35:20.787100Z",351,2.065,"#C C Picks some container lids","Logistics step, picking up objects.","r001","Walking Outdoors","silver","Gold","",1784.11486,"2026-02-22T17:35:20.787100Z","3f8dbb4f-ad5e-4d54-bf95-3ddbe968a85d"
"Search",352,"1",12,"","2026-02-22T17:35:23.803114Z",352,1.596,"#C C stares at seedlings","Head movement (visual inspection), hands mostly still.","r001","Walking Outdoors","silver","Gold","",1907.68227,"2026-02-22T17:35:23.803114Z","3f8dbb4f-ad5e-4d54-bf95-3ddbe968a85d"
"Essential Operation",353,"1",12,"","2026-02-22T17:35:28.171745Z",353,2.522,"#C C covers seedlings in grow tray","Core manual task involving hand activity to cover seedlings.","r001","Walking Outdoors","silver","Gold","",1973.86032,"2026-02-22T17:35:28.171745Z","3f8dbb4f-ad5e-4d54-bf95-3ddbe968a85d"
"Essential Operation",354,"1",12,"Object Transfer","2026-02-22T17:35:32.175097Z",354,2.747,"#C C moves seedlings in tray","Core manual task involving manipulation of objects, high hand activity.","r001","Walking Outdoors","silver","Bad","",2334.77379,"2026-02-22T17:35:32.175097Z","3f8dbb4f-ad5e-4d54-bf95-3ddbe968a85d"
"Object Transfer",355,"1",12,"","2026-02-22T17:35:34.860247Z",355,1.297,"#C C picks seedling from grow tray","The action involves picking up an object, which is a logistics step.","r001","Walking Outdoors","silver","Gold","",2353.22001,"2026-02-22T17:35:34.860247Z","3f8dbb4f-ad5e-4d54-bf95-3ddbe968a85d"
"Stationary",356,"1",12,"Search","2026-02-22T17:35:46.688988Z",356,10.205,"#C C gazes at woman X & child Z","Low body/hand motion, visual focus without physical activity.","r001","Playing Instrument","silver","Bad","",89.52021,"2026-02-22T17:35:46.688988Z","3fb3f4e8-5620-4632-ab68-0b01f9f17577"
"Stationary",357,"1",12,"Search","2026-02-22T17:35:50.994587Z",357,2.614,"#C C gazes at the sky","Low body/hand motion, indicating a state of rest or inactivity.","r001","Playing Instrument","silver","Bad","",92.26254,"2026-02-22T17:35:50.994587Z","3fb3f4e8-5620-4632-ab68-0b01f9f17577"
"Stationary",358,"1",12,"Search","2026-02-22T17:35:57.272535Z",358,4.864,"#C C looks at the left side of the street road","The action describes a visual check without significant body or hand movement.","r001","Playing Instrument","silver","Bad","",265.75086,"2026-02-22T17:35:57.272535Z","3fb3f4e8-5620-4632-ab68-0b01f9f17577"
"Stationary",359,"1",12,"","2026-02-22T17:36:01.689192Z",359,3.021,"#O child Z stretches","The action describes a stretching movement which is likely to be a static pose or a brief pause, indicating low energy and motion.","r001","Playing Instrument","silver","Gold","",567.79661,"2026-02-22T17:36:01.689192Z","3fb3f4e8-5620-4632-ab68-0b01f9f17577"
"Stationary",360,"1",12,"Search","2026-02-22T17:36:05.829378Z",360,2.823,"#C C gazes at woman X","Low body/hand motion, primarily visual observation.","r001","Playing Instrument","silver","Bad","",577.11257,"2026-02-22T17:36:05.829378Z","3fb3f4e8-5620-4632-ab68-0b01f9f17577"
"Locomotion",361,"1",12,"","2026-02-22T17:36:13.476913Z",361,4.207,"#C C crosses the street road","Body moving through space (crossing the street).","r001","Playing Instrument","silver","Gold","",877.2412133333333,"2026-02-22T17:36:13.476913Z","3fb3f4e8-5620-4632-ab68-0b01f9f17577"
"Search",362,"1",12,"Locomotion","2026-02-22T17:36:32.172942Z",362,17.289,"#C C turns head to the right side","Head movement (turning), passive hands.","r001","Playing Instrument","silver","Bad","",964.5625533333332,"2026-02-22T17:36:32.172942Z","3fb3f4e8-5620-4632-ab68-0b01f9f17577"
"Stationary",363,"1",12,"","2026-02-22T17:36:41.420560Z",363,7.867,"#O child Z stops on the sidewalk","The action indicates a stop, which corresponds to low body/hand motion.","r001","Playing Instrument","silver","Gold","",1055.7741733333332,"2026-02-22T17:36:41.420560Z","3fb3f4e8-5620-4632-ab68-0b01f9f17577"
"Stationary",364,"1",12,"Essential Operation","2026-02-22T17:36:45.703510Z",364,2.455,"#C C pets dog","Interacting with an object (dog) with minimal motion.","r001","Playing Instrument","silver","Bad","",1318.577903333333,"2026-02-22T17:36:45.703510Z","3fb3f4e8-5620-4632-ab68-0b01f9f17577"
"Stationary",365,"1",12,"","2026-02-22T17:36:48.548802Z",365,1.194,"#O woman J holds dogs leash","Holding an object with minimal movement.","r001","Playing Instrument","silver","Gold","",1333.0379633333332,"2026-02-22T17:36:48.548802Z","3fb3f4e8-5620-4632-ab68-0b01f9f17577"
"Stationary",366,"1",12,"Essential Operation","2026-02-22T17:36:52.229772Z",366,2.11,"#O woman X pets dog","Low body/hand motion, likely involves gentle touch without significant movement.","r001","Playing Instrument","silver","Bad","",1344.4366833333331,"2026-02-22T17:36:52.229772Z","3fb3f4e8-5620-4632-ab68-0b01f9f17577"
"Object Transfer",367,"1",12,"Stationary","2026-02-22T17:36:59.624187Z",367,3.285,"#O woman J holds dogs leash","The action involves picking up or holding an object (leash), which is a logistics step.","r001","Playing Instrument","silver","Bad","",1344.4366833333331,"2026-02-22T17:36:59.624187Z","3fb3f4e8-5620-4632-ab68-0b01f9f17577"
"Stationary",368,"1",12,"Essential Operation","2026-02-22T17:37:05.114168Z",368,3.878,"#O woman X, woman J & child Z pet dog","[CtxFixed] The current action involves multiple people interacting with a dog, which is a stationary activity as it does not involve movement or transfer of objects.","r001","Playing Instrument","silver","Bad","",1379.9460433333334,"2026-02-22T17:37:05.114168Z","3fb3f4e8-5620-4632-ab68-0b01f9f17577"
"Stationary",369,"1",12,"Essential Operation","2026-02-22T17:37:09.243928Z",369,2.791,"#O child Z pets dog","The action describes a gentle interaction without significant movement.","r001","Playing Instrument","silver","Bad","",1466.4126126666663,"2026-02-22T17:37:09.243928Z","3fb3f4e8-5620-4632-ab68-0b01f9f17577"
"Stationary",370,"1",12,"Essential Operation","2026-02-22T17:37:13.422669Z",370,2.513,"#O woman X dialogues with woman J","Low body/hand motion, indicating a dialogue or conversation.","r001","Playing Instrument","silver","Bad","",1494.7095926666666,"2026-02-22T17:37:13.422669Z","3fb3f4e8-5620-4632-ab68-0b01f9f17577"
"Stationary",371,"1",12,"","2026-02-22T17:37:18.200143Z",371,2.754,"#O child Z holds leaves","The action describes holding leaves, which is a static activity with minimal motion.","r001","Playing Instrument","silver","Gold","",1672.6822666666667,"2026-02-22T17:37:18.200143Z","3fb3f4e8-5620-4632-ab68-0b01f9f17577"
"Object Transfer",372,"1",12,"Essential Operation","2026-02-22T17:37:23.817362Z",372,4.293,"#O woman X brings child Z closer to dog","The action involves bringing a child closer to a dog, which is a logistics or setup step.","r001","Playing Instrument","silver","Bad","",1720.7576966666666,"2026-02-22T17:37:23.817362Z","3fb3f4e8-5620-4632-ab68-0b01f9f17577"
"Search",373,"1",12,"","2026-02-22T17:37:28.207756Z",373,2.939,"#C C gazes at houses on the other side","Head movement (visual search), hands mostly still.","r001","Playing Instrument","silver","Gold","",1765.021336666667,"2026-02-22T17:37:28.207756Z","3fb3f4e8-5620-4632-ab68-0b01f9f17577"
"Locomotion",374,"1",12,"","2026-02-22T17:37:33.867594Z",374,3.622,"#C C walks on the walkway alongside woman X","Body moving through space, indicative of walking.","r001","Playing Instrument","silver","Gold","",1820.9430366666663,"2026-02-22T17:37:33.867594Z","3fb3f4e8-5620-4632-ab68-0b01f9f17577"
"Stationary",375,"1",12,"Search","2026-02-22T17:37:39.044301Z",375,3.676,"#C C gazes at building","Low body/hand motion, likely just visual observation.","r001","Playing Instrument","silver","Bad","",1950.1885966666664,"2026-02-22T17:37:39.044301Z","3fb3f4e8-5620-4632-ab68-0b01f9f17577"
"Locomotion",376,"1",12,"","2026-02-22T17:37:41.928816Z",376,1.399,"#C C walks past a street light pole.","Body moving through space, indicative of walking.","r001","Walking Outdoors","silver","Gold","",16.13398,"2026-02-22T17:37:41.928816Z","407deb0a-6dad-4c1c-8a81-1079f0b9823d"
"Search",377,"1",12,"","2026-02-22T17:37:46.940137Z",377,2.149,"#C C looks to his right.","Head movement (visual search), hands mostly still.","r001","Walking Outdoors","silver","Gold","",97.81557,"2026-02-22T17:37:46.940137Z","407deb0a-6dad-4c1c-8a81-1079f0b9823d"
"Locomotion",378,"1",12,"","2026-02-22T17:37:50.667516Z",378,2.333,"#C C turns to his right.","Turning while moving, involves body rotation and movement through space.","r001","Walking Outdoors","silver","Gold","",159.43708,"2026-02-22T17:37:50.667872Z","407deb0a-6dad-4c1c-8a81-1079f0b9823d"
"Locomotion",379,"1",12,"","2026-02-22T17:37:54.140881Z",379,2.059,"#C C turns to his left.","Turning while walking involves significant body movement.","r001","Walking Outdoors","silver","Gold","",179.84279,"2026-02-22T17:37:54.140881Z","407deb0a-6dad-4c1c-8a81-1079f0b9823d"
"Search",380,"1",12,"","2026-02-22T17:38:01.596319Z",380,1.758,"#C C returns his gaze.","Implies head movement (visual search), hands mostly still.","r001","Walking Outdoors","silver","Gold","",187.60146,"2026-02-22T17:38:01.596319Z","407deb0a-6dad-4c1c-8a81-1079f0b9823d"
"Locomotion",381,"1",12,"","2026-02-22T17:38:04.656315Z",381,1.19,"#C C walks past a tree.","Body moving through space, indicative of walking.","r001","Walking Outdoors","silver","Gold","",323.81066,"2026-02-22T17:38:04.656315Z","407deb0a-6dad-4c1c-8a81-1079f0b9823d"
"Search",382,"1",12,"","2026-02-22T17:38:08.430324Z",382,2.067,"#C C looks to his left.","Head movement (visual search), hands mostly still.","r001","Walking Outdoors","silver","Gold","",402.11051,"2026-02-22T17:38:08.430324Z","407deb0a-6dad-4c1c-8a81-1079f0b9823d"
"Stationary",383,"1",12,"","2026-02-22T17:38:13.874117Z",383,4.004,"#C C returns his gaze.","The action indicates a momentary pause in movement as the person is returning their gaze, suggesting low body and hand motion.","r001","Walking Outdoors","silver","Gold","",465.71367,"2026-02-22T17:38:13.874117Z","407deb0a-6dad-4c1c-8a81-1079f0b9823d"
"Locomotion",384,"1",12,"","2026-02-22T17:38:17.044118Z",384,1.672,"#C C walks off the road onto the sidewalk.","Body moving through space, involves walking.","r001","Walking Outdoors","silver","Gold","",499.17158,"2026-02-22T17:38:17.044118Z","407deb0a-6dad-4c1c-8a81-1079f0b9823d"
"Locomotion",385,"1",12,"","2026-02-22T17:38:20.545183Z",385,1.993,"#C C walks past a street light.","Body moving through space, high body acceleration.","r001","Walking Outdoors","silver","Gold","",623.5029,"2026-02-22T17:38:20.545183Z","407deb0a-6dad-4c1c-8a81-1079f0b9823d"
"Stationary",386,"1",12,"","2026-02-22T17:38:27.394411Z",386,4.947,"#c c removes cap","The action of removing a cap is a brief, localized movement and does not involve significant locomotion or high energy activity.","r001","Walking Outdoors","silver","Gold","",16.379969600000003,"2026-02-22T17:38:27.394411Z","434a5651-9901-4b32-b782-d9a2bb52e805"
"Object Transfer",387,"1",12,"Essential Operation","2026-02-22T17:38:34.466856Z",387,5.696,"#c c touches tray","The action involves picking up or touching an object, which is a logistics step.","r001","Walking Outdoors","silver","Bad","",61.5735996,"2026-02-22T17:38:34.466856Z","434a5651-9901-4b32-b782-d9a2bb52e805"
"Object Transfer",388,"1",12,"","2026-02-22T17:38:38.522299Z",388,2.584,"#c c puts paper under the table","The action involves placing an object (paper) in a specific location (under the table), which is a logistics step.","r001","Walking Outdoors","silver","Gold","",185.9695296,"2026-02-22T17:38:38.522299Z","434a5651-9901-4b32-b782-d9a2bb52e805"
"Object Transfer",389,"1",12,"","2026-02-22T17:39:03.172944Z",389,9.376,"#c c takes helmet","Logistics step of picking up the helmet.","r001","Walking Outdoors","silver","Gold","",618.6774086,"2026-02-22T17:39:03.172944Z","434a5651-9901-4b32-b782-d9a2bb52e805"
