action,annotation_id,annotator,batch,corrected_action,created_at,id,lead_time,narration_text,reasoning,round,scenario,status,status_main,status_secondary,timestamp_sec,updated_at,video_uid
Object Transfer,1882.0,4.0,3,,2026-02-23T03:12:02.819369Z,1130137,16.821,#C man C places the green card on the table.,Logistics step involving placing an object.,r001,Playing Instrument,silver,Gold,,643.1093176136719,2026-02-23T03:12:02.819402Z,64937c98-8ea8-4020-abcb-2415f13faa0f
Object Transfer,1883.0,4.0,3,,2026-02-23T03:12:11.508072Z,1130138,7.696,#O lady Z picks a blue #unsure from the game mat.,"Logistics step, picking up an object.",r001,Playing Instrument,silver,Gold,,742.0380176136719,2026-02-23T03:12:11.508085Z,64937c98-8ea8-4020-abcb-2415f13faa0f
Stationary,1887.0,4.0,3,Object Transfer,2026-02-23T03:12:34.180558Z,1130139,21.763,#O lady Z lets go of the blue #unsure,"The action describes a pause or release, indicating low energy and motion.",r001,Playing Instrument,silver,Gold,,742.8201976136719,2026-02-23T03:12:34.180572Z,64937c98-8ea8-4020-abcb-2415f13faa0f
Stationary,1888.0,4.0,3,,2026-02-23T03:12:35.905502Z,1130140,0.832,#O lady Z speaks to man C.,"Low body/hand motion, speaking involves minimal physical movement.",r001,Playing Instrument,silver,Gold,,757.6134776136719,2026-02-23T03:12:35.905525Z,64937c98-8ea8-4020-abcb-2415f13faa0f
Stationary,1890.0,4.0,3,,2026-02-23T03:12:37.556256Z,1130141,0.722,#C man C speaks to lady Z,"Low body/hand motion, speaking indicates a stationary activity.",r001,Playing Instrument,silver,Gold,,758.9583976136719,2026-02-23T03:12:37.556290Z,64937c98-8ea8-4020-abcb-2415f13faa0f
Object Transfer,1891.0,4.0,3,,2026-02-23T03:12:39.446647Z,1130142,0.961,#O lady Z picks the green card from the table with her left hand.,"The action involves picking up an object, which is a logistics step.",r001,Playing Instrument,silver,Gold,,809.816327613672,2026-02-23T03:12:39.446685Z,64937c98-8ea8-4020-abcb-2415f13faa0f
Object Transfer,1892.0,4.0,3,Essential Operation,2026-02-23T03:12:44.287572Z,1130143,16.228,#O man X picks a cube,"The action involves picking up an object, which is a logistics step.",r001,Playing Instrument,silver,Bad,,834.3859382613358,2026-02-23T03:12:56.938216Z,64937c98-8ea8-4020-abcb-2415f13faa0f
Stationary,1897.0,4.0,3,Essential Operation,2026-02-23T03:13:02.488262Z,1130144,4.016,#C C shakes the cube,"Shaking a cube is a low-energy, stationary action with minimal body movement.",r001,Playing Instrument,silver,Gold,,988.8639582613358,2026-02-23T03:13:02.488364Z,64937c98-8ea8-4020-abcb-2415f13faa0f
Object Transfer,1899.0,4.0,3,,2026-02-23T03:13:04.837432Z,1130145,1.525,#C C moves #unsure on the board,"[CtxFixed] The action of throwing the cube onto the game board in the previous time step indicates a deliberate placement of the object, which aligns with the definition of 'Object Transfer'.",r001,Playing Instrument,silver,Gold,,991.924588261336,2026-02-23T03:13:04.837455Z,64937c98-8ea8-4020-abcb-2415f13faa0f
Object Transfer,1900.0,4.0,3,,2026-02-23T03:13:06.541701Z,1130146,0.757,#C C puts the card between other cards,"Logistics/Setup step, involves picking up and placing the card.",r001,Playing Instrument,silver,Gold,,1007.9879282613358,2026-02-23T03:13:06.541726Z,64937c98-8ea8-4020-abcb-2415f13faa0f
Stationary,1902.0,4.0,3,,2026-02-23T03:13:08.080589Z,1130147,7.366,#C C picks a card,The action of picking a card involves minimal movement and is likely done while standing or sitting still.,r001,Playing Instrument,silver,Gold,,1022.5843882613358,2026-02-23T03:13:23.567665Z,64937c98-8ea8-4020-abcb-2415f13faa0f
Search,1904.0,4.0,3,,2026-02-23T03:13:25.774102Z,1130148,1.364,#C C checks the card,"Head movement (visual search), passive hands.",r001,Playing Instrument,silver,Gold,,1023.9275882613358,2026-02-23T03:13:25.774125Z,64937c98-8ea8-4020-abcb-2415f13faa0f
Object Transfer,1905.0,4.0,3,,2026-02-23T03:13:27.485941Z,1130149,0.649,#C C puts the card on other cards,"The action involves picking up and placing down an object, which corresponds to logistics.",r001,Playing Instrument,silver,Gold,,1056.2042082613357,2026-02-23T03:13:27.485972Z,64937c98-8ea8-4020-abcb-2415f13faa0f
Essential Operation,1908.0,4.0,3,,2026-02-23T03:13:35.178144Z,1130150,1.663,#O O Taps the board with #unsure,"Core task involving hands, likely with irregular motion.",r001,Playing Instrument,silver,Gold,,1092.4935771449218,2026-02-23T03:13:35.178168Z,64937c98-8ea8-4020-abcb-2415f13faa0f
Stationary,1909.0,4.0,3,,2026-02-23T03:13:37.630783Z,1130151,0.84,#C C Touches the green cards on the table,"The action of touching cards is a brief, low-energy interaction.",r001,Playing Instrument,silver,Gold,,1174.0647371449218,2026-02-23T03:13:37.630806Z,64937c98-8ea8-4020-abcb-2415f13faa0f
Object Transfer,1910.0,4.0,3,,2026-02-23T03:13:39.137603Z,1130152,0.625,#O O Picks a green card,"The action involves picking up an object (card), which is a logistics step.",r001,Playing Instrument,silver,Gold,,1185.1909071449218,2026-02-23T03:13:39.137627Z,64937c98-8ea8-4020-abcb-2415f13faa0f
Object Transfer,1911.0,4.0,3,,2026-02-23T03:13:43.642400Z,1130153,3.464,#O O Arranges the purple cards on the board,Logistics step involving arranging objects.,r001,Playing Instrument,silver,Gold,,1238.169517144922,2026-02-23T03:13:43.642414Z,64937c98-8ea8-4020-abcb-2415f13faa0f
Stationary,2001.0,4.0,3,Stationary,2026-02-23T03:19:16.065908Z,1130154,7.898,#C C Picks a red card,The action of picking a card is a discrete action that does not involve continuous motion or high energy activity.,r001,Playing Instrument,silver,Gold,,1239.2297371449215,2026-02-23T03:19:30.272554Z,64937c98-8ea8-4020-abcb-2415f13faa0f
Essential Operation,2002.0,4.0,3,Stationary,2026-02-23T03:19:23.786534Z,1130155,6.49,#C C Picks #unsure,Core task involving manual dexterity and fine motor skills.,r001,Playing Instrument,silver,Gold,,1307.2376171449218,2026-02-23T03:19:23.786567Z,64937c98-8ea8-4020-abcb-2415f13faa0f
Stationary,2003.0,4.0,3,Essential Operation,2026-02-23T03:19:37.219911Z,1130156,5.141,#C C Shakes the dice with her right hand,Shaking an object in place does not involve significant movement of the body or change in location.,r001,Playing Instrument,silver,Gold,,1314.7047871449215,2026-02-23T03:19:37.219925Z,64937c98-8ea8-4020-abcb-2415f13faa0f
Stationary,2004.0,4.0,3,,2026-02-23T03:20:02.652051Z,1130157,24.472,#O O Reads the back of the yellow card,"Low body/hand motion, implies reading which is a static activity.",r001,Playing Instrument,silver,Gold,,1323.555597144922,2026-02-23T03:20:02.652066Z,64937c98-8ea8-4020-abcb-2415f13faa0f
Object Transfer,2005.0,4.0,3,,2026-02-23T03:20:05.101703Z,1130158,1.425,#C C Picks a green card from the table,Logistics action of picking up an object.,r001,Playing Instrument,silver,Gold,,1342.638537144922,2026-02-23T03:20:05.101727Z,64937c98-8ea8-4020-abcb-2415f13faa0f
Object Transfer,2006.0,4.0,3,,2026-02-23T03:20:10.560612Z,1130159,4.249,#O O Throws the dice on the board,"The action involves moving an object (throwing the dice), which is a logistics step.",r001,Playing Instrument,silver,Gold,,1344.308207144922,2026-02-23T03:20:10.560647Z,64937c98-8ea8-4020-abcb-2415f13faa0f
Object Transfer,2007.0,4.0,3,,2026-02-23T03:20:12.762313Z,1130160,1.049,#O O Puts the green card on the table,"Logistics step, moving an object from one place to another.",r001,Playing Instrument,silver,Gold,,1351.734157144922,2026-02-23T03:20:12.762338Z,64937c98-8ea8-4020-abcb-2415f13faa0f
Stationary,2008.0,4.0,3,,2026-02-23T03:20:22.945546Z,1130161,11.0,#O O Picks a orange card,"The action of picking a card is a brief, stationary movement.",r001,Playing Instrument,silver,Gold,,1361.3125671449218,2026-02-23T03:20:27.286715Z,64937c98-8ea8-4020-abcb-2415f13faa0f
Stationary,2009.0,4.0,3,,2026-02-23T03:20:30.510707Z,1130162,2.265,#CC holds the cards,"The action involves holding still, indicating low body/hand motion.",r001,Playing Instrument,silver,Gold,,1428.7347572476235,2026-02-23T03:20:30.510730Z,64937c98-8ea8-4020-abcb-2415f13faa0f
Object Transfer,2010.0,4.0,3,Stationary,2026-02-23T03:20:38.804450Z,1130163,7.388,#CC picks the dice,"The action involves picking up an object, which is a logistics step.",r001,Playing Instrument,silver,Bad,,1527.5320672476237,2026-02-23T03:20:38.804464Z,64937c98-8ea8-4020-abcb-2415f13faa0f
Object Transfer,2065.0,4.0,3,,2026-02-23T03:25:03.900536Z,1130164,0.852,#CC drops dice down,Refined via regex fallback,r001,Playing Instrument,silver,Gold,,1529.934867247624,2026-02-23T03:25:03.900559Z,64937c98-8ea8-4020-abcb-2415f13faa0f
Stationary,2067.0,4.0,3,,2026-02-23T03:25:05.445642Z,1130165,9.744000000000002,#CC moves #unsure,"Unclear action, likely involves minimal body movement.",r001,Playing Instrument,silver,,Skip,1543.394277247624,2026-02-23T03:25:14.783910Z,64937c98-8ea8-4020-abcb-2415f13faa0f
Stationary,2070.0,4.0,3,,2026-02-23T03:25:17.178767Z,1130166,1.199,#CC holds a shaker,"Holding an object without moving, low energy state.",r001,Playing Instrument,silver,Gold,,1558.9840372476235,2026-02-23T03:25:17.178790Z,64937c98-8ea8-4020-abcb-2415f13faa0f
Stationary,2073.0,4.0,3,,2026-02-23T03:25:21.139024Z,1130167,2.741,#CC touches #unsure,"The action 'touches' is vague and likely involves minimal movement, suggesting a stationary or low-energy state.",r001,Playing Instrument,silver,Gold,,1612.706677247624,2026-02-23T03:25:21.139058Z,64937c98-8ea8-4020-abcb-2415f13faa0f
Stationary,2075.0,4.0,3,,2026-02-23T03:25:22.837610Z,1130168,0.836,#CC touches the card,"The action 'touches the card' implies a stationary, low-energy movement.",r001,Playing Instrument,silver,Gold,,1731.706797144922,2026-02-23T03:25:22.837644Z,64937c98-8ea8-4020-abcb-2415f13faa0f
Stationary,2078.0,4.0,3,,2026-02-23T03:25:25.240808Z,1130169,1.323,#C C roles dice,The action of rolling dice is a quick motion and does not involve continuous movement or high activity.,r001,Playing Instrument,silver,Gold,,1944.6563671906888,2026-02-23T03:25:25.240830Z,64937c98-8ea8-4020-abcb-2415f13faa0f
Object Transfer,2095.0,4.0,3,Essential Operation,2026-02-23T03:26:09.201956Z,1130170,25.441,#C C turns #unsure upside down,"[CtxFixed] The action of turning an object upside down is considered a form of manipulation or repositioning of the object, which falls under the category of Object Transfer.",r001,Playing Instrument,silver,Bad,,2038.2706671906888,2026-02-23T03:26:09.201990Z,64937c98-8ea8-4020-abcb-2415f13faa0f
Stationary,2098.0,4.0,3,,2026-02-23T03:26:12.517222Z,1130171,1.556,#C C talks to woman Y,Low body/hand motion.,r001,Playing Instrument,silver,Gold,,2043.7963771906889,2026-02-23T03:26:12.517236Z,64937c98-8ea8-4020-abcb-2415f13faa0f
Stationary,2100.0,4.0,3,,2026-02-23T03:26:14.342676Z,1130172,0.69,#O lady X talks to C,"Low body/hand motion, likely involves speaking.",r001,Playing Instrument,silver,Gold,,2245.9997586472005,2026-02-23T03:26:14.342708Z,64937c98-8ea8-4020-abcb-2415f13faa0f
Object Transfer,2103.0,4.0,3,,2026-02-23T03:26:18.916141Z,1130173,3.679,# C C picks red cards from the playing mat,Logistics step of picking up objects.,r001,Playing Instrument,silver,Gold,,2261.9180486472005,2026-02-23T03:26:18.916173Z,64937c98-8ea8-4020-abcb-2415f13faa0f
Stationary,2106.0,4.0,3,Object Transfer,2026-02-23T03:26:24.231047Z,1130174,4.166,# C C arranges red cards,"The action described does not involve significant body or hand movement, suggesting a low-energy, possibly stationary activity.",r001,Playing Instrument,silver,Gold,,2263.5637186472004,2026-02-23T03:26:24.231083Z,64937c98-8ea8-4020-abcb-2415f13faa0f
Object Transfer,2107.0,4.0,3,,2026-02-23T03:26:27.769954Z,1130175,2.75,#O Lady X places red dice on the mat,Logistics/Setup step (placing an object).,r001,Playing Instrument,silver,Gold,,2275.8240286472005,2026-02-23T03:26:27.769968Z,64937c98-8ea8-4020-abcb-2415f13faa0f
Object Transfer,2109.0,4.0,3,,2026-02-23T03:26:29.914271Z,1130176,0.749,#C C places the green cards in the black box,Logistics step involving picking up and putting down objects.,r001,Playing Instrument,silver,Gold,,2320.4996086472006,2026-02-23T03:26:29.914293Z,64937c98-8ea8-4020-abcb-2415f13faa0f
Search,2111.0,4.0,3,,2026-02-23T03:26:31.348331Z,1130177,0.626,#C C looks around the compound.,"Head movement (visual search), hands mostly still.",r001,Gardening,silver,Gold,,11.9860486,2026-02-23T03:26:31.348345Z,65f15401-3714-445d-9792-4710c2967f25
Stationary,2117.0,4.0,3,Essential Operation,2026-02-23T03:26:40.949717Z,1130178,8.89,#C C waters the plants.,"The action involves holding and moving a watering can, which typically does not involve significant body or hand acceleration beyond a steady motion.",r001,Gardening,silver,Bad,,46.3198686,2026-02-23T03:26:40.949742Z,65f15401-3714-445d-9792-4710c2967f25
Object Transfer,2119.0,4.0,3,,2026-02-23T03:26:45.605885Z,1130179,3.728,#C C puts down the jerrycan,Logistics step of placing an object down.,r001,Gardening,silver,Gold,,108.6529586,2026-02-23T03:26:45.605908Z,65f15401-3714-445d-9792-4710c2967f25
Locomotion,2123.0,4.0,3,Essential Operation,2026-02-23T03:26:53.677528Z,1130180,7.152,#C C mops a staircase with a mop in both of his hands.,"Body moving through space while performing a task, high body acceleration.",r001,Cleaning,silver,Gold,,-3.999999999976245e-07,2026-02-23T03:26:53.677553Z,6e0a6558-c212-4cab-b374-007671edb59c
Essential Operation,2125.0,4.0,3,,2026-02-23T03:26:56.260180Z,1130181,1.556,#C C mops a room with the mop in both of his hands.,Core manual task involving high hand activity.,r001,Cleaning,silver,Gold,,86.1843596,2026-02-23T03:26:56.260203Z,6e0a6558-c212-4cab-b374-007671edb59c
Essential Operation,2127.0,4.0,3,,2026-02-23T03:26:58.364803Z,1130182,1.099,#C C adjusts the mop with his left hand.,Adjusting the mop involves a core manual task with high hand activity.,r001,Cleaning,silver,Gold,,291.2368709546634,2026-02-23T03:26:58.364828Z,6e0a6558-c212-4cab-b374-007671edb59c
Essential Operation,2129.0,4.0,3,,2026-02-23T03:27:00.911392Z,1130183,1.682,#C C pours the water from the mop bucket into a sink with both hands.,Core manual task involving high hand activity.,r001,Cleaning,silver,Gold,,356.2589609546634,2026-02-23T03:27:00.911406Z,6e0a6558-c212-4cab-b374-007671edb59c
Essential Operation,2131.0,4.0,3,,2026-02-23T03:27:02.674593Z,1130184,0.991,#C C rinses the mop.,Core manual task involving hand activity.,r001,Cleaning,silver,Gold,,370.2530609546634,2026-02-23T03:27:02.674618Z,6e0a6558-c212-4cab-b374-007671edb59c
Essential Operation,2134.0,4.0,3,Object Transfer,2026-02-23T03:27:09.442241Z,1130185,6.047,#C C closes the faucet with his left hand.,Core manual task involving hand movement to control a fixture.,r001,Cleaning,silver,Gold,,379.9054409546634,2026-02-23T03:27:09.442276Z,6e0a6558-c212-4cab-b374-007671edb59c
Object Transfer,2135.0,4.0,3,,2026-02-23T03:27:12.036511Z,1130186,1.585,#C C puts the mop in the mop bucket.,Logistics step involving placing an object.,r001,Cleaning,silver,Gold,,396.8775409546634,2026-02-23T03:27:12.036526Z,6e0a6558-c212-4cab-b374-007671edb59c
Essential Operation,2136.0,4.0,3,,2026-02-23T03:27:15.838257Z,1130187,2.858,#C C cuts a piece of paper towel on a table with both hands.,"Core task involving manual cutting, high hand activity.",r001,Cleaning,silver,Gold,,424.75456095466336,2026-02-23T03:27:15.838290Z,6e0a6558-c212-4cab-b374-007671edb59c
Object Transfer,2137.0,4.0,3,,2026-02-23T03:27:18.368393Z,1130188,1.599,#C C opens a faucet with his right hand.,Logistics action involving interaction with an object (opening a faucet).,r001,Cleaning,silver,Gold,,449.5105609546634,2026-02-23T03:27:18.368408Z,6e0a6558-c212-4cab-b374-007671edb59c
Object Transfer,2139.0,4.0,3,,2026-02-23T03:27:20.919651Z,1130189,1.573,#C C throws the paper towel in a bin with his right hand.,"The action involves moving an object (paper towel) to a specific location (bin), which is a logistics step.",r001,Cleaning,silver,Gold,,508.3703609546634,2026-02-23T03:27:20.919688Z,6e0a6558-c212-4cab-b374-007671edb59c
Object Transfer,2140.0,4.0,3,Essential Operation,2026-02-23T03:27:23.251070Z,1130190,11.66,#C C places his left hand on the screw around the motorcycle ignition area.,"The action involves placing a hand on a screw, which is a logistics step in the repair process.",r001,Mechanical Repair,silver,Bad,,12.43771,2026-02-23T03:27:34.713751Z,70c31020-9fed-4e76-b127-2c10487317ff
Stationary,2154.0,4.0,3,,2026-02-23T03:28:09.779666Z,1130191,34.119,#C C turns towards the motorcycle.,Turning towards an object typically involves minimal body movement and is more about orientation than active motion.,r001,Mechanical Repair,silver,Gold,,20.31661,2026-02-23T03:28:09.779697Z,70c31020-9fed-4e76-b127-2c10487317ff
Locomotion,2164.0,4.0,3,Stationary,2026-02-23T03:28:31.765363Z,1130192,13.824000000000002,#C C turns towards the workshop table.,Body movement through space to orient towards the table.,r001,Mechanical Repair,silver,Bad,,24.40045,2026-02-23T03:28:58.563507Z,70c31020-9fed-4e76-b127-2c10487317ff
Object Transfer,2165.0,4.0,3,,2026-02-23T03:28:34.655473Z,1130193,1.527,#C C passes the knife from his right hand to his left hand.,"Movement of an object between hands, logistics step.",r001,Mechanical Repair,silver,Gold,,49.3347,2026-02-23T03:28:34.655513Z,70c31020-9fed-4e76-b127-2c10487317ff
Essential Operation,2166.0,4.0,3,,2026-02-23T03:28:36.640135Z,1130194,1.146,#C C loosens the screw around the motorcycle ignition area with the knife.,Core manual task involving manipulation with hands.,r001,Mechanical Repair,silver,Gold,,74.46412,2026-02-23T03:28:36.640149Z,70c31020-9fed-4e76-b127-2c10487317ff
Object Transfer,2167.0,4.0,3,,2026-02-23T03:28:38.640670Z,1130195,1.103,#C C dips his left hand into his jacket pocket.,"The action involves reaching into a pocket to retrieve an object, which is a logistics step.",r001,Mechanical Repair,silver,Gold,,92.92159,2026-02-23T03:28:38.640684Z,70c31020-9fed-4e76-b127-2c10487317ff
Stationary,2168.0,4.0,3,,2026-02-23T03:28:42.373858Z,1130196,3.022,#C C places his left hand on the motorcycle gas tank.,"Low body/hand motion, indicating a pause or stabilization.",r001,Mechanical Repair,silver,Gold,,115.4474,2026-02-23T03:28:42.373882Z,70c31020-9fed-4e76-b127-2c10487317ff
Locomotion,2169.0,4.0,3,,2026-02-23T03:28:44.083045Z,1130197,0.661,#C C walks towards the workshop table.,"Movement through space, involves walking.",r001,Mechanical Repair,silver,Gold,,132.51391,2026-02-23T03:28:44.083079Z,70c31020-9fed-4e76-b127-2c10487317ff
Stationary,2170.0,4.0,3,,2026-02-23T03:28:47.003447Z,1130198,2.037,#C C turns towards the workshop table.,The action involves a change in orientation but does not involve significant movement through space.,r001,Mechanical Repair,silver,Gold,,196.04921,2026-02-23T03:28:47.003461Z,70c31020-9fed-4e76-b127-2c10487317ff
Object Transfer,2171.0,4.0,3,,2026-02-23T03:28:48.818152Z,1130199,0.998,#C C drops the gas tank case on the workshop table.,"[CtxFixed] The action of dropping the gas tank case onto the workshop table indicates a deliberate placement of the object, which fits the criteria for Object Transfer.",r001,Mechanical Repair,silver,Gold,,252.86682,2026-02-23T03:28:48.818176Z,70c31020-9fed-4e76-b127-2c10487317ff
Essential Operation,2180.0,4.0,3,,2026-02-23T03:29:19.681976Z,1130200,9.03,#C C adjusts the handlebar of the motorcycle with his right hand.,Core task involving fine hand movements.,r001,Mechanical Repair,silver,Gold,,262.65267,2026-02-23T03:29:19.681999Z,70c31020-9fed-4e76-b127-2c10487317ff
Stationary,2181.0,4.0,3,,2026-02-23T03:29:23.692687Z,1130201,2.632,#C C reads through the document,"Low body/hand motion, focused on reading.",r001,Desk Work,silver,Gold,,678.3967619333333,2026-02-23T03:29:23.692712Z,71d1e89d-69ed-4a45-a4c6-61510f6d2dd2
Stationary,2183.0,4.0,3,,2026-02-23T03:29:26.511138Z,1130202,1.706,#C C highlights on a small part of the document,"Low body/hand motion, focused on a specific area of the document.",r001,Desk Work,silver,Gold,,780.9064619333334,2026-02-23T03:29:26.511170Z,71d1e89d-69ed-4a45-a4c6-61510f6d2dd2
Stationary,2197.0,4.0,3,,2026-02-23T03:30:40.380283Z,1130203,72.575,#C C scrolls the document on the touchpad,"Low body/hand motion, focused hand activity on a small area.",r001,Desk Work,silver,Gold,,961.6180919333332,2026-02-23T03:30:40.380297Z,71d1e89d-69ed-4a45-a4c6-61510f6d2dd2
Stationary,2200.0,4.0,3,,2026-02-23T03:30:47.029367Z,1130204,5.428,#C C puts her hand away from the laptop,"Minimal movement, likely hands mostly still and body idle.",r001,Desk Work,silver,Gold,,1106.51337762133,2026-02-23T03:30:47.029400Z,71d1e89d-69ed-4a45-a4c6-61510f6d2dd2
Stationary,2202.0,4.0,3,,2026-02-23T03:30:49.114650Z,1130205,0.81,#C C scrolls on the document with her fingers on the touchpad,"Low body/hand motion, focused on screen interaction.",r001,Desk Work,silver,Gold,,1142.03455762133,2026-02-23T03:30:49.114687Z,71d1e89d-69ed-4a45-a4c6-61510f6d2dd2
Object Transfer,2203.0,4.0,3,,2026-02-23T03:30:52.715954Z,1130206,2.723,#C C picks lighter from circuit breaker box,"The action involves picking up an object, which is a logistics step.",r001,Carpentry,silver,Gold,,39.9241296,2026-02-23T03:30:52.715973Z,72295d26-19f7-4c6a-874e-85ba8654861e
Essential Operation,2206.0,4.0,3,,2026-02-23T03:30:54.843066Z,1130207,1.316,#C C uses lighter on black wire,"[CtxFixed] The current action involves using the lighter on the black wire, which is a deliberate and necessary step in the sequence of actions. This action is not about moving or placing an object, but rather performing a specific task with the lighter.",r001,Carpentry,silver,Gold,,41.1165396,2026-02-23T03:30:54.843082Z,72295d26-19f7-4c6a-874e-85ba8654861e
Object Transfer,2208.0,4.0,3,,2026-02-23T03:31:00.150809Z,1130208,4.037,#C C picks plier from table with left hand,Logistics step involving picking up an object.,r001,Carpentry,silver,Gold,,136.9895196,2026-02-23T03:31:00.150847Z,72295d26-19f7-4c6a-874e-85ba8654861e
Locomotion,2210.0,4.0,3,,2026-02-23T03:31:02.040250Z,1130209,0.888,#C C walks to a window,"Body moving through space, walking action.",r001,Carpentry,silver,Gold,,208.7021496,2026-02-23T03:31:02.040792Z,72295d26-19f7-4c6a-874e-85ba8654861e
Essential Operation,2211.0,4.0,3,,2026-02-23T03:31:03.998837Z,1130210,1.11,#C C fits the table socket against the table socket base,"Core manual task, high hand activity.",r001,Carpentry,silver,Gold,,316.8927909546634,2026-02-23T03:31:03.998857Z,72295d26-19f7-4c6a-874e-85ba8654861e
Object Transfer,2213.0,4.0,3,,2026-02-23T03:31:08.188785Z,1130211,3.319,#C C moves some cables on the table,"Moving objects (cables) on a surface, involves picking up and placing down.",r001,Carpentry,silver,Gold,,362.9201709546634,2026-02-23T03:31:08.188818Z,72295d26-19f7-4c6a-874e-85ba8654861e
Stationary,2215.0,4.0,3,,2026-02-23T03:31:13.093417Z,1130212,3.384,#C C touches his head camera #unsure,"Indicates uncertainty or hesitation, likely minimal movement.",r001,Carpentry,silver,Gold,,486.7876009546634,2026-02-23T03:31:13.093440Z,72295d26-19f7-4c6a-874e-85ba8654861e
Stationary,2217.0,4.0,3,Essential Operation,2026-02-23T03:31:21.318574Z,1130213,7.114,#C C wears his eye glasses,"Low body/hand motion, primarily a static action.",r001,Carpentry,silver,Gold,,491.0753809546634,2026-02-23T03:31:21.318589Z,72295d26-19f7-4c6a-874e-85ba8654861e
Essential Operation,2220.0,4.0,3,,2026-02-23T03:31:28.041203Z,1130214,5.344,#C C pulls the blue cable,"Core task involving a tool or material, high hand activity.",r001,Carpentry,silver,Gold,,543.5206556213301,2026-02-23T03:31:28.041236Z,72295d26-19f7-4c6a-874e-85ba8654861e
Essential Operation,2227.0,4.0,3,,2026-02-23T03:32:08.016060Z,1130215,38.722,#C C removes the tip of the cable with the plier,Core manual task involving high hand activity.,r001,Carpentry,silver,Gold,,548.9281656213301,2026-02-23T03:32:08.016075Z,72295d26-19f7-4c6a-874e-85ba8654861e
Object Transfer,2229.0,4.0,3,,2026-02-23T03:32:18.690046Z,1130216,4.043,#C C takes a yellow wire from the socket desk box.,"Logistics/Setup step, picking up an object.",r001,Carpentry,silver,Gold,,574.60005762133,2026-02-23T03:32:18.690062Z,72295d26-19f7-4c6a-874e-85ba8654861e
Object Transfer,2230.0,4.0,3,,2026-02-23T03:32:26.830358Z,1130217,7.093,#C C picks up a black wire on the floor.,Logistics step involving picking up an object.,r001,Carpentry,silver,Gold,,740.67354762133,2026-02-23T03:32:26.830391Z,72295d26-19f7-4c6a-874e-85ba8654861e
Object Transfer,2231.0,4.0,3,,2026-02-23T03:32:28.433235Z,1130218,0.603,#C C drops the plier.,"[CtxFixed] The action of dropping the plier is a deliberate placement onto a surface, which fits the criteria for 'Object Transfer'.",r001,Carpentry,silver,Gold,,815.2408776213301,2026-02-23T03:32:28.433259Z,72295d26-19f7-4c6a-874e-85ba8654861e
Object Transfer,2232.0,4.0,3,,2026-02-23T03:32:29.839785Z,1130219,0.535,#C C drops the screwdriver on the table,Refined via regex fallback,r001,Carpentry,silver,Gold,,894.8045476213301,2026-02-23T03:32:29.839808Z,72295d26-19f7-4c6a-874e-85ba8654861e
Search,2233.0,4.0,3,,2026-02-23T03:32:31.220321Z,1130220,0.613,#C C looks around the house,"Head movement (visual search), passive hands.",r001,Playing Instrument,silver,Gold,,14.892139599999998,2026-02-23T03:32:31.220350Z,756156fa-e3de-4b26-956b-7021c605af42
Search,2235.0,4.0,3,,2026-02-23T03:32:32.960648Z,1130221,0.621,#C C look at the phone,"Head movement (visual search), hands mostly still.",r001,Playing Instrument,silver,Gold,,70.3815796,2026-02-23T03:32:32.960685Z,756156fa-e3de-4b26-956b-7021c605af42
Stationary,2297.0,4.0,3,,2026-02-23T03:36:57.656680Z,1130222,3.951,#C C looks at person A,"Low body/hand motion, primarily visual interaction.",r001,Desk Work,silver,,Skip,22.66542,2026-02-23T03:36:57.656712Z,7dbf5e5b-0837-47c0-a9b5-43024a8addf3
Locomotion,2298.0,4.0,3,,2026-02-23T03:36:59.770854Z,1130223,1.277,#O person B enters the building,"Movement through space, indicating walking or moving into a location.",r001,Desk Work,silver,Gold,,36.2802,2026-02-23T03:36:59.770867Z,7dbf5e5b-0837-47c0-a9b5-43024a8addf3
Search,2300.0,4.0,3,Stationary,2026-02-23T03:37:01.476666Z,1130224,12.6,#C C turns his head,"Head movement (visual search), hands mostly still.",r001,Desk Work,silver,Bad,,135.77374,2026-02-23T03:37:13.905935Z,7dbf5e5b-0837-47c0-a9b5-43024a8addf3
Locomotion,2301.0,4.0,3,,2026-02-23T03:37:17.355685Z,1130225,1.57,#C C rides the bicycle,"Body moving through space, likely on a stationary bike which involves significant body acceleration.",r001,Desk Work,silver,Gold,,594.8858833333334,2026-02-23T03:37:17.355700Z,7dbf5e5b-0837-47c0-a9b5-43024a8addf3
Locomotion,2302.0,4.0,3,,2026-02-23T03:37:19.120819Z,1130226,0.657,#O A man d rides the bicycle,"The action involves moving through space, which corresponds to locomotion.",r001,Desk Work,silver,Gold,,617.0648133333333,2026-02-23T03:37:19.120853Z,7dbf5e5b-0837-47c0-a9b5-43024a8addf3
Object Transfer,2303.0,4.0,3,Essential Operation,2026-02-23T03:37:20.512835Z,1130227,4.025,#C C takes the picture,Logistics step of picking up an item.,r001,Desk Work,silver,Bad,,1921.45448,2026-02-23T03:37:24.269843Z,7dbf5e5b-0837-47c0-a9b5-43024a8addf3
Essential Operation,2304.0,4.0,3,,2026-02-23T03:37:27.268081Z,1130228,1.845,#C C uses the phone,Core task involving high hand activity.,r001,Desk Work,silver,Gold,,1949.83976,2026-02-23T03:37:27.268104Z,7dbf5e5b-0837-47c0-a9b5-43024a8addf3
