action,annotation_id,annotator,batch,corrected_action,created_at,id,lead_time,narration_text,reasoning,round,scenario,status,status_main,status_secondary,timestamp_sec,updated_at,video_uid
Object Transfer,11769.0,5.0,4,,2026-02-26T02:14:47.787988Z,1131358,2.006,#O a man X throws bag in a trashcan,"The action involves putting the bag into the trashcan, which is a logistics step.",r001,Walking Outdoors,silver,Gold,,468.6834409546634,2026-02-26T02:14:47.788020Z,25ade38d-3e6b-4aa1-851d-7fbf791201c0
Locomotion,11770.0,5.0,4,,2026-02-26T02:14:51.726510Z,1131359,1.951,#C C walks the dog on the sidewalk,"Body moving through space, high body acceleration.",r001,Walking Outdoors,silver,Gold,,512.7983609546634,2026-02-26T02:14:51.726533Z,25ade38d-3e6b-4aa1-851d-7fbf791201c0
Stationary,11771.0,5.0,4,Locomotion,2026-02-26T02:15:37.530397Z,1131360,4.798,#C C sits on the couch,"Low body/hand motion, sitting activity.",r001,Walking Outdoors,silver,Bad,,720.5523252666667,2026-02-26T02:15:37.530432Z,25ade38d-3e6b-4aa1-851d-7fbf791201c0
Stationary,11772.0,5.0,4,,2026-02-26T02:15:41.337118Z,1131361,1.575,#C C watches the television,"Low body/hand motion, implies watching rather than physical activity.",r001,Walking Outdoors,silver,Gold,,815.2762352666666,2026-02-26T02:15:41.337151Z,25ade38d-3e6b-4aa1-851d-7fbf791201c0
Stationary,11773.0,5.0,4,Object Transfer,2026-02-26T02:15:46.652040Z,1131362,3.336,#O O picks #unsure on the table,The action described seems unclear and does not indicate any specific movement or task that would classify under the other categories.,r001,Walking Outdoors,silver,Bad,,891.6684486458333,2026-02-26T02:15:46.652076Z,25ade38d-3e6b-4aa1-851d-7fbf791201c0
Stationary,11774.0,5.0,4,Essential Operation,2026-02-26T02:15:51.803007Z,1131363,3.106,#C C adjusts the camera on his head with both gloved hands. #Unsure,The action involves minor hand movements while the overall body remains relatively still.,r001,Carpentry,silver,Bad,,-3.999999999976245e-07,2026-02-26T02:15:51.803021Z,26054ab4-4967-47b5-9b6c-e8a62f9295e0
Locomotion,11775.0,5.0,4,,2026-02-26T02:15:56.955946Z,1131364,1.499,#C C walks towards a ladder.,Body moving through space (walking).,r001,Carpentry,silver,Gold,,2.5763996,2026-02-26T02:15:56.955960Z,26054ab4-4967-47b5-9b6c-e8a62f9295e0
Essential Operation,11776.0,5.0,4,,2026-02-26T02:16:02.032831Z,1131365,1.295,#C C separates the electric wires with both hands.,Core task involving manual dexterity with high hand activity.,r001,Carpentry,silver,Gold,,83.3064096,2026-02-26T02:16:02.032855Z,26054ab4-4967-47b5-9b6c-e8a62f9295e0
Object Transfer,11777.0,5.0,4,Essential Operation,2026-02-26T02:16:07.873819Z,1131366,2.834,#C C removes the lampholder in his gloved left hand from the electric wire.,"The action involves removing an object, which is a logistics step.",r001,Carpentry,silver,Bad,,156.2843096,2026-02-26T02:16:07.873833Z,26054ab4-4967-47b5-9b6c-e8a62f9295e0
Essential Operation,11778.0,5.0,4,,2026-02-26T02:16:15.343287Z,1131367,5.345,#C C pulls the wire on the ceiling with his right gloved hand.,The action involves a core manual task with high hand activity.,r001,Carpentry,silver,Gold,,164.2971296,2026-02-26T02:16:15.343309Z,26054ab4-4967-47b5-9b6c-e8a62f9295e0
Essential Operation,11779.0,5.0,4,,2026-02-26T02:16:21.804939Z,1131368,4.214,#C C fits the lampholder on the ceiling with both gloved hands. #Unsure,Core manual task involving high hand activity.,r001,Carpentry,silver,Gold,,225.6921896,2026-02-26T02:16:21.804975Z,26054ab4-4967-47b5-9b6c-e8a62f9295e0
Object Transfer,11780.0,5.0,4,,2026-02-26T02:16:57.164483Z,1131369,4.054,#C C picks packs from the nylon bag with his gloved right hand.,Logistics step involving picking up objects.,r001,Carpentry,silver,Gold,,296.8150709546634,2026-02-26T02:16:57.164506Z,26054ab4-4967-47b5-9b6c-e8a62f9295e0
Stationary,11781.0,5.0,4,,2026-02-26T02:17:00.930094Z,1131370,1.515,#C C holds a cartoon on the counter with his gloved left hand.,"The action involves holding an object, which implies a static posture with minimal movement.",r001,Carpentry,silver,Gold,,332.68062095466337,2026-02-26T02:17:00.930128Z,26054ab4-4967-47b5-9b6c-e8a62f9295e0
Locomotion,11782.0,5.0,4,,2026-02-26T02:17:06.083000Z,1131371,2.803,#C C comes down the ladder.,"Body moving through space (coming down a ladder), high body acceleration.",r001,Carpentry,silver,Gold,,396.0554609546634,2026-02-26T02:17:06.083034Z,26054ab4-4967-47b5-9b6c-e8a62f9295e0
Object Transfer,11783.0,5.0,4,,2026-02-26T02:17:13.625859Z,1131372,2.034,#C C picks electric wires from the ground with his gloved right hand.,"The action involves picking up an object, which is a logistics step.",r001,Carpentry,silver,Gold,,435.4473409546634,2026-02-26T02:17:13.625883Z,26054ab4-4967-47b5-9b6c-e8a62f9295e0
Stationary,11784.0,5.0,4,Object Transfer,2026-02-26T02:17:23.947518Z,1131373,8.12,#C C puts the electric wire in his gloved right hand in the nylon.,"The action described does not involve significant body or hand movement, indicating a low-energy, possibly preparatory or setup step.",r001,Carpentry,silver,Bad,,438.2132809546634,2026-02-26T02:17:23.947532Z,26054ab4-4967-47b5-9b6c-e8a62f9295e0
Stationary,11785.0,5.0,4,,2026-02-26T02:17:27.567648Z,1131374,1.421,#C C holds the carton with his gloved left hand.,"Holding a carton involves minimal movement, indicating a stationary or idle state.",r001,Carpentry,silver,Gold,,446.4044909546634,2026-02-26T02:17:27.567671Z,26054ab4-4967-47b5-9b6c-e8a62f9295e0
Locomotion,11786.0,5.0,4,,2026-02-26T02:17:30.981589Z,1131375,1.203,#C C walks into the room.,"Movement through space, indicative of walking.",r001,Carpentry,silver,Gold,,449.1791309546634,2026-02-26T02:17:30.981625Z,26054ab4-4967-47b5-9b6c-e8a62f9295e0
Search,11787.0,5.0,4,,2026-02-26T02:17:37.152797Z,1131376,4.0,#C C rummages through the carton on the counter with both gloved hands.,"The action involves searching through a carton, indicating head and hand movement focused on finding something.",r001,Carpentry,silver,Gold,,505.4371309546634,2026-02-26T02:17:37.152820Z,26054ab4-4967-47b5-9b6c-e8a62f9295e0
Stationary,11788.0,5.0,4,Locomotion,2026-02-26T02:17:49.460368Z,1131377,4.221,#C C turns to the left.,"Turning the body does not involve continuous motion or high activity, more of a change in orientation.",r001,Mechanical Repair,silver,Bad,,162.37852,2026-02-26T02:17:49.460392Z,282c73cf-c710-442d-98fb-3f5a6f4265c2
Stationary,11789.0,5.0,4,Locomotion,2026-02-26T02:17:57.113895Z,1131378,5.32,#C C turns to the right.,Turning the body does not involve continuous motion or high energy expenditure.,r001,Mechanical Repair,silver,Bad,,372.9455,2026-02-26T02:17:57.113919Z,282c73cf-c710-442d-98fb-3f5a6f4265c2
Locomotion,11790.0,5.0,4,,2026-02-26T02:18:02.013222Z,1131379,2.385,#C C drives on the road.,"Body moving through space, indicative of walking or driving.",r001,Mechanical Repair,silver,Gold,,375.28315,2026-02-26T02:18:02.013246Z,282c73cf-c710-442d-98fb-3f5a6f4265c2
Search,11791.0,5.0,4,,2026-02-26T02:18:05.926731Z,1131380,1.524,#C C looks to the left.,"Head movement (visual search), hands mostly still.",r001,Mechanical Repair,silver,Gold,,514.59597,2026-02-26T02:18:05.926771Z,282c73cf-c710-442d-98fb-3f5a6f4265c2
Stationary,11792.0,5.0,4,,2026-02-26T02:18:12.752947Z,1131381,4.756,#C C turns on the lights,Turning on lights is a quick action with minimal body movement.,r001,Walking Outdoors,silver,Gold,,12.48531,2026-02-26T02:18:12.752980Z,2de56aa1-54d3-4d99-ab0d-6610560f30bc
Stationary,11793.0,5.0,4,Object Transfer,2026-02-26T02:18:18.264610Z,1131382,3.351,#C C opens the room,Opening a door is a quick action and does not involve continuous movement.,r001,Walking Outdoors,silver,Bad,,18.68274,2026-02-26T02:18:18.264633Z,2de56aa1-54d3-4d99-ab0d-6610560f30bc
Essential Operation,11794.0,5.0,4,,2026-02-26T02:18:22.868177Z,1131383,2.318,#C C writes on the test tube,Core manual task involving high hand activity.,r001,Walking Outdoors,silver,Gold,,262.73884,2026-02-26T02:18:22.868201Z,2de56aa1-54d3-4d99-ab0d-6610560f30bc
Object Transfer,11795.0,5.0,4,,2026-02-26T02:18:27.001698Z,1131384,1.824,#C C puts the test tube on the rack,"Logistics step of placing the test tube on the rack, short bursts of hand acceleration.",r001,Walking Outdoors,silver,Gold,,265.71261,2026-02-26T02:18:27.001712Z,2de56aa1-54d3-4d99-ab0d-6610560f30bc
Object Transfer,11796.0,5.0,4,,2026-02-26T02:18:30.496592Z,1131385,1.128,#C C opens a test tube,Logistics step involving opening a test tube.,r001,Walking Outdoors,silver,Gold,,319.05233,2026-02-26T02:18:30.496657Z,2de56aa1-54d3-4d99-ab0d-6610560f30bc
Essential Operation,11797.0,5.0,4,,2026-02-26T02:18:35.017837Z,1131386,2.305,#C C twists the syringe,"[CtxFixed] Twisting the syringe is likely part of preparing or using the syringe, which is an essential operation.",r001,Walking Outdoors,silver,Gold,,591.1831633333334,2026-02-26T02:18:35.017871Z,2de56aa1-54d3-4d99-ab0d-6610560f30bc
Stationary,11798.0,5.0,4,,2026-02-26T02:18:40.121396Z,1131387,2.946,#C C holds the liquid bottle,"The action describes holding a liquid bottle, which involves minimal movement and is more about maintaining a grip than performing a dynamic action.",r001,Walking Outdoors,silver,Gold,,690.9374133333333,2026-02-26T02:18:40.121420Z,2de56aa1-54d3-4d99-ab0d-6610560f30bc
Essential Operation,11799.0,5.0,4,,2026-02-26T02:18:44.957460Z,1131388,2.306,#C C injects the liquid into a test tube,Core task involving fine motor skills and high hand activity.,r001,Walking Outdoors,silver,Gold,,756.3609733333333,2026-02-26T02:18:44.957475Z,2de56aa1-54d3-4d99-ab0d-6610560f30bc
Locomotion,11800.0,5.0,4,,2026-02-26T02:19:41.843287Z,1131389,53.232,#C C walks inside the laboratory,"Body moving through space, indicative of walking.",r001,Walking Outdoors,silver,Gold,,827.1936333333333,2026-02-26T02:19:41.843313Z,2de56aa1-54d3-4d99-ab0d-6610560f30bc
Object Transfer,11801.0,5.0,4,,2026-02-26T02:19:50.916705Z,1131390,6.56,#C C takes out a test tube,Logistics step of picking up and handling an object.,r001,Walking Outdoors,silver,Gold,,833.2993633333333,2026-02-26T02:19:50.916742Z,2de56aa1-54d3-4d99-ab0d-6610560f30bc
Object Transfer,11802.0,5.0,4,,2026-02-26T02:19:57.177408Z,1131391,4.057,#C C picks a test tube,Logistics step of picking up an object.,r001,Walking Outdoors,silver,Gold,,860.2060633333333,2026-02-26T02:19:57.177442Z,2de56aa1-54d3-4d99-ab0d-6610560f30bc
Object Transfer,11803.0,5.0,4,,2026-02-26T02:20:00.869423Z,1131392,1.402,#C C puts the test tube in a rack,Logistics step involving placing an object in a specific location.,r001,Walking Outdoors,silver,Gold,,932.0147233333332,2026-02-26T02:20:00.869447Z,2de56aa1-54d3-4d99-ab0d-6610560f30bc
Essential Operation,11804.0,5.0,4,,2026-02-26T02:20:04.734500Z,1131393,1.582,#C C injects fluid into a test tube,Core manual task involving precise hand movements.,r001,Walking Outdoors,silver,Gold,,969.0343533333332,2026-02-26T02:20:04.734523Z,2de56aa1-54d3-4d99-ab0d-6610560f30bc
Essential Operation,11805.0,5.0,4,,2026-02-26T02:20:10.002731Z,1131394,2.943,#C C siphons a liquid from the containers,Core task involving manual activity with high hand acceleration.,r001,Walking Outdoors,silver,Gold,,983.7831633333332,2026-02-26T02:20:10.002755Z,2de56aa1-54d3-4d99-ab0d-6610560f30bc
Object Transfer,11806.0,5.0,4,,2026-02-26T02:20:15.260246Z,1131395,2.776,#C C closes a container,"Action involves picking up or closing an object, which is a logistics step.",r001,Walking Outdoors,silver,Gold,,1072.1511826666665,2026-02-26T02:20:15.260273Z,2de56aa1-54d3-4d99-ab0d-6610560f30bc
Stationary,11807.0,5.0,4,,2026-02-26T02:20:19.437816Z,1131396,1.414,#C C holds the test tube rack,Holding an object with minimal body movement.,r001,Walking Outdoors,silver,Gold,,1221.9786866666666,2026-02-26T02:20:19.437840Z,2de56aa1-54d3-4d99-ab0d-6610560f30bc
Essential Operation,11808.0,5.0,4,Stationary,2026-02-26T02:20:37.038635Z,1131397,15.008,#C C presses a button of a centrifuge,"Core manual task, high hand activity.",r001,Walking Outdoors,silver,Bad,,1255.8678766666667,2026-02-26T02:20:37.038668Z,2de56aa1-54d3-4d99-ab0d-6610560f30bc
Object Transfer,11809.0,5.0,4,,2026-02-26T02:20:43.197051Z,1131398,3.105,#C C puts the bottle on the floor,"The action involves placing an object (the bottle) on the floor, which is a logistics step.",r001,Walking Outdoors,silver,Gold,,1320.3835466666667,2026-02-26T02:20:43.197074Z,2de56aa1-54d3-4d99-ab0d-6610560f30bc
Stationary,11810.0,5.0,4,Object Transfer,2026-02-26T02:20:55.637448Z,1131399,10.253,#C C pushes the seat inside,The action 'pushes the seat inside' involves a static object interaction rather than movement through space.,r001,Walking Outdoors,silver,Bad,,1393.1648166666666,2026-02-26T02:20:55.637482Z,2de56aa1-54d3-4d99-ab0d-6610560f30bc
Search,11811.0,5.0,4,,2026-02-26T02:21:01.038819Z,1131400,2.758,#C C looks around the laboratory,"Head movement (visual search), hands mostly still.",r001,Walking Outdoors,silver,Gold,,1534.7045566666666,2026-02-26T02:21:01.038853Z,2de56aa1-54d3-4d99-ab0d-6610560f30bc
Search,11812.0,5.0,4,,2026-02-26T02:21:35.039386Z,1131401,30.642,#C C looks at the test tube,"Head movement (visual search), hands mostly still.",r001,Walking Outdoors,silver,Gold,,1683.25974,2026-02-26T02:21:35.039399Z,2de56aa1-54d3-4d99-ab0d-6610560f30bc
Object Transfer,11813.0,5.0,4,,2026-02-26T02:21:39.320376Z,1131402,1.886,#C C puts the test tubes in the container,Logistics/Setup step (putting items into a container).,r001,Walking Outdoors,silver,Gold,,1746.81532,2026-02-26T02:21:39.320390Z,2de56aa1-54d3-4d99-ab0d-6610560f30bc
Essential Operation,11814.0,5.0,4,,2026-02-26T02:21:43.198245Z,1131403,1.701,#C C siphons liquid from the test tube,Core manual task involving high hand activity.,r001,Walking Outdoors,silver,Gold,,1888.38289,2026-02-26T02:21:43.198269Z,2de56aa1-54d3-4d99-ab0d-6610560f30bc
Object Transfer,11815.0,5.0,4,,2026-02-26T02:21:47.388678Z,1131404,2.105,#C c puts mohr pipette in the container,"Logistics step, putting an object in a container.",r001,Walking Outdoors,silver,Gold,,2216.1192533333333,2026-02-26T02:21:47.388711Z,2de56aa1-54d3-4d99-ab0d-6610560f30bc
Object Transfer,11816.0,5.0,4,,2026-02-26T02:21:51.530188Z,1131405,1.972,#C c picks mohr pipette in the container,"The action involves picking up an object, which is a logistics step.",r001,Walking Outdoors,silver,Gold,,2220.911783333333,2026-02-26T02:21:51.530221Z,2de56aa1-54d3-4d99-ab0d-6610560f30bc
Essential Operation,11817.0,5.0,4,Object Transfer,2026-02-26T02:22:00.786462Z,1131406,3.549,#C c picks pipette on the holder,"[CtxFixed] The action of picking the pipette from the holder is a routine step in performing laboratory tasks, which falls under the category of Essential Operation.",r001,Walking Outdoors,silver,Bad,,2342.042363333333,2026-02-26T02:22:00.786495Z,2de56aa1-54d3-4d99-ab0d-6610560f30bc
Object Transfer,11818.0,5.0,4,,2026-02-26T02:22:06.271475Z,1131407,1.785,#C c picks scissors in the container on the shelf,"The action involves picking up an object from a container, which is a logistics step.",r001,Walking Outdoors,silver,Gold,,2386.427243333333,2026-02-26T02:22:06.271497Z,2de56aa1-54d3-4d99-ab0d-6610560f30bc
Essential Operation,11819.0,5.0,4,,2026-02-26T02:22:09.663283Z,1131408,0.98,#C c puts liquid substance on the pipette pipe,Core manual task involving fine motor skills with the hands.,r001,Walking Outdoors,silver,Gold,,2583.773083333333,2026-02-26T02:22:09.663297Z,2de56aa1-54d3-4d99-ab0d-6610560f30bc
Locomotion,11820.0,5.0,4,,2026-02-26T02:22:14.710415Z,1131409,2.843,#C C skips from side to side using with a skipping rope in both hands.,Body moving through space with significant movement and acceleration.,r001,Desk Work,silver,Gold,,219.4103386,2026-02-26T02:22:14.710449Z,34f1149c-d8d5-467c-9e3c-3b59d6393f41
Locomotion,11821.0,5.0,4,,2026-02-26T02:22:18.901836Z,1131410,1.834,#C C passes the skipping rope under his legs.,"[CtxFixed] The action of passing the skipping rope under his legs is part of the movement and coordination involved in using the skipping rope, which is a form of locomotion.",r001,Desk Work,silver,Gold,,228.5575086,2026-02-26T02:22:18.901869Z,34f1149c-d8d5-467c-9e3c-3b59d6393f41
Stationary,11822.0,5.0,4,Locomotion,2026-02-26T02:22:31.309746Z,1131411,10.203,#C C bends in a circular motion. #Unsure,"[CtxFixed] The current action involves bending in a circular motion, which does not indicate any movement towards an object, locomotion, or essential operation. It is best classified as a stationary action.",r001,Desk Work,silver,Bad,,385.9744486,2026-02-26T02:22:31.309779Z,34f1149c-d8d5-467c-9e3c-3b59d6393f41
Stationary,11823.0,5.0,4,,2026-02-26T02:22:36.775005Z,1131412,2.118,#C C holds his palm together in front of his chest.,"Low body/hand motion, holding position.",r001,Desk Work,silver,Gold,,399.8025086,2026-02-26T02:22:36.775029Z,34f1149c-d8d5-467c-9e3c-3b59d6393f41
Stationary,11824.0,5.0,4,Locomotion,2026-02-26T02:22:43.620882Z,1131413,4.493,#C C twist his body to his right hand side.,"Twisting the body without moving through space, low energy.",r001,Desk Work,silver,Bad,,400.1418486,2026-02-26T02:22:43.620910Z,34f1149c-d8d5-467c-9e3c-3b59d6393f41
Stationary,11825.0,5.0,4,,2026-02-26T02:22:47.248068Z,1131414,1.286,#C C holds the skipping rope in his right hand,Holding an object without movement.,r001,Desk Work,silver,Gold,,454.2328886,2026-02-26T02:22:47.248091Z,34f1149c-d8d5-467c-9e3c-3b59d6393f41
Stationary,11826.0,5.0,4,,2026-02-26T02:22:50.451978Z,1131415,0.704,#C C holds the stretch cord with his left hand.,Holding an object with minimal movement.,r001,Desk Work,silver,Gold,,585.9709886,2026-02-26T02:22:50.452001Z,34f1149c-d8d5-467c-9e3c-3b59d6393f41
Stationary,11827.0,5.0,4,,2026-02-26T02:22:59.991532Z,1131416,3.025,#C C drops his right arm from his head. #Unsure,"Low body/hand motion, indicative of a relaxed or idle state.",r001,Desk Work,silver,Gold,,703.8533786,2026-02-26T02:22:59.991565Z,34f1149c-d8d5-467c-9e3c-3b59d6393f41
Stationary,11828.0,5.0,4,,2026-02-26T02:23:03.137518Z,1131417,0.863,#C C drops his right hand from his head. #Unsure,"Low body/hand motion, indicative of a pause or transition.",r001,Desk Work,silver,Gold,,808.8143386,2026-02-26T02:23:03.137551Z,34f1149c-d8d5-467c-9e3c-3b59d6393f41
Locomotion,11829.0,5.0,4,,2026-02-26T02:23:06.281019Z,1131418,1.194,#C C does push-ups on the yoga mat.,Body moving through space during an exercise routine.,r001,Desk Work,silver,Gold,,973.5834386,2026-02-26T02:23:06.281052Z,34f1149c-d8d5-467c-9e3c-3b59d6393f41
Locomotion,11830.0,5.0,4,,2026-02-26T02:23:09.942614Z,1131419,0.961,#C C does knee push ups on the mat.,"Body movement through space, high body acceleration.",r001,Desk Work,silver,Gold,,1176.7688286,2026-02-26T02:23:09.942638Z,34f1149c-d8d5-467c-9e3c-3b59d6393f41
Locomotion,11831.0,5.0,4,,2026-02-26T02:23:12.681400Z,1131420,0.88,#C C stands up from the mat.,"Body moving through space, transitioning from a stationary position.",r001,Desk Work,silver,Gold,,1181.3044586,2026-02-26T02:23:12.681434Z,34f1149c-d8d5-467c-9e3c-3b59d6393f41
Stationary,11832.0,5.0,4,,2026-02-26T02:23:15.776386Z,1131421,1.033,#C C touches his face with his right hand. #Unsure,"Low body/hand motion, indicative of a stationary action.",r001,Desk Work,silver,Gold,,1229.4494086,2026-02-26T02:23:15.776426Z,34f1149c-d8d5-467c-9e3c-3b59d6393f41
Stationary,11833.0,5.0,4,,2026-02-26T02:23:20.527389Z,1131422,1.344,#C C drops both hands to his side.,"Low body/hand motion, indicative of a pause or rest.",r001,Desk Work,silver,Gold,,1244.7289985999998,2026-02-26T02:23:20.527403Z,34f1149c-d8d5-467c-9e3c-3b59d6393f41
Locomotion,11834.0,5.0,4,,2026-02-26T02:23:23.621167Z,1131423,0.72,#C C walks around the mat.,"Movement through space, involves walking.",r001,Desk Work,silver,Gold,,1275.0131886,2026-02-26T02:23:23.621200Z,34f1149c-d8d5-467c-9e3c-3b59d6393f41
Stationary,11835.0,5.0,4,,2026-02-26T02:23:27.632619Z,1131424,1.594,#C C drops his left hand to his side.,"The action indicates a relaxed, idle state with minimal motion.",r001,Desk Work,silver,Gold,,1361.2490186,2026-02-26T02:23:27.632652Z,34f1149c-d8d5-467c-9e3c-3b59d6393f41
Essential Operation,11836.0,5.0,4,Stationary,2026-02-26T02:23:44.665376Z,1131425,14.326,#C C jerks his right palm.,"[CtxFixed] The action of jerking the right palm does not fit into the categories of Locomotion, Object Transfer, Search, or Stationary. It appears to be an essential operation, possibly indicating a gesture or a reflex action.",r001,Desk Work,silver,Bad,,1467.7236085999998,2026-02-26T02:23:44.665412Z,34f1149c-d8d5-467c-9e3c-3b59d6393f41
Stationary,11837.0,5.0,4,,2026-02-26T02:23:48.743732Z,1131426,1.352,#C C holds his torso with his left hand.,"Low body/hand motion, indicating a pause or idle action.",r001,Desk Work,silver,Gold,,1516.1065285999998,2026-02-26T02:23:48.743757Z,34f1149c-d8d5-467c-9e3c-3b59d6393f41
Locomotion,11838.0,5.0,4,,2026-02-26T02:23:54.520434Z,1131427,1.124,#C C works out on the mat.,Body moving through space (working out involves physical movement).,r001,Desk Work,silver,Gold,,1518.6404286,2026-02-26T02:23:54.520466Z,34f1149c-d8d5-467c-9e3c-3b59d6393f41
Stationary,11839.0,5.0,4,Locomotion,2026-02-26T02:24:05.670486Z,1131428,8.985,#C C works out on the mat with both hands placed on the ground beside him.,"Low body/hand motion, maintaining a fixed position.",r001,Desk Work,silver,Bad,,1713.9077886,2026-02-26T02:24:05.670500Z,34f1149c-d8d5-467c-9e3c-3b59d6393f41
Locomotion,11840.0,5.0,4,,2026-02-26T02:24:09.730949Z,1131429,1.34,#C C does forward lunges with both legs.,Body moving through space with a dynamic movement (lunge).,r001,Desk Work,silver,Gold,,2029.2886486,2026-02-26T02:24:09.730981Z,34f1149c-d8d5-467c-9e3c-3b59d6393f41
Stationary,11841.0,5.0,4,,2026-02-26T02:24:14.015269Z,1131430,0.781,#C C lies on the yoga mat.,"The action describes a stationary position, with low body and hand motion.",r001,Desk Work,silver,Gold,,2279.4128709546635,2026-02-26T02:24:14.015303Z,34f1149c-d8d5-467c-9e3c-3b59d6393f41
Object Transfer,11842.0,5.0,4,,2026-02-26T02:24:18.763869Z,1131431,1.88,#C C opens the toilet seat cover with soap,Logistics action involving opening an object.,r001,Cleaning,silver,Gold,,14.1273086,2026-02-26T02:24:18.763902Z,35e99add-3528-4a1d-be1f-137ccd1489e9
Object Transfer,11843.0,5.0,4,,2026-02-26T02:24:21.853222Z,1131432,0.739,#C C opens the toilet cleaner bottle,Logistics step involving opening a container.,r001,Cleaning,silver,Gold,,25.565918600000003,2026-02-26T02:24:21.853263Z,35e99add-3528-4a1d-be1f-137ccd1489e9
Essential Operation,11844.0,5.0,4,,2026-02-26T02:24:29.451206Z,1131433,5.303,#C C wipes the toilet seat cover,Core task involving high hand activity.,r001,Cleaning,silver,Gold,,58.8516286,2026-02-26T02:24:29.451229Z,35e99add-3528-4a1d-be1f-137ccd1489e9
Object Transfer,11845.0,5.0,4,,2026-02-26T02:24:33.408104Z,1131434,1.105,#C C opens the toilet seat cover,Logistics action involving opening a cover.,r001,Cleaning,silver,Gold,,158.7064486,2026-02-26T02:24:33.408118Z,35e99add-3528-4a1d-be1f-137ccd1489e9
Object Transfer,11846.0,5.0,4,,2026-02-26T02:24:37.658113Z,1131435,1.617,#C C puts a wiping cloth on the window sill,Logistics step involving placing an object.,r001,Cleaning,silver,Gold,,271.9266786,2026-02-26T02:24:37.658146Z,35e99add-3528-4a1d-be1f-137ccd1489e9
Essential Operation,11847.0,5.0,4,,2026-02-26T02:24:41.173750Z,1131436,0.967,#C C squeezes a wiping cloth,Core manual task involving high hand activity.,r001,Cleaning,silver,Gold,,287.06971859330326,2026-02-26T02:24:41.173774Z,35e99add-3528-4a1d-be1f-137ccd1489e9
Locomotion,11848.0,5.0,4,,2026-02-26T02:24:44.711488Z,1131437,1.103,#C C walks in the wash room,"Body moving through space, high body acceleration.",r001,Cleaning,silver,Gold,,296.2623685933033,2026-02-26T02:24:44.711511Z,35e99add-3528-4a1d-be1f-137ccd1489e9
Locomotion,11849.0,5.0,4,Object Transfer,2026-02-26T02:24:49.443701Z,1131438,4.635,#C C collects dry leaves,"Body moving through space to collect dry leaves, involves walking or moving around.",r001,Cleaning,silver,Bad,,322.0867485933033,2026-02-26T02:24:54.552450Z,35e99add-3528-4a1d-be1f-137ccd1489e9
Essential Operation,11850.0,5.0,4,,2026-02-26T02:24:58.990667Z,1131439,1.97,#C C wipes the window sill,Core task involving high hand activity.,r001,Cleaning,silver,Gold,,340.46556859330326,2026-02-26T02:24:58.990682Z,35e99add-3528-4a1d-be1f-137ccd1489e9
Essential Operation,11851.0,5.0,4,,2026-02-26T02:25:02.136460Z,1131440,0.72,#C C runs water on the wiping cloth,Core task involving active hand movement.,r001,Cleaning,silver,Gold,,416.3853885933033,2026-02-26T02:25:02.136475Z,35e99add-3528-4a1d-be1f-137ccd1489e9
Stationary,11852.0,5.0,4,,2026-02-26T02:25:05.753183Z,1131441,1.384,#C C gestures to X.,"Low body/hand motion, likely involves minimal movement.",r001,Cleaning,silver,Gold,,0.9049252666666666,2026-02-26T02:25:05.753207Z,3625b3d9-e323-4c05-a27a-aba79f01a5bd
Essential Operation,11853.0,5.0,4,,2026-02-26T02:25:08.800314Z,1131442,0.813,#C C operates massage gun.,Core manual task involving high hand activity.,r001,Cleaning,silver,Gold,,37.01764526666667,2026-02-26T02:25:08.800355Z,3625b3d9-e323-4c05-a27a-aba79f01a5bd
Locomotion,11854.0,5.0,4,,2026-02-26T02:25:13.467043Z,1131443,2.355,#O person H moves to the left away from person C,"Body moving through space (move away), high body acceleration.",r001,Cleaning,silver,Gold,,344.43963526666664,2026-02-26T02:25:13.467057Z,3625b3d9-e323-4c05-a27a-aba79f01a5bd
Object Transfer,11855.0,5.0,4,,2026-02-26T02:25:16.988584Z,1131444,1.411,#C C drops an eva ball from a Storage Bag Case,"[CtxFixed] The action of dropping an object from a Storage Bag Case can be considered a deliberate placement, which fits the 'Object Transfer' category.",r001,Cleaning,silver,Gold,,349.26017526666664,2026-02-26T02:25:16.988621Z,3625b3d9-e323-4c05-a27a-aba79f01a5bd
Object Transfer,11856.0,5.0,4,,2026-02-26T02:25:22.076644Z,1131445,1.811,#C C picks an eva ball from a table,Logistics step involving picking up an object.,r001,Cleaning,silver,Gold,,351.27736526666666,2026-02-26T02:25:22.076681Z,3625b3d9-e323-4c05-a27a-aba79f01a5bd
Stationary,11857.0,5.0,4,,2026-02-26T02:25:30.143008Z,1131446,5.616,#C C makes sure a charger pin is well plugged into a Muscle Relaxation massage gun,Checking if something is plugged in involves minimal body movement and is a static action.,r001,Cleaning,silver,Gold,,369.31667526666666,2026-02-26T02:25:30.143022Z,3625b3d9-e323-4c05-a27a-aba79f01a5bd
Object Transfer,11858.0,5.0,4,,2026-02-26T02:25:34.649041Z,1131447,1.966,#C C places a Muscle Relaxation massage gun on a floor,"The action involves placing an object, which is a logistics step.",r001,Cleaning,silver,Gold,,371.4780752666667,2026-02-26T02:25:34.649065Z,3625b3d9-e323-4c05-a27a-aba79f01a5bd
