"action","annotation_id","annotator","batch","corrected_action","created_at","id","lead_time","narration_text","reasoning","round","scenario","status","status_main","status_secondary","timestamp_sec","updated_at","video_uid"
"Essential Operation",369,"1",9,"","2026-02-25T20:36:26.011653Z",370,0.614,"#C C drives nails into the joined planks with the nailer in his right hand.","Core task involving high hand activity and focused action.","r001","Carpentry","silver","Gold","",354.64097,"2026-02-25T20:36:26.011661Z","407f8e81-9a21-4d21-ac02-dff9058fe61d"
"Stationary",370,"1",9,"","2026-02-25T20:36:28.350849Z",371,0.726,"#C C holds a part of the joined planks on the table with his left hand.","Low body/hand motion, holding in place.","r001","Carpentry","silver","Gold","",503.87792,"2026-02-25T20:36:28.350859Z","407f8e81-9a21-4d21-ac02-dff9058fe61d"
"Stationary",371,"1",9,"","2026-02-25T20:36:29.958287Z",372,0.691,"#C C holds the planks on the table with his left hand.","Low body/hand motion, holding position.","r001","Carpentry","silver","Gold","",593.6394566666667,"2026-02-25T20:36:29.958302Z","407f8e81-9a21-4d21-ac02-dff9058fe61d"
"Essential Operation",372,"1",9,"","2026-02-25T20:36:32.175654Z",373,0.713,"#C C drives nail into the planks on the table with the nailer in his right hand.","Core manual task involving high hand activity.","r001","Carpentry","silver","Gold","",599.7877466666666,"2026-02-25T20:36:32.175663Z","407f8e81-9a21-4d21-ac02-dff9058fe61d"
"Object Transfer",373,"1",9,"","2026-02-25T20:36:33.450986Z",374,0.545,"#O A man X pulls the electric cable","The action involves moving an object (electric cable), which is a logistics step.","r001","Carpentry","silver","Gold","",183.127,"2026-02-25T20:36:33.451000Z","424869c2-1d97-4754-9b06-82898ca0e888"
"Essential Operation",374,"1",9,"","2026-02-25T20:36:36.662716Z",375,1.016,"#C C dips the sponge in water","Core task involving hand activity with a tool (sponge).","r001","Cooking","silver","Gold","",299.6916009546634,"2026-02-25T20:36:36.662729Z","4572b198-2c1c-4920-bcf0-95fcebe12261"
"Essential Operation",375,"1",9,"","2026-02-25T20:36:38.030541Z",376,0.608,"#C C cuts the pod","Core task, high hand activity.","r001","Cooking","silver","Gold","",618.2426442879968,"2026-02-25T20:36:38.030552Z","4572b198-2c1c-4920-bcf0-95fcebe12261"
"Object Transfer",376,"1",9,"","2026-02-25T20:36:39.327351Z",377,0.616,"#C C places the green beans in the bowl","Logistics step involving pick up and put down motion.","r001","Cooking","silver","Gold","",650.9448742879968,"2026-02-25T20:36:39.327361Z","4572b198-2c1c-4920-bcf0-95fcebe12261"
"Object Transfer",377,"1",9,"","2026-02-25T20:36:42.511054Z",378,1.693,"#C C picks the green peas","Logistics step involving picking up an object.","r001","Cooking","silver","Gold","",857.2631642879967,"2026-02-25T20:36:42.511065Z","4572b198-2c1c-4920-bcf0-95fcebe12261"
"Essential Operation",378,"1",9,"","2026-02-25T20:36:44.090598Z",379,0.748,"#C C cuts the lower parts of the green peas","Core task involving fine hand movements.","r001","Cooking","silver","Gold","",941.4663742879968,"2026-02-25T20:36:44.090609Z","4572b198-2c1c-4920-bcf0-95fcebe12261"
"Object Transfer",379,"1",9,"Object Transfer","2026-02-25T20:36:47.956370Z",380,2.235,"#C C puts the green peas in the bowl","Logistics step involving picking up and putting down the green peas.","r001","Cooking","silver","Gold","",948.3816642879968,"2026-02-25T20:36:47.956384Z","4572b198-2c1c-4920-bcf0-95fcebe12261"
"Object Transfer",380,"1",9,"","2026-02-25T20:36:49.758640Z",381,0.795,"#C C puts the plate inside other plates","Logistics/Setup step, moving objects into place.","r001","Cooking","silver","Gold","",1051.6279842879967,"2026-02-25T20:36:49.758655Z","4572b198-2c1c-4920-bcf0-95fcebe12261"
"Object Transfer",381,"1",9,"","2026-02-25T20:36:51.368579Z",382,0.873,"#C C puts the plates in the sink","Logistics action involving picking up and placing objects.","r001","Cooking","silver","Gold","",1110.79006762133,"2026-02-25T20:36:51.368595Z","4572b198-2c1c-4920-bcf0-95fcebe12261"
"Object Transfer",382,"1",9,"","2026-02-25T20:36:52.784807Z",383,0.652,"#C C puts down the chopping sticks","Logistics step involving the placement of an object.","r001","Cooking","silver","Gold","",1125.92351762133,"2026-02-25T20:36:52.784817Z","4572b198-2c1c-4920-bcf0-95fcebe12261"
"Object Transfer",383,"1",9,"","2026-02-25T20:36:54.316048Z",384,0.716,"#C C closes the dustbin lid","Logistics/Setup step involving a short burst of hand activity.","r001","Cooking","silver","Gold","",1183.23776762133,"2026-02-25T20:36:54.316073Z","4572b198-2c1c-4920-bcf0-95fcebe12261"
"Essential Operation",384,"1",9,"","2026-02-25T20:36:56.327925Z",385,1.233,"#C C washes the lid","Core task involving high hand activity.","r001","Cooking","silver","Gold","",1239.77966762133,"2026-02-25T20:36:56.327940Z","4572b198-2c1c-4920-bcf0-95fcebe12261"
"Object Transfer",385,"1",9,"","2026-02-25T20:36:57.707468Z",386,0.61,"#C C puts the plate on the counter","Logistics step of placing an object.","r001","Cooking","silver","Gold","",1288.31974762133,"2026-02-25T20:36:57.707479Z","4572b198-2c1c-4920-bcf0-95fcebe12261"
"Object Transfer",386,"1",9,"","2026-02-25T20:36:59.340825Z",387,0.759,"#C C removes water from the plates","Logistics step involving picking up and handling plates.","r001","Cooking","silver","Gold","",1335.86147762133,"2026-02-25T20:36:59.340839Z","4572b198-2c1c-4920-bcf0-95fcebe12261"
"Object Transfer",389,"1",9,"","2026-02-25T20:37:05.342960Z",388,0.695,"#C C puts the plates on the counter","Logistics step of placing objects, short burst of hand activity.","r001","Cooking","silver","Gold","",1337.51407762133,"2026-02-25T20:37:05.343080Z","4572b198-2c1c-4920-bcf0-95fcebe12261"
"Object Transfer",387,"1",9,"","2026-02-25T20:37:02.481010Z",389,0.796,"#C C puts the cooking pan in the sink","Logistics/Setup step involving picking up and placing the pan.","r001","Cooking","silver","Gold","",1361.44058762133,"2026-02-25T20:37:02.481022Z","4572b198-2c1c-4920-bcf0-95fcebe12261"
"Object Transfer",388,"1",9,"","2026-02-25T20:37:03.891308Z",390,0.654,"#C C puts the lid on the counter","Logistics step involving placing an object.","r001","Cooking","silver","Gold","",1390.46155762133,"2026-02-25T20:37:03.891319Z","4572b198-2c1c-4920-bcf0-95fcebe12261"
"Stationary",390,"1",9,"","2026-02-25T20:37:07.243457Z",391,1.047,"#C C switches on the microwave","Low body/hand motion, primarily an interaction with the appliance.","r001","Cooking","silver","Gold","",1585.01852762133,"2026-02-25T20:37:07.243472Z","4572b198-2c1c-4920-bcf0-95fcebe12261"
"Essential Operation",391,"1",9,"","2026-02-25T20:37:09.955852Z",392,0.861,"#C C wrings the towel","Core task involving active hand movement.","r001","Cooking","silver","Gold","",1620.1775189546634,"2026-02-25T20:37:09.955871Z","4572b198-2c1c-4920-bcf0-95fcebe12261"
"Object Transfer",392,"1",9,"","2026-02-25T20:37:11.384373Z",393,0.687,"#C C puts the chopping sticks in the bowl","Logistics step involving picking up and putting down objects.","r001","Cooking","silver","Gold","",1734.7087409546634,"2026-02-25T20:37:11.384390Z","4572b198-2c1c-4920-bcf0-95fcebe12261"
"Object Transfer",393,"1",9,"","2026-02-25T20:37:13.031667Z",394,1.012,"#C C puts the pair of scissors in the drawer","Logistics/Setup step involving placing an object.","r001","Cooking","silver","Gold","",1860.8641709546632,"2026-02-25T20:37:13.031679Z","4572b198-2c1c-4920-bcf0-95fcebe12261"
"Object Transfer",394,"1",9,"","2026-02-25T20:37:19.058056Z",395,0.919,"#C C puts the packets of powder in the dustbin","Logistics step involving moving objects from one place to another.","r001","Cooking","silver","Gold","",1866.741590954664,"2026-02-25T20:37:19.058065Z","4572b198-2c1c-4920-bcf0-95fcebe12261"
"Object Transfer",395,"1",9,"","2026-02-25T20:37:20.495399Z",396,0.58,"#C C switches a knob on the gas cooker","Logistics action involving a short burst of hand activity.","r001","Cooking","silver","Gold","",1876.818100954664,"2026-02-25T20:37:20.495416Z","4572b198-2c1c-4920-bcf0-95fcebe12261"
"Essential Operation",396,"1",9,"","2026-02-25T20:37:21.930488Z",397,0.735,"#C C puts the pieces of baking molds together","Core manual task involving assembly, high hand activity.","r001","Cooking","silver","Gold","",1908.781810954664,"2026-02-25T20:37:21.930506Z","4572b198-2c1c-4920-bcf0-95fcebe12261"
"Stationary",397,"1",9,"","2026-02-25T20:37:23.696540Z",398,0.775,"#C C puts hand up","Low body/hand motion, likely indicating a pause or idle action.","r001","Cooking","silver","Gold","",2152.020584287997,"2026-02-25T20:37:23.696556Z","4572b198-2c1c-4920-bcf0-95fcebe12261"
"Object Transfer",398,"1",9,"","2026-02-25T20:37:25.192804Z",399,0.776,"#C C picks the basin","Logistics step involving picking up an object.","r001","Cooking","silver","Gold","",2158.819634287997,"2026-02-25T20:37:25.192816Z","4572b198-2c1c-4920-bcf0-95fcebe12261"
"Object Transfer",399,"1",9,"","2026-02-25T20:37:26.676085Z",400,0.705,"#C C picks a dried leaf","Logistics step of picking an object.","r001","Cooking","silver","Gold","",2246.635574287997,"2026-02-25T20:37:26.676102Z","4572b198-2c1c-4920-bcf0-95fcebe12261"
"Locomotion",400,"1",9,"","2026-02-25T20:37:27.980420Z",401,0.613,"#C C uproots the weeds","The action involves moving through space while performing a task, likely with significant body acceleration.","r001","Cooking","silver","Gold","",2264.9327442879967,"2026-02-25T20:37:27.980432Z","4572b198-2c1c-4920-bcf0-95fcebe12261"
"Locomotion",401,"1",9,"","2026-02-25T20:37:29.368721Z",402,0.682,"#C C walks into the garden","Body moving through space (walking).","r001","Cooking","silver","Gold","",2319.714664287997,"2026-02-25T20:37:29.368734Z","4572b198-2c1c-4920-bcf0-95fcebe12261"
"Object Transfer",402,"1",9,"","2026-02-25T20:37:30.793078Z",403,0.727,"#C C picks the spinach","Logistics step involving picking up an object.","r001","Cooking","silver","Gold","",2660.28831562133,"2026-02-25T20:37:30.793090Z","4572b198-2c1c-4920-bcf0-95fcebe12261"
"Search",403,"1",9,"","2026-02-25T20:37:33.320169Z",404,1.002,"#C C puts hand up","Indicates a head or hand movement towards a target, likely with minimal body motion.","r001","Cooking","silver","Gold","",2735.03911762133,"2026-02-25T20:37:33.320179Z","4572b198-2c1c-4920-bcf0-95fcebe12261"
"Essential Operation",404,"1",9,"","2026-02-25T20:37:34.834952Z",405,0.761,"#C C washes the spinach","Core task, high hand activity.","r001","Cooking","silver","Gold","",2915.31554762133,"2026-02-25T20:37:34.834977Z","4572b198-2c1c-4920-bcf0-95fcebe12261"
"Object Transfer",405,"1",9,"","2026-02-25T20:37:36.443981Z",406,0.782,"#C C puts the spinach in the bowl drainer","Logistics step involving moving the spinach to the bowl drainer.","r001","Cooking","silver","Gold","",2955.69855762133,"2026-02-25T20:37:36.443991Z","4572b198-2c1c-4920-bcf0-95fcebe12261"
"Essential Operation",406,"1",9,"","2026-02-25T20:37:38.183040Z",407,0.964,"#C C pours bacon in the pot.","Core task involving hand activity.","r001","Cooking","silver","Gold","",27.03547,"2026-02-25T20:37:38.183051Z","47bb1fd4-d41f-42b4-8d0c-29c4e9fdff9f"
"Object Transfer",407,"1",9,"Essential Operation","2026-02-25T20:37:44.228187Z",408,3.75,"#C C opens the jar.","Logistics action involving opening an object.","r001","Cooking","silver","Bad","",38.71099,"2026-02-25T20:37:44.228202Z","47bb1fd4-d41f-42b4-8d0c-29c4e9fdff9f"
"Object Transfer",408,"1",9,"Essential Operation","2026-02-25T20:37:47.971594Z",409,2.915,"#C C covers the jar.","Action involves picking up and placing an object, indicative of logistics.","r001","Cooking","silver","Bad","",46.95168,"2026-02-25T20:37:47.971604Z","47bb1fd4-d41f-42b4-8d0c-29c4e9fdff9f"
"Essential Operation",409,"1",9,"","2026-02-25T20:37:51.417315Z",410,2.578,"#C C stirs the food with the spoon.","Core task involving repetitive hand movements.","r001","Cooking","silver","Gold","",68.36592,"2026-02-25T20:37:51.417332Z","47bb1fd4-d41f-42b4-8d0c-29c4e9fdff9f"
"Object Transfer",410,"1",9,"","2026-02-25T20:37:52.876529Z",411,0.585,"#C C picks up a jug of water from the counter.","Logistics step involving picking up an object.","r001","Cooking","silver","Gold","",74.24219,"2026-02-25T20:37:52.876538Z","47bb1fd4-d41f-42b4-8d0c-29c4e9fdff9f"
"Object Transfer",411,"1",9,"","2026-02-25T20:37:54.786807Z",412,0.774,"#C C the wall the surface","[CtxFixed] The current action describes an interaction with the wall surface, which likely involves placing or dropping the pliers onto the surface. This fits the definition of 'Object Transfer' as it involves a deliberate placement of an object.","r001","Carpentry","silver","Gold","",68.84142,"2026-02-25T20:37:54.786822Z","47c9a6a5-b6e4-4d09-8916-da61344e94cf"
"Search",412,"1",9,"","2026-02-25T20:38:06.918737Z",413,1.023,"#C C measuring ruler on the floor","Implies visual inspection or alignment, likely with head movement.","r001","Carpentry","silver","Gold","",252.54678,"2026-02-25T20:38:06.918746Z","47c9a6a5-b6e4-4d09-8916-da61344e94cf"
"Essential Operation",413,"1",9,"","2026-02-25T20:38:08.114516Z",414,0.561,"#C C cuts picks the pliers","Core manual task involving high hand activity.","r001","Carpentry","silver","Gold","",373.509,"2026-02-25T20:38:08.114533Z","47c9a6a5-b6e4-4d09-8916-da61344e94cf"
"Essential Operation",414,"1",9,"","2026-02-25T20:38:09.884313Z",415,4.004,"#C C twists the cable","[CtxFixed] The action of twisting the cable appears to be a deliberate and necessary step in the process of handling the cables, similar to the previous action of pulling the cables.","r001","Carpentry","silver","Gold","",418.23899,"2026-02-25T20:38:17.391902Z","47c9a6a5-b6e4-4d09-8916-da61344e94cf"
"Essential Operation",415,"1",9,"","2026-02-25T20:38:19.888536Z",416,1.605,"#C C scraps the socket","Core task involving high hand activity.","r001","Carpentry","silver","Gold","",704.6686966666666,"2026-02-25T20:38:19.888548Z","47c9a6a5-b6e4-4d09-8916-da61344e94cf"
"Search",416,"1",9,"","2026-02-25T20:38:21.999482Z",417,0.677,"#C C measures the wall","Head and hand movements are likely involved in measuring, with a focus on visual inspection.","r001","Carpentry","silver","Gold","",735.1177266666666,"2026-02-25T20:38:21.999503Z","47c9a6a5-b6e4-4d09-8916-da61344e94cf"
"Essential Operation",417,"1",9,"","2026-02-25T20:38:23.722282Z",418,0.659,"#C C screws the socket","Core manual task involving high hand activity.","r001","Carpentry","silver","Gold","",744.9504666666667,"2026-02-25T20:38:23.722293Z","47c9a6a5-b6e4-4d09-8916-da61344e94cf"
"Object Transfer",418,"1",9,"","2026-02-25T20:38:25.240722Z",419,0.762,"#C C picks the switch","Logistics action of picking up an object.","r001","Carpentry","silver","Gold","",1100.1519933333334,"2026-02-25T20:38:25.240735Z","47c9a6a5-b6e4-4d09-8916-da61344e94cf"
"Object Transfer",419,"1",9,"","2026-02-25T20:38:27.669963Z",420,1.639,"#C C puts a screw aside","Logistics step involving picking up and putting down objects.","r001","Carpentry","silver","Gold","",1203.8481433333334,"2026-02-25T20:38:27.669978Z","47c9a6a5-b6e4-4d09-8916-da61344e94cf"
"Essential Operation",420,"1",9,"","2026-02-25T20:38:29.144323Z",421,0.803,"#C C puts the sellotape on the surface","Core manual task, high hand activity.","r001","Carpentry","silver","Gold","",1432.2197633333333,"2026-02-25T20:38:29.144338Z","47c9a6a5-b6e4-4d09-8916-da61344e94cf"
"Locomotion",421,"1",9,"","2026-02-25T20:38:30.735713Z",422,0.851,"#C C moves up a staircase to the other side of the wood frame.","Body moving through space (climbing stairs).","r001","Mechanical Repair","silver","Gold","",370.5012309546634,"2026-02-25T20:38:30.735738Z","484249cf-8898-4d7a-bb1f-18bcbcf4dce9"
"Search",422,"1",9,"","2026-02-25T20:38:32.193420Z",423,0.727,"#C C looks at the sky","Head movement (visual search), hands mostly still.","r001","Desk Work","silver","Gold","",4.97861,"2026-02-25T20:38:32.193437Z","4ed53432-e1f5-4e3f-a614-ffcaff444aca"
"Stationary",423,"1",9,"","2026-02-25T20:38:33.880000Z",424,0.83,"#C C lifts the right leg","Low body/hand motion, slight movement does not constitute locomotion.","r001","Desk Work","silver","Gold","",149.3162,"2026-02-25T20:38:33.880014Z","4ed53432-e1f5-4e3f-a614-ffcaff444aca"
"Stationary",424,"1",9,"","2026-02-25T20:38:36.415502Z",425,0.843,"#C C drops the left leg","Low body/hand motion, likely a minor movement not indicative of any specific category.","r001","Desk Work","silver","Gold","",160.26599,"2026-02-25T20:38:36.415517Z","4ed53432-e1f5-4e3f-a614-ffcaff444aca"
"Essential Operation",425,"1",9,"","2026-02-25T20:38:37.878176Z",426,0.761,"#C C stretches the rope","Core task involving high hand activity.","r001","Desk Work","silver","Gold","",182.9651,"2026-02-25T20:38:37.878189Z","4ed53432-e1f5-4e3f-a614-ffcaff444aca"
"Object Transfer",426,"1",9,"","2026-02-25T20:38:39.673577Z",427,0.864,"#C C removes the rope on the metal rod","The action involves manipulating and moving an object, which is a logistical step.","r001","Desk Work","silver","Gold","",201.3615,"2026-02-25T20:38:39.673589Z","4ed53432-e1f5-4e3f-a614-ffcaff444aca"
"Essential Operation",427,"1",9,"","2026-02-25T20:38:42.194516Z",428,0.626,"#C C pulls the rope with the left hand","Core manual task involving high hand activity.","r001","Desk Work","silver","Gold","",229.68559,"2026-02-25T20:38:42.194526Z","4ed53432-e1f5-4e3f-a614-ffcaff444aca"
"Object Transfer",428,"1",9,"","2026-02-25T20:38:43.719615Z",429,0.698,"#C C transfers the rope to the right hand","Logistics step involving moving an object from one hand to another.","r001","Desk Work","silver","Gold","",603.17325,"2026-02-25T20:38:43.719630Z","4ed53432-e1f5-4e3f-a614-ffcaff444aca"
"Essential Operation",429,"1",9,"","2026-02-25T20:38:45.143520Z",430,0.682,"#C C pulls a rope with the right hand","Core manual task involving high hand activity.","r001","Desk Work","silver","Gold","",607.42812,"2026-02-25T20:38:45.143534Z","4ed53432-e1f5-4e3f-a614-ffcaff444aca"
"Object Transfer",430,"1",9,"","2026-02-25T20:38:47.612305Z",431,0.742,"#C C moves the yoga mat","Logistics of moving an object (yoga mat).","r001","Desk Work","silver","Gold","",679.44652,"2026-02-25T20:38:47.612315Z","4ed53432-e1f5-4e3f-a614-ffcaff444aca"
"Object Transfer",431,"1",9,"","2026-02-25T20:38:49.104335Z",432,0.603,"#C C drops the left hand","[CtxFixed] The action of dropping the left hand can be considered a deliberate placement onto a surface, which fits the criteria for 'Object Transfer'.","r001","Desk Work","silver","Gold","",690.7293099999999,"2026-02-25T20:38:49.104348Z","4ed53432-e1f5-4e3f-a614-ffcaff444aca"
"Stationary",432,"1",9,"","2026-02-25T20:38:51.526753Z",433,0.75,"#C C holds the yoga mat","Holding an object with minimal movement.","r001","Desk Work","silver","Gold","",717.37277,"2026-02-25T20:38:51.526763Z","4ed53432-e1f5-4e3f-a614-ffcaff444aca"
"Stationary",433,"1",9,"","2026-02-25T20:38:53.089643Z",434,0.771,"#C C drops both hands","[CtxFixed] The action of dropping both hands indicates a return to a stationary position after movement.","r001","Desk Work","silver","Gold","",771.79522,"2026-02-25T20:38:53.089656Z","4ed53432-e1f5-4e3f-a614-ffcaff444aca"
"Stationary",434,"1",9,"","2026-02-25T20:38:54.553315Z",435,0.738,"#C C swings the left hand","Swinging hand while stationary indicates low body motion.","r001","Desk Work","silver","Gold","",834.07668,"2026-02-25T20:38:54.553326Z","4ed53432-e1f5-4e3f-a614-ffcaff444aca"
"Object Transfer",435,"1",9,"","2026-02-25T20:38:55.966762Z",436,0.842,"#C C lifts the rope","Action involves picking up an object, indicating a logistics step.","r001","Desk Work","silver","Gold","",1013.11085,"2026-02-25T20:38:55.966773Z","4ed53432-e1f5-4e3f-a614-ffcaff444aca"
"Search",436,"1",9,"","2026-02-25T20:38:57.406067Z",437,0.661,"#C C looks up the sky","Head movement (looking up), hands mostly still.","r001","Desk Work","silver","Gold","",1193.54292,"2026-02-25T20:38:57.406078Z","4ed53432-e1f5-4e3f-a614-ffcaff444aca"
"Locomotion",437,"1",9,"","2026-02-25T20:38:58.790153Z",438,0.732,"#C C exercises on a yoga mat","Body moving through space for exercise, high body acceleration.","r001","Desk Work","silver","Gold","",1223.01409,"2026-02-25T20:38:58.790164Z","4ed53432-e1f5-4e3f-a614-ffcaff444aca"
"Stationary",438,"1",9,"","2026-02-25T20:39:00.921150Z",439,0.825,"#C C looks up the sky","Looking up implies a static position with minimal body movement.","r001","Desk Work","silver","Gold","",1242.27885,"2026-02-25T20:39:00.921163Z","4ed53432-e1f5-4e3f-a614-ffcaff444aca"
"Locomotion",439,"1",9,"","2026-02-25T20:39:02.873679Z",440,0.719,"#C C pushes the right leg in front","Body movement through space, likely involving a stepping action.","r001","Desk Work","silver","Gold","",1317.44388,"2026-02-25T20:39:02.873700Z","4ed53432-e1f5-4e3f-a614-ffcaff444aca"
"Locomotion",440,"1",9,"","2026-02-25T20:39:04.311116Z",441,0.75,"#C C pushes the left leg in front","Movement through space, involving body motion.","r001","Desk Work","silver","Gold","",1336.56802,"2026-02-25T20:39:04.311128Z","4ed53432-e1f5-4e3f-a614-ffcaff444aca"
"Locomotion",441,"1",9,"","2026-02-25T20:39:05.642160Z",442,0.706,"#C C moves the right leg in front","Body movement through space, specifically a leg movement.","r001","Desk Work","silver","Gold","",1346.33291,"2026-02-25T20:39:05.642173Z","4ed53432-e1f5-4e3f-a614-ffcaff444aca"
"Stationary",442,"1",9,"","2026-02-25T20:39:07.009902Z",443,0.804,"#C C moves the right leg","Low body/hand motion, slight leg movement does not constitute significant locomotion.","r001","Desk Work","silver","Gold","",1351.13144,"2026-02-25T20:39:07.009918Z","4ed53432-e1f5-4e3f-a614-ffcaff444aca"
"Stationary",443,"1",9,"","2026-02-25T20:39:09.972800Z",444,0.783,"#C C looks on the down","Low body/hand motion, likely inspecting or reading.","r001","Desk Work","silver","Gold","",1422.07327,"2026-02-25T20:39:09.972813Z","4ed53432-e1f5-4e3f-a614-ffcaff444aca"
"Essential Operation",444,"1",9,"","2026-02-25T20:39:11.456116Z",445,0.738,"#C C pulls back the right hand","Core manual task involving high hand activity.","r001","Desk Work","silver","Gold","",1531.88177,"2026-02-25T20:39:11.456130Z","4ed53432-e1f5-4e3f-a614-ffcaff444aca"
"Stationary",445,"1",9,"","2026-02-25T20:39:12.874055Z",446,0.658,"#C C drops the right leg","Minimal body motion, likely in a seated position.","r001","Desk Work","silver","Gold","",1634.70589,"2026-02-25T20:39:12.874068Z","4ed53432-e1f5-4e3f-a614-ffcaff444aca"
"Search",446,"1",9,"","2026-02-25T20:39:14.201309Z",447,0.725,"#C C looks at the floor","Head movement (visual search), hands mostly still.","r001","Desk Work","silver","Gold","",1672.14492,"2026-02-25T20:39:14.201320Z","4ed53432-e1f5-4e3f-a614-ffcaff444aca"
"Search",447,"1",9,"","2026-02-25T20:39:15.610715Z",448,0.551,"#C C looks at the legs","Head movement (visual inspection), hands mostly still.","r001","Desk Work","silver","Gold","",1735.96679,"2026-02-25T20:39:15.610731Z","4ed53432-e1f5-4e3f-a614-ffcaff444aca"
"Object Transfer",448,"1",9,"","2026-02-25T20:39:17.049282Z",449,0.64,"#C C Picks food containers with onions","Logistics step involving picking up objects.","r001","Cleaning","silver","Gold","",111.2872286,"2026-02-25T20:39:17.049294Z","52b42c33-ac42-435a-aef0-2b00d43516ec"
"Object Transfer",449,"1",9,"","2026-02-25T20:39:18.646455Z",450,0.721,"#C C Puts down food containers and onions","Logistics step involving placing items down.","r001","Cleaning","silver","Gold","",113.6678586,"2026-02-25T20:39:18.646470Z","52b42c33-ac42-435a-aef0-2b00d43516ec"
"Object Transfer",450,"1",9,"","2026-02-25T20:39:21.521117Z",451,1.485,"#C C Closes a trash bin","Logistics step involving the interaction with an object (closing a trash bin).","r001","Cleaning","silver","Gold","",117.3935386,"2026-02-25T20:39:21.521128Z","52b42c33-ac42-435a-aef0-2b00d43516ec"
"Object Transfer",451,"1",9,"","2026-02-25T20:39:31.272833Z",452,1.969,"#C C puts the fridge shelf on the counter top","Logistics step involving moving an object from one place to another.","r001","Cleaning","silver","Gold","",308.4338086,"2026-02-25T20:39:31.272844Z","52b42c33-ac42-435a-aef0-2b00d43516ec"
"Object Transfer",452,"1",9,"","2026-02-25T20:39:32.647325Z",453,0.58,"#C C puts the liquid soap aside","Logistics/Setup step, moving an object.","r001","Cleaning","silver","Gold","",537.0141186000001,"2026-02-25T20:39:32.647336Z","52b42c33-ac42-435a-aef0-2b00d43516ec"
"Essential Operation",453,"1",9,"","2026-02-25T20:39:34.128404Z",454,0.746,"#C C wipes the vegetable box","Core task involving manual effort with hands.","r001","Cleaning","silver","Gold","",704.4413593600199,"2026-02-25T20:39:34.128415Z","52b42c33-ac42-435a-aef0-2b00d43516ec"
"Object Transfer",454,"1",9,"","2026-02-25T20:39:35.506376Z",455,0.595,"#C C puts the containers on the counter top","Logistics step involving picking up and placing objects.","r001","Cleaning","silver","Gold","",794.6210693600199,"2026-02-25T20:39:35.506390Z","52b42c33-ac42-435a-aef0-2b00d43516ec"
"Object Transfer",455,"1",9,"","2026-02-25T20:39:37.554094Z",456,0.551,"#C C puts the container ontop of the containers","Logistics step involving picking up and placing an object.","r001","Cleaning","silver","Gold","",1031.2202076136718,"2026-02-25T20:39:37.554109Z","52b42c33-ac42-435a-aef0-2b00d43516ec"
"Object Transfer",456,"1",9,"","2026-02-25T20:39:38.998111Z",457,0.722,"#C C picks up the packets from the fridge","Logistics step involving picking up objects.","r001","Cleaning","silver","Gold","",1086.0678476136718,"2026-02-25T20:39:38.998126Z","52b42c33-ac42-435a-aef0-2b00d43516ec"
"Essential Operation",457,"1",9,"","2026-02-25T20:39:40.408756Z",458,0.761,"#C C washes the guard rail","Core manual task involving high hand activity.","r001","Cleaning","silver","Gold","",1116.994867613672,"2026-02-25T20:39:40.408765Z","52b42c33-ac42-435a-aef0-2b00d43516ec"
"Essential Operation",458,"1",9,"","2026-02-25T20:39:50.596321Z",459,8.865,"#C C wipes the guard rail with the kitchen towel","Core task involving manual activity with high hand acceleration.","r001","Cleaning","silver","Gold","",1176.6147776136718,"2026-02-25T20:39:50.596339Z","52b42c33-ac42-435a-aef0-2b00d43516ec"
"Essential Operation",459,"1",9,"","2026-02-25T20:39:52.040007Z",460,0.663,"#C C fixes the guard rail on the fridge","Core manual task involving hands, likely with high hand acceleration.","r001","Cleaning","silver","Gold","",1197.7199576136718,"2026-02-25T20:39:52.040019Z","52b42c33-ac42-435a-aef0-2b00d43516ec"
"Object Transfer",460,"1",9,"","2026-02-25T20:39:54.528481Z",461,0.771,"#C C puts the bottles in the guard rail","Logistics of moving objects (putting bottles in a guard rail).","r001","Cleaning","silver","Gold","",1240.4412276136718,"2026-02-25T20:39:54.528492Z","52b42c33-ac42-435a-aef0-2b00d43516ec"
"Object Transfer",461,"1",9,"","2026-02-25T20:39:55.968285Z",462,0.652,"#C C puts the packet in the fridge","Logistics step involving picking up and placing an object.","r001","Cleaning","silver","Gold","",1437.9429994452307,"2026-02-25T20:39:55.968301Z","52b42c33-ac42-435a-aef0-2b00d43516ec"
"Object Transfer",462,"1",9,"","2026-02-25T20:39:58.190764Z",463,1.003,"#C C picks up the phone","Logistics step, picking up an object.","r001","Cleaning","silver","Gold","",1463.0914994452305,"2026-02-25T20:39:58.190781Z","52b42c33-ac42-435a-aef0-2b00d43516ec"
"Object Transfer",463,"1",9,"","2026-02-25T20:39:59.631521Z",464,0.645,"#C C puts the bottle in the guard rail","Logistics/Setup step involving placing an object.","r001","Cleaning","silver","Gold","",1474.4467894452307,"2026-02-25T20:39:59.631534Z","52b42c33-ac42-435a-aef0-2b00d43516ec"
"Object Transfer",464,"1",9,"","2026-02-25T20:40:02.086598Z",465,1.465,"#C C puts the bottle on the kitchen counter","Logistics step involving picking up and placing an object.","r001","Cleaning","silver","Gold","",1505.8966194452307,"2026-02-25T20:40:02.086614Z","52b42c33-ac42-435a-aef0-2b00d43516ec"
