"action","annotation_id","annotator","batch","corrected_action","created_at","id","lead_time","narration_text","reasoning","round","scenario","status","status_main","status_secondary","timestamp_sec","updated_at","video_uid"
"Search",1580,"4",3,"","2026-02-23T02:38:13.480113Z",1129863,1.177,"#C C looks at the lighting system","Head movement (visual inspection), hands mostly still.","r001","Walking Outdoors","silver","Gold","",2470.219493333333,"2026-02-23T02:38:13.480128Z","49fef38f-ae86-498e-b63e-a89d97e809b5"
"Locomotion",1581,"4",3,"","2026-02-23T02:38:15.127098Z",1129864,0.878,"#C C Walks on the parking lot","Body moving through space, indicative of walking.","r001","Walking Outdoors","silver","Gold","",3051.456536666667,"2026-02-23T02:38:15.127120Z","49fef38f-ae86-498e-b63e-a89d97e809b5"
"Locomotion",1582,"4",3,"","2026-02-23T02:38:17.384532Z",1129865,1.506,"#C C walks to a table in a workspace area.","Movement through space to reach a destination.","r001","Carpentry","silver","Gold","",7.2936996,"2026-02-23T02:38:17.384555Z","4a3d2db2-1b82-40b7-8a6e-52b6a2fe2b2c"
"Essential Operation",1583,"4",3,"","2026-02-23T02:38:26.773198Z",1129866,3.186,"#C C takes the paint off the wood plank with the paint brush.","Core task involving manual activity with the brush.","r001","Carpentry","silver","Gold","",25.232629600000003,"2026-02-23T02:38:26.773233Z","4a3d2db2-1b82-40b7-8a6e-52b6a2fe2b2c"
"Object Transfer",1584,"4",3,"Essential Operation","2026-02-23T02:38:35.230618Z",1129867,7.413,"#C C dips the paint brush into the paint container.","Logistics step involving the transfer of the brush into the paint container.","r001","Carpentry","silver","Bad","",88.5137096,"2026-02-23T02:38:35.230642Z","4a3d2db2-1b82-40b7-8a6e-52b6a2fe2b2c"
"Object Transfer",1585,"4",3,"","2026-02-23T02:38:37.932217Z",1129868,1.654,"#C C picks a fifth piece of wood on the table with his left hand.","Logistics action of picking up an object.","r001","Carpentry","silver","Gold","",154.2821296,"2026-02-23T02:38:37.932251Z","4a3d2db2-1b82-40b7-8a6e-52b6a2fe2b2c"
"Essential Operation",1586,"4",3,"","2026-02-23T02:38:39.845442Z",1129869,0.961,"#C C paints the piece of wood.","Core task involving manual activity with the hands.","r001","Carpentry","silver","Gold","",210.5170096,"2026-02-23T02:38:39.845465Z","4a3d2db2-1b82-40b7-8a6e-52b6a2fe2b2c"
"Object Transfer",1587,"4",3,"Essential Operation","2026-02-23T02:38:49.209777Z",1129870,8.068,"#C C picks a ninth piece of wood on the table with his left hand.","The action involves picking up an object, which is a logistics step.","r001","Carpentry","silver","Gold","",257.20268960000004,"2026-02-23T02:38:49.209810Z","4a3d2db2-1b82-40b7-8a6e-52b6a2fe2b2c"
"Object Transfer",1588,"4",3,"Essential Operation","2026-02-23T02:38:54.024954Z",1129871,3.727,"#C C picks a tenth piece of wood on the table with his left hand.","The action involves picking up an object, which is a logistics step.","r001","Carpentry","silver","Gold","",280.28382960000005,"2026-02-23T02:38:54.024978Z","4a3d2db2-1b82-40b7-8a6e-52b6a2fe2b2c"
"Object Transfer",1589,"4",3,"","2026-02-23T02:39:01.126183Z",1129872,5.26,"#C C picks up a squared wood.","Logistics step involving picking up an object.","r001","Carpentry","silver","Gold","",304.7719709546634,"2026-02-23T02:39:01.126207Z","4a3d2db2-1b82-40b7-8a6e-52b6a2fe2b2c"
"Essential Operation",1590,"4",3,"","2026-02-23T02:39:03.484531Z",1129873,1.518,"#C C paints the squared wood white with the paint brush.","Core task involving manual application of paint, high hand activity.","r001","Carpentry","silver","Gold","",347.9932909546634,"2026-02-23T02:39:03.484545Z","4a3d2db2-1b82-40b7-8a6e-52b6a2fe2b2c"
"Essential Operation",1591,"4",3,"","2026-02-23T02:40:21.316898Z",1129874,77.014,"#C C dips the paint brush into the white paint.","Core task involving manual activity with the hand.","r001","Carpentry","silver","Gold","",407.93733095466337,"2026-02-23T02:40:21.316913Z","4a3d2db2-1b82-40b7-8a6e-52b6a2fe2b2c"
"Object Transfer",1592,"4",3,"","2026-02-23T02:40:34.520189Z",1129875,12.261,"#C C removes the paint brush from the white paint.","Logistics step of removing an object from a location.","r001","Carpentry","silver","Gold","",437.2176509546634,"2026-02-23T02:40:34.520221Z","4a3d2db2-1b82-40b7-8a6e-52b6a2fe2b2c"
"Stationary",1598,"4",3,"Essential Operation","2026-02-23T02:42:54.432541Z",1129876,138.709,"#O The man B eats a meal with chopsticks in his right hand.","Eating a meal with chopsticks involves minimal movement, primarily confined to the hands and mouth.","r001","Cooking","silver","Gold","",-3.999999999976245e-07,"2026-02-23T02:42:54.432573Z","4d1b11b2-e53a-40a5-a3a5-2b2441c60e17"
"Essential Operation",1599,"4",3,"","2026-02-23T02:42:56.761610Z",1129877,1.455,"#O The man A eats a meal with chopsticks in his right hand.","Core task involving high hand activity with chopsticks.","r001","Cooking","silver","Gold","",10.350669599999998,"2026-02-23T02:42:56.761635Z","4d1b11b2-e53a-40a5-a3a5-2b2441c60e17"
"Essential Operation",1601,"4",3,"","2026-02-23T02:42:59.793112Z",1129878,1.999,"#O The man B serves his meal from the pot with chopsticks in his right hand.","Core task involving high hand activity (using chopsticks to serve meal).","r001","Cooking","silver","Gold","",74.2049796,"2026-02-23T02:42:59.793152Z","4d1b11b2-e53a-40a5-a3a5-2b2441c60e17"
"Object Transfer",1637,"4",3,"Essential Operation","2026-02-23T02:46:41.220604Z",1129879,220.424,"#O The man B serves his meal from the pot with chopsticks in his right hand.","Logistics step of serving the meal, involves picking up and putting down objects.","r001","Cooking","silver","Gold","",115.1924196,"2026-02-23T02:46:41.220617Z","4d1b11b2-e53a-40a5-a3a5-2b2441c60e17"
"Object Transfer",1638,"4",3,"","2026-02-23T02:46:44.233823Z",1129880,2.166,"#C C receives the plate and chopsticks from the man F with both hands.","Logistics step involving receiving objects with both hands.","r001","Cooking","silver","Gold","",122.1443196,"2026-02-23T02:46:44.233847Z","4d1b11b2-e53a-40a5-a3a5-2b2441c60e17"
"Essential Operation",1639,"4",3,"Object Transfer","2026-02-23T02:46:56.309357Z",1129881,4.737,"#C C serves her meal from pot with chopsticks in her right hand.","Core task involving high hand activity with chopsticks.","r001","Cooking","silver","Gold","",128.7656196,"2026-02-23T02:46:56.309380Z","4d1b11b2-e53a-40a5-a3a5-2b2441c60e17"
"Essential Operation",1640,"4",3,"","2026-02-23T02:47:00.208342Z",1129882,2.987,"#O The man A adds meat to the food in the pot with chopsticks.","Core task involving manipulation with chopsticks, high hand activity.","r001","Cooking","silver","Gold","",181.4549996,"2026-02-23T02:47:00.208366Z","4d1b11b2-e53a-40a5-a3a5-2b2441c60e17"
"Essential Operation",1641,"4",3,"","2026-02-23T02:47:07.577850Z",1129883,6.433,"#C C eats her meal with chopsticks in her right hand.","Core task involving high hand activity with chopsticks.","r001","Cooking","silver","Gold","",304.6637109546634,"2026-02-23T02:47:07.577864Z","4d1b11b2-e53a-40a5-a3a5-2b2441c60e17"
"Object Transfer",1642,"4",3,"","2026-02-23T02:47:09.917629Z",1129884,1.27,"#O A woman G drops food from the pot into a bowl on the table.","The action involves transferring food from the pot to the bowl, which is a logistics step.","r001","Cooking","silver","Gold","",309.1616709546634,"2026-02-23T02:47:09.917663Z","4d1b11b2-e53a-40a5-a3a5-2b2441c60e17"
"Object Transfer",1643,"4",3,"","2026-02-23T02:47:48.683798Z",1129885,37.595,"#O The man A turns the tissue paper on the table with his right hand.","Movement involves picking up and placing down an object, indicating a logistical action.","r001","Cooking","silver","","Skip",520.4032869546634,"2026-02-23T02:47:48.683820Z","4d1b11b2-e53a-40a5-a3a5-2b2441c60e17"
"Object Transfer",1645,"4",3,"","2026-02-23T02:47:51.178019Z",1129886,1.539,"#O The man B moves the bottle in his right hand on the table.","Logistics step involving moving an object on a surface.","r001","Cooking","silver","Gold","",568.3207209546634,"2026-02-23T02:47:51.178043Z","4d1b11b2-e53a-40a5-a3a5-2b2441c60e17"
"Object Transfer",1647,"4",3,"","2026-02-23T02:47:53.413886Z",1129887,1.194,"#O The man A picks the chopping knife on the chopping board on the table with his right hand.","Logistics step involving picking up an object.","r001","Cooking","silver","Gold","",578.9761609546634,"2026-02-23T02:47:53.413922Z","4d1b11b2-e53a-40a5-a3a5-2b2441c60e17"
"Object Transfer",1649,"4",3,"","2026-02-23T02:47:55.983921Z",1129888,1.707,"#O The man A brings out cheese from the pack of cheese with both hands.","Logistics step involving picking up and handling an object.","r001","Cooking","silver","Gold","",610.9969209546634,"2026-02-23T02:47:55.983945Z","4d1b11b2-e53a-40a5-a3a5-2b2441c60e17"
"Stationary",1651,"4",3,"","2026-02-23T02:48:00.344384Z",1129889,3.442,"#C C adjusts the right hand of man A.","Low body/hand motion, likely involves minor hand adjustment.","r001","Cooking","silver","Gold","",656.3508509546634,"2026-02-23T02:48:00.344407Z","4d1b11b2-e53a-40a5-a3a5-2b2441c60e17"
"Object Transfer",1669,"4",3,"","2026-02-23T02:50:44.458327Z",1129890,161.128,"#O The man A drops the bowl on the table.","The action involves moving and placing an object, which is a logistics step.","r001","Cooking","silver","Gold","",753.8942009546635,"2026-02-23T02:50:44.458341Z","4d1b11b2-e53a-40a5-a3a5-2b2441c60e17"
"Object Transfer",1670,"4",3,"","2026-02-23T02:50:46.696530Z",1129891,1.217,"#O The man B picks a green pack on the table with both hands.","The action involves picking up an object, which is a logistics step.","r001","Cooking","silver","Gold","",758.6662309546634,"2026-02-23T02:50:46.696564Z","4d1b11b2-e53a-40a5-a3a5-2b2441c60e17"
"Object Transfer",1671,"4",3,"","2026-02-23T02:50:49.789307Z",1129892,1.782,"#O The woman F opens the pack of hotdogs with both hands.","Logistics action involving opening an object.","r001","Cooking","silver","Gold","",767.3082609546634,"2026-02-23T02:50:49.789320Z","4d1b11b2-e53a-40a5-a3a5-2b2441c60e17"
"Object Transfer",1672,"4",3,"","2026-02-23T02:50:51.937751Z",1129893,1.34,"#C C drops the pack of chips on the table. #Unsure","Refined via regex fallback","r001","Cooking","silver","Gold","",769.7390309546635,"2026-02-23T02:50:51.937775Z","4d1b11b2-e53a-40a5-a3a5-2b2441c60e17"
"Locomotion",1673,"4",3,"","2026-02-23T02:50:53.384565Z",1129894,0.711,"#C The man A walks by C.","The action involves movement through space.","r001","Cooking","silver","Gold","",787.5240109546635,"2026-02-23T02:50:53.384598Z","4d1b11b2-e53a-40a5-a3a5-2b2441c60e17"
"Object Transfer",1674,"4",3,"","2026-02-23T02:50:55.498829Z",1129895,1.243,"#O The man H passes the bowl on the table to woman D.","Logistics of passing an object, short bursts of hand acceleration.","r001","Cooking","silver","Gold","",901.4309509546634,"2026-02-23T02:50:55.498863Z","4d1b11b2-e53a-40a5-a3a5-2b2441c60e17"
"Object Transfer",1675,"4",3,"","2026-02-23T02:51:02.190077Z",1129896,1.615,"#O The man G drops the bowl in his right hand on the table.","Refined via regex fallback","r001","Cooking","silver","Gold","",915.0733309546634,"2026-02-23T02:51:02.190111Z","4d1b11b2-e53a-40a5-a3a5-2b2441c60e17"
"Essential Operation",1676,"4",3,"Object Transfer","2026-02-23T02:51:08.527297Z",1129897,5.364,"#O The man F opens the bottle cap with his right hand.","Core manual task involving high hand activity.","r001","Cooking","silver","Gold","",995.0008809546634,"2026-02-23T02:51:08.527311Z","4d1b11b2-e53a-40a5-a3a5-2b2441c60e17"
"Object Transfer",1677,"4",3,"","2026-02-23T02:51:12.541380Z",1129898,3.028,"#O The man G throws trash can into the trash can with his right hand.","[CtxFixed]","r001","Cooking","silver","Gold","",1011.1003509546634,"2026-02-23T02:51:12.541394Z","4d1b11b2-e53a-40a5-a3a5-2b2441c60e17"
"Object Transfer",1678,"4",3,"","2026-02-23T02:51:15.820844Z",1129899,2.178,"#O The man A moves a plate on the table with his right hand","Logistics step involving moving an object.","r001","Cooking","silver","Gold","",1027.0946009546633,"2026-02-23T02:51:15.820868Z","4d1b11b2-e53a-40a5-a3a5-2b2441c60e17"
"Essential Operation",1679,"4",3,"","2026-02-23T02:51:17.596931Z",1129900,1.054,"#O The man G chops the potato with the chopping knife in his right hand on the chopping board.","Core task involving high hand activity.","r001","Cooking","silver","Gold","",1084.5098299546632,"2026-02-23T02:51:17.596944Z","4d1b11b2-e53a-40a5-a3a5-2b2441c60e17"
"Object Transfer",1680,"4",3,"","2026-02-23T02:51:19.511162Z",1129901,1.072,"#O The man A removes a small potato from the chopping knife with his left hand.","Logistics step involving picking up the potato.","r001","Cooking","silver","Gold","",1262.669960954663,"2026-02-23T02:51:19.511195Z","4d1b11b2-e53a-40a5-a3a5-2b2441c60e17"
"Object Transfer",1681,"4",3,"","2026-02-23T02:51:21.903732Z",1129902,1.461,"#O man X drops the pack on the dining table with his left hand. #Unsure","The action involves placing an object (dropping the pack), which is a logistics step.","r001","Cooking","silver","Gold","",1377.1933509546634,"2026-02-23T02:51:21.903755Z","4d1b11b2-e53a-40a5-a3a5-2b2441c60e17"
"Object Transfer",1682,"4",3,"","2026-02-23T02:51:24.498812Z",1129903,1.548,"#O man N passes a spoon to his right hand.","Logistics step, passing an object.","r001","Cooking","silver","Gold","",1418.4541209546633,"2026-02-23T02:51:24.498827Z","4d1b11b2-e53a-40a5-a3a5-2b2441c60e17"
"Object Transfer",1683,"4",3,"","2026-02-23T02:51:26.947364Z",1129904,1.575,"#C C takes seasoning from the plastic pan with the chopstick. #Unsure","Logistics/Setup step, picking up and transferring the seasoning.","r001","Cooking","silver","Gold","",1453.0262009546634,"2026-02-23T02:51:26.947387Z","4d1b11b2-e53a-40a5-a3a5-2b2441c60e17"
"Object Transfer",1684,"4",3,"","2026-02-23T02:51:28.521873Z",1129905,0.658,"#O man X picks up some potato from the bowl with the chopstick. #Unsure","Logistics action of picking up an object.","r001","Cooking","silver","Gold","",1464.3024909546634,"2026-02-23T02:51:28.521896Z","4d1b11b2-e53a-40a5-a3a5-2b2441c60e17"
"Object Transfer",1685,"4",3,"","2026-02-23T02:51:30.017465Z",1129906,0.763,"#O woman Y picks up piece of potato from the bowl with the chopstick. #Unsure","Logistics step involving picking up an object.","r001","Cooking","silver","Gold","",1467.5176509546634,"2026-02-23T02:51:30.017480Z","4d1b11b2-e53a-40a5-a3a5-2b2441c60e17"
"Object Transfer",1686,"4",3,"","2026-02-23T02:51:31.907671Z",1129907,1.127,"#C C puts seasoning from the plastic pan into the hot pot with the chopstick. #Unsure","Logistics step involving picking up and transferring seasoning.","r001","Cooking","silver","Gold","",1471.1856909546634,"2026-02-23T02:51:31.907695Z","4d1b11b2-e53a-40a5-a3a5-2b2441c60e17"
"Object Transfer",1687,"4",3,"","2026-02-23T02:51:34.068035Z",1129908,1.377,"#O man X puts the potato in the hot pot with the chopstick. #Unsure","Logistics step, putting the potato into the pot.","r001","Cooking","silver","Gold","",1485.9624109546637,"2026-02-23T02:51:34.068058Z","4d1b11b2-e53a-40a5-a3a5-2b2441c60e17"
"Object Transfer",1688,"4",3,"Stationary","2026-02-23T02:51:44.776802Z",1129909,9.834,"#C C adjusts the plate on the dining table with both hands.","Logistics step involving placement of an object.","r001","Cooking","silver","Gold","",1500.482190954663,"2026-02-23T02:51:44.776838Z","4d1b11b2-e53a-40a5-a3a5-2b2441c60e17"
"Essential Operation",1689,"4",3,"","2026-02-23T02:51:46.902065Z",1129910,0.984,"#O man X stirs the food in the hot pot with the chopstick.","Core manual task involving high hand activity.","r001","Cooking","silver","Gold","",1504.1837509546633,"2026-02-23T02:51:46.902099Z","4d1b11b2-e53a-40a5-a3a5-2b2441c60e17"
"Object Transfer",1690,"4",3,"","2026-02-23T02:51:48.467504Z",1129911,0.802,"#C C drops the sachet on the cutting board.","Refined via regex fallback","r001","Cooking","silver","Gold","",1535.8829309546634,"2026-02-23T02:51:48.467527Z","4d1b11b2-e53a-40a5-a3a5-2b2441c60e17"
"Object Transfer",1691,"4",3,"","2026-02-23T02:51:51.439063Z",1129912,1.988,"#O man A picks up the chopstick with his left hand from the cutting board.","Logistics step of picking up an object.","r001","Cooking","silver","Gold","",1537.3840709546637,"2026-02-23T02:51:51.439097Z","4d1b11b2-e53a-40a5-a3a5-2b2441c60e17"
"Object Transfer",1692,"4",3,"","2026-02-23T02:51:52.838661Z",1129913,0.705,"#O man N picks up a knife from the cutting board with his right hand.","Logistics step of picking up an object.","r001","Cooking","silver","Gold","",1539.167260954663,"2026-02-23T02:51:52.838684Z","4d1b11b2-e53a-40a5-a3a5-2b2441c60e17"
"Object Transfer",1693,"4",3,"Essential Operation","2026-02-23T02:52:02.952138Z",1129914,8.946,"#C C adjusts the plate on the dining table with his left hand.","Logistics step involving the placement of an object.","r001","Cooking","silver","Gold","",1552.1049709546633,"2026-02-23T02:52:02.952171Z","4d1b11b2-e53a-40a5-a3a5-2b2441c60e17"
"Search",1694,"4",3,"","2026-02-23T02:52:07.930183Z",1129915,1.736,"#C C observes his palm. #Unsure","Visual inspection of the palm, likely involves head movement.","r001","Cooking","silver","Gold","",1552.9399909546632,"2026-02-23T02:52:07.930215Z","4d1b11b2-e53a-40a5-a3a5-2b2441c60e17"
"Object Transfer",1695,"4",3,"","2026-02-23T02:54:03.006023Z",1129916,113.797,"#O The woman A picks food in the pot with chopsticks in her right hand.","Logistics step involving picking up an object.","r001","Cooking","silver","Gold","",1646.0216209546634,"2026-02-23T02:54:03.006046Z","4d1b11b2-e53a-40a5-a3a5-2b2441c60e17"
"Stationary",1696,"4",3,"Essential Operation","2026-02-23T02:54:43.489908Z",1129917,39.139,"#O The man D eats the food in the bowl with the chopsticks in his right hand.","The action involves eating, which is a relatively stationary activity with minimal body movement.","r001","Cooking","silver","Gold","",1648.0131409546634,"2026-02-23T02:54:43.489922Z","4d1b11b2-e53a-40a5-a3a5-2b2441c60e17"
"Object Transfer",1697,"4",3,"","2026-02-23T02:54:53.456654Z",1129918,3.146,"#O The woman A picks the chopstick on the bowl with her right hand.","Picking up an object, involves logistics.","r001","Cooking","silver","Gold","",1659.4373809546632,"2026-02-23T02:54:53.456668Z","4d1b11b2-e53a-40a5-a3a5-2b2441c60e17"
"Essential Operation",1698,"4",3,"","2026-02-23T02:54:57.680408Z",1129919,3.365,"#C C eats the food with the chopsticks in her right hand.","Core task involving high hand activity.","r001","Cooking","silver","Gold","",1666.1497109546633,"2026-02-23T02:54:57.680432Z","4d1b11b2-e53a-40a5-a3a5-2b2441c60e17"
"Stationary",1699,"4",3,"Essential Operation","2026-02-23T02:55:02.485813Z",1129920,4.081,"#O The woman F eats the food in the bowl with the chopsticks in her right hand.","Eating involves minimal movement, mostly hand activity but overall low energy and stationary.","r001","Cooking","silver","Gold","",1667.7920409546632,"2026-02-23T02:55:02.485837Z","4d1b11b2-e53a-40a5-a3a5-2b2441c60e17"
"Stationary",1700,"4",3,"","2026-02-23T02:55:04.322813Z",1129921,0.998,"#C C interacts with the man Y.","Low body/hand motion, likely involves speaking or gesturing.","r001","Cooking","silver","Gold","",1712.172400954663,"2026-02-23T02:55:04.322847Z","4d1b11b2-e53a-40a5-a3a5-2b2441c60e17"
"Essential Operation",1701,"4",3,"","2026-02-23T02:55:06.163721Z",1129922,1.025,"#C C eats the food in the bowl with the chopsticks in her right hand.","Core task involving high hand activity with chopsticks.","r001","Cooking","silver","Gold","",1715.2455809546632,"2026-02-23T02:55:06.163744Z","4d1b11b2-e53a-40a5-a3a5-2b2441c60e17"
"Object Transfer",1702,"4",3,"","2026-02-23T02:55:08.704090Z",1129923,1.77,"#O The man D drops the food inside a bowl in his left hand with the chopsticks.","The action involves placing an object into a container, which is a logistics step.","r001","Cooking","silver","Gold","",1720.8138909546633,"2026-02-23T02:55:08.704113Z","4d1b11b2-e53a-40a5-a3a5-2b2441c60e17"
"Object Transfer",1703,"4",3,"","2026-02-23T02:55:39.077051Z",1129924,29.28,"#O a man C picks the cards with his right hand.","The action involves picking up objects (cards), which is a logistics step.","r001","Playing Instrument","silver","Gold","",34.4084196,"2026-02-23T02:55:39.077075Z","522a57d5-5b89-4daf-8bcb-36ed2ec80fcf"
"Object Transfer",1704,"4",3,"","2026-02-23T02:55:40.632260Z",1129925,0.729,"#C C drops a card on the table with his right hand.","Refined via regex fallback","r001","Playing Instrument","silver","Gold","",61.2805796,"2026-02-23T02:55:40.632309Z","522a57d5-5b89-4daf-8bcb-36ed2ec80fcf"
"Object Transfer",1705,"4",3,"","2026-02-23T02:55:42.397118Z",1129926,0.771,"#O the man C drops a card on the table with his right hand.","Refined via regex fallback","r001","Playing Instrument","silver","Gold","",68.6772096,"2026-02-23T02:55:42.397152Z","522a57d5-5b89-4daf-8bcb-36ed2ec80fcf"
"Object Transfer",1706,"4",3,"","2026-02-23T02:55:44.076850Z",1129927,0.873,"#O the man C picks a card from the deck of cards on the table with his right hand.","The action involves picking up an object (card), which is a logistics step.","r001","Playing Instrument","silver","Gold","",86.3790296,"2026-02-23T02:55:44.076885Z","522a57d5-5b89-4daf-8bcb-36ed2ec80fcf"
"Essential Operation",1707,"4",3,"Object Transfer","2026-02-23T02:55:56.587474Z",1129928,11.705,"#O the man B moves a card on the table with his right hand.","Core task involving manual manipulation, likely with high hand acceleration.","r001","Playing Instrument","silver","Gold","",124.08132526666668,"2026-02-23T02:55:56.587488Z","522a57d5-5b89-4daf-8bcb-36ed2ec80fcf"
"Object Transfer",1708,"4",3,"","2026-02-23T02:56:00.164587Z",1129929,2.281,"#O the man B picks a card from the deck of cards on the table with his right hand.","The action involves picking up an object, which is a logistics step.","r001","Playing Instrument","silver","Gold","",128.68677526666664,"2026-02-23T02:56:00.164612Z","522a57d5-5b89-4daf-8bcb-36ed2ec80fcf"
"Essential Operation",1709,"4",3,"Object Transfer","2026-02-23T02:56:08.022064Z",1129930,6.931,"#O the man C moves the cards with his right hand.","Core manual task involving high hand activity.","r001","Playing Instrument","silver","Gold","",168.89405526666667,"2026-02-23T02:56:08.022098Z","522a57d5-5b89-4daf-8bcb-36ed2ec80fcf"
"Essential Operation",1710,"4",3,"","2026-02-23T02:56:18.465261Z",1129931,9.633,"#C C shares the cards on the table with both hands.","Core task involving high hand activity.","r001","Playing Instrument","silver","Gold","",212.91947526666667,"2026-02-23T02:56:18.465276Z","522a57d5-5b89-4daf-8bcb-36ed2ec80fcf"
"Object Transfer",1711,"4",3,"","2026-02-23T02:56:21.543978Z",1129932,1.971,"#O the man C picks his cards with his right hand.","The action involves picking up objects (cards), which is a logistics step.","r001","Playing Instrument","silver","Gold","",227.08862526666667,"2026-02-23T02:56:21.544013Z","522a57d5-5b89-4daf-8bcb-36ed2ec80fcf"
"Object Transfer",1712,"4",3,"","2026-02-23T02:56:23.249646Z",1129933,0.774,"#O The man Z drops a card in his hand on the table.","Refined via regex fallback","r001","Playing Instrument","silver","Gold","",333.26735762133006,"2026-02-23T02:56:23.249671Z","522a57d5-5b89-4daf-8bcb-36ed2ec80fcf"
"Object Transfer",1713,"4",3,"","2026-02-23T02:56:24.643260Z",1129934,0.651,"#C C drops a card in his hand on the table.","Refined via regex fallback","r001","Playing Instrument","silver","Gold","",342.48782762133004,"2026-02-23T02:56:24.643283Z","522a57d5-5b89-4daf-8bcb-36ed2ec80fcf"
"Object Transfer",1714,"4",3,"","2026-02-23T02:56:25.917972Z",1129935,0.488,"#O The man B drops a card in his hand on the table.","Refined via regex fallback","r001","Playing Instrument","silver","Gold","",355.42701762133004,"2026-02-23T02:56:25.918006Z","522a57d5-5b89-4daf-8bcb-36ed2ec80fcf"
"Object Transfer",1715,"4",3,"","2026-02-23T02:56:27.529592Z",1129936,0.938,"#C C picks a card on a table.","Action involves picking up an object, which is a logistics step.","r001","Playing Instrument","silver","Gold","",428.43595762133,"2026-02-23T02:56:27.529615Z","522a57d5-5b89-4daf-8bcb-36ed2ec80fcf"
"Search",1716,"4",3,"","2026-02-23T02:56:29.062896Z",1129937,0.768,"#O The man Y scans through the cards in his hands.","Visual search through cards, hands moving but not in a rhythmic or active task.","r001","Playing Instrument","silver","Gold","",524.5075902879967,"2026-02-23T02:56:29.062921Z","522a57d5-5b89-4daf-8bcb-36ed2ec80fcf"
"Object Transfer",1717,"4",3,"","2026-02-23T02:56:30.459377Z",1129938,0.668,"#O the man B picks two cards from the deck of cards on the table with his left hand.","The action involves picking up objects (cards), which is a logistics step.","r001","Playing Instrument","silver","Gold","",560.1437642879966,"2026-02-23T02:56:30.459403Z","522a57d5-5b89-4daf-8bcb-36ed2ec80fcf"
"Stationary",1718,"4",3,"","2026-02-23T02:56:35.664754Z",1129939,4.347,"#O the man C touches cards on the table with his right hand.","The action described does not involve significant movement beyond touching cards, which is likely a low-energy activity.","r001","Playing Instrument","silver","Gold","",563.5281442879966,"2026-02-23T02:56:35.664769Z","522a57d5-5b89-4daf-8bcb-36ed2ec80fcf"
"Object Transfer",1719,"4",3,"Stationary","2026-02-23T02:56:43.352574Z",1129940,6.362,"#O the man B gathers the deck of cards on the table with both hands.","Logistics of picking up and organizing the cards, involving short bursts of hand acceleration.","r001","Playing Instrument","silver","Gold","",594.4128742879966,"2026-02-23T02:56:43.352589Z","522a57d5-5b89-4daf-8bcb-36ed2ec80fcf"
"Object Transfer",1720,"4",3,"Stationary","2026-02-23T02:56:55.564652Z",1129941,10.971,"#O the man C picks his cards from the table with both hands.","The action involves picking up objects (cards), which is a logistics step.","r001","Playing Instrument","silver","Gold","",634.7217042879967,"2026-02-23T02:56:55.564675Z","522a57d5-5b89-4daf-8bcb-36ed2ec80fcf"
"Object Transfer",1721,"4",3,"","2026-02-23T02:56:59.902271Z",1129942,3.371,"#O the man A drops a card on the table with his right hand.","Refined via regex fallback","r001","Playing Instrument","silver","Gold","",700.4345642879966,"2026-02-23T02:56:59.902296Z","522a57d5-5b89-4daf-8bcb-36ed2ec80fcf"
"Object Transfer",1722,"4",3,"","2026-02-23T02:57:02.480847Z",1129943,1.72,"#O the man B picks a card from the deck of cards on the table with his left hand.","The action involves picking up an object, which is a logistics step.","r001","Playing Instrument","silver","Gold","",783.4648342879966,"2026-02-23T02:57:02.480870Z","522a57d5-5b89-4daf-8bcb-36ed2ec80fcf"
"Stationary",1723,"4",3,"","2026-02-23T02:57:18.441866Z",1129944,15.148,"#O the man C talks to the man B.","Low body/hand motion, involves speaking.","r001","Playing Instrument","silver","Gold","",797.5600742879967,"2026-02-23T02:57:18.441889Z","522a57d5-5b89-4daf-8bcb-36ed2ec80fcf"
"Essential Operation",1724,"4",3,"","2026-02-23T02:57:57.180422Z",1129945,31.039,"#O the man A touches a card on the deck of cards on the table with his right hand.","Core manual task involving high hand activity.","r001","Playing Instrument","silver","Gold","",914.0911942879968,"2026-02-23T02:57:57.180436Z","522a57d5-5b89-4daf-8bcb-36ed2ec80fcf"
"Search",1725,"4",3,"","2026-02-23T02:57:58.796520Z",1129946,0.872,"#O The man B scans through the cards in his hands.","Head and hand movement to visually inspect the cards.","r001","Playing Instrument","silver","Gold","",1153.5670842879967,"2026-02-23T02:57:58.796544Z","522a57d5-5b89-4daf-8bcb-36ed2ec80fcf"
"Search",1726,"4",3,"","2026-02-23T02:58:00.425935Z",1129947,0.78,"#O The man X scans through the cards in his hands.","Visual search through cards in hand, minimal body movement.","r001","Playing Instrument","silver","Gold","",1206.9652942879966,"2026-02-23T02:58:00.425962Z","522a57d5-5b89-4daf-8bcb-36ed2ec80fcf"
"Object Transfer",1727,"4",3,"","2026-02-23T02:58:02.793907Z",1129948,1.284,"#O The man Y moves cards on the table.","Logistics/Setup step involving moving cards.","r001","Playing Instrument","silver","Gold","",1212.4069342879966,"2026-02-23T02:58:02.793931Z","522a57d5-5b89-4daf-8bcb-36ed2ec80fcf"
"Object Transfer",1728,"4",3,"","2026-02-23T02:58:04.847885Z",1129949,1.098,"#C C picks a card from the stack of cards on the table.","Logistics step involving picking up an object.","r001","Playing Instrument","silver","Gold","",1399.9189409546632,"2026-02-23T02:58:04.847910Z","522a57d5-5b89-4daf-8bcb-36ed2ec80fcf"
