video_uid,scenario,split
316f1dc1-6e11-4a53-a9ed-1fcb4370dbdf,Gardening,train
317a3e1a-eb08-492a-9e08-215e3c63ab4b,Carpentry,train
31818126-5e0f-4b01-b532-1514587bceec,Mechanical Repair,train
31823fc2-911c-4c7e-9e0c-c80b27d07932,Playing Instrument,train
318ad257-bf3f-4436-9dac-9de4bda710c3,Cooking,train
3194600a-3767-4467-b3ba-247dac1b360e,Carpentry,train
31a3f461-4029-4171-870e-0c5c16ed0a2c,Playing Instrument,train
31a7128f-d22b-4332-b18c-0843b3784429,Cooking,train
31bb1175-5459-4812-bb9e-f9300e2733f1,Desk Work,train
31bbb27c-864f-4417-94fd-f0ff3c17185c,Cleaning,train
31c06638-c63a-47cd-9807-6e241896dc29,Cleaning,train
31cbf7bb-d464-4ec3-bddd-c387766f8572,Cooking,multi
31d6fe77-da70-42da-8f47-66bb79b9285b,Cooking,train
31e21213-c8e6-40f4-b498-98db071819ed,Cleaning,test
31e5320d-15c6-42fe-bd89-085eda906806,Mechanical Repair,train
31e5534f-7270-4429-9db6-4d0c3636b44a,Playing Instrument,train
31f09a1d-41ea-4b68-a25c-62e876cc9a3f,Cooking,test
320e73ce-08e0-40bf-945c-f4515d03621f,Cooking,train
320f0ec0-0e73-43aa-8375-1a030793eb1e,Gardening,train
3211e658-8467-4539-a67d-c7226767c989,Cooking,train
32287654-7f5b-4d24-bdb0-5f0ceb6dfd24,Carpentry,train
3249fbee-78f6-44d9-80b9-b38a37bbaf6e,Cleaning,val
324ec8a1-3bd1-46b6-9abb-a824e53c0879,Cooking,train
325e1bf8-56d8-414b-9e78-07eebe04c13e,Desk Work,train
326eb377-b02b-43c8-b736-43057a9355a8,Mechanical Repair,train
327843a1-83d0-409f-8a07-1453e30d49a8,Cooking,train
327a86aa-32d5-413d-bb78-3ceb1ff80044,Mechanical Repair,train
3288cd3f-316c-4b32-8236-c090d0aad48a,Carpentry,test
329b1b27-3101-4177-b052-03b726a2a963,Cooking,train
329d3eff-f940-437d-9ce4-0126f48b74ce,Cooking,train
32b4bde9-7d56-4e58-a3e0-b97abc05303d,Carpentry,test
32c34069-0111-4d89-9e55-1c68f18705ad,Walking Outdoors,train
32ccccb7-547d-4bd3-9669-d6bb71466fe4,Cooking,val
32d167ca-1e20-4ca9-a4a0-cb89c47a5733,Mechanical Repair,train
32e4aaf3-a4bb-492f-983d-f41573d17b9e,Playing Instrument,train
32eb7ed6-bea2-4b2f-a201-22e8f1f70caa,Cleaning,train
32f0e919-568f-4516-bf1d-7685709435c3,Playing Instrument,test
32f103c7-13ae-4f44-ab24-7b398f1bc37a,Cleaning,train
32fee10e-3298-496b-9be3-4587ae58371c,Carpentry,train
3313b878-4cf4-4e89-988f-9c815a6c4b1c,Mechanical Repair,train
331f59af-8122-498c-91e6-7cb01aa80d40,Carpentry,train
3328d2a7-5c80-4b9d-b3f6-9afdbcfc03cb,Mechanical Repair,train
332c3b32-7fd3-42f7-97dc-04daee745978,Mechanical Repair,train
33398391-5740-4077-9e02-d635e6ca4267,Cooking,train
3350cb0d-02a3-41dc-9ba3-f5903b67ec7b,Mechanical Repair,train
335512e7-22b8-4eee-9d4a-0af99add04ef,Cleaning,train
337910b4-7ada-4703-aeca-d0b29428ed4e,Carpentry,train
33943819-f567-4dca-b0ac-ebee2f5e6862,Mechanical Repair,val
339442c2-7d71-4c1e-821c-b955bdd31f44,Carpentry,val
33957db3-d49d-4e0b-91e9-e917e731c563,Carpentry,test
33990a56-b86a-4cac-b6d9-f08d07582765,Cooking,train
339f6653-e825-4c5d-b31f-f5d5c47ae471,Mechanical Repair,train
33a9701c-625d-4500-8ef3-f39bd1f6dc1d,Cleaning,train
33aaab02-4fcb-4e73-9c72-628f59827bad,Carpentry,train
33aac47a-010a-4e1d-898a-c1d63033fc06,Playing Instrument,train
33b87859-7487-423d-b899-36c84abffd02,Cooking,train
33beb7cf-ef65-470f-8161-2a7ea4fdd0c8,Carpentry,train
33c3499a-8846-4cae-b61d-c15d09b28ae9,Cooking,train
33f62d70-ef74-4ec4-9602-5b9f663169ca,Playing Instrument,train
33fced0b-4bf6-4989-9174-cda7bb51ecef,Cooking,train
34075e2a-e987-4af1-ad04-f2f4d3ae97ab,Carpentry,train
340ede55-f4df-4d17-8188-c6c9c4d8e6be,Carpentry,train
3410d16d-3450-440c-bd3c-e8140e1facce,Cleaning,multi
341cbcce-0f0f-4941-972d-e3f6e0a4aa73,Cooking,test
34240230-b681-4f0e-b3d8-b486aeb1104d,Carpentry,train
34250d8a-e771-468f-8b54-17f14d0cc53b,Walking Outdoors,train
342c7d2a-509b-4a35-83d3-0dd14c58a4da,Cooking,val
342cb558-ab3e-4b04-8169-a68bbf06a448,Cooking,train
342d8991-f8a4-4da2-8c6c-de58362c2eb8,Mechanical Repair,train
343f4d2d-9eb4-4dce-86f0-a11b2715edbd,Walking Outdoors,train
343f8d57-6331-40f3-823c-2aee4d5cc10f,Mechanical Repair,train
343ff902-f0c0-4931-bca6-872ff9066fec,Gardening,train
344098b8-3b27-4a98-a11d-f18fa5c25a5c,Cooking,train
34472fa1-8434-480a-be73-ef4078f9d3e2,Cleaning,test
34494299-4303-46db-ab66-cfd37bec6b3e,Carpentry,train
344d41b9-70d9-4fe9-8a14-91ed84956c04,Mechanical Repair,test
3455a3f3-1657-46bb-ae42-52d16ec5ffaa,Walking Outdoors,train
348180aa-c90b-463a-8b3f-0743469a8b59,Walking Outdoors,train
348f0f69-cd49-4c00-af91-f1765155e858,Carpentry,train
349a9e7b-80eb-4384-8a6d-741f16ed3031,Carpentry,train
34af64b6-2135-43dc-9a33-2899d92a0c8e,Carpentry,multi
34b5b205-f969-4196-b036-8b3adf75d71b,Cooking,test
34b6e4c4-2e89-4574-a3d9-2e2174e60454,Playing Instrument,train
34c08113-9be6-4ccb-b502-39dfe0d8cba7,Playing Instrument,train
34d97a87-c49a-4a4f-965b-025493c26c17,Cleaning,train
34de7377-879e-4f37-bd0a-9aab8593210f,Playing Instrument,train
34eb0ae8-bab8-41dc-a828-d65bfc662f48,Carpentry,train
34f0aa22-7a40-4974-bf3b-44bbb1a2a823,Carpentry,train
34f1149c-d8d5-467c-9e3c-3b59d6393f41,Desk Work,train
34f3b964-8543-4963-b3b4-27934be7cff4,Playing Instrument,train
34f523f5-adf8-43eb-92f4-8274cd221009,Cleaning,train
34fe07c7-b80a-48c8-8741-6abb8bbb3971,Carpentry,test
350bb53d-6da1-4c1f-b6a8-3a41d21a9728,Mechanical Repair,train
3529087f-b534-4dff-98ba-a4b4679fb4c3,Carpentry,train
35384a66-1837-4f9f-ba43-0f72c63597f4,Desk Work,train
353ae622-c322-443e-95b4-e9927dedfa1c,Carpentry,train
3549e738-4cce-492f-a530-e473777e3220,Cooking,train
354f611f-6f26-49cb-b55b-3881ee15a123,Mechanical Repair,train
3558a7e6-5c41-4035-b6cd-954311d2862c,Mechanical Repair,val
355f1fbb-40b3-43b1-83b3-7407d76f4e58,Cleaning,train
356661f5-767b-495d-95c7-03dcc46f85c6,Mechanical Repair,train
3568bcef-48e3-43a1-827a-829c1392583f,Cleaning,train
357cba34-7724-42e8-b1ae-afd6bc93bd49,Carpentry,train
3586372b-90a2-4d49-9571-880802c96edc,Playing Instrument,train
3588502f-e1c1-426c-81d6-6fac28e6c81a,Cooking,train
358b4617-283d-48df-bfd8-523cbb525b5d,Walking Outdoors,train
358e65ba-1ce0-46f6-a1b4-1c85569ef628,Cleaning,train
359373c1-2443-4888-89b0-45d34bda147d,Mechanical Repair,train
35ab724d-5dba-4094-927b-e7bc5ad8cf41,Cooking,train
35b1a8c7-80fd-402f-b240-768926b7bcee,Playing Instrument,train
35b37e37-6bb1-4131-be37-693e9b794a97,Playing Instrument,train
35bec14e-4ad3-4e51-8bb5-9ae52c098d30,Carpentry,multi
35c31ba5-2b1a-40da-a5cc-e098465759b8,Cleaning,train
35c798ed-b522-4a4e-856f-e5f543a21390,Playing Instrument,train
35e004f4-ad64-4835-9358-38a58b431252,Cooking,train
35e085a8-80bb-45a4-a8ae-63072a8c31c1,Carpentry,train
35e0e637-ea14-40a6-b930-a0d063aef5d4,Cooking,train
35e4b8e2-bdf8-4313-9698-10a1974eb671,Playing Instrument,train
35e554fb-0add-443a-909d-9625e7a6cbf3,Cooking,train
35e99add-3528-4a1d-be1f-137ccd1489e9,Cleaning,train
35fa3da9-4e1a-4d02-b4e2-98ff0db7ce05,Cooking,train
36061570-8403-4cc1-8ea0-1de39853d47b,Cooking,train
36224c74-dfb0-44c0-a59e-e35d874f39e7,Cleaning,train
36248b1e-9ba7-4789-bbf5-b9e33e3ab408,Cooking,val
3625b3d9-e323-4c05-a27a-aba79f01a5bd,Cleaning,val
362f038d-f556-456c-a9c2-eff131771daa,Walking Outdoors,train
362f3e42-3f18-4ed9-af92-069bc555685e,Cooking,train
363b5839-a7c3-4c2e-b966-9530e38045a1,Carpentry,val
363c4378-e1d8-48aa-b17d-aed0be091edf,Mechanical Repair,train
3645f0cd-0f43-4397-afb7-e9eb2c4eb1b1,Playing Instrument,train
365239c4-d5e8-4616-a3ee-b529d542f230,Desk Work,train
3661bbd5-7eab-4e2c-93a7-188a758b9f48,Desk Work,train
3663482b-968f-4956-8fb8-0b127a4233ec,Desk Work,test
36675cbe-47a0-4d2b-9bbf-1db900acfc19,Cleaning,train
3668b860-3151-4eda-a005-c730398f7c0a,Cooking,train
366c52dd-7742-499a-a114-c5b63319f416,Carpentry,train
368e4468-1f75-4cdb-a9d0-9b8982a3cbef,Walking Outdoors,train
36911f7d-320a-4372-8f8e-5bfb7c1961a9,Cooking,train
3698745e-6d18-43ce-a5f9-40dcf84e83b0,Walking Outdoors,train
36ab35f0-7882-4f35-86f2-43ae8e613aac,Cooking,train
36adbd69-8507-48fa-be24-41127a014d85,Cooking,train
36baa5a9-16bf-4ad6-b011-4d7daae6b8f9,Cleaning,train
36bff607-9c5d-43f4-97d2-38ad79e5220c,Mechanical Repair,multi
36c093d9-dbff-4fdd-bbc4-5302ae13415a,Cooking,val
36c772e4-8503-4622-98e4-affe6097dd24,Cleaning,train
36cef3c0-3c01-47b4-a154-7a47db52060c,Cleaning,train
36de1ee9-7e08-42f0-9b5d-d0417086f800,Playing Instrument,train
36ee5431-8d3f-4773-b158-2b42932666aa,Playing Instrument,train
36f976f4-ba4e-4564-b970-82f8692b8c61,Playing Instrument,train
37165028-c952-4e43-a8ff-692ec9cf5332,Gardening,train
371c854c-6c02-4d59-90ff-f07b3cb5d3f4,Cooking,train
3728f856-0d47-4614-824f-37b6dda8e357,Cooking,test
374832bf-f977-4e8b-b0e0-2f2ea1e38b5d,Carpentry,test
375ca7e7-1e3c-4159-9f7f-4691ef11f322,Cooking,train
3787c0d0-4350-4008-ae4c-0544d439677c,Cleaning,train
378af037-7200-4d75-8f83-ddc74e1cd2dc,Cleaning,train
379a70f3-7042-4802-a6be-0676aab2fc50,Playing Instrument,train
379b180f-716d-4f59-b087-d8f8c0e325f7,Playing Instrument,train
37a4a9ca-69e3-4539-a9ce-57a7612aaa33,Cleaning,train
37acd39f-9a13-4a50-b318-919da12dc619,Mechanical Repair,train
37af7bbe-2267-4987-9ee8-26bdda093916,Cooking,train
37ca6c2b-1280-4813-a507-b3152bd460ff,Carpentry,train
37d183ce-ba64-4ad2-8a54-ae2fb791fd38,Cooking,val
37d6465a-e887-4bad-8f33-235d2ec81bc7,Mechanical Repair,train
37dc2985-3c70-413d-bd48-51750a5e7457,Cleaning,val
37e18a34-1494-46bb-b5f4-239aa31ee2ea,Cooking,train
37efc685-767a-492e-b2c3-d60833ee8232,Walking Outdoors,train
37f4000f-e934-4799-957d-e89dc504fd07,Playing Instrument,train
37f46f93-6136-4fe8-810e-5d2cf94b788c,Mechanical Repair,train
3815a759-08ef-4f03-95ed-9d664e4f3d6c,Mechanical Repair,train
3817b065-3d46-44ff-b6a6-8c4d646165f2,Walking Outdoors,multi
381beb4f-2f27-48cb-9fdb-bffe86c7f7f5,Carpentry,train
3827b055-911f-4aff-8a00-7c92280faa1f,Playing Instrument,train
3837916b-c0e8-4359-8a73-524d40660731,Mechanical Repair,train
38458bd8-964e-47b1-a1c8-504ba728b91f,Mechanical Repair,test
38473fe0-8311-44f0-a976-46a1eef5c6d6,Mechanical Repair,multi
384d53fe-648e-4685-9691-94c572728eeb,Cleaning,train
384fd9f0-84f7-4860-bc75-c4cf830becd8,Cleaning,test
38597d15-4567-4311-98a4-59ab292280ed,Walking Outdoors,train
385e21d8-e96f-4824-8a1c-44f97d6cc139,Mechanical Repair,train
386013e0-6a53-45f6-a840-3d12dda4c4a8,Cleaning,val
3862f77a-1e10-446c-bcc2-aba7f2e67036,Carpentry,train
38635888-7149-403b-8601-e3862b1ee8dc,Walking Outdoors,test
3863821d-786d-4ce1-8cd3-5c56953d4ff7,Mechanical Repair,train
38737402-19bd-4689-9e74-3af391b15feb,Cleaning,val
387f7124-1a0a-43d3-b42d-59d2f5cee438,Desk Work,train
38847787-e598-456d-a246-f7159fcbbf93,Carpentry,train
388a57b1-698c-443a-a8c4-6cef0ca15066,Carpentry,test
3892ef7f-ec76-459c-9db5-32051ea2c7bc,Playing Instrument,train
389eea41-7ac5-4bcb-86c7-5a70f064c44f,Cooking,train
38a7b760-56f9-4565-8b70-f8dad5768ace,Cleaning,train
38a8d256-8d63-4f28-8837-ebd80dcd10e7,Carpentry,train
38b6d0fe-e317-47a1-8fa3-87e7a4a21183,Walking Outdoors,train
38d73af2-908c-4113-acca-61c746bde6d1,Carpentry,val
38d92e71-dfbf-47db-ba9a-52d1b14f8281,Walking Outdoors,train
38ead8a1-4d57-4bfb-b7dc-a9785b22f93a,Cleaning,train
38f872c3-7300-4c7c-a2be-614ddb415ce7,Cleaning,multi
39011e23-5fe4-41cd-b146-f3f9e3f3941a,Cleaning,train
3906d25a-d0a4-4a7c-8906-a87cea106c66,Gardening,multi
390715f4-94ea-4447-82da-69d10ab25086,Cooking,train
391d3aba-45ea-4b6d-a8b1-044170686984,Mechanical Repair,train
39208fca-0c54-48e9-b4f3-b4803bb67661,Walking Outdoors,train
3925576b-6900-4112-8620-8739de771da9,Playing Instrument,train
392b632b-40b1-4fb0-92cf-dc17044472ca,Cleaning,train
393defe8-9018-4146-88f1-a4fa611ab534,Mechanical Repair,train
398ad750-86ea-4298-a97a-b6b689f1ad13,Desk Work,train
39a53568-d759-4f19-ac19-bc4ba29b5c17,Carpentry,train
39b5a87a-af12-4371-99ff-5608cf7a7e7a,Carpentry,train
39b81e2c-c782-480a-b5de-0f7e0d171e77,Mechanical Repair,train
39c00a91-827e-4684-bd89-cd763c8c4d4f,Mechanical Repair,train
39c41ffa-7298-48e6-949f-cb10ca922e4f,Carpentry,test
39cfed05-9a45-4d70-9ee8-f6579380f6e3,Cooking,train
39d0559a-d1e8-4fca-b7f4-db87bbbbde7e,Cooking,train
39d087b0-afc2-47d8-ba91-b70dd8fab90e,Cooking,test
39fad077-4508-47a8-905d-e41c1b5244f0,Mechanical Repair,train
39fca0da-981a-43b8-a4d7-2c1dc8bfcd11,Carpentry,train
39fe9c98-b205-4565-b9ed-0594285277ad,Carpentry,train
3a0371f1-204f-46eb-94ae-c1862e0ce398,Carpentry,train
3a143e19-db15-4583-9dbe-f8d6ca2a347f,Carpentry,val
3a158275-c4c2-4bde-a186-788341e43ed4,Cooking,val
3a18a47c-6395-4d01-90c6-5244571cb76e,Carpentry,train
3a370ae5-3f92-4fca-bcf6-9117a78673bd,Cleaning,train
3a441dbe-7d0e-4781-8fbb-d47342735581,Carpentry,multi
3a481a46-928f-46fd-87e3-7725c5bcbbc9,Cooking,val
3a580dc3-93c0-44ef-9328-be6f65214def,Cooking,val
3a61727f-4a64-4619-8f5a-13ba959ad40d,Carpentry,train
3a821d95-cf27-4963-a1c7-d4e3f6c7c3c2,Cleaning,train
3a839ee1-2391-43bb-a253-c2c45d753bac,Carpentry,train
3a8774b9-ea4d-439e-a862-b29b29df999d,Cooking,train
3a932fda-64a5-43f5-a531-b6614c667d53,Mechanical Repair,test
3a9464f8-5025-4a79-ac94-9e3d51f1ef49,Cooking,train
3a969f2a-5e7b-4870-aa01-d01cdc0555bd,Mechanical Repair,train
3a9a814d-222f-4712-97b4-a71d9f8b5a4a,Carpentry,train
3a9de361-3047-4fec-a934-14310ef40233,Mechanical Repair,train
3aabb286-4108-4d17-a193-b3bab5901f7a,Carpentry,train
3aac4798-82e0-4102-b374-c3c6e6d3672b,Playing Instrument,train
3ab6e09b-05ed-4678-91db-fb7b146248f2,Walking Outdoors,train
3adb52dc-e06c-4581-ad19-8e03fd348d6e,Carpentry,val
3ae05e5a-f724-41e8-9000-90b7dd31379b,Cleaning,train
3ae7ab6b-793e-4a77-9749-010c94b1b0ee,Carpentry,train
3ae87694-c71b-4564-9aea-8d65ba9cc19d,Walking Outdoors,test
3af4cfae-ba88-42f8-ba7e-e832034dccba,Cleaning,val
3b021bad-6945-4be2-a7db-44af3db1eae8,Walking Outdoors,train
3b2ed5b4-9137-4d2c-bd31-8dd7167747b1,Playing Instrument,train
3b3547c9-c1c3-4656-b33a-6c7e091ef5cc,Desk Work,train
3b356ec5-84b0-4615-b22b-10c6f45be8e7,Cleaning,train
3b3ecf0c-ee8d-4518-bf1c-3301ba44c743,Desk Work,train
3b3f3f97-bfbd-450e-bd14-212ce319c35c,Mechanical Repair,train
3b47e163-76ea-4eb5-9a99-afacf6fb41ec,Desk Work,train
3b4a581f-2de7-4089-a3aa-8a28cb920331,Cleaning,multi
3b609b23-f91d-43da-9918-ce928181f53f,Mechanical Repair,multi
3b7d314b-9c2c-466e-8b73-495a61e4d059,Desk Work,train
3b856ad7-6781-473a-b528-357dafb153ac,Cooking,train
3b8a77f0-153c-4e93-82f9-ae2aa84596ed,Carpentry,multi
3b980a7b-b0a9-4672-a8c7-b3c759815b3a,Walking Outdoors,train
3b989129-a310-4aa9-85f5-e5e9a90df99b,Cooking,val
3b9cc0af-1d3d-4106-bb41-3086928474f6,Carpentry,test
3ba731dd-156e-419b-80de-c19d4f88aa7d,Cooking,train
3ba760cc-e220-4e1d-9f18-63bc0448c6c0,Mechanical Repair,train
3bb19da3-0b8a-48d9-aef1-4c8202e01ad1,Playing Instrument,train
3bba24a5-f80c-4798-96a8-96687b4aba60,Carpentry,train
3bbf723b-6893-42fc-bd59-3c59f3eb9745,Carpentry,train
3bc7ab26-a47b-4492-82a1-9d25285cb23d,Mechanical Repair,train
3bd4e606-9a43-4530-9562-5dbb969167f6,Carpentry,val
3bd5bf35-d6ac-43b2-ab75-1558a37c8550,Cooking,test
3be1075c-d217-4dfa-9931-0519acdabf88,Mechanical Repair,multi
3be8d10c-8e88-4f29-af13-6eab7b509ed8,Carpentry,train
3c0070e5-b471-4840-9a0b-4594ca7fdb2c,Cleaning,train
3c0a04d4-ae07-4150-94ee-e4b4e4ac742f,Cooking,train
3c0dffd0-e38e-4643-bc48-d513943dc20b,Cooking,train
3c0fc986-4112-4cbc-af52-ee7d6105269e,Cooking,train
3c2172aa-da7a-4ed2-859a-6e151a74a47f,Cooking,test
3c35b545-ec1b-4b0c-b5aa-27e94916b931,Cooking,train
3c39e2cc-d396-4bed-ad57-bd831fa65be9,Desk Work,train
3c3f2a57-c5c5-4d63-9d7a-fdb7faf48170,Cooking,train
3c503e88-f70f-4b36-b863-f0b96f5836fb,Carpentry,train
3c54ff87-27c0-4ab8-b934-4f0289221bff,Cleaning,train
3c5841d6-8d79-4aa7-b020-bbb6ef114b42,Cleaning,train
3c630fe7-c982-4789-a633-99d296763141,Walking Outdoors,train
3c6ac251-4298-4421-be93-9262bcdbc320,Cleaning,val
3c6d1a1e-acc8-428d-8a87-557c463efb73,Desk Work,train
3c756eea-cb0a-4372-a75a-9e1c31c2edd2,Cooking,train
3c826d8a-22b9-4083-a315-2aeee7bde095,Playing Instrument,train
3c97245a-a598-445c-be00-61ff71313528,Cleaning,test
3c9b7fa8-5588-46a7-aafa-0a1404bfbbd7,Carpentry,train
3c9c9412-cdab-4d59-b035-2a94cfa06902,Playing Instrument,train
3c9ce1b1-9eaa-4e3d-9ebb-91f9d904178e,Walking Outdoors,train
3ca237be-c835-43a4-8325-eba657e05037,Carpentry,train
3ca33274-ee74-4112-8b36-ea1026360e1f,Walking Outdoors,train
3cabf5c3-7491-4490-b4f1-8c23b20e2848,Mechanical Repair,train
3cb0c405-912b-46ea-b5ba-7b98e7c7a5ff,Carpentry,train
3cbd049a-0d7d-410b-b9b0-761efb801c8a,Playing Instrument,train
3cce3efd-be16-4e52-8b3d-40cb7ac84e80,Playing Instrument,train
3ce27068-44ba-4593-aa26-444ce0616150,Cleaning,train
3ce37765-7d70-4dd6-991c-a83286ba05b2,Carpentry,train
3ce6fdde-277b-4055-b309-2af639b57545,Carpentry,train
3cfb0f5e-c95b-4af5-86bc-9576861e0b60,Walking Outdoors,train
3d01f5cf-ed49-4e06-bdb1-efcfed397e4c,Cooking,test
3d025323-991c-467e-bd07-d61a51aaccd9,Gardening,test
3d06684b-1cfb-45f0-8321-57c1635e590a,Cooking,train
3d3cddf9-7c61-43af-8b1a-46aa78983a5a,Cooking,train
3d3d831b-34de-4d87-8155-f97a8b84b686,Cleaning,train
3d3f58f6-5055-4d70-aaf9-15cc853d7c5d,Cleaning,train
3d3fed44-f7a1-4da6-b3de-90ed817c27bc,Carpentry,train
3d4d38ac-83d0-43ac-9a1c-dc8d98277c79,Cleaning,train
3d5995fd-9139-4f8d-9cbb-98eefbac87c7,Playing Instrument,train
3d751dba-7897-4ad2-8baa-2569f32dbe6d,Desk Work,val
3d7ba3f7-f393-41ec-88a2-c33b82ec8c47,Cooking,train
3d7ba528-96d9-4a82-9e9b-b2a04a114639,Cleaning,train
3d7ccb44-b05d-4b67-baae-4e0f55d8307b,Cooking,train
3d8f5230-0c22-4018-86b0-e6d851b74b11,Mechanical Repair,multi
3d94bd34-0bee-4f33-a4ca-fe534146933b,Playing Instrument,train
3d98a5d2-a34b-499e-98f2-9195f300394a,Cleaning,train
3da54593-b568-431f-976c-0681a7965719,Mechanical Repair,train
3dbe950d-163c-40a4-9590-494748e1dd39,Walking Outdoors,train
3dc2e9fc-16b0-44ad-b50b-3bb5bb099d60,Carpentry,train
3dd08c84-ee0a-4fa6-a859-98fd969ec720,Cleaning,train
3de24d73-5871-4b33-9984-af311383f5d9,Playing Instrument,train
3de33b96-42ce-410b-ad17-231c9da3d4f9,Cooking,test
3de48a49-665d-4c1b-9655-82532e108e6a,Playing Instrument,train
3de8336c-a505-46eb-bd9c-01d9fb9ce168,Mechanical Repair,train
3decc0f8-9806-40dd-83d5-26c495dd7830,Walking Outdoors,train
3dedfa92-4e30-47ed-9611-aa4f79a32a13,Mechanical Repair,train
3df50de7-7ef7-4938-9cdb-fb2d07751084,Walking Outdoors,train
3e057cdc-bf48-4090-81d6-b66bb18542e7,Cooking,train
3e0c1106-4a84-4122-bab8-614e98674d31,Carpentry,test
3e1791bb-5b42-4946-83aa-152a7f155cac,Cleaning,train
3e1e342d-a221-4c40-af4f-7ccd633b466a,Carpentry,multi
3e220663-6acc-46a1-87cb-3cab95275b33,Carpentry,train
3e287c36-44a8-4871-b090-dbd352392181,Desk Work,train
3e3279f4-9608-4a45-817b-0cd01d567900,Playing Instrument,train
3e428db1-f916-4c18-b103-991e8bfa43b2,Cooking,test
3e44df10-d6b2-4ec8-84ee-9b2332995ee0,Playing Instrument,train
3e4a69b3-0746-4cb0-bb71-1df3308e364e,Cleaning,test
3e57294f-505b-4551-ae8a-3c9ebc96bcdc,Walking Outdoors,test
3e5f24a6-f231-47fb-aaec-3d83590260f0,Cleaning,train
3e63e11a-44f6-4094-9010-e549c60e155d,Carpentry,test
3e6724c8-345a-43e7-ba72-3cd8c41c9ae8,Carpentry,train
3e77a666-8455-4cff-adfb-245f251ab962,Carpentry,test
3e7e162a-1cb3-4bdc-b6c2-e14845298360,Mechanical Repair,train
3ea1662a-6766-4bc9-8d42-9b48d4e8384c,Carpentry,train
3ea50df8-ddfb-4553-85cb-ee37676c4550,Playing Instrument,train
3eb0829f-6f33-46b6-b491-c6c53200de4b,Cooking,test
3ebd870a-d4bd-488d-bd5c-5a606747ad84,Gardening,train
3ebf3a34-7ef0-4aef-9a52-c9f812f81b8c,Mechanical Repair,val
3ec3eab7-842d-409d-8866-42ddcbd24cd9,Cooking,train
3ee7070a-fe81-49a9-97a2-902268af9985,Cooking,val
3ef5b4d9-c030-4d52-8452-4261f34cbc97,Walking Outdoors,val
3ef7fac3-c454-447f-8fdb-98a948240471,Mechanical Repair,train
3ef7fcd2-ae08-4cb6-9e04-8dc09c94a289,Playing Instrument,train
3efbad19-b258-443a-8f71-d4f7e4f8aef1,Desk Work,train
3efc152d-ea0e-4372-b552-7d5e1cf07259,Walking Outdoors,train
3f0286ca-92d7-4366-b510-d3146251d825,Cooking,train
3f0aa3e8-6c8c-4eab-ad6e-00d3876768d8,Cleaning,multi
3f0bd238-228d-4796-a3e4-820308fb04b0,Cooking,test
3f292ce2-fb0d-477e-b6b5-18c6ef38366e,Carpentry,train
3f3189d2-8a62-4713-9abc-772549e56c68,Cleaning,train
3f36e940-9036-423d-9038-925980d89d90,Carpentry,train
3f4bc54e-cddd-4255-973a-e9717de113dd,Cleaning,train
3f4d0ccb-1854-403a-9068-b94173b487c4,Carpentry,val
3f54f9af-2a7d-4cf9-bd38-32e7deb6524f,Cleaning,train
3f6461e5-e2c4-4eec-8f0a-914a9fb22dff,Cleaning,val
3f699595-db40-4dca-9908-33f2b06841fc,Cooking,train
3f6e7d56-6bf0-43d6-81cf-2bd11827455e,Mechanical Repair,val
3f6f13e8-1d1a-471f-8d4d-2f7025e4a569,Playing Instrument,train
3f712a5b-c1cf-4f2a-b0ab-ca0e2e4f0e3c,Carpentry,train
3f76c02c-09d2-47ae-87cd-8260a4dcf339,Playing Instrument,train
3f7ca133-cc34-47a3-aed5-0d312a9ba5a5,Carpentry,train
3f7f5927-02e7-42ea-a31a-edea41bc17f9,Carpentry,train
3f84646a-f40f-45af-a406-eb3353161c5a,Cleaning,test
3f876514-c60a-411e-97d0-cbfd8333ca21,Carpentry,train
3f883aed-0f4d-4487-9b7a-3c311e917efc,Playing Instrument,train
3f8dbb4f-ad5e-4d54-bf95-3ddbe968a85d,Walking Outdoors,train
3fa54ca6-3988-4a7f-9295-41236f4ee925,Mechanical Repair,train
3fa64efd-45e8-412e-a665-914d0cfda32e,Cooking,val
3fa897ac-3489-46a4-9e24-e84ce88e9607,Carpentry,train
3fad3cd0-11e4-4626-8761-6b727580757b,Carpentry,train
3fafab49-f9a6-4781-912c-c60a91dec5cf,Cooking,train
3fb3f4e8-5620-4632-ab68-0b01f9f17577,Playing Instrument,train
3fb410d6-e5aa-49d3-b184-75ec9651550f,Walking Outdoors,train
3fc288bb-1082-4ec5-96a7-75bb61144b11,Mechanical Repair,train
3fc60e72-91ad-4320-bd07-1cf753f4a5f1,Walking Outdoors,val
3fe7b8aa-51ea-4f9f-b7e5-94f752a85690,Cleaning,train
3fe80560-2bb5-4274-943d-59c36a28c128,Playing Instrument,train
3fe80cfa-8dba-4fb6-9c27-b835de536130,Cooking,train
3fea51dc-0857-46ab-a508-a8de45eed650,Cleaning,test
3feecf60-787b-4472-ab8d-a5b49c51d1f4,Cooking,train
3ffb9247-a141-4056-a644-dd3fbab708a4,Carpentry,train
3ffeedef-3088-4e70-a21d-3578f07546a2,Walking Outdoors,train
40066fad-8feb-4853-b7f3-63e17053b75c,Cooking,train
401c588f-907f-4559-b6f7-8180ae6969ec,Cooking,train
401f48c8-1cba-499b-9d1e-994b27747bc2,Desk Work,train
40359e3f-931e-4c0b-8d8b-a87d1773320f,Cleaning,multi
