video_uid,timestamp_sec,narration_text,scenario,action,reasoning,status,batch,round
0a01978c-e16d-4587-95f1-49efa3ab15d9,851.4747009546634,#C C drops the #unsure to the plate,Cooking,Object Transfer,"[CtxFixed] The action involves moving an object (the #unsure) onto a plate, which is a deliberate placement.",silver,B02,r002
0a01978c-e16d-4587-95f1-49efa3ab15d9,855.5865609546634,#C C stirs tyhe #unsure,Cooking,Essential Operation,Core task involving active hand movement.,silver,B02,r002
0a01978c-e16d-4587-95f1-49efa3ab15d9,899.7055609546634,#C C puts the ingredient in the #unsure,Cooking,Object Transfer,Logistics step involving placing an item.,silver,B02,r002
0a01978c-e16d-4587-95f1-49efa3ab15d9,917.5078009546634,#C C puts the ingredient on the #unsure,Cooking,Object Transfer,Logistics step involving the placement of an object.,silver,B02,r002
0a01978c-e16d-4587-95f1-49efa3ab15d9,1109.2507809546632,#C C drops the #unsure on the plate,Cooking,Object Transfer,Refined via regex fallback,silver,B02,r002
0a01978c-e16d-4587-95f1-49efa3ab15d9,1167.1752609546634,#C C stir the #unsure,Cooking,Essential Operation,"Core task, high hand activity.",silver,B02,r002
0a01978c-e16d-4587-95f1-49efa3ab15d9,1195.3794109546634,#C C stands around,Cooking,Stationary,"Low body/hand motion, implies waiting or idle state.",silver,B02,r002
0a01978c-e16d-4587-95f1-49efa3ab15d9,1202.063700954663,#C C hold the bottle,Cooking,Stationary,"Low body/hand motion, holding an object.",silver,B02,r002
0a01978c-e16d-4587-95f1-49efa3ab15d9,1203.771910954663,#C C looks for a container,Cooking,Search,"Head movement (visual search), hands mostly still.",silver,B02,r002
0a01978c-e16d-4587-95f1-49efa3ab15d9,1351.4488909546633,#C C pours the oil,Cooking,Essential Operation,Core task involving high hand activity.,silver,B02,r002
0a01978c-e16d-4587-95f1-49efa3ab15d9,1689.8350209546632,#C C pulls the container closer,Cooking,Object Transfer,Movement involves logistics of moving an object closer.,silver,B02,r002
0a01978c-e16d-4587-95f1-49efa3ab15d9,1762.514040954663,#C C pours the oil on the #unsure,Cooking,Essential Operation,"Core task involving manual pouring, high hand activity.",silver,B02,r002
0a01978c-e16d-4587-95f1-49efa3ab15d9,1949.507090954663,#C C picks #unsure 2,Cooking,Object Transfer,Logistics step involving picking up an object.,silver,B02,r002
0a01978c-e16d-4587-95f1-49efa3ab15d9,1974.681330954663,#C C rubs hand together,Cooking,Stationary,"Low body/hand motion, rubbing hands together is a minor action.",silver,B02,r002
0a01978c-e16d-4587-95f1-49efa3ab15d9,2135.640540954664,#C C touches #unsure 2,Cooking,Stationary,The action 'touches' implies a stationary interaction without significant motion.,silver,B02,r002
0daaa66c-fb5f-4680-b84c-2f65f0f0bd9b,0.0,#C C browses his phone,Mechanical Repair,Stationary,"Low body/hand motion, likely looking at the phone screen.",silver,B02,r002
0daaa66c-fb5f-4680-b84c-2f65f0f0bd9b,835.7355133333333,#C C cycles a bicycle on the road,Mechanical Repair,Locomotion,"Body moving through space, indicative of walking or cycling motion.",silver,B02,r002
0daaa66c-fb5f-4680-b84c-2f65f0f0bd9b,894.5355833333333,#C C looks to the right,Mechanical Repair,Search,"Head movement (looking), passive hands.",silver,B02,r002
0daaa66c-fb5f-4680-b84c-2f65f0f0bd9b,975.0279933333334,#C C looks right,Mechanical Repair,Search,"Head movement (visual search), hands mostly still.",silver,B02,r002
0daaa66c-fb5f-4680-b84c-2f65f0f0bd9b,989.3736833333334,#C C looks the building,Mechanical Repair,Stationary,"Low body/hand motion, likely visual inspection.",silver,B02,r002
0daaa66c-fb5f-4680-b84c-2f65f0f0bd9b,1108.5387866666667,#C C looks at the building,Mechanical Repair,Stationary,"Low body/hand motion, visual observation.",silver,B02,r002
119cd9ee-665e-477c-a271-80c06e78e3d4,134.5405396,#C C picks up a bucket from the ground,Carpentry,Object Transfer,Logistics action involving picking up an object.,silver,B02,r002
119cd9ee-665e-477c-a271-80c06e78e3d4,138.2807096,#C C turns the bucket upside down,Carpentry,Object Transfer,Logistics step involving the bucket.,silver,B02,r002
119cd9ee-665e-477c-a271-80c06e78e3d4,158.1381496,#C C picks up 3 pieces of wood from the bucket,Carpentry,Object Transfer,Logistics step involving picking up objects.,silver,B02,r002
119cd9ee-665e-477c-a271-80c06e78e3d4,185.7687896,#C C turns towards the bucket,Carpentry,Search,"Head movement (turning towards the bucket), hands mostly still.",silver,B02,r002
119cd9ee-665e-477c-a271-80c06e78e3d4,191.3978396,#C C drops the piece of wood in the bucket with his right hand,Carpentry,Object Transfer,"[CtxFixed] The action involves deliberately placing the piece of wood into the bucket, which fits the criteria for Object Transfer.",silver,B02,r002
119cd9ee-665e-477c-a271-80c06e78e3d4,412.2839509546634,#C C picks up the pieces of wood from the sliding table saw with his left hand,Carpentry,Object Transfer,Logistics step involving picking up objects.,silver,B02,r002
119cd9ee-665e-477c-a271-80c06e78e3d4,412.9042409546634,#C C picks up the pieces of wood from the sliding table saw with his right hand,Carpentry,Object Transfer,Logistics step involving picking up objects.,silver,B02,r002
119cd9ee-665e-477c-a271-80c06e78e3d4,413.03959095466337,#C C drops the pieces of wood in the bucket with his left hand,Carpentry,Object Transfer,"[CtxFixed] The action of dropping the pieces of wood into the bucket is a deliberate placement, which fits the definition of 'Object Transfer'.",silver,B02,r002
119cd9ee-665e-477c-a271-80c06e78e3d4,413.7893909546634,#C C drops the pieces of wood in the bucket with his right hand,Carpentry,Object Transfer,"[CtxFixed] The action of dropping the pieces of wood into the bucket, even if it seems like a repetition, is a deliberate placement of the object. Therefore, it should be classified as 'Object Transfer'.",silver,B02,r002
119cd9ee-665e-477c-a271-80c06e78e3d4,422.22097095466336,#C C picks up a piece of wood from the sliding table saw with his left hand,Carpentry,Object Transfer,Logistics step involving picking up an object.,silver,B02,r002
119cd9ee-665e-477c-a271-80c06e78e3d4,542.0523509546634,#C C picks up pieces of wood from the bucket,Carpentry,Object Transfer,Logistics step involving picking up objects.,silver,B02,r002
119cd9ee-665e-477c-a271-80c06e78e3d4,625.5245009546634,#C C turns the wood around,Carpentry,Search,"Head and body movement to orient towards the wood, hands mostly still.",silver,B02,r002
119cd9ee-665e-477c-a271-80c06e78e3d4,665.8554509546634,#C C picks up the wood with his left hand,Carpentry,Object Transfer,Logistics step involving picking up an object.,silver,B02,r002
124d8745-52d7-464c-bb46-65b96bbdcffa,65.5018186,#O A woman Y walks around the house,Desk Work,Locomotion,"The action involves movement through space, which corresponds to walking.",silver,B02,r002
1348c9f9-fc8b-40c7-b1ab-5b6281e5d390,34.9650386,#C C puts weed in a bucket,Gardening,Object Transfer,Logistics step involving picking up and placing the weed into the bucket.,silver,B02,r002
1348c9f9-fc8b-40c7-b1ab-5b6281e5d390,208.5532886,#C C picks a bucket on the ground,Gardening,Object Transfer,"Logistics step, picking up an object.",silver,B02,r002
1348c9f9-fc8b-40c7-b1ab-5b6281e5d390,469.9308886,#C C bends on the ground,Gardening,Locomotion,"Body movement through space, involving a change in posture (bend).",silver,B02,r002
1348c9f9-fc8b-40c7-b1ab-5b6281e5d390,530.809283610905,#C C puts the weed into the bin,Gardening,Object Transfer,Logistics step involving picking up and disposing of an item.,silver,B02,r002
1348c9f9-fc8b-40c7-b1ab-5b6281e5d390,610.598003610905,#C C puts #unsure to the bin,Gardening,Object Transfer,Logistics step involving putting an item into a bin.,silver,B02,r002
1348c9f9-fc8b-40c7-b1ab-5b6281e5d390,626.996553610905,#C C digs the weeds,Gardening,Essential Operation,Core task involving repetitive and high hand activity.,silver,B02,r002
1348c9f9-fc8b-40c7-b1ab-5b6281e5d390,701.038843610905,#C C puts the weed on the bin,Gardening,Object Transfer,Logistics step involving moving the weed to the bin.,silver,B02,r002
1348c9f9-fc8b-40c7-b1ab-5b6281e5d390,701.9565536109051,#C C pulls a weed,Gardening,Essential Operation,"Core manual task, high hand activity.",silver,B02,r002
1348c9f9-fc8b-40c7-b1ab-5b6281e5d390,727.1745836109051,#C C puts the weed in a bin,Gardening,Object Transfer,Logistics of moving the weed to the bin.,silver,B02,r002
1348c9f9-fc8b-40c7-b1ab-5b6281e5d390,783.802023610905,#C C collects weeds from the ground,Gardening,Object Transfer,Logistics step involving picking up objects (weeds).,silver,B02,r002
1348c9f9-fc8b-40c7-b1ab-5b6281e5d390,795.035243610905,#C C puts the weeds into a bin,Gardening,Object Transfer,Logistics step involving picking up and putting down the weeds.,silver,B02,r002
1348c9f9-fc8b-40c7-b1ab-5b6281e5d390,843.0028934828125,#C C collects weed on the ground.,Gardening,Object Transfer,Logistics step involving picking up an object from the ground.,silver,B02,r002
1348c9f9-fc8b-40c7-b1ab-5b6281e5d390,975.2128134828124,#C C looks inside the paper.,Gardening,Search,"Visual inspection, likely involves head movement and minimal hand activity.",silver,B02,r002
14644fba-afeb-471c-8d82-2a7783dc67c5,181.4014086,#C C turns on the phone.,Mechanical Repair,Stationary,"Low body/hand motion, likely involves minimal movement.",silver,B02,r002
14644fba-afeb-471c-8d82-2a7783dc67c5,391.9500286458333,#C C drives the car around,Mechanical Repair,Locomotion,"Body moving through space, indicative of walking or driving.",silver,B02,r002
23910a31-45bb-4c41-9b74-91ba2bb8be60,15.5607196,#C C picks up a second piece of wood from the top of the machine with his right hand,Carpentry,Object Transfer,Logistics step involving picking up an object.,silver,B02,r002
23910a31-45bb-4c41-9b74-91ba2bb8be60,16.8617896,#C C pushes the second piece of wood through the machine with both hands,Carpentry,Locomotion,Body moving through space with high body acceleration as C pushes the wood through the machine.,silver,B02,r002
23910a31-45bb-4c41-9b74-91ba2bb8be60,19.6258796,#C C holds the first piece of wood with his left hand,Carpentry,Stationary,"Low body/hand motion, holding position.",silver,B02,r002
23910a31-45bb-4c41-9b74-91ba2bb8be60,21.8841196,#C C drops the first piece of wood on a metal surface,Carpentry,Object Transfer,"[CtxFixed] The action of dropping the first piece of wood onto a metal surface is a deliberate placement, which fits the criteria for 'Object Transfer'.",silver,B02,r002
23910a31-45bb-4c41-9b74-91ba2bb8be60,23.679679600000004,#C C picks up a third piece of wood from the top of the machine with his right hand,Carpentry,Object Transfer,"The action involves picking up an object, which is a logistics step.",silver,B02,r002
23910a31-45bb-4c41-9b74-91ba2bb8be60,24.706339600000003,#C C pushes the third piece of wood through the machine with both hands,Carpentry,Locomotion,"Body moving through space as C pushes the wood through the machine with both hands, indicating significant body movement.",silver,B02,r002
23910a31-45bb-4c41-9b74-91ba2bb8be60,27.0673296,#C C holds the second piece of wood with his left hand,Carpentry,Stationary,"Low body/hand motion, holding position.",silver,B02,r002
23910a31-45bb-4c41-9b74-91ba2bb8be60,28.037889600000003,#C C takes the second piece of wood off the machine with his left hand,Carpentry,Object Transfer,Logistics step involving picking up an object.,silver,B02,r002
23910a31-45bb-4c41-9b74-91ba2bb8be60,33.848099600000005,#C C drops the second piece of wood on a metal surface,Carpentry,Object Transfer,"[CtxFixed] The action of dropping the second piece of wood onto a metal surface indicates a deliberate placement, which fits the criteria for 'Object Transfer'.",silver,B02,r002
23910a31-45bb-4c41-9b74-91ba2bb8be60,35.0818296,#C C picks up a fourth piece of wood from the top of the machine with his right hand,Carpentry,Object Transfer,"The action involves picking up an object, which is a logistics step.",silver,B02,r002
23910a31-45bb-4c41-9b74-91ba2bb8be60,41.0403396,#C C pushes the fourth piece of wood through the machine with his both hands,Carpentry,Locomotion,"Body movement through space, high body acceleration.",silver,B02,r002
23910a31-45bb-4c41-9b74-91ba2bb8be60,45.9133696,#C C takes the third piece of wood off the machine with his left hand,Carpentry,Object Transfer,Logistics step involving picking up an object.,silver,B02,r002
23910a31-45bb-4c41-9b74-91ba2bb8be60,47.577819600000005,#C C drops the third piece of wood on a metal surface,Carpentry,Object Transfer,"[CtxFixed] The action of dropping the third piece of wood onto a metal surface is a deliberate placement, which fits the criteria for 'Object Transfer'.",silver,B02,r002
23910a31-45bb-4c41-9b74-91ba2bb8be60,49.794669600000006,#C C picks up a fifth piece of wood from the top of the machine with his right hand,Carpentry,Object Transfer,"The action involves picking up an object, which is a logistics step.",silver,B02,r002
23910a31-45bb-4c41-9b74-91ba2bb8be60,51.471489600000005,#C C pushes the fifth piece of wood through the machine with his both hands,Carpentry,Locomotion,Body moving through space as C pushes the wood through the machine with significant body movement.,silver,B02,r002
23910a31-45bb-4c41-9b74-91ba2bb8be60,54.2651696,#C C holds the fourth piece of wood with his left hand,Carpentry,Stationary,The action describes a holding position with minimal movement.,silver,B02,r002
23910a31-45bb-4c41-9b74-91ba2bb8be60,56.514649600000006,#C C takes the fourth piece of wood off the machine with his left hand,Carpentry,Object Transfer,"Logistics step, picking up an object.",silver,B02,r002
23910a31-45bb-4c41-9b74-91ba2bb8be60,57.784909600000006,#C C drops the fourth piece of wood on a metal surface,Carpentry,Object Transfer,"[CtxFixed] The action of dropping the fourth piece of wood onto a metal surface is a deliberate placement, which fits the criteria for 'Object Transfer'.",silver,B02,r002
23910a31-45bb-4c41-9b74-91ba2bb8be60,60.5766896,#C C picks up a sixth piece of wood from the top of the machine with his right hand,Carpentry,Object Transfer,"The action involves picking up an object, which is a logistics step.",silver,B02,r002
23910a31-45bb-4c41-9b74-91ba2bb8be60,61.866839600000006,#C C pushes the sixth piece of wood through the machine with his both hands,Carpentry,Locomotion,"Body moving through space (pushing), high body acceleration.",silver,B02,r002
23910a31-45bb-4c41-9b74-91ba2bb8be60,65.4834896,#C C takes the fifth piece of wood off the machine with his left hand,Carpentry,Object Transfer,Logistics step involving picking up an object.,silver,B02,r002
23910a31-45bb-4c41-9b74-91ba2bb8be60,66.89364959999999,#C C drops the fifth piece of wood on a metal surface,Carpentry,Object Transfer,"[CtxFixed] The action of dropping the fifth piece of wood onto a metal surface indicates a deliberate placement of the object, which fits the definition of 'Object Transfer'.",silver,B02,r002
23910a31-45bb-4c41-9b74-91ba2bb8be60,68.6185696,#C C picks up a seventh piece of wood from the top of the machine with his right hand,Carpentry,Object Transfer,Logistics step of picking up an object.,silver,B02,r002
23910a31-45bb-4c41-9b74-91ba2bb8be60,70.0666596,#C C pushes the seventh piece of wood through the machine with his both hands,Carpentry,Locomotion,Body moving through space with high body acceleration.,silver,B02,r002
23910a31-45bb-4c41-9b74-91ba2bb8be60,72.59288959999999,#C C holds the sixth piece of wood with his left hand,Carpentry,Stationary,Holding an object with little to no movement.,silver,B02,r002
23910a31-45bb-4c41-9b74-91ba2bb8be60,72.9242896,#C C takes the sixth piece of wood off the machine with his left hand,Carpentry,Object Transfer,Logistics step of picking up an object.,silver,B02,r002
23910a31-45bb-4c41-9b74-91ba2bb8be60,74.4772696,#C C passes the sixth piece of wood to his right hand,Carpentry,Object Transfer,Transfer of an object from one hand to another.,silver,B02,r002
23910a31-45bb-4c41-9b74-91ba2bb8be60,75.2819796,#C C touches another piece of wood with his left hand,Carpentry,Stationary,"Low body/hand motion, likely inspecting or feeling the wood.",silver,B02,r002
23910a31-45bb-4c41-9b74-91ba2bb8be60,75.8301396,#C C picks up an eighth piece of wood from the top of the machine with his right hand,Carpentry,Object Transfer,"The action involves picking up an object, which is a logistics step.",silver,B02,r002
23910a31-45bb-4c41-9b74-91ba2bb8be60,77.1140796,#C C pushes the eighth piece of wood through the machine with his both hands,Carpentry,Locomotion,"Body moving through space, pushing action involves high body acceleration.",silver,B02,r002
23910a31-45bb-4c41-9b74-91ba2bb8be60,79.53378959999999,#C C holds the seventh piece of wood with his left hand,Carpentry,Stationary,"Low body/hand motion, holding an object in place.",silver,B02,r002
23910a31-45bb-4c41-9b74-91ba2bb8be60,80.21523959999999,#C C takes the seventh piece of wood off the machine with his left hand,Carpentry,Object Transfer,"Logistics step, picking up an object.",silver,B02,r002
23910a31-45bb-4c41-9b74-91ba2bb8be60,81.75128959999999,#C C passes the seventh piece of wood to his right hand,Carpentry,Object Transfer,"The action involves passing an object, which is a logistics step.",silver,B02,r002
23910a31-45bb-4c41-9b74-91ba2bb8be60,82.9190196,#C C picks up a ninth piece of wood from the top of the machine with his right hand,Carpentry,Object Transfer,"Logistics step, picking up an object.",silver,B02,r002
23910a31-45bb-4c41-9b74-91ba2bb8be60,84.3017296,#C C pushes the ninth piece of wood through the machine with his both hands,Carpentry,Locomotion,Body moving through space with high body acceleration.,silver,B02,r002
23910a31-45bb-4c41-9b74-91ba2bb8be60,86.6993396,#C C holds the eighth piece of wood with his left hand,Carpentry,Stationary,"Low body/hand motion, holding an object without moving.",silver,B02,r002
23910a31-45bb-4c41-9b74-91ba2bb8be60,87.6587996,#C C takes the eighth piece of wood off the machine with his left hand,Carpentry,Object Transfer,"Logistics step, picking up an object.",silver,B02,r002
23910a31-45bb-4c41-9b74-91ba2bb8be60,89.2039396,#C C holds the eighth piece of wood with both hands,Carpentry,Stationary,"Low body/hand motion, holding position.",silver,B02,r002
23910a31-45bb-4c41-9b74-91ba2bb8be60,89.7846096,#C C drops the eighth piece of wood on the metal surface,Carpentry,Object Transfer,"[CtxFixed] The action of dropping the eighth piece of wood onto the metal surface is a deliberate placement, which fits the criteria for 'Object Transfer'.",silver,B02,r002
23910a31-45bb-4c41-9b74-91ba2bb8be60,90.3744696,#C C picks up a tenth piece of wood from the top of the machine with his right hand,Carpentry,Object Transfer,Logistics action of picking up an object.,silver,B02,r002
23910a31-45bb-4c41-9b74-91ba2bb8be60,91.8592096,#C C pushes the tenth piece of wood through the machine with his both hands,Carpentry,Locomotion,"Body moving through space, pushing an object with both hands involves significant body acceleration.",silver,B02,r002
23910a31-45bb-4c41-9b74-91ba2bb8be60,94.7795896,#C C holds the ninth piece of wood with his left hand,Carpentry,Stationary,"Low body/hand motion, holding an object in place.",silver,B02,r002
23910a31-45bb-4c41-9b74-91ba2bb8be60,95.7609196,#C C takes the ninth piece of wood off the machine with his left hand,Carpentry,Object Transfer,Logistics action of picking up an object.,silver,B02,r002
23910a31-45bb-4c41-9b74-91ba2bb8be60,97.3217496,#C C passes the ninth piece of wood to his right hand,Carpentry,Object Transfer,"Logistics step, passing an object.",silver,B02,r002
23910a31-45bb-4c41-9b74-91ba2bb8be60,97.8184696,#C C drops the ninth piece of wood on the metal surface,Carpentry,Object Transfer,"[CtxFixed] The action of dropping the ninth piece of wood onto the metal surface is a deliberate placement, which fits the definition of 'Object Transfer'.",silver,B02,r002
23910a31-45bb-4c41-9b74-91ba2bb8be60,98.7711996,#C C picks up an eleventh piece of wood from the top of the machine with his right hand,Carpentry,Object Transfer,"The action involves picking up an object, which is a logistics step.",silver,B02,r002
23910a31-45bb-4c41-9b74-91ba2bb8be60,99.9843096,#C C pushes the eleventh piece of wood through the machine with his both hands,Carpentry,Locomotion,"Body movement involved in pushing the wood through the machine, indicating high body acceleration.",silver,B02,r002
23910a31-45bb-4c41-9b74-91ba2bb8be60,102.2108496,#C C holds the tenth piece of wood with his left hand,Carpentry,Stationary,"Low body/hand motion, holding an object.",silver,B02,r002
23910a31-45bb-4c41-9b74-91ba2bb8be60,103.0385996,#C C takes the tenth piece of wood off the machine with his left hand,Carpentry,Object Transfer,Logistics step involving picking up an object.,silver,B02,r002
23910a31-45bb-4c41-9b74-91ba2bb8be60,104.8206796,#C C holds the tenth piece of wood with both hands,Carpentry,Stationary,The action describes holding an object without any significant movement.,silver,B02,r002
23910a31-45bb-4c41-9b74-91ba2bb8be60,105.2713696,#C C drops the tenth piece of wood on the metal surface,Carpentry,Object Transfer,"[CtxFixed] The action of dropping the tenth piece of wood onto the metal surface is a deliberate placement, which fits the criteria for 'Object Transfer'.",silver,B02,r002
23910a31-45bb-4c41-9b74-91ba2bb8be60,105.8549796,#C C picks up a twelfth piece of wood from the top of the machine with his right hand,Carpentry,Object Transfer,"The action involves picking up an object, which is a logistics step.",silver,B02,r002
23910a31-45bb-4c41-9b74-91ba2bb8be60,106.7224196,#C C turns the twelfth piece of wood with both hands,Carpentry,Essential Operation,Core manual task involving high hand activity.,silver,B02,r002
23910a31-45bb-4c41-9b74-91ba2bb8be60,109.5509096,#C C pushes the twelfth piece of wood through the machine with his both hands,Carpentry,Locomotion,"Body moving through space with applied force, high body acceleration.",silver,B02,r002
23910a31-45bb-4c41-9b74-91ba2bb8be60,113.3964896,#C C touches the eleventh piece of wood with his left hand,Carpentry,Stationary,"Low body/hand motion, indicative of a pause or inspection.",silver,B02,r002
23910a31-45bb-4c41-9b74-91ba2bb8be60,119.2681396,#C C takes the eleventh piece of wood off the machine with his left hand,Carpentry,Object Transfer,"The action involves picking up an object, which is a logistics step.",silver,B02,r002
23910a31-45bb-4c41-9b74-91ba2bb8be60,120.3207896,#C C drops the eleventh piece of wood on the metal surface,Carpentry,Object Transfer,"[CtxFixed] The action of dropping the eleventh piece of wood onto the metal surface appears to be a deliberate placement, indicating that the wood is being transferred to a new location or position on the surface.",silver,B02,r002
23910a31-45bb-4c41-9b74-91ba2bb8be60,125.7348196,#C C picks up a thirteenth piece of wood from the top of the machine with his right hand,Carpentry,Object Transfer,Logistics step of picking up an object.,silver,B02,r002
23910a31-45bb-4c41-9b74-91ba2bb8be60,130.15539959999998,#C C pushes the thirteenth piece of wood through the machine with his both hands,Carpentry,Locomotion,"Body moving through space, pushing an object with significant force.",silver,B02,r002
23910a31-45bb-4c41-9b74-91ba2bb8be60,132.4236296,#C C touches the twelfth piece of wood with his left hand,Carpentry,Stationary,"Low body/hand motion, likely inspecting the wood.",silver,B02,r002
23910a31-45bb-4c41-9b74-91ba2bb8be60,133.0916196,#C C takes the twelfth piece of wood off the machine with his left hand,Carpentry,Object Transfer,Logistics action of picking up an object.,silver,B02,r002
23910a31-45bb-4c41-9b74-91ba2bb8be60,136.15378959999998,#C C picks up a fourteenth piece of wood from the top of the machine with his right hand,Carpentry,Object Transfer,Logistics step of picking up an object.,silver,B02,r002
23910a31-45bb-4c41-9b74-91ba2bb8be60,137.7675496,#C C pushes the fourteenth piece of wood through the machine with his both hands,Carpentry,Locomotion,"Body moving through space, pushing the wood involves significant whole-body motion.",silver,B02,r002
23910a31-45bb-4c41-9b74-91ba2bb8be60,141.3566696,#C C touches the thirteenth piece of wood with his left hand,Carpentry,Stationary,"Low body/hand motion, indicative of a momentary action without significant movement.",silver,B02,r002
23910a31-45bb-4c41-9b74-91ba2bb8be60,143.0040396,#C C takes the thirteenth piece of wood off the machine with his left hand,Carpentry,Object Transfer,Logistics step involving picking up an object.,silver,B02,r002
23910a31-45bb-4c41-9b74-91ba2bb8be60,145.78837959999998,#C C pushes the fourteenth piece of wood through the machine with his right hand,Carpentry,Locomotion,"Body moving through space as part of a manual task, likely involves significant whole-body motion.",silver,B02,r002
26054ab4-4967-47b5-9b6c-e8a62f9295e0,72.7569096,#C C comes down the ladder.,Carpentry,Locomotion,"Body moving through space (coming down a ladder), high body acceleration.",silver,B02,r002
26054ab4-4967-47b5-9b6c-e8a62f9295e0,86.3835496,#C C holds the electric wires with his left gloved hand.,Carpentry,Stationary,"The action involves holding an object, which implies low motion.",silver,B02,r002
26054ab4-4967-47b5-9b6c-e8a62f9295e0,91.3007596,#C C holds an electric wire on the ceiling with his left gloved hand.,Carpentry,Stationary,The action describes a static position with minimal motion.,silver,B02,r002
26054ab4-4967-47b5-9b6c-e8a62f9295e0,119.1201296,#C C holds the electric wires on the ceiling with both gloved hands.,Carpentry,Stationary,"The action involves holding, which is a low energy, stationary activity.",silver,B02,r002
26054ab4-4967-47b5-9b6c-e8a62f9295e0,130.7597496,#C C comes the ladder.,Carpentry,Locomotion,"Movement of the body to bring the ladder, involves significant body motion.",silver,B02,r002
26054ab4-4967-47b5-9b6c-e8a62f9295e0,146.7239596,#C C holds the electric wire on the ceiling with his right gloved hand.,Carpentry,Stationary,"The action describes holding an object in place, which indicates a low level of motion.",silver,B02,r002
26054ab4-4967-47b5-9b6c-e8a62f9295e0,165.5280196,#C C holds the wire on the ceiling with his right gloved hand.,Carpentry,Stationary,"The action describes holding an object, which involves minimal movement.",silver,B02,r002
26054ab4-4967-47b5-9b6c-e8a62f9295e0,255.8793496,#C C passes the screwdriver from his gloved right hand to his gloved left hand.,Carpentry,Object Transfer,Logistics step involving the transfer of an object between hands.,silver,B02,r002
26054ab4-4967-47b5-9b6c-e8a62f9295e0,269.9477296,#C C passes the screwdriver from his gloved left hand to his gloved right hand.,Carpentry,Object Transfer,The action involves the logistics of moving an object (screwdriver) from one hand to the other.,silver,B02,r002
26054ab4-4967-47b5-9b6c-e8a62f9295e0,298.1615309546634,#C C holds the packs with both gloved hands.,Carpentry,Stationary,"Low body/hand motion, holding position.",silver,B02,r002
26054ab4-4967-47b5-9b6c-e8a62f9295e0,306.3933609546634,#C C opens a pack with his gloved right hand.,Carpentry,Object Transfer,"Opening an object, which is a logistics/assembly step.",silver,B02,r002
26054ab4-4967-47b5-9b6c-e8a62f9295e0,306.3933609546634,#C C holds the pack in his gloved left hand.,Carpentry,Stationary,The action describes holding an object without any significant movement.,silver,B02,r002
26054ab4-4967-47b5-9b6c-e8a62f9295e0,317.50208095466337,#C C drops the pack on the ground with his gloved right hand.,Carpentry,Object Transfer,"[CtxFixed] The action involves deliberately placing the pack on the ground, which fits the definition of 'Object Transfer'.",silver,B02,r002
26054ab4-4967-47b5-9b6c-e8a62f9295e0,320.0247709546634,#C C opens the pack with both gloved hands,Carpentry,Object Transfer,"Opening an object, a logistics step involving short bursts of hand activity.",silver,B02,r002
26054ab4-4967-47b5-9b6c-e8a62f9295e0,323.1278209546634,#C C drops the pack on the ground with his gloved left hand.,Carpentry,Object Transfer,"[CtxFixed] The action of dropping the pack on the ground is a deliberate placement of the object, which fits the definition of 'Object Transfer'.",silver,B02,r002
26054ab4-4967-47b5-9b6c-e8a62f9295e0,341.8260809546634,#C C opens a sachet in his gloved left hand with both gloved hands.,Carpentry,Object Transfer,"The action involves opening a sachet, which is a logistics step.",silver,B02,r002
26054ab4-4967-47b5-9b6c-e8a62f9295e0,365.1570809546634,#C C pulls out the protective covering of the bulb with his gloved right hand.,Carpentry,Object Transfer,"The action involves removing a protective covering, which is a logistics step.",silver,B02,r002
26054ab4-4967-47b5-9b6c-e8a62f9295e0,373.1489909546634,#C C opens a sachet in his left gloved hand with both gloved hands.,Carpentry,Object Transfer,"The action involves opening an item, which is a logistics step.",silver,B02,r002
26054ab4-4967-47b5-9b6c-e8a62f9295e0,395.6029609546634,#C C passes the protective cover from his left gloved hand to his gloved right hand.,Carpentry,Object Transfer,The action involves moving an object (protective cover) from one hand to another.,silver,B02,r002
26054ab4-4967-47b5-9b6c-e8a62f9295e0,400.65500095466336,#C C opens a sachet in his gloved right hand with both gloved hands.,Carpentry,Object Transfer,"The action involves opening a sachet, which is a logistics step involving the manipulation of an object.",silver,B02,r002
26054ab4-4967-47b5-9b6c-e8a62f9295e0,421.07404095466336,#C C pulls out the protective covering of the bulb with his left gloved hand.,Carpentry,Object Transfer,"The action involves removing a protective covering, which is a logistics step.",silver,B02,r002
26054ab4-4967-47b5-9b6c-e8a62f9295e0,438.9610709546634,#C C holds the nylon with both gloved hands.,Carpentry,Stationary,"Low body/hand motion, holding an object without movement.",silver,B02,r002
26054ab4-4967-47b5-9b6c-e8a62f9295e0,532.6819556213301,#C C walks around the ladder.,Carpentry,Locomotion,"Body moving through space, involves walking.",silver,B02,r002
26054ab4-4967-47b5-9b6c-e8a62f9295e0,565.66589762133,#C C holds the pack with his gloved left hand.,Carpentry,Stationary,"Low body/hand motion, holding position.",silver,B02,r002
26054ab4-4967-47b5-9b6c-e8a62f9295e0,566.2910576213301,#C C holds the pack with both gloved hands.,Carpentry,Stationary,"Low body/hand motion, holding an object.",silver,B02,r002
261a099c-8049-4a40-a50d-12664afa22a1,1.9916096,#C C places his left hand on a wooden pillar,Mechanical Repair,Stationary,Placing hand on a pillar is a stable action with minimal movement.,silver,B02,r002
