action,batch,corrected_action,dataset_rows_covered_if_validated,global_rank,high_priority_reason,high_priority_review,historical_bad_count,historical_bad_rate,historical_checked_count,narration_text,normalized_narration_stage2,reasoning,round,scenario,secondary_action,timestamp_sec,verdict,video_uid,watchlist_hit
Stationary,10,,6,3182,watchlist_verb,yes,0,0.0,0,#C C holds the golf stick up,holds golf stick up,"Holding an object without moving, low energy state.",r002,Mechanical Repair,,747.3433093333333,Gold,449763d0-a924-40a4-8830-01e7028f9428,yes
Object Transfer,10,,7,2799,,no,0,0.0,0,#C C picks a golf ball on the ground,picks golf ball on ground,"The action involves picking up an object, which is a logistics step.",r002,Mechanical Repair,,956.5111033333332,Gold,449763d0-a924-40a4-8830-01e7028f9428,no
Stationary,10,Task Operation,5,4896,,no,0,0.0,0,#O person Y plays the game,person y plays game,"The action involves a person engaged in a game, which typically involves low body and hand motion.",r002,Mechanical Repair,,1044.2152233333334,Bad,449763d0-a924-40a4-8830-01e7028f9428,no
Locomotion,10,,10,1356,watchlist_verb,yes,0,0.0,0,#O person Y moves the legs,person y moves legs,"Movement through space, likely involves walking or standing up.",r002,Mechanical Repair,,1107.458213333333,Gold,449763d0-a924-40a4-8830-01e7028f9428,yes
Object Transfer,10,,3,8924,watchlist_verb,yes,0,0.0,0,#C C holds up a golf stick,holds up golf stick,"The action involves picking up an object, which is a logistics step.",r002,Mechanical Repair,,1110.9108533333333,Gold,449763d0-a924-40a4-8830-01e7028f9428,yes
Locomotion,10,,38,112,watchlist_verb,yes,0,0.0,0,#C C moves the golf stick,moves golf stick,"Body moving through space to manipulate an object, likely involves high body acceleration.",r002,Mechanical Repair,,1136.871763333333,Skip,449763d0-a924-40a4-8830-01e7028f9428,yes
Locomotion,10,Object Transfer,8,2344,,no,0,0.0,0,#C C rolls the golf ball with feet on the ground,rolls golf ball with feet on ground,"Body moving through space using feet, likely causing significant body acceleration.",r002,Mechanical Repair,,1150.5589233333333,Bad,449763d0-a924-40a4-8830-01e7028f9428,no
Locomotion,10,Object Transfer,11,1112,watchlist_verb,yes,0,0.0,0,#O person Y moves the golf stick,person y moves golf stick,"Body moving through space, likely involves walking or reaching.",r002,Mechanical Repair,,1154.621313333333,Bad,449763d0-a924-40a4-8830-01e7028f9428,yes
Object Transfer,10,,4,7020,,no,0,0.0,0,#O person Y positions the golf ball on the ground,person y positions golf ball on ground,"Logistics step, placing an object in a specific position.",r002,Mechanical Repair,,1158.7015633333333,Gold,449763d0-a924-40a4-8830-01e7028f9428,no
Locomotion,10,,18,432,watchlist_verb,yes,0,0.0,0,#O person X moves the legs,person x moves legs,"Movement through space involving body parts, likely to involve walking or moving limbs.",r002,Mechanical Repair,,1219.3540933333334,Gold,449763d0-a924-40a4-8830-01e7028f9428,yes
Locomotion,10,Object Transfer,13,843,,no,0,0.0,0,#O person X positions the golf ball on the ground,person x positions golf ball on ground,"Positioning an object typically involves moving the body through space, even if it's a subtle adjustment.",r002,Mechanical Repair,,1312.1274633333333,Bad,449763d0-a924-40a4-8830-01e7028f9428,no
Stationary,10,,5,4203,watchlist_verb,yes,0,0.0,0,#C C holds the golf stick,holds golf stick,"Low body/hand motion, holding an object without movement.",r002,Mechanical Repair,,1554.7734626666663,Gold,449763d0-a924-40a4-8830-01e7028f9428,yes
Stationary,10,,3,10999,,no,0,0.0,0,#O person X stands on the ground,person x stands on ground,The action describes a stable position with little to no movement.,r002,Mechanical Repair,,1642.9626966666667,Gold,449763d0-a924-40a4-8830-01e7028f9428,no
Locomotion,10,Object Transfer,3,10990,,no,0,0.0,0,#O person X rolls the golf ball with a feet,person x rolls golf ball with feet,"Body moving through space using feet, likely causing acceleration.",r002,Mechanical Repair,,1663.5695866666667,Bad,449763d0-a924-40a4-8830-01e7028f9428,no
Stationary,10,Search,5,5577,,no,0,0.0,0,#C C stares a round the golf field,stares round golf field,"Low body/hand motion, likely observing or thinking.",r002,Mechanical Repair,,1716.0265166666668,Bad,449763d0-a924-40a4-8830-01e7028f9428,no
Object Transfer,10,,7,2800,,no,0,0.0,0,#C C picks a golf ball with a golf stick on the ground,picks golf ball with golf stick on ground,Logistics step involving picking up an object.,r002,Mechanical Repair,,1750.0531866666663,Gold,449763d0-a924-40a4-8830-01e7028f9428,no
Locomotion,10,,4,6180,watchlist_verb,yes,0,0.0,0,#O person X moves a leg,person x moves leg,Body movement through space.,r002,Mechanical Repair,,1982.5930966666665,Gold,449763d0-a924-40a4-8830-01e7028f9428,yes
Object Transfer,10,,6,3638,,no,0,0.0,0,#C C picks a golf ball,picks golf ball,Logistics step involving picking up an object.,r002,Mechanical Repair,,2004.6493966666667,Gold,449763d0-a924-40a4-8830-01e7028f9428,no
Object Transfer,10,,4,7443,,no,0,0.0,0,#C C positions the golf ball on the metal pin,positions golf ball on metal pin,"The action involves placing an object (golf ball) onto a specific location (metal pin), which is a logistics step.",r002,Mechanical Repair,,2005.4861866666663,Gold,449763d0-a924-40a4-8830-01e7028f9428,no
Locomotion,10,Object Transfer,4,6179,watchlist_verb,yes,0,0.0,0,#O person X moves the golf stick,person x moves golf stick,Body moving through space to manipulate an object.,r002,Mechanical Repair,,2100.7341666666666,Bad,449763d0-a924-40a4-8830-01e7028f9428,yes
Stationary,10,,7,3066,,no,0,0.0,0,#C C talks with hand signs to person X,talks with hand signs to person x,"Low body/hand motion, primarily hand signs which do not involve significant movement.",r002,Mechanical Repair,,2155.047686,Gold,449763d0-a924-40a4-8830-01e7028f9428,no
Object Transfer,10,,3,11013,,no,0,0.0,0,#O person Y puts the golf stick on the table,person y puts golf stick on table,Logistics step involving putting an object down.,r002,Mechanical Repair,,3146.8565433333333,Gold,449763d0-a924-40a4-8830-01e7028f9428,no
Stationary,10,,5,5539,,no,0,0.0,0,#C C slows down,slows down,"The action indicates a pause or slowing down, which corresponds to low energy and motion.",r002,Mechanical Repair,,3914.943426666666,Skip,449763d0-a924-40a4-8830-01e7028f9428,no
Task Operation,10,,5,4631,,no,0,0.0,0,#C C fixes the wire in the connector,fixes wire in connector,"Core manual task, high hand activity.",r002,Carpentry,,33.05494,Gold,49d911e6-b9c7-4709-ace1-f3ee7c05d5fa,no
Task Operation,10,,4,8329,,no,0,0.0,0,#C C tightens the wire in the connector with the screw driver,tightens wire in connector with screw driver,Core manual task involving high hand activity.,r002,Carpentry,,38.96504,Gold,49d911e6-b9c7-4709-ace1-f3ee7c05d5fa,no
Stationary,10,,8,2291,,no,0,0.0,0,#C C puts hand on the chest,puts hand on chest,"Low body/hand motion, likely indicates a pause or idle state.",r002,Desk Work,,291.82446,Gold,4c1a9fec-4ff8-4ca8-a70f-58bcdf305a90,no
Stationary,10,Task Operation,9,1695,,no,0,0.0,0,#C C fixes camera on head,fixes camera on head,Adjusting equipment while likely remaining in one place.,r002,Desk Work,,369.08329,Bad,4c1a9fec-4ff8-4ca8-a70f-58bcdf305a90,no
Stationary,10,,6,3284,watchlist_verb,yes,0,0.0,0,#C C touches hand,touches hand,"Low body/hand motion, likely idle or thinking.",r002,Desk Work,,477.82849,Gold,4c1a9fec-4ff8-4ca8-a70f-58bcdf305a90,yes
Stationary,10,,6,3841,,no,0,0.0,0,#C C puts hands on the waist,puts hands on waist,"Low body/hand motion, indicating a pause or idle state.",r002,Desk Work,,649.979,Gold,4c1a9fec-4ff8-4ca8-a70f-58bcdf305a90,no
Task Operation,10,Stationary,3,8883,watchlist_verb,yes,0,0.0,1,#C C holds rope with both hands,holds rope with both hands,Core task involving high hand activity.,r002,Desk Work,,675.88501,Bad,4c1a9fec-4ff8-4ca8-a70f-58bcdf305a90,yes
Stationary,10,Search,3,10461,,no,0,0.0,0,#C C looks at his hand,looks at his hand,"Low body/hand motion, focused observation.",r002,Gardening,,374.4416909546634,Bad,501d1e55-968d-4c10-9d29-e0f4bee907a0,no
Locomotion,10,Object Transfer,4,8319,,no,0,0.0,0,#C C throws the weeds down,throws weeds down,"Body moving through space to throw the weeds, indicating high body acceleration.",r002,Gardening,,482.6946309546634,Bad,501d1e55-968d-4c10-9d29-e0f4bee907a0,no
Stationary,10,,5,4380,watchlist_verb,yes,0,0.0,0,#C C touches the plants,touches plants,"Low body/hand motion, likely involves gentle touch and observation.",r002,Gardening,,592.9350309546634,Gold,501d1e55-968d-4c10-9d29-e0f4bee907a0,yes
Task Operation,10,,4,6389,,no,0,0.0,0,#C C cuts the stalks,cuts stalks,Core task involving high hand activity.,r002,Gardening,,620.7014709546634,Gold,501d1e55-968d-4c10-9d29-e0f4bee907a0,no
Object Transfer,10,,6,3672,,no,0,0.0,0,#C C picks the scalpel,picks scalpel,"The action involves picking up an object, which is a logistics step.",r002,Walking Outdoors,,32.4887,Gold,50f31d76-6f29-4f80-b654-9437a0113bf5,no
Task Operation,10,,3,11977,,no,0,0.0,0,#C C presses the tape around the plastic container with the scalpel,presses tape around plastic container with scalpel,Core manual task involving high hand activity.,r002,Walking Outdoors,,36.95856,Gold,50f31d76-6f29-4f80-b654-9437a0113bf5,no
Object Transfer,10,,13,845,,no,0,0.0,0,#C C picks another plastic container,picks another plastic container,Logistics step involving picking up an object.,r002,Walking Outdoors,,48.88453,Gold,50f31d76-6f29-4f80-b654-9437a0113bf5,no
Object Transfer,10,,4,6083,watchlist_verb,yes,0,0.0,0,#C C moves the container in the table,moves container in table,Logistics step involving moving an object.,r002,Walking Outdoors,,51.38816,Gold,50f31d76-6f29-4f80-b654-9437a0113bf5,yes
Object Transfer,10,,18,450,,no,0,0.0,0,#C C picks the containers,picks containers,"The action involves picking up objects, which is a logistics step.",r002,Walking Outdoors,,294.8865,Gold,50f31d76-6f29-4f80-b654-9437a0113bf5,no
Object Transfer,10,,4,6084,watchlist_verb,yes,0,0.0,0,#C C moves the containers in the fridge,moves containers in fridge,Logistics/Setup step involving picking up and putting down objects.,r002,Walking Outdoors,,513.65565,Gold,50f31d76-6f29-4f80-b654-9437a0113bf5,yes
Object Transfer,10,,5,5243,,no,0,0.0,0,#C C pushes the drawer back,pushes drawer back,"The action involves placing an object back into its original position, which is a logistics step.",r002,Walking Outdoors,,615.39381,Gold,50f31d76-6f29-4f80-b654-9437a0113bf5,no
Task Operation,10,,3,10303,,no,0,0.0,0,#C C inserts the syringe in the container,inserts syringe in container,"Core task involving fine motor skills, high hand activity.",r002,Walking Outdoors,,661.13417,Gold,50f31d76-6f29-4f80-b654-9437a0113bf5,no
Locomotion,10,Object Transfer,22,306,watchlist_verb;historical_bad,yes,2,1.0,2,#C C moves #unsure in the container with the toothpick,moves in container with toothpick,"Body moving through space, indicative of walking.",r002,Walking Outdoors,,1036.0738,Bad,50f31d76-6f29-4f80-b654-9437a0113bf5,yes
Locomotion,10,Object Transfer,7,2514,watchlist_verb;historical_bad,yes,2,1.0,2,#C C moves #unsure in the container,moves in container,"Body moving through space, indicative of walking.",r002,Walking Outdoors,,1266.99573,Bad,50f31d76-6f29-4f80-b654-9437a0113bf5,yes
Object Transfer,10,,6,3739,,no,0,0.0,0,#C C places the plastic container down,places plastic container down,"Action involves placing an object, which is a logistics step.",r002,Walking Outdoors,,1358.17397,Gold,50f31d76-6f29-4f80-b654-9437a0113bf5,no
Object Transfer,10,,9,1890,,no,0,0.0,0,#C C removes #unsure from the container with the toothpick,removes from container with toothpick,"The action involves picking up and putting down an object, which is a logistics step.",r002,Walking Outdoors,,1494.66,Gold,50f31d76-6f29-4f80-b654-9437a0113bf5,no
Object Transfer,10,,4,7199,,no,0,0.0,0,#C C picks a sellotape from the table,picks sellotape from table,"Action involves picking up an object, which is a logistics step.",r002,Walking Outdoors,,1970.79642,Gold,50f31d76-6f29-4f80-b654-9437a0113bf5,no
Task Operation,10,,4,6387,,no,0,0.0,0,#C C cuts the sellotape with the knife,cuts sellotape with knife,Core task involving manual activity with hands.,r002,Walking Outdoors,,1990.36016,Gold,50f31d76-6f29-4f80-b654-9437a0113bf5,no
Task Operation,10,,5,5709,,no,0,0.0,0,#C C uses the mobile phone,uses mobile phone,Core task involving high hand activity.,r002,Desk Work,,1966.7805366666664,Gold,530277fb-916e-4d99-b3df-19fb06403a93,no
Stationary,10,,11,1285,,no,0,0.0,0,#C C swings both hands,swings both hands,"[CtxFixed] Swinging both hands does not involve any specific goal related to locomotion, essential operation, object transfer, search, or an unknown action. It is more likely a gesture or a non-purposeful movement, which falls under the 'Stationary' category.",r002,Desk Work,,2112.645106666667,Gold,530277fb-916e-4d99-b3df-19fb06403a93,no
Stationary,10,Search,4,8166,,no,0,0.0,0,#C C stares at the tablet,stares at tablet,"Low body/hand motion, focused gaze.",r002,Desk Work,,2361.050633333333,Bad,530277fb-916e-4d99-b3df-19fb06403a93,no
Stationary,10,Search,4,8165,,no,0,0.0,0,#C C stares at the study table,stares at study table,"Low body/hand motion, indicating an idle or contemplative state.",r002,Cooking,,218.56770526666665,Bad,56bfc9ac-00f4-41ae-8112-3851c538d9b9,no
Object Transfer,10,,5,5346,,no,0,0.0,0,#C C puts the pen on the desk.,puts pen on desk,"Logistics step, moving the pen to a location.",r002,Cooking,,503.4512052666667,Gold,56bfc9ac-00f4-41ae-8112-3851c538d9b9,no
Task Operation,10,,3,11899,,no,0,0.0,0,#C C Pours egg in bowl.,pours egg in bowl,Core task involving high hand activity.,r002,Cooking,,1360.8135952666669,Gold,56bfc9ac-00f4-41ae-8112-3851c538d9b9,no
Task Operation,10,,5,5561,,no,0,0.0,0,#C C squeezes cloth in the sink,squeezes cloth in sink,Core task involving high hand activity.,r002,Cooking,,1444.3217052666666,Gold,56bfc9ac-00f4-41ae-8112-3851c538d9b9,no
Task Operation,10,,4,6919,,no,0,0.0,0,#C C mixes eggs in a bowl with a fork,mixes eggs in bowl with fork,Core task involving high hand activity.,r002,Cooking,,1469.327995266667,Gold,56bfc9ac-00f4-41ae-8112-3851c538d9b9,no
Object Transfer,10,,3,11265,,no,0,0.0,0,#C C picks a mobile phone,picks mobile phone,Logistics action of picking up an object.,r002,Cooking,,1513.0064452666666,Gold,56bfc9ac-00f4-41ae-8112-3851c538d9b9,no
Task Operation,10,Stationary,4,5951,watchlist_verb,yes,0,0.0,0,#C C holds a knife on the butter,holds knife on butter,Core task involving manipulation with hands.,r002,Cooking,,1588.5296852666663,Bad,56bfc9ac-00f4-41ae-8112-3851c538d9b9,yes
Object Transfer,10,,3,11199,,no,0,0.0,0,#C C picks a fork from the plate,picks fork from plate,Logistics step involving picking up an object.,r002,Cooking,,1710.693355266667,Gold,56bfc9ac-00f4-41ae-8112-3851c538d9b9,no
Task Operation,10,,6,4048,,no,0,0.0,0,#c c toasts bread in pan,toasts bread in pan,Core task involving manual operation with high hand activity.,r002,Cooking,,2207.051275266667,Gold,56bfc9ac-00f4-41ae-8112-3851c538d9b9,no
Task Operation,10,,5,4634,,no,0,0.0,0,#c c flips the bread,flips bread,Core task involving high hand activity.,r002,Cooking,,2295.180845266667,Gold,56bfc9ac-00f4-41ae-8112-3851c538d9b9,no
Object Transfer,10,,7,2832,,no,0,0.0,0,#c c picks a spoon and a fork,picks spoon and fork,Logistics step involving picking up utensils.,r002,Cooking,,2374.164755266667,Gold,56bfc9ac-00f4-41ae-8112-3851c538d9b9,no
Stationary,10,Locomotion,5,5534,,no,0,0.0,0,#C C sits down on the chair,sits down on chair,"Low body/hand motion, indicating a stationary action.",r002,Cooking,,2494.6535252666667,Bad,56bfc9ac-00f4-41ae-8112-3851c538d9b9,no
Object Transfer,10,,3,10424,,no,0,0.0,0,#C C lifts up bread,lifts up bread,"The action involves picking up an object, which is a logistics step.",r002,Cooking,,2802.9939919333337,Gold,56bfc9ac-00f4-41ae-8112-3851c538d9b9,no
Locomotion,10,,4,8392,,no,0,0.0,0,#C C walks along the pathway,walks along pathway,"Body moving through space, high body acceleration.",r002,Walking Outdoors,,1426.1877186,Gold,5970d966-cbd4-4fc0-8590-bffc9935bf10,no
Task Operation,10,,4,8138,,no,0,0.0,0,#C C sprinkles the spice on the vegetables,sprinkles spice on vegetables,Core task involving fine hand movements.,r002,Cooking,,29.6931186,Gold,59867cc2-3e1f-4dea-b4d7-dbaf55982e72,no
Object Transfer,10,,3,11670,,no,0,0.0,0,#C C places the dish on the counter,places dish on counter,Logistics step involving placing an object.,r002,Cooking,,55.9860286,Gold,59867cc2-3e1f-4dea-b4d7-dbaf55982e72,no
Search,10,,4,8160,,no,0,0.0,0,#C C stares at the inside of the fridge,stares at inside of fridge,"Head movement (visual search), hands mostly still.",r002,Cooking,,145.42613859999997,Gold,59867cc2-3e1f-4dea-b4d7-dbaf55982e72,no
Object Transfer,10,,3,11770,,no,0,0.0,0,#C C places the pieces on the baking tray,places pieces on baking tray,Logistics step involving placing objects.,r002,Cooking,,238.5618686,Gold,59867cc2-3e1f-4dea-b4d7-dbaf55982e72,no
Object Transfer,10,,5,5081,,no,0,0.0,0,#C C picks up spoon from the chopping board,picks up spoon from chopping board,Logistics step involving picking up an object.,r002,Cooking,,358.6112698207032,Gold,59867cc2-3e1f-4dea-b4d7-dbaf55982e72,no
Object Transfer,10,,4,7796,,no,0,0.0,0,#C C puts the polythene pack on the table,puts polythene pack on table,Logistics step involving picking up and placing an object.,r002,Cooking,,510.41209982070313,Gold,59867cc2-3e1f-4dea-b4d7-dbaf55982e72,no
Stationary,10,,4,8368,,no,0,0.0,0,#C C turns towards the cabinet,turns towards cabinet,Turning towards an object typically involves minimal body movement and is more about orientation.,r002,Cooking,,788.524681240081,Gold,59867cc2-3e1f-4dea-b4d7-dbaf55982e72,no
Task Operation,10,,11,1175,,no,0,0.0,0,#C C peels a red onion.,peels red onion,Core manual task involving high hand activity.,r002,Cooking,,859.2238042803386,Gold,59867cc2-3e1f-4dea-b4d7-dbaf55982e72,no
Object Transfer,10,,6,3410,,no,0,0.0,0,#C C drops a garlic skin cover on the kitchen counter.,drops garlic skin cover on kitchen counter,"[CtxFixed] The action of dropping the garlic skin cover onto the kitchen counter indicates a deliberate placement of the object, which fits the criteria for 'Object Transfer'.",r002,Cooking,,893.7824442803386,Gold,59867cc2-3e1f-4dea-b4d7-dbaf55982e72,no
Task Operation,10,,11,1173,,no,0,0.0,0,#C C peels the garlic piece.,peels garlic piece,Core task involving high hand activity.,r002,Cooking,,912.4453642803386,Gold,59867cc2-3e1f-4dea-b4d7-dbaf55982e72,no
Object Transfer,10,,4,6474,,no,0,0.0,0,#C C drops the garlic piece skin cover on the kitchen counter.,drops garlic piece skin cover on kitchen counter,"[CtxFixed] The action involves deliberately placing the garlic piece skin cover onto the kitchen counter, which fits the definition of a deliberate placement.",r002,Cooking,,913.5151042803386,Gold,59867cc2-3e1f-4dea-b4d7-dbaf55982e72,no
Object Transfer,10,,6,3409,,no,0,0.0,0,#C C drops the garlic piece in the container.,drops garlic piece in container,"[CtxFixed] The action of dropping the garlic piece into the container is a deliberate placement, which fits the criteria for 'Object Transfer'.",r002,Cooking,,917.4479742803386,Gold,59867cc2-3e1f-4dea-b4d7-dbaf55982e72,no
Object Transfer,10,,4,7103,,no,0,0.0,0,#C C picks a garlic piece in the container.,picks garlic piece in container,Logistics step involving picking up an object.,r002,Cooking,,917.7713942803388,Gold,59867cc2-3e1f-4dea-b4d7-dbaf55982e72,no
Object Transfer,10,,4,7749,,no,0,0.0,0,#C C puts onions in a tray,puts onions in tray,"Logistics/Setup step, picking up and placing objects.",r002,Cooking,,1102.7045362529948,Gold,59867cc2-3e1f-4dea-b4d7-dbaf55982e72,no
Object Transfer,10,,5,4983,,no,0,0.0,0,#C C picks an onion from the polythene pack,picks onion from polythene pack,Logistics action of picking an item.,r002,Cooking,,1156.897936252995,Gold,59867cc2-3e1f-4dea-b4d7-dbaf55982e72,no
Object Transfer,10,,4,7745,,no,0,0.0,0,#C C puts onion in a tray,puts onion in tray,Logistics step involving picking up and placing the onion.,r002,Cooking,,1221.7454762529949,Gold,59867cc2-3e1f-4dea-b4d7-dbaf55982e72,no
Object Transfer,10,,4,6448,,no,0,0.0,0,#C C drops the carrot in the tray,drops carrot in tray,Refined via regex fallback,r002,Cooking,,1372.9063419791669,Gold,59867cc2-3e1f-4dea-b4d7-dbaf55982e72,no
Object Transfer,10,,5,4563,,no,0,0.0,0,#C C drops the garlic in the tray,drops garlic in tray,Refined via regex fallback,r002,Cooking,,1414.0362219791666,Gold,59867cc2-3e1f-4dea-b4d7-dbaf55982e72,no
Task Operation,10,,11,1274,,no,0,0.0,0,#C C shapes the food with the hands,shapes food with hands,Core task involving high hand activity.,r002,Cooking,,1489.9969119791667,Gold,59867cc2-3e1f-4dea-b4d7-dbaf55982e72,no
Object Transfer,10,,4,7669,,no,0,0.0,0,#C C puts the food in the hand,puts food in hand,Logistics step of picking up or placing an object.,r002,Cooking,,1558.3066319791667,Gold,59867cc2-3e1f-4dea-b4d7-dbaf55982e72,no
Stationary,10,Object Transfer,11,1214,,no,0,0.0,0,#C C places the cereal pieces together,places cereal pieces together,"Low body/hand motion, possibly arranging items.",r002,Cooking,,1647.9131438115885,Bad,59867cc2-3e1f-4dea-b4d7-dbaf55982e72,no
Task Operation,10,,10,1502,,no,0,0.0,0,#C C removes the cereal piece from the pot,removes cereal piece from pot,Core task involving manipulation with hands.,r002,Cooking,,1674.3002438115886,Gold,59867cc2-3e1f-4dea-b4d7-dbaf55982e72,no
Object Transfer,10,,4,7376,,no,0,0.0,0,#C C places the piece on the foil,places piece on foil,Logistics step involving placing an object.,r002,Cooking,,1812.286543811589,Gold,59867cc2-3e1f-4dea-b4d7-dbaf55982e72,no
Object Transfer,10,,5,4184,watchlist_verb,yes,0,0.0,0,#C C closes the wardrobe door,closes wardrobe door,Logistics action involving the manipulation of an object (closing a door).,r002,Cooking,,2163.3966719791665,Gold,59867cc2-3e1f-4dea-b4d7-dbaf55982e72,yes
Object Transfer,10,,4,7532,,no,0,0.0,0,#C C pushes drawer in,pushes drawer in,Logistics action involving the drawer.,r002,Cooking,,2183.8346219791665,Gold,59867cc2-3e1f-4dea-b4d7-dbaf55982e72,no
Locomotion,10,,5,4620,,no,0,0.0,0,#O female B walks around the kitchen,female b walks around kitchen,"Movement through space, indicative of walking.",r002,Cooking,,2444.5798213701823,Gold,59867cc2-3e1f-4dea-b4d7-dbaf55982e72,no
Object Transfer,10,,4,6150,watchlist_verb,yes,0,0.0,0,#C C opens drawer with hand,opens drawer with hand,Logistics/Setup step involving opening a drawer.,r002,Cooking,,2478.3896713701824,Gold,59867cc2-3e1f-4dea-b4d7-dbaf55982e72,yes
Stationary,10,,3,8855,watchlist_verb,yes,0,0.0,0,#C C holds pasta with both hands,holds pasta with both hands,"Low body/hand motion, holding an object.",r002,Cooking,,2498.202871370182,Gold,59867cc2-3e1f-4dea-b4d7-dbaf55982e72,yes
Task Operation,10,,4,8183,,no,0,0.0,0,#C C stirs cooking pot with spoon,stirs cooking pot with spoon,Core task involving high hand activity.,r002,Cooking,,2510.8352913701824,Gold,59867cc2-3e1f-4dea-b4d7-dbaf55982e72,no
Task Operation,10,,7,3036,,no,0,0.0,0,#C C stirs cooking pot,stirs cooking pot,Core task involving high hand activity.,r002,Cooking,,2525.661121370182,Gold,59867cc2-3e1f-4dea-b4d7-dbaf55982e72,no
Object Transfer,10,,5,4988,,no,0,0.0,0,#C C picks pasta from the cooking pot,picks pasta from cooking pot,Logistics step of picking up the pasta.,r002,Cooking,,2575.8418813701824,Gold,59867cc2-3e1f-4dea-b4d7-dbaf55982e72,no
Object Transfer,10,,5,5165,,no,0,0.0,0,#C C places spoon on the cooking pot,places spoon on cooking pot,Logistics step involving placing an object.,r002,Cooking,,2684.222831370182,Gold,59867cc2-3e1f-4dea-b4d7-dbaf55982e72,no
Object Transfer,10,,7,2871,,no,0,0.0,0,#C C places meat on the tray,places meat on tray,Logistics step involving placing an object.,r002,Cooking,,2713.966701505122,Gold,59867cc2-3e1f-4dea-b4d7-dbaf55982e72,no
Object Transfer,10,,4,7135,,no,0,0.0,0,#C C picks meat from the tray,picks meat from tray,Logistics step involving picking up an object.,r002,Cooking,,2722.760181505121,Gold,59867cc2-3e1f-4dea-b4d7-dbaf55982e72,no
Stationary,10,,10,1371,,no,0,0.0,0,#C C converses with female B,converses with female b,"Low body/hand motion, likely involves speaking.",r002,Cooking,,2932.8515048384547,Gold,59867cc2-3e1f-4dea-b4d7-dbaf55982e72,no
Object Transfer,10,,4,7723,,no,0,0.0,0,#C C puts marshmallow in the measuring cup,puts marshmallow in measuring cup,Logistics step involving picking up and placing the marshmallow.,r002,Cooking,,2985.2859686,Gold,59867cc2-3e1f-4dea-b4d7-dbaf55982e72,no
Object Transfer,10,,6,3852,,no,0,0.0,0,#C C puts marshmallow in the cooking pot,puts marshmallow in cooking pot,Logistics step of moving the marshmallow to the cooking pot.,r002,Cooking,,2987.8553386000003,Gold,59867cc2-3e1f-4dea-b4d7-dbaf55982e72,no
Object Transfer,10,,4,7644,,no,0,0.0,0,#C C puts down the measuring cup,puts down measuring cup,Logistics step involving putting down an object.,r002,Cooking,,2992.6814586,Gold,59867cc2-3e1f-4dea-b4d7-dbaf55982e72,no
Object Transfer,10,,4,7132,,no,0,0.0,0,#C C picks marshmallow packet,picks marshmallow packet,Logistics action of picking up an object.,r002,Cooking,,3001.0370986000003,Gold,59867cc2-3e1f-4dea-b4d7-dbaf55982e72,no
Object Transfer,10,,3,11577,,no,0,0.0,0,#C C picks vanilla packet,picks vanilla packet,Logistics step involving picking up an object.,r002,Cooking,,3288.5138686,Gold,59867cc2-3e1f-4dea-b4d7-dbaf55982e72,no
Object Transfer,10,,5,5290,,no,0,0.0,0,#C C puts down the packets,puts down packets,"Logistics step, putting down objects.",r002,Cooking,,3329.4464786000003,Gold,59867cc2-3e1f-4dea-b4d7-dbaf55982e72,no
Object Transfer,10,,9,1829,,no,0,0.0,0,#C C pours the rice into the cup,pours rice into cup,"Logistics step, short bursts of hand activity.",r002,Cooking,,3385.3457786000004,Gold,59867cc2-3e1f-4dea-b4d7-dbaf55982e72,no
Object Transfer,10,,8,2310,,no,0,0.0,0,#C C puts the rice in the mixture,puts rice in mixture,Logistics step of moving the rice to the mixture.,r002,Cooking,,3386.7997786,Gold,59867cc2-3e1f-4dea-b4d7-dbaf55982e72,no
Object Transfer,10,,4,7639,,no,0,0.0,0,#C C puts down the foil paper,puts down foil paper,Logistics step of placing the foil paper down.,r002,Cooking,,3513.3634086,Gold,59867cc2-3e1f-4dea-b4d7-dbaf55982e72,no
Task Operation,10,,6,3383,,no,0,0.0,0,#C C dips the paint brush into the paint in the tin,dips paint brush into paint in tin,Core task involving manual activity with the hands.,r002,Mechanical Repair,,2.5472896,Gold,5d331f41-ebc7-4eaa-8676-501a94a004d4,no
Object Transfer,10,,4,6411,,no,0,0.0,0,#C C dips the paint brush into the paint in the tin,dips paint brush into paint in tin,Logistics step involving the transfer of the brush into the paint tin.,r002,Mechanical Repair,,98.0480496,Gold,5d331f41-ebc7-4eaa-8676-501a94a004d4,no
Task Operation,10,,5,4636,,no,0,0.0,0,#C C flips the paint brush,flips paint brush,Core task involving high hand activity.,r002,Mechanical Repair,,103.8391996,Gold,5d331f41-ebc7-4eaa-8676-501a94a004d4,no
Stationary,10,,9,1585,watchlist_verb,yes,0,0.0,0,#C C holds down the nylon with his left hand,holds down nylon with his left hand,"Low body/hand motion, holding an object in place.",r002,Mechanical Repair,,209.2691496,Gold,5d331f41-ebc7-4eaa-8676-501a94a004d4,yes
Stationary,10,,4,6856,,no,0,0.0,0,#O The man U points his right hand at a card on the table.,man u points his right hand at card on table,"The action involves a pointing gesture which is a low energy, stationary activity.",r002,Playing Instrument,,5.813189599999999,Gold,5f6f87ea-e1c3-4868-bb60-22c9e874d056,no
