action,batch,corrected_action,dataset_rows_covered_if_validated,global_rank,high_priority_reason,high_priority_review,historical_bad_count,historical_bad_rate,historical_checked_count,narration_text,normalized_narration_stage2,reasoning,round,scenario,secondary_action,timestamp_sec,verdict,video_uid,watchlist_hit
Object Transfer,9,,3,10267,,no,0,0.0,0,#C C hangs panties on the clothes rack,hangs panties on clothes rack,Logistics action involving picking up and placing an object.,r002,Cleaning,,467.6606879896484,Gold,575dbff3-44c8-4fda-92f7-fbf3070f8789,no
Object Transfer,9,,3,11293,,no,0,0.0,0,#C C picks a panty,picks panty,Logistics step involving picking up an object.,r002,Cleaning,,479.84152798964845,Gold,575dbff3-44c8-4fda-92f7-fbf3070f8789,no
Object Transfer,9,,9,1702,,no,0,0.0,0,#C C hangs the socks on the clothes rack,hangs socks on clothes rack,Logistics step involving picking up and placing the socks.,r002,Cleaning,,485.66863798964846,Gold,575dbff3-44c8-4fda-92f7-fbf3070f8789,no
Locomotion,9,,7,3094,,no,0,0.0,0,#C C walks on,walks on,"Body moving through space, typical walking motion.",r002,Walking Outdoors,,2124.7640733333333,Gold,57de9622-1f5b-48e4-89b0-9f364fb1bf3c,no
Stationary,9,,13,828,,no,0,0.0,0,#C C interacts with a cat,interacts with cat,"Interacting with a cat likely involves low body/hand motion, as the focus is on the interaction rather than movement.",r002,Walking Outdoors,,2656.3029026666663,Gold,57de9622-1f5b-48e4-89b0-9f364fb1bf3c,no
Object Transfer,9,,3,11038,,no,0,0.0,0,#c c picks another cable,picks another cable,Logistics step of picking up an object.,r002,Carpentry,,159.21599,Gold,599037f1-5825-4315-a75d-9a50d16959b5,no
Object Transfer,9,,3,9992,,no,0,0.0,0,#C C drops phone on the kitchen slap,drops phone on kitchen slap,"[CtxFixed] The action of dropping the phone onto the kitchen counter can be interpreted as a deliberate placement of the object onto a surface, which fits the definition of 'Object Transfer'.",r002,Cooking,,37.6179486,Gold,5cae3bb3-1e1e-4b9f-82e8-87dbaad8f73d,no
Object Transfer,9,,3,9270,watchlist_verb,yes,1,1.0,1,#C C opens the seasoning,opens seasoning,"Logistics/Setup step, opening an object.",r002,Cooking,,201.7452986,Gold,5cae3bb3-1e1e-4b9f-82e8-87dbaad8f73d,yes
Essential Operation,9,,3,8621,watchlist_verb,yes,0,0.0,0,#C C adjusts the nylon on the balcony floor with her left hand.,adjusts nylon on balcony floor with her left hand,Core manual task involving precise hand movements.,r002,Mechanical Repair,,5.677889599999999,Gold,5d1dc663-3550-47bb-97a3-6fe8b56ec715,yes
Object Transfer,9,,43,90,,no,0,0.0,0,#C C takes some paint from the paint can with the paint brush.,takes paint from paint can with paint brush,Logistics step of picking up and transferring paint.,r002,Mechanical Repair,,94.4110696,Gold,5d1dc663-3550-47bb-97a3-6fe8b56ec715,no
Object Transfer,9,,17,491,,no,1,1.0,1,#C C hits the top of the paint can with the paint brush.,hits top of paint can with paint brush,"[CtxFixed] The action of hitting the top of the paint can with the paint brush is likely a deliberate placement or interaction with the object, indicating an Object Transfer.",r002,Mechanical Repair,,170.9860296,Skip,5d1dc663-3550-47bb-97a3-6fe8b56ec715,no
Object Transfer,9,,6,3580,,no,0,0.0,0,#C C passes the paint brush from her right hand to her left hand.,passes paint brush from her right hand to her left hand,Transfer of an object (paint brush) between hands.,r002,Mechanical Repair,,230.5371596,Gold,5d1dc663-3550-47bb-97a3-6fe8b56ec715,no
Stationary,9,,9,1917,,no,0,0.0,0,#C C stops painting the balcony rail.,stops painting balcony rail,"The action indicates a pause in activity, suggesting low energy and motion.",r002,Mechanical Repair,,290.8967209546634,Gold,5d1dc663-3550-47bb-97a3-6fe8b56ec715,no
Essential Operation,9,,30,174,,no,0,0.0,0,#C C paints the balcony rail with a paint brush.,paints balcony rail with paint brush,Core manual task involving repetitive hand movements.,r002,Mechanical Repair,,303.1633709546634,Gold,5d1dc663-3550-47bb-97a3-6fe8b56ec715,no
Essential Operation,9,,7,2750,,no,0,0.0,0,#C C paints the upper part of the front yard fence with the paint brush,paints upper part of front yard fence with paint brush,Core manual task involving high hand activity.,r002,Mechanical Repair,,1220.3149009546632,Gold,5d1dc663-3550-47bb-97a3-6fe8b56ec715,no
Essential Operation,9,,7,3004,,no,0,0.0,0,#C C rubs the paint brush on the brim of the paint container,rubs paint brush on brim of paint container,Core manual task involving hand activity.,r002,Mechanical Repair,,1393.580900954663,Gold,5d1dc663-3550-47bb-97a3-6fe8b56ec715,no
Essential Operation,9,,3,9639,,no,0,0.0,0,#C C cleans a front door glass of a car with the rag in his right hand.,cleans front door glass of car with rag in his right hand,Core manual task involving high hand activity.,r002,Cleaning,,5.2243186,Gold,5efa966b-01b6-4bbb-a4b6-702ef89c3a10,no
Essential Operation,9,,4,6609,,no,0,0.0,0,#C C folds the rag.,folds rag,Core manual task involving high hand activity.,r002,Cleaning,Stationary,13.4134886,Gold,5efa966b-01b6-4bbb-a4b6-702ef89c3a10,no
Essential Operation,9,,3,9657,,no,0,0.0,0,#C C cleans a sidemirror with the rag in his right hand.,cleans sidemirror with rag in his right hand,Core task involving manual cleaning activity.,r002,Cleaning,,38.1360286,Gold,5efa966b-01b6-4bbb-a4b6-702ef89c3a10,no
Stationary,9,,7,3089,,no,0,0.0,0,#C C unfolds the rag .,unfolds rag,"The action involves unfolding a rag, which is a low-energy, stationary task.",r002,Cleaning,Essential Operation,121.5132386,Gold,5efa966b-01b6-4bbb-a4b6-702ef89c3a10,no
Essential Operation,9,,3,9615,,no,0,0.0,0,#C C cleans the back windshield glass of the car with both hands.,cleans back windshield glass of car with both hands,Core task involving high hand activity for cleaning.,r002,Cleaning,,140.7525586,Gold,5efa966b-01b6-4bbb-a4b6-702ef89c3a10,no
Stationary,9,,4,8201,,no,0,0.0,0,#C C stops cleaning.,stops cleaning,"The action indicates a pause or stop in motion, which corresponds to low body/hand activity.",r002,Cleaning,,183.1108386,Gold,5efa966b-01b6-4bbb-a4b6-702ef89c3a10,no
Stationary,9,,4,8202,,no,0,0.0,0,#C C stops cleaning the car with napkin in both hands.,stops cleaning car with napkin in both hands,"Low body/hand motion, indicating a pause or stop in activity.",r002,Cleaning,,570.67273762133,Gold,5efa966b-01b6-4bbb-a4b6-702ef89c3a10,no
Essential Operation,9,,6,3143,watchlist_verb,yes,0,0.0,0,#C C adjusts the napkin with both hands.,adjusts napkin with both hands,Core manual task involving precise hand movements.,r002,Cleaning,,592.7696076213301,Gold,5efa966b-01b6-4bbb-a4b6-702ef89c3a10,yes
Essential Operation,9,,4,6305,,no,0,0.0,0,#C C cleans the car with the napkin in right hand.,cleans car with napkin in right hand,Core manual task involving high hand activity.,r002,Cleaning,,653.2689376213301,Gold,5efa966b-01b6-4bbb-a4b6-702ef89c3a10,no
Essential Operation,9,,6,3950,,no,0,0.0,0,#C C rolls the roller chain with his right hand.,rolls roller chain with his right hand,Core manual task involving high hand activity.,r002,Mechanical Repair,,94.77838,Gold,5f2fe227-e8fc-4635-8b3e-2f56e9be61b5,no
Essential Operation,9,,6,3304,,no,0,0.0,0,#C C applies the lubricant on the roller chain with his right hand. #Unsure,applies lubricant on roller chain with his right hand,"Core task involving manual application, high hand activity.",r002,Mechanical Repair,,124.75028,Gold,5f2fe227-e8fc-4635-8b3e-2f56e9be61b5,no
Essential Operation,9,,4,6245,,no,0,0.0,0,#C C applies the bottle of lubricant with his left hand. #Unsure,applies bottle of lubricant with his left hand,Core manual task involving high hand activity.,r002,Mechanical Repair,,202.5151,Gold,5f2fe227-e8fc-4635-8b3e-2f56e9be61b5,no
Stationary,9,,3,8807,watchlist_verb,yes,0,0.0,0,#C C holds the handle bar grip of the bicycle with his left hand.,holds handle bar grip of bicycle with his left hand,The action describes holding an object without any significant movement.,r002,Mechanical Repair,,422.61388,Gold,5f2fe227-e8fc-4635-8b3e-2f56e9be61b5,yes
Object Transfer,9,,3,11063,,no,0,0.0,0,#C C picks a bolt from the tool box with his right hand.,picks bolt from tool box with his right hand,Logistics step involving picking up an object.,r002,Mechanical Repair,,451.7674,Gold,5f2fe227-e8fc-4635-8b3e-2f56e9be61b5,no
Locomotion,9,,4,8431,,no,0,0.0,0,#C C walks toward the bicycle.,walks toward bicycle,Body moving through space (walking).,r002,Mechanical Repair,,623.9267966666666,Gold,5f2fe227-e8fc-4635-8b3e-2f56e9be61b5,no
Essential Operation,9,Object Transfer,23,295,,no,0,0.0,0,#C C lifts cloth,lifts cloth,Core manual task involving high hand activity.,r002,Walking Outdoors,,170.6098096,Bad,662a5fbd-6865-43e6-a2e5-06ffd30c8fc6,no
Essential Operation,9,Object Transfer,3,9123,watchlist_verb,yes,0,0.0,0,#C C moves a paper,moves paper,"Core task involving manipulation of an object, high hand activity.",r002,Walking Outdoors,,593.3172709546634,Bad,662a5fbd-6865-43e6-a2e5-06ffd30c8fc6,yes
Stationary,9,,45,86,,no,0,0.0,0,#C C stares at the monitor,stares at monitor,"Low body/hand motion, focus on visual task.",r002,Walking Outdoors,,1978.1594509546635,Gold,662a5fbd-6865-43e6-a2e5-06ffd30c8fc6,no
Essential Operation,9,,3,10248,,no,0,0.0,0,#C C grabs a mouse,grabs mouse,Core manual task involving high hand activity.,r002,Walking Outdoors,,2244.037380954663,Gold,662a5fbd-6865-43e6-a2e5-06ffd30c8fc6,no
Stationary,9,,3,10276,,no,0,0.0,0,#C C highlights a text in the article,highlights text in article,The action involves minimal body movement and focuses on a hand activity that does not involve significant motion.,r002,Walking Outdoors,Essential Operation,3319.3218209546635,Gold,662a5fbd-6865-43e6-a2e5-06ffd30c8fc6,no
Stationary,9,,3,9261,watchlist_verb,yes,0,0.0,0,#C C opens pages,opens pages,[CtxFixed] The action of opening pages is a continuation of the previous stationary action and does not involve any movement or transfer of objects.,r002,Walking Outdoors,Essential Operation,3975.186590954663,Gold,662a5fbd-6865-43e6-a2e5-06ffd30c8fc6,yes
Stationary,9,,9,1593,watchlist_verb,yes,0,0.0,0,#C C holds a sock,holds sock,"Low body/hand motion, holding an object without movement.",r002,Cleaning,,27.6578486,Gold,66a88780-84f9-4515-8ca4-3b84ba9ad615,yes
Object Transfer,9,,3,10150,,no,0,0.0,0,#C C fetches water with the tin,fetches water with tin,Fetching an object (logistics step).,r002,Cooking,,147.89095526666665,Gold,6ac1d2ed-1f6b-4828-a1ab-f81c40bd5e80,no
Object Transfer,9,,5,5390,,no,0,0.0,0,#C C puts the tin in the drawer,puts tin in drawer,Logistics/Setup step involving picking up and placing an object.,r002,Cooking,,252.25356526666667,Gold,6ac1d2ed-1f6b-4828-a1ab-f81c40bd5e80,no
Essential Operation,9,,4,6388,,no,0,0.0,0,#C C cuts a serviette,cuts serviette,"Core task, high hand activity.",r002,Cooking,,470.8811052666667,Gold,6ac1d2ed-1f6b-4828-a1ab-f81c40bd5e80,no
Essential Operation,9,Object Transfer,4,7458,,no,0,0.0,0,#C C pours the food in the cooking pot,pours food in cooking pot,Core task involving high hand activity.,r002,Cooking,,1091.3548009546632,Bad,6ac1d2ed-1f6b-4828-a1ab-f81c40bd5e80,no
Object Transfer,9,,5,5373,,no,0,0.0,0,#C C puts soup in the bowl,puts soup in bowl,"Logistics step, transferring the soup into the bowl.",r002,Cooking,,400.97981526666666,Gold,6af04762-9ccf-41aa-bbfb-48a443c7cec3,no
Stationary,9,,5,5574,,no,0,0.0,0,#C C stares at the sink,stares at sink,"Low body/hand motion, focused gaze.",r002,Cooking,,489.2876952666667,Gold,6af04762-9ccf-41aa-bbfb-48a443c7cec3,no
Object Transfer,9,,3,9276,watchlist_verb,yes,0,0.0,0,#C C opens the storage cabinet,opens storage cabinet,Logistics step involving opening a cabinet.,r002,Cooking,,536.2649052666667,Gold,6af04762-9ccf-41aa-bbfb-48a443c7cec3,yes
Object Transfer,9,,9,1764,,no,0,0.0,0,#C C picks the bowl from the counter top,picks bowl from counter top,"Logistics step, picking up an object.",r002,Cooking,,581.7807952666667,Gold,6af04762-9ccf-41aa-bbfb-48a443c7cec3,no
Essential Operation,9,,9,1825,,no,0,0.0,0,#C C plays the drum,plays drum,Core task involving high hand activity and repetitive motion.,r002,Cooking,,1240.4297252666663,Gold,6af04762-9ccf-41aa-bbfb-48a443c7cec3,no
Object Transfer,9,,7,2943,,no,0,0.0,0,#C C puts his phone on the table,puts his phone on table,"Logistics step, placing an object down.",r002,Cooking,,1706.6662019333332,Gold,6af04762-9ccf-41aa-bbfb-48a443c7cec3,no
Object Transfer,9,,3,11425,,no,0,0.0,0,#C C picks a spoon on the plate,picks spoon on plate,Logistics step involving picking up an object.,r002,Cooking,,1741.4338819333334,Gold,6af04762-9ccf-41aa-bbfb-48a443c7cec3,no
Stationary,9,,4,6010,watchlist_verb,yes,0,0.0,0,#C C holds the spoon with the hand,holds spoon with hand,"The action involves holding an object without movement, indicating low energy activity.",r002,Cooking,,1985.5113919333328,Gold,6af04762-9ccf-41aa-bbfb-48a443c7cec3,yes
Object Transfer,9,,3,11194,,no,0,0.0,0,#C C picks the food in the plate with the hand,picks food in plate with hand,Logistics step involving picking up an object.,r002,Cooking,,2020.723531933333,Gold,6af04762-9ccf-41aa-bbfb-48a443c7cec3,no
Object Transfer,9,,4,7558,,no,0,0.0,0,#C C puts the bone on the serviette paper,puts bone on serviette paper,Logistics step involving picking up and placing an object.,r002,Cooking,,2038.9259119333333,Gold,6af04762-9ccf-41aa-bbfb-48a443c7cec3,no
Stationary,9,,13,797,watchlist_verb,yes,0,0.0,0,#C C Holds the cat,holds cat,"Low body/hand motion, holding a cat.",r002,Cleaning,,8.9601986,Gold,6b6d73b9-e92c-4698-86df-bbe687a9e95e,yes
Object Transfer,9,,5,4936,,no,0,0.0,0,#C C Picks the comb,picks comb,Logistics step involving picking up an object.,r002,Cleaning,,22.3670586,Gold,6b6d73b9-e92c-4698-86df-bbe687a9e95e,no
Stationary,9,,4,6346,,no,0,0.0,0,#C C Combs the cat,combs cat,"Low body/hand motion, combing is a gentle, controlled action.",r002,Cleaning,Essential Operation,23.3195686,Gold,6b6d73b9-e92c-4698-86df-bbe687a9e95e,no
Stationary,9,,3,9331,watchlist_verb,yes,0,0.0,0,#C C Touches the cat fur,touches cat fur,"Low body/hand motion, gentle touch.",r002,Cleaning,,175.82487859999998,Gold,6b6d73b9-e92c-4698-86df-bbe687a9e95e,yes
Stationary,9,,4,5928,watchlist_verb,yes,0,0.0,0,#C C Holds the comb,holds comb,"Low body/hand motion, holding an object without movement.",r002,Cleaning,,388.56332601296975,Gold,6b6d73b9-e92c-4698-86df-bbe687a9e95e,yes
Essential Operation,9,,12,951,,no,0,0.0,0,#C C combs cats fur with a comb,combs cats fur with comb,Core manual task involving high hand activity.,r002,Cleaning,Stationary,530.1103765817709,Gold,6b6d73b9-e92c-4698-86df-bbe687a9e95e,no
Stationary,9,,6,3227,watchlist_verb,yes,0,0.0,0,#O man x touches the cat with the left hand,man x touches cat with left hand,"Low body/hand motion, gentle interaction.",r002,Cleaning,,1116.570819163151,Gold,6b6d73b9-e92c-4698-86df-bbe687a9e95e,yes
Essential Operation,9,Stationary,5,4812,,no,0,0.0,0,#O man x swings the right hand,man x swings right hand,Core task involving high hand activity.,r002,Cleaning,,1147.7137191631512,Bad,6b6d73b9-e92c-4698-86df-bbe687a9e95e,no
Object Transfer,9,,3,10719,,no,0,0.0,0,#O man x drops #unsure on the bowl,man x drops on bowl,Refined via regex fallback,r002,Cleaning,,1149.151919163151,Gold,6b6d73b9-e92c-4698-86df-bbe687a9e95e,no
Essential Operation,9,Stationary,6,3226,watchlist_verb,yes,0,0.0,0,#O man x touches the #unsure,man x touches,"[CtxFixed] The action of touching an object is typically considered an essential operation, such as feeling or examining the object.",r002,Cleaning,,1154.7911591631512,Bad,6b6d73b9-e92c-4698-86df-bbe687a9e95e,yes
Essential Operation,9,Stationary,3,10760,,no,0,0.0,0,#O man x swings the left hand,man x swings left hand,"High hand activity, likely performing a cleaning task.",r002,Cleaning,,1221.8815891631511,Bad,6b6d73b9-e92c-4698-86df-bbe687a9e95e,no
Object Transfer,9,,11,1111,watchlist_verb,yes,0,0.0,0,#C C opens the gate,opens gate,Logistics action involving opening an object (gate).,r002,Gardening,,189.8368596,Gold,6caf467a-a949-4b5c-b88b-b2ac6cbd9f36,yes
Object Transfer,9,,7,2959,,no,0,0.0,0,#C C puts the plants in the dustbin,puts plants in dustbin,Logistics step involving moving the plants to the dustbin.,r002,Gardening,,196.5435296,Gold,6caf467a-a949-4b5c-b88b-b2ac6cbd9f36,no
Object Transfer,9,Stationary,3,9322,watchlist_verb,yes,0,0.0,0,#C C touches the bucket lid,touches bucket lid,Logistics step involving interaction with an object.,r002,Gardening,,255.1620196,Bad,6caf467a-a949-4b5c-b88b-b2ac6cbd9f36,yes
Object Transfer,9,,6,3350,,no,0,0.0,0,#C C collects the dust with the dustpan,collects dust with dustpan,Logistics step involving picking up or moving an object.,r002,Gardening,Essential Operation,502.92999095466337,Gold,6caf467a-a949-4b5c-b88b-b2ac6cbd9f36,no
Essential Operation,9,,3,11898,,no,0,0.0,0,#C C pours the dust in the bucket,pours dust in bucket,Core task involving manual activity with the hands.,r002,Gardening,,560.2013209546634,Gold,6caf467a-a949-4b5c-b88b-b2ac6cbd9f36,no
Object Transfer,9,,19,411,,no,0,0.0,0,#C C puts the plants in the bucket,puts plants in bucket,Logistics step involving picking up and putting down objects.,r002,Gardening,,583.9201609546634,Gold,6caf467a-a949-4b5c-b88b-b2ac6cbd9f36,no
Object Transfer,9,,3,11086,,no,0,0.0,0,#C C picks the broom from the floor,picks broom from floor,Logistics step involving picking up an object.,r002,Gardening,,585.2753809546634,Gold,6caf467a-a949-4b5c-b88b-b2ac6cbd9f36,no
Object Transfer,9,,7,2818,,no,0,0.0,0,#C C picks the pipe from the floor,picks pipe from floor,Logistics/Setup step involving picking up an object.,r002,Gardening,,602.4707809546634,Gold,6caf467a-a949-4b5c-b88b-b2ac6cbd9f36,no
Object Transfer,9,,4,7582,,no,0,0.0,0,#C C puts the bucket on the ground,puts bucket on ground,Logistics step of placing an object (bucket).,r002,Gardening,,861.2758509546634,Gold,6caf467a-a949-4b5c-b88b-b2ac6cbd9f36,no
Essential Operation,9,,4,7518,,no,0,0.0,0,#C C pulls the pipe,pulls pipe,Core task involving high hand activity.,r002,Gardening,,917.3041309546634,Gold,6caf467a-a949-4b5c-b88b-b2ac6cbd9f36,no
Stationary,9,,4,8128,,no,0,0.0,0,#C C sprays water on the table,sprays water on table,"The action involves holding and spraying, which is a low energy activity with minimal movement.",r002,Gardening,Essential Operation,924.7380309546634,Gold,6caf467a-a949-4b5c-b88b-b2ac6cbd9f36,no
Stationary,9,,4,6325,,no,0,0.0,0,#C C cleans the table,cleans table,"Cleaning a surface is typically a low-energy, stationary activity.",r002,Gardening,Essential Operation,927.9769409546634,Gold,6caf467a-a949-4b5c-b88b-b2ac6cbd9f36,no
Stationary,9,,11,1275,,no,0,0.0,0,#C C sprays water on the floor,sprays water on floor,"Low body/hand motion, holding position while spraying.",r002,Gardening,Essential Operation,935.8864809546634,Gold,6caf467a-a949-4b5c-b88b-b2ac6cbd9f36,no
Essential Operation,9,,4,8328,,no,0,0.0,0,#C C tightens the water sprayer gun,tightens water sprayer gun,Core manual task involving high hand activity.,r002,Gardening,,942.0177109546634,Gold,6caf467a-a949-4b5c-b88b-b2ac6cbd9f36,no
Stationary,9,Locomotion,6,3447,,no,0,0.0,0,#C C enters the room,enters room,Entering a room typically involves minimal motion after the initial movement.,r002,Gardening,,1181.7142309546632,Bad,6caf467a-a949-4b5c-b88b-b2ac6cbd9f36,no
Stationary,9,Object Transfer,4,5884,watchlist_verb,yes,0,0.0,0,#C C closes the curtain,closes curtain,Closing a curtain is a low energy action with minimal body movement.,r002,Gardening,,1191.0031209546632,Bad,6caf467a-a949-4b5c-b88b-b2ac6cbd9f36,yes
Stationary,9,,3,9371,watchlist_verb,yes,0,0.0,0,#C C touches the mop,touches mop,"Low body/hand motion, likely inspecting the mop.",r002,Gardening,,1223.1573009546632,Gold,6caf467a-a949-4b5c-b88b-b2ac6cbd9f36,yes
Object Transfer,9,,14,757,,no,0,0.0,0,#C C puts the vacuum cleaner on the floor,puts vacuum cleaner on floor,Logistics step involving the placement of an object.,r002,Gardening,,1263.0263509546633,Gold,6caf467a-a949-4b5c-b88b-b2ac6cbd9f36,no
Object Transfer,9,,7,2847,,no,0,0.0,0,#C C picks the vacuum cleaner from the floor,picks vacuum cleaner from floor,"Logistics step, picking up an object.",r002,Gardening,,1291.0234009546632,Gold,6caf467a-a949-4b5c-b88b-b2ac6cbd9f36,no
Essential Operation,9,,11,1121,,no,0,0.0,0,#C C cleans the carpet with the vacuum cleaner,cleans carpet with vacuum cleaner,Core task involving repetitive hand movements and tool use.,r002,Gardening,,1292.6126809546631,Gold,6caf467a-a949-4b5c-b88b-b2ac6cbd9f36,no
Essential Operation,9,,3,9509,,no,0,0.0,0,#C C bends down,bends down,Movement involves a core manual task with significant hand and body activity.,r002,Gardening,,1423.1753909546633,Skip,6caf467a-a949-4b5c-b88b-b2ac6cbd9f36,no
Object Transfer,9,,3,11173,,no,0,0.0,0,#C C picks the dust from the carpet,picks dust from carpet,"Action involves picking up and likely transferring dust, which is a logistics step.",r002,Gardening,,1449.8839209546632,Gold,6caf467a-a949-4b5c-b88b-b2ac6cbd9f36,no
Essential Operation,9,,4,6322,,no,0,0.0,0,#C C cleans the sofa with the vacuum cleaner,cleans sofa with vacuum cleaner,Core task involving high hand activity with a tool (vacuum cleaner).,r002,Gardening,,1675.254440954663,Gold,6caf467a-a949-4b5c-b88b-b2ac6cbd9f36,no
Locomotion,9,Object Transfer,3,9162,watchlist_verb,yes,0,0.0,0,#C C moves the sofa,moves sofa,"Body moving through space to move an object, implying high body acceleration.",r002,Gardening,,1782.144670954663,Bad,6caf467a-a949-4b5c-b88b-b2ac6cbd9f36,yes
Stationary,9,,4,7903,,no,0,0.0,0,#C C removes the cable from the socket,removes cable from socket,The action involves a simple interaction with an object without significant movement.,r002,Gardening,,1806.963680954663,Gold,6caf467a-a949-4b5c-b88b-b2ac6cbd9f36,no
Object Transfer,9,,4,7817,,no,0,0.0,0,#C C puts the shoes in the shoe rack,puts shoes in shoe rack,Logistics step involving placing an object.,r002,Gardening,,1840.995200954663,Gold,6caf467a-a949-4b5c-b88b-b2ac6cbd9f36,no
Stationary,9,,72,34,,no,0,0.0,0,#C C plays with the cat,plays with cat,"Interacting with the cat in a stationary position, likely minimal body motion.",r002,Gardening,,1903.539250954663,Gold,6caf467a-a949-4b5c-b88b-b2ac6cbd9f36,no
Object Transfer,9,,3,11440,,no,0,0.0,0,#C C picks the tablet from the table,picks tablet from table,"Logistics step, picking up an object.",r002,Gardening,,2083.151800954663,Gold,6caf467a-a949-4b5c-b88b-b2ac6cbd9f36,no
Stationary,9,,10,1523,,no,1,1.0,1,#C C sits on the sofa,sits on sofa,"Low body/hand motion, indicating a resting or idle state.",r002,Gardening,,2100.205110954663,Gold,6caf467a-a949-4b5c-b88b-b2ac6cbd9f36,no
Stationary,9,,11,1300,,no,0,0.0,0,#C C uses the tablet,uses tablet,Using a tablet involves minimal body movement and is typically a stationary activity.,r002,Gardening,Essential Operation,2102.135790954663,Gold,6caf467a-a949-4b5c-b88b-b2ac6cbd9f36,no
Stationary,9,,3,11876,,no,0,0.0,0,#C C points towards the table,points towards table,"Low body/hand motion, pointing involves minimal movement.",r002,Gardening,,2196.9023209546635,Gold,6caf467a-a949-4b5c-b88b-b2ac6cbd9f36,no
Stationary,9,Object Transfer,12,1043,,no,0,0.0,0,#C C puts tape on table,puts tape on table,The action involves a static task (putting tape on a table) with minimal body movement.,r002,Walking Outdoors,,394.82439,Bad,7156f0b1-8a17-4dd2-860f-9de4aceb4646,no
Locomotion,9,,4,8533,,no,0,0.0,0,#O woman S walks across,woman s walks across,"Body moving through space, indicative of walking.",r002,Walking Outdoors,,584.74643,Gold,7156f0b1-8a17-4dd2-860f-9de4aceb4646,no
Stationary,9,Object Transfer,34,141,,no,0,0.0,0,#C C puts case down,puts case down,"Action indicates a pause or stop in motion, with the subject putting down an object.",r002,Walking Outdoors,,621.81741,Bad,7156f0b1-8a17-4dd2-860f-9de4aceb4646,no
Locomotion,9,Object Transfer,14,718,,no,0,0.0,0,#C C lifts case,lifts case,Indicates movement or preparation for movement (lifting a case suggests getting ready to move).,r002,Walking Outdoors,,663.46832,Bad,7156f0b1-8a17-4dd2-860f-9de4aceb4646,no
Object Transfer,9,,7,3035,,no,0,0.0,0,#C C sticks paper on vase,sticks paper on vase,"Action involves picking up and placing an object, which is a logistics step.",r002,Walking Outdoors,,1002.12761,Gold,7156f0b1-8a17-4dd2-860f-9de4aceb4646,no
Essential Operation,9,Object Transfer,4,6725,,no,0,0.0,0,#C C lifts case,lifts case,Lifting an object involves high hand activity and focused manual task.,r002,Walking Outdoors,,1182.94722,Bad,7156f0b1-8a17-4dd2-860f-9de4aceb4646,no
Essential Operation,9,Object Transfer,6,3887,,no,0,0.0,0,#C C puts seedling in the soil,puts seedling in soil,Core task involving manual operation with high hand activity.,r002,Walking Outdoors,,1187.39416,Bad,7156f0b1-8a17-4dd2-860f-9de4aceb4646,no
Essential Operation,9,Object Transfer,6,3888,,no,0,0.0,0,#C C puts seedling into soil,puts seedling into soil,Core task involving high hand activity for planting the seedling.,r002,Walking Outdoors,,1375.72195,Bad,7156f0b1-8a17-4dd2-860f-9de4aceb4646,no
Essential Operation,9,Object Transfer,4,7810,,no,0,0.0,0,#C C puts seedlings in soil,puts seedlings in soil,Core manual task involving high hand activity.,r002,Walking Outdoors,,1737.70428,Bad,7156f0b1-8a17-4dd2-860f-9de4aceb4646,no
Locomotion,9,Object Transfer,3,10378,,no,1,0.5,2,#C C lifts,lifts,"Indicates a change in posture related to movement, likely standing up or walking.",r002,Walking Outdoors,,2020.68293,Bad,7156f0b1-8a17-4dd2-860f-9de4aceb4646,no
Object Transfer,9,,9,1882,,no,0,0.0,0,#C C puts a tree pot on a shelf,puts tree pot on shelf,"Logistics step, putting an object on a shelf.",r002,Walking Outdoors,,2192.10543,Gold,7156f0b1-8a17-4dd2-860f-9de4aceb4646,no
Object Transfer,9,,6,3685,,no,0,0.0,0,#C C picks a tree pot,picks tree pot,Logistics step involving picking up an object.,r002,Walking Outdoors,,2204.51438,Gold,7156f0b1-8a17-4dd2-860f-9de4aceb4646,no
Object Transfer,9,,3,9977,,no,0,0.0,0,#C C drops a paper on a card on a table.,drops paper on card on table,Refined via regex fallback,r002,Playing Instrument,,15.9783996,Gold,7285237a-0729-4300-aac1-64fb06512370,no
Stationary,9,,5,4479,,no,0,0.0,0,#C C counts the cards on her hands.,counts cards on her hands,"The action involves minimal movement, focusing on counting cards held in hands.",r002,Playing Instrument,,77.91473959999999,Gold,7285237a-0729-4300-aac1-64fb06512370,no
Object Transfer,9,,3,11108,,no,0,0.0,0,#C C picks a card from the pile of cards on the table with her right hand.,picks card from pile of cards on table with her right hand,The action involves picking up an object (card) from a specific location (pile on the table).,r002,Playing Instrument,,248.5962696,Gold,7285237a-0729-4300-aac1-64fb06512370,no
Object Transfer,9,,13,807,,no,0,0.0,0,#O The boy F drops some cards on the table.,boy f drops cards on table,Refined via regex fallback,r002,Playing Instrument,,286.9103909546634,Gold,7285237a-0729-4300-aac1-64fb06512370,no
Object Transfer,9,,7,2568,,no,0,0.0,0,#O The boy F picks some cards on the table with his left hand.,boy f picks cards on table with his left hand,"The action involves picking up objects, which is a logistics step.",r002,Playing Instrument,,295.0887209546634,Gold,7285237a-0729-4300-aac1-64fb06512370,no
